osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel,access
174629881,,,Altrathausplatz,residential,20,False,True,30.547,"LINESTRING (10.3212501 49.069155, 10.321146 49.069216, 10.3209375 49.0693381)",,,,
259382735,,,Altrathausplatz,residential,20,False,True,68.214,"LINESTRING (10.3212501 49.069155, 10.3211993 49.069017, 10.3208557 49.0686027)",,,,
480196038,,,Inselweg,residential,20,False,True,10.787,"LINESTRING (10.3226797 49.0691985, 10.3225738 49.0692663)",,,,
27620425,,,Unterer Mauerweg,residential,20,False,False,49.758,"LINESTRING (10.3230556 49.0678859, 10.3227428 49.0682837)",,,,
27620425,,,Unterer Mauerweg,residential,20,False,True,56.108,"LINESTRING (10.3230556 49.0678859, 10.3234082 49.0674373)",,,,
319041548,,,Drysatz,residential,20,False,True,67.72999999999999,"LINESTRING (10.3230556 49.0678859, 10.322905 49.0678394, 10.3224327 49.0678288, 10.3223814 49.0677917, 10.32221 49.0678759)",,,,
546139554,,,Nördlinger Straße,residential,20,False,False,1.573,"LINESTRING (10.3242746 49.0657543, 10.324257 49.0657625)",,,,
213389687,,,Vordere Priestergasse,residential,20,False,False,44.056,"LINESTRING (10.319753 49.0699933, 10.3199513 49.069619)",,,,
213389687,,,Vordere Priestergasse,residential,20,False,True,30.007,"LINESTRING (10.319753 49.0699933, 10.3196169 49.070248)",,,,
400624966,,,Grasergasse,residential,20,False,True,70.924,"LINESTRING (10.319753 49.0699933, 10.318797 49.0698726)",,,,
28911718,,,Weinmarkt,living_street,,False,False,26.72,"LINESTRING (10.3187246 49.0701153, 10.3186824 49.070354)",,,,
28911718,,,Weinmarkt,living_street,,False,True,27.498,"LINESTRING (10.3187246 49.0701153, 10.318797 49.0698726)",,,,
400624969,,,Kreuzgäßlein,residential,20,False,True,66.679,"LINESTRING (10.3187246 49.0701153, 10.3194062 49.0702235, 10.3196169 49.070248)",,,,
114549293,,,Rabengasse,residential,20,False,True,34.688,"LINESTRING (10.320281 49.0681092, 10.3198265 49.0682022)",,,,
215448604,,,Siebenbrüdergasse,residential,20,False,True,65.827,"LINESTRING (10.320281 49.0681092, 10.3198916 49.067575)",,,,
"[114549293, 213389686]",,,"['Plätzle', 'Rabengasse']",residential,20,False,"[False, True]",125.383,"LINESTRING (10.320281 49.0681092, 10.3204919 49.0680642, 10.320857 49.067943, 10.3211285 49.0678365, 10.3215534 49.06826)",,,,
35413778,,,Turmgasse,residential,20,False,False,22.609,"LINESTRING (10.3185305 49.0675927, 10.3183725 49.0674177)",,,,
35413778,,,Turmgasse,residential,20,False,True,42.235,"LINESTRING (10.3185305 49.0675927, 10.318772 49.067938)",,,,
968440245,,,,residential,20,False,True,34.354,"LINESTRING (10.3185305 49.0675927, 10.318674 49.0672984)",,,,
899181333,,,Mönchsrother Straße,residential,20,True,False,1.684,"LINESTRING (10.3242788 49.0656781, 10.3242963 49.0656682)",,,building_passage,
899181334,,,Mönchsrother Straße,residential,20,False,True,6.598,"LINESTRING (10.3242788 49.0656781, 10.3242095 49.0657163)",,,,
899181335,,,Mönchsrother Straße,residential,20,False,False,78.33800000000001,"LINESTRING (10.3242963 49.0656682, 10.3244133 49.0656034, 10.3245266 49.0655353, 10.3246962 49.0654185, 10.3248203 49.0653187, 10.3249134 49.0652219, 10.3249716 49.0651305)",,,,
"[27778418, 34926725, 34926726]","['2', '1']",,Von-Raumer-Straße,residential,30,False,False,195.034,"LINESTRING (10.3252306 49.0710777, 10.3257447 49.0710835, 10.3260416 49.0710923, 10.3264521 49.07114, 10.3269185 49.0712027, 10.3270233 49.0712168, 10.3274132 49.0712568, 10.3276467 49.0712682, 10.3278838 49.0712653)",yes,,,
27778422,,,Am Stauferwall,residential,50,False,True,131.277,"LINESTRING (10.3252306 49.0710777, 10.3249696 49.0710641, 10.3248089 49.0710449, 10.3245744 49.070975, 10.3242763 49.070849, 10.3236679 49.0705457)",,,,
27778423,,,Am Stauferwall,residential,,True,False,94.01299999999999,"LINESTRING (10.3252306 49.0710777, 10.325212 49.0711475, 10.3251641 49.0711939, 10.3250354 49.0712482, 10.3249237 49.0713223, 10.3246327 49.0715661, 10.3245364 49.071677, 10.3245028 49.0717509)",,,,
59225171,,,Föhrenberggasse,residential,20,False,False,25.66,"LINESTRING (10.318674 49.0672984, 10.3183725 49.0674177)",,,,
59225171,,,Föhrenberggasse,residential,20,False,True,42.887,"LINESTRING (10.318674 49.0672984, 10.3191737 49.0670945)",,,,
968440245,,,,residential,20,False,False,34.354,"LINESTRING (10.318674 49.0672984, 10.3185305 49.0675927)",,,,
968458437,,,,residential,20,False,True,17.889,"LINESTRING (10.3157052 49.0689913, 10.3157538 49.0688336)",,,,
148730100,,,Segringer Straße,residential,20,False,False,48.158,"LINESTRING (10.3157052 49.0689913, 10.315921 49.0690238, 10.3163526 49.0690786)",,,,
148730103,,,Oberer Mauerweg,residential,20,False,False,6.194,"LINESTRING (10.3242095 49.0657163, 10.324257 49.0657625)",,,,
899181334,,,Mönchsrother Straße,residential,20,False,False,6.598,"LINESTRING (10.3242095 49.0657163, 10.3242788 49.0656781)",,,,
148730103,,,Oberer Mauerweg,residential,20,False,True,110.287,"LINESTRING (10.3242095 49.0657163, 10.3241879 49.0656953, 10.3241031 49.065603, 10.3238049 49.0653653, 10.3233631 49.0654985, 10.3230588 49.065618)",,,,
899181334,,,Mönchsrother Straße,residential,20,False,True,43.732,"LINESTRING (10.3242095 49.0657163, 10.324192 49.065726, 10.3240746 49.0657985, 10.3239405 49.065904, 10.3238247 49.066016)",,,,
1094039493,,,Steingasse,residential,20,True,False,4.568,"LINESTRING (10.3167536 49.0694791, 10.3166914 49.0694739)",,,,
93071057,,,Steingasse,residential,20,False,True,77.676,"LINESTRING (10.3167536 49.0694791, 10.3170191 49.0695001, 10.3178142 49.0695506)",,,,
1094039494,,,Turmgasse,living_street,,True,False,10.4,"LINESTRING (10.3188114 49.0680279, 10.318772 49.067938)",,,,
"[27621753, 546139556, 546139557, 546139558]",,,Turmgasse,living_street,,False,True,126.78899999999999,"LINESTRING (10.3188114 49.0680279, 10.3189406 49.0683135, 10.3190365 49.0685271, 10.3190528 49.0685634, 10.3191211 49.0687582, 10.3192517 49.0691305)",,,,
