osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,tunnel
105507886,False,,,Clara-Zetkin-Ring,living_street,True,150.75600000000003,,"LINESTRING (14.6321466 52.1438213, 14.6321308 52.143927, 14.6321292 52.1440687, 14.6321349 52.1442508, 14.6321873 52.1443606, 14.6322579 52.1445087, 14.6323254 52.14465, 14.6324303 52.14487, 14.6324573 52.1449265, 14.6325588 52.1451393)",
"[110238488, 105507871]",False,,,,living_street,"[False, True]",196.03000000000003,,"LINESTRING (14.6244416 52.1446142, 14.6243505 52.1445422, 14.6239885 52.1442562, 14.6238794 52.1441643, 14.6238183 52.1441131, 14.6236599 52.1439804, 14.623627 52.1439378, 14.623617 52.1438951, 14.6236424 52.1438525, 14.6237028 52.1438235, 14.6246275 52.143441, 14.6246548 52.1434297, 14.624713 52.1434056, 14.6247639 52.1433846)",
"[110238488, 75041059]",False,,,Saarlouiser Straße,living_street,True,129.765,,"LINESTRING (14.6244416 52.1446142, 14.6245254 52.144681, 14.6247806 52.1448845, 14.6250976 52.1451445, 14.6251482 52.1451752, 14.6252143 52.1451928, 14.6252783 52.1451827, 14.6253217 52.1451651, 14.6256905 52.144994, 14.6257647 52.1449595)",
"[110238513, 110238524, 110238591]",False,,,,living_street,False,35.449,,"LINESTRING (14.6244416 52.1446142, 14.624408 52.1446289, 14.6242786 52.1446857, 14.6240191 52.1447997)",yes
41876102,False,,,,living_street,False,151.475,,"LINESTRING (14.6310012 52.1444398, 14.6310936 52.1446029, 14.6311586 52.1446905, 14.6315562 52.1453494, 14.6321576 52.1452212)",
41876102,False,,,,living_street,True,51.411,,"LINESTRING (14.6310012 52.1444398, 14.6309212 52.1443088, 14.6308866 52.1442951, 14.6308675 52.1442874, 14.6304283 52.1443742)",
75041083,False,,,,living_street,False,25.83,,"LINESTRING (14.6310012 52.1444398, 14.631295 52.1443764, 14.6312745 52.1443372)",
75041117,False,,,Friedrich-Engels-Straße,living_street,False,19.882,,"LINESTRING (14.6293238 52.1418138, 14.6295907 52.1417421)",
932396016,False,,,,living_street,True,14.131,,"LINESTRING (14.6307197 52.1433578, 14.6306488 52.1432384)",
75041101,False,,,,living_street,False,33.839,,"LINESTRING (14.6307197 52.1433578, 14.6303701 52.1434399, 14.6303259 52.1433704)",
105507949,False,,,Friedrich-Engels-Straße,living_street,False,89.24,,"LINESTRING (14.6307197 52.1433578, 14.6310277 52.1432894, 14.6312526 52.1432793, 14.6313756 52.1432454, 14.6314405 52.1432047, 14.6314753 52.143152, 14.631476 52.1430932, 14.6315399 52.1430442, 14.6317631 52.1429965)",
49486902,False,,,Erich-Weinert-Allee,living_street,True,55.827,,"LINESTRING (14.6320326 52.1429532, 14.6322366 52.1434394)",
105507949,False,,,Friedrich-Engels-Straße,living_street,False,25.793,,"LINESTRING (14.6320326 52.1429532, 14.6323966 52.1428907)",
105507949,False,,,Friedrich-Engels-Straße,living_street,True,19.01,,"LINESTRING (14.6320326 52.1429532, 14.6317631 52.1429965)",
49486902,False,,,Erich-Weinert-Allee,living_street,False,221.929,,"LINESTRING (14.6320326 52.1429532, 14.6318557 52.1425621, 14.6317861 52.1423989, 14.6317654 52.1423615, 14.631693 52.1422012, 14.6316721 52.1421549, 14.6315963 52.141987, 14.6314048 52.1415572, 14.6312061 52.1411112, 14.6311695 52.141029)",
47072796,False,,,Friedrich-Engels-Straße,residential,True,13.104,30,"LINESTRING (14.6326927 52.1408084, 14.6325044 52.1408315)",
"[47072796, 47072797]",False,2,,Friedrich-Engels-Straße,residential,False,107.144,30,"LINESTRING (14.6326927 52.1408084, 14.6331803 52.1407572, 14.6337947 52.1406921, 14.6340111 52.1406692, 14.6341369 52.1406864, 14.6342378 52.1407002)",
"[105507890, 835237573, 105508014]",False,,,Friedrich-Engels-Straße,living_street,True,37.653999999999996,,"LINESTRING (14.6326927 52.1408084, 14.6327677 52.141012, 14.6328039 52.1411104, 14.6328143 52.1411387)",building_passage
44572897,False,2,B 112,Karl-Marx-Straße,primary,True,18.448,50,"LINESTRING (14.6345832 52.1440681, 14.6346444 52.1442297)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,False,102.548,50,"LINESTRING (14.6345832 52.1440681, 14.6344418 52.1436921, 14.6344058 52.1435967, 14.6343232 52.1433776, 14.6342619 52.1431674)",
"[105507850, 75041051, 105508030]",False,,,Karl-Marx-Straße,living_street,False,36.093,,"LINESTRING (14.6345832 52.1440681, 14.6345088 52.1440811, 14.6343482 52.1441091, 14.6341894 52.1441367, 14.6340744 52.1441568)",building_passage
31413354,False,,,Saarlouiser Straße,residential,False,75.512,,"LINESTRING (14.6260662 52.145191, 14.626197 52.1451325, 14.6262322 52.1451167, 14.6262932 52.1450894, 14.6264425 52.1450257, 14.6265246 52.1449906, 14.6267108 52.144917, 14.6267492 52.1449018, 14.6267835 52.1448888, 14.6269511 52.1448253, 14.6269845 52.1448126)",
31413354,False,,,Saarlouiser Straße,residential,True,84.14200000000001,,"LINESTRING (14.6260662 52.145191, 14.6259621 52.1452417, 14.6257865 52.1453273, 14.6257331 52.1453534, 14.6255854 52.1454254, 14.6255142 52.1454601, 14.6251622 52.1456317, 14.6251007 52.1456617)",
"[75041121, 105508044, 105507958]",False,,,Saarlouiser Straße,living_street,False,32.953,,"LINESTRING (14.6260662 52.145191, 14.6259544 52.1451052, 14.6259099 52.145071, 14.6258162 52.1449991, 14.6257647 52.1449595)",building_passage
43269167,False,,,Pawlowallee,living_street,False,24.171,,"LINESTRING (14.6277921 52.1437746, 14.6274756 52.1438722)",
43269167,False,,,Pawlowallee,living_street,True,109.641,,"LINESTRING (14.6277921 52.1437746, 14.6279613 52.1437213, 14.6282189 52.1436401, 14.628473 52.14356, 14.6287378 52.1434766, 14.6288065 52.1434549, 14.6289405 52.1434127, 14.6292214 52.1433242)",
75041094,False,,,,living_street,False,184.34399999999997,,"LINESTRING (14.6277921 52.1437746, 14.6280623 52.1440577, 14.6281261 52.1440822, 14.6281755 52.1440801, 14.6290998 52.1438107, 14.6293434 52.1437381, 14.6293984 52.1437106, 14.6294243 52.1436795, 14.629429 52.1436398, 14.6294114 52.1435986, 14.6293958 52.1435731, 14.6293485 52.1435078, 14.6292301 52.1433366, 14.6292214 52.1433242)",
43269167,False,,,Pawlowallee,living_street,True,23.151,,"LINESTRING (14.626846 52.1440757, 14.6271456 52.143978)",
43269167,False,,,Pawlowallee,living_street,False,125.55399999999999,,"LINESTRING (14.626846 52.1440757, 14.6264518 52.144238, 14.6254585 52.1446471, 14.625317 52.1447038)",
75041059,False,,,Saarlouiser Straße,living_street,False,75.92999999999999,,"LINESTRING (14.626846 52.1440757, 14.6271449 52.1443517, 14.6271631 52.1443744, 14.6271587 52.144395, 14.6271357 52.144414, 14.6270987 52.1444306, 14.6267664 52.1445369, 14.626732 52.1445475)",
43269167,False,,,Pawlowallee,living_street,False,22.643,,"LINESTRING (14.6260508 52.1432875, 14.6261387 52.1432709, 14.6263445 52.1431953)",
43269167,False,,,Pawlowallee,living_street,True,131.162,,"LINESTRING (14.6260508 52.1432875, 14.6258975 52.1433462, 14.6256394 52.1434451, 14.6255725 52.1434707, 14.6253893 52.1435461, 14.6251328 52.1436517, 14.6249501 52.1437269, 14.6248748 52.1437587, 14.6246153 52.1438682, 14.6244484 52.1439386)",
75041058,False,,,,living_street,True,114.43299999999999,,"LINESTRING (14.6260508 52.1432875, 14.6259072 52.1431533, 14.6257962 52.1430496, 14.6257568 52.1430353, 14.6257188 52.1430291, 14.6256763 52.1430271, 14.6256347 52.1430325, 14.625251 52.1431831, 14.6248141 52.1433638, 14.6247639 52.1433846)",
47072796,False,,,Friedrich-Engels-Straße,residential,False,25.127000000000002,30,"LINESTRING (14.6308141 52.1410873, 14.6309887 52.1410537, 14.6311695 52.141029)",
47072796,False,,,Friedrich-Engels-Straße,residential,True,107.123,30,"LINESTRING (14.6308141 52.1410873, 14.6305728 52.141133, 14.630127 52.1412368, 14.6296952 52.141352, 14.6293634 52.1414519)",
75041081,False,,,Erich-Weinert-Allee,living_street,True,66.498,,"LINESTRING (14.6308141 52.1410873, 14.6308564 52.1411729, 14.6310752 52.1416157, 14.6310969 52.1416596)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,True,13.747,50,"LINESTRING (14.6341864 52.1417275, 14.6341905 52.1418511)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,False,114.775,50,"LINESTRING (14.6341864 52.1417275, 14.6341805 52.1414292, 14.6341708 52.1409394, 14.6341864 52.1408087, 14.6342378 52.1407002)",
75041112,False,,,Karl-Marx-Straße,living_street,False,56.117999999999995,,"LINESTRING (14.6341864 52.1417275, 14.6340799 52.1417399, 14.6333846 52.1418394)",
315151791,False,2,,Poststraße,residential,True,11.771,,"LINESTRING (14.6313138 52.1458289, 14.6312591 52.1457285)",
"[315151826, 315151812]",True,2,,Straße der Republik,tertiary,False,130.031,50,"LINESTRING (14.6313138 52.1458289, 14.631102 52.1458804, 14.6305492 52.1460121, 14.6297639 52.1462069, 14.6295437 52.146262)",
835237572,False,,,Karl-Marx-Straße,living_street,False,18.971,,"LINESTRING (14.6333846 52.1418394, 14.6333145 52.1416743)",
75041112,False,,,Karl-Marx-Straße,living_street,True,56.117999999999995,,"LINESTRING (14.6333846 52.1418394, 14.6340799 52.1417399, 14.6341864 52.1417275)",
835237572,False,,,Karl-Marx-Straße,living_street,True,49.418,,"LINESTRING (14.6333846 52.1418394, 14.6334022 52.1418822, 14.6334836 52.1420802, 14.6335044 52.1421306, 14.633537 52.1422099, 14.6335619 52.1422703)",
75041075,False,,,,living_street,True,135.628,,"LINESTRING (14.6335619 52.1422703, 14.6333677 52.1423025, 14.6331622 52.1423366, 14.6331096 52.1423453, 14.6323514 52.1424711, 14.6322822 52.1425005, 14.6323886 52.1427552, 14.6323939 52.1428452, 14.6323966 52.1428907)",
"[835237572, 105507949]",False,,,"['Friedrich-Engels-Straße', 'Karl-Marx-Straße']",living_street,True,176.36900000000003,,"LINESTRING (14.6335619 52.1422703, 14.6336407 52.1426367, 14.6336896 52.1428646, 14.6336896 52.1429047, 14.6336369 52.1429391, 14.6326835 52.1430637, 14.6325183 52.1430685, 14.6324591 52.143038, 14.6323966 52.1428907)",
835237572,False,,,Karl-Marx-Straße,living_street,False,49.418,,"LINESTRING (14.6335619 52.1422703, 14.633537 52.1422099, 14.6335044 52.1421306, 14.6334836 52.1420802, 14.6334022 52.1418822, 14.6333846 52.1418394)",
75041081,False,,,Erich-Weinert-Allee,living_street,True,56.02,,"LINESTRING (14.6317631 52.1429965, 14.6320062 52.1434777)",
105507949,False,,,Friedrich-Engels-Straße,living_street,False,19.01,,"LINESTRING (14.6317631 52.1429965, 14.6320326 52.1429532)",
75041081,False,,,Erich-Weinert-Allee,living_street,False,155.45600000000002,,"LINESTRING (14.6317631 52.1429965, 14.6315743 52.1426107, 14.6314747 52.1424196, 14.631395 52.1422604, 14.6312957 52.1420618, 14.6312857 52.1420417, 14.6310969 52.1416596)",
105507949,False,,,Friedrich-Engels-Straße,living_street,True,89.24000000000001,,"LINESTRING (14.6317631 52.1429965, 14.6315399 52.1430442, 14.631476 52.1430932, 14.6314753 52.143152, 14.6314405 52.1432047, 14.6313756 52.1432454, 14.6312526 52.1432793, 14.6310277 52.1432894, 14.6307197 52.1433578)",
147880405,False,,,Poststraße,residential,True,16.706,,"LINESTRING (14.6294723 52.1428754, 14.6293782 52.1427367)",
75041057,False,,,,living_street,False,32.823,,"LINESTRING (14.6294723 52.1428754, 14.6294044 52.1428934, 14.6290307 52.1429924)",
147880405,False,,,Poststraße,residential,False,72.74600000000001,,"LINESTRING (14.6294723 52.1428754, 14.6296244 52.1430998, 14.6298633 52.1434548, 14.6298791 52.1434801)",
75041087,False,,,Friedrich-Engels-Straße,living_street,False,97.72999999999999,,"LINESTRING (14.6276416 52.1422982, 14.627721 52.1422738, 14.6278809 52.1422249, 14.6280925 52.14216, 14.6282288 52.1421183, 14.6282855 52.1421099, 14.6283222 52.1421094, 14.6283358 52.1421093, 14.6283739 52.1421251, 14.6283955 52.1421507, 14.6284588 52.1422409, 14.6285113 52.1423158, 14.6285855 52.1424128, 14.6286309 52.1424721)",
105508005,False,,,Friedrich-Engels-Straße,living_street,False,116.153,,"LINESTRING (14.6276416 52.1422982, 14.6276129 52.1422967, 14.6275634 52.1423135, 14.6274894 52.1423388, 14.626707 52.1426056, 14.6268728 52.1427802, 14.6270278 52.1429433)",
"[71703416, 105507881, 105508005]",False,,,Friedrich-Engels-Straße,living_street,True,31.774,,"LINESTRING (14.6276416 52.1422982, 14.6276014 52.1422536, 14.6275453 52.1421883, 14.6274271 52.1420446)",building_passage
932396016,False,,,,living_street,False,14.131,,"LINESTRING (14.6306488 52.1432384, 14.6307197 52.1433578)",
75041101,False,,,,living_street,True,32.37,,"LINESTRING (14.6306488 52.1432384, 14.6302913 52.143316, 14.6303259 52.1433704)",
"[932396016, 932396017, 932396015]",False,,,Poststraße,living_street,True,181.434,,"LINESTRING (14.6306488 52.1432384, 14.6304923 52.1430153, 14.6299801 52.1422442, 14.6295907 52.1417421)",
41876102,False,,,,living_street,False,28.851,,"LINESTRING (14.6321576 52.1452212, 14.6325588 52.1451393)",
41876102,False,,,,living_street,True,151.475,,"LINESTRING (14.6321576 52.1452212, 14.6315562 52.1453494, 14.6311586 52.1446905, 14.6310936 52.1446029, 14.6310012 52.1444398)",
75041114,False,,,Clara-Zetkin-Ring,living_street,False,140.84,,"LINESTRING (14.6321576 52.1452212, 14.6320925 52.1450886, 14.6320497 52.1450015, 14.6320009 52.1449021, 14.6317849 52.1444622, 14.6316862 52.1442611, 14.6312745 52.1443372)",
43269167,False,,,Pawlowallee,living_street,True,24.486,,"LINESTRING (14.6270278 52.1429433, 14.6267207 52.1430572)",
43269167,False,,,Pawlowallee,living_street,False,121.946,,"LINESTRING (14.6270278 52.1429433, 14.6271325 52.1429144, 14.6272312 52.1429107, 14.62725 52.14291, 14.6274905 52.1428313, 14.6277419 52.1427489, 14.6280159 52.1426598, 14.6282081 52.142601, 14.6286309 52.1424721)",
105508005,False,,,Friedrich-Engels-Straße,living_street,True,116.15299999999999,,"LINESTRING (14.6270278 52.1429433, 14.6268728 52.1427802, 14.626707 52.1426056, 14.6274894 52.1423388, 14.6275634 52.1423135, 14.6276129 52.1422967, 14.6276416 52.1422982)",
75041082,False,,,Friedrich-Engels-Straße,living_street,False,68.343,,"LINESTRING (14.6328143 52.1411387, 14.6319683 52.1412694, 14.6318661 52.1413178)",
"[105507890, 835237573, 105508014]",False,,,Friedrich-Engels-Straße,living_street,False,37.653999999999996,,"LINESTRING (14.6328143 52.1411387, 14.6328039 52.1411104, 14.6327677 52.141012, 14.6326927 52.1408084)",building_passage
835237573,False,,,Friedrich-Engels-Straße,living_street,True,154.16400000000002,,"LINESTRING (14.6328143 52.1411387, 14.633687 52.1410146, 14.6337189 52.1410538, 14.6337303 52.1415583, 14.6336952 52.1415931, 14.6333763 52.141662, 14.6333145 52.1416743)",
49486905,False,,,,living_street,False,164.62800000000001,,"LINESTRING (14.6340744 52.1441568, 14.6340648 52.1441336, 14.6340372 52.1440744, 14.6339882 52.1439643, 14.6339462 52.14387, 14.6339166 52.1438034, 14.6338686 52.1436877, 14.6338598 52.1436664, 14.6338366 52.1436103, 14.6338017 52.1435718, 14.6337074 52.1435652, 14.6332504 52.1436266, 14.6328909 52.1436805, 14.6328337 52.1437079, 14.6324343 52.1437738)",
49486905,False,,,,living_street,True,116.856,,"LINESTRING (14.6340744 52.1441568, 14.6340834 52.1441787, 14.6341002 52.1442176, 14.6341948 52.1444363, 14.6342831 52.1446356, 14.6343043 52.1446834, 14.6342954 52.1447239, 14.6342594 52.1447392, 14.6342457 52.1447451, 14.6340427 52.144784, 14.6337001 52.1448496, 14.6335804 52.1448726)",
"[105507850, 75041051, 105508030]",False,,,Karl-Marx-Straße,living_street,True,36.093,,"LINESTRING (14.6340744 52.1441568, 14.6341894 52.1441367, 14.6343482 52.1441091, 14.6345088 52.1440811, 14.6345832 52.1440681)",building_passage
"[110238488, 75041059]",False,,,Saarlouiser Straße,living_street,False,129.765,,"LINESTRING (14.6257647 52.1449595, 14.6256905 52.144994, 14.6253217 52.1451651, 14.6252783 52.1451827, 14.6252143 52.1451928, 14.6251482 52.1451752, 14.6250976 52.1451445, 14.6247806 52.1448845, 14.6245254 52.144681, 14.6244416 52.1446142)",
75041059,False,,,Saarlouiser Straße,living_street,True,80.346,,"LINESTRING (14.6257647 52.1449595, 14.6258767 52.1449118, 14.6260916 52.1448202, 14.6263028 52.1447303, 14.6265158 52.1446396, 14.626732 52.1445475)",
"[75041121, 105508044, 105507958]",False,,,Saarlouiser Straße,living_street,True,32.953,,"LINESTRING (14.6257647 52.1449595, 14.6258162 52.1449991, 14.6259099 52.145071, 14.6259544 52.1451052, 14.6260662 52.145191)",building_passage
75041081,False,,,Erich-Weinert-Allee,living_street,False,56.02,,"LINESTRING (14.6320062 52.1434777, 14.6317631 52.1429965)",
31413354,False,,,Saarlouiser Straße,residential,False,8.629,,"LINESTRING (14.6320062 52.1434777, 14.6320865 52.1434644, 14.6321285 52.143458)",
31413354,False,,,Saarlouiser Straße,residential,True,135.72,,"LINESTRING (14.6320062 52.1434777, 14.6317041 52.1435368, 14.6314196 52.1435923, 14.6311656 52.143642, 14.6311213 52.1436516, 14.6308949 52.1437011, 14.6307304 52.143737, 14.6302698 52.1438542, 14.6301348 52.1438886)",
43269167,False,,,Pawlowallee,living_street,True,16.197,,"LINESTRING (14.6290307 52.1429924, 14.6289328 52.1428597)",
43269167,False,,,Pawlowallee,living_street,False,39.269999999999996,,"LINESTRING (14.6290307 52.1429924, 14.6290495 52.1430618, 14.6291078 52.1431508, 14.6292214 52.1433242)",
75041057,False,,,,living_street,True,32.823,,"LINESTRING (14.6290307 52.1429924, 14.6294044 52.1428934, 14.6294723 52.1428754)",
75041117,False,,,Friedrich-Engels-Straße,living_street,True,19.882,,"LINESTRING (14.6295907 52.1417421, 14.6293238 52.1418138)",
75041117,False,,,Friedrich-Engels-Straße,living_street,False,123.504,,"LINESTRING (14.6295907 52.1417421, 14.6302602 52.1415796, 14.6304245 52.1415712, 14.6306504 52.1415315, 14.6307587 52.141726, 14.6310969 52.1416596)",
"[932396016, 932396017, 932396015]",False,,,Poststraße,living_street,False,181.43400000000003,,"LINESTRING (14.6295907 52.1417421, 14.6299801 52.1422442, 14.6304923 52.1430153, 14.6306488 52.1432384)",
"[932396017, 75041123, 105507875]",False,,,Friedrich-Engels-Straße,living_street,True,35.803,,"LINESTRING (14.6295907 52.1417421, 14.6295583 52.1417003, 14.629489 52.1416107, 14.6293634 52.1414519)",building_passage
47072796,False,,,Friedrich-Engels-Straße,residential,False,52.387,30,"LINESTRING (14.6317552 52.1409342, 14.6325044 52.1408315)",
47072796,False,,,Friedrich-Engels-Straße,residential,True,41.336,30,"LINESTRING (14.6317552 52.1409342, 14.6311695 52.141029)",
"[822131555, 1098220941, 1098220942]",False,,,Friedrich-Engels-Straße,living_street,True,43.347,,"LINESTRING (14.6317552 52.1409342, 14.6318201 52.1411929, 14.6318517 52.1412844, 14.6318661 52.1413178)",building_passage
47072796,False,,,Friedrich-Engels-Straße,residential,False,107.123,30,"LINESTRING (14.6293634 52.1414519, 14.6296952 52.141352, 14.630127 52.1412368, 14.6305728 52.141133, 14.6308141 52.1410873)",
"[31413353, 47072796]",False,,,Friedrich-Engels-Straße,residential,True,56.4,30,"LINESTRING (14.6293634 52.1414519, 14.6292086 52.1414958, 14.6286131 52.1416646)",
"[105507875, 75041123, 932396017]",False,,,Friedrich-Engels-Straße,living_street,False,35.803,,"LINESTRING (14.6293634 52.1414519, 14.629489 52.1416107, 14.6295583 52.1417003, 14.6295907 52.1417421)",building_passage
31309530,False,2,,Fritz-Heckert-Straße,residential,False,70.966,30,"LINESTRING (14.627707 52.147912, 14.6275671 52.1477725, 14.6274753 52.1476813, 14.627359 52.1475656, 14.6271626 52.1473682)",
31309530,False,2,,Fritz-Heckert-Straße,residential,True,55.522999999999996,30,"LINESTRING (14.627707 52.147912, 14.6279368 52.1481517, 14.6280512 52.148271, 14.628117 52.1483433)",
109790464,False,,,,living_street,False,115.12700000000002,,"LINESTRING (14.627707 52.147912, 14.6276433 52.1479377, 14.6273276 52.1480652, 14.6274055 52.1481547, 14.6274115 52.1482257, 14.6276718 52.1485249, 14.6277076 52.1485388, 14.6277534 52.1485567, 14.6278345 52.1486635, 14.6278803 52.1487252)",
109790464,False,,,,living_street,True,115.12699999999998,,"LINESTRING (14.6278803 52.1487252, 14.6278345 52.1486635, 14.6277534 52.1485567, 14.6277076 52.1485388, 14.6276718 52.1485249, 14.6274115 52.1482257, 14.6274055 52.1481547, 14.6273276 52.1480652, 14.6276433 52.1479377, 14.627707 52.147912)",
74895366,False,,,,living_street,False,54.603,,"LINESTRING (14.6272082 52.1479328, 14.6268571 52.1475961, 14.6267865 52.1475157)",
85640357,False,2,,Fritz-Heckert-Straße,residential,True,3.268,,"LINESTRING (14.6271369 52.1473434, 14.6271626 52.1473682)",
85640357,False,2,,Fritz-Heckert-Straße,residential,False,27.678,,"LINESTRING (14.6271369 52.1473434, 14.6269711 52.1471802, 14.6269125 52.1471365)",
109790407,False,,,,living_street,True,30.642,,"LINESTRING (14.6271369 52.1473434, 14.6270452 52.1473864, 14.6270255 52.1473956, 14.6267865 52.1475157)",
31413354,False,,,Saarlouiser Straße,residential,False,65.25,,"LINESTRING (14.6269845 52.1448126, 14.6270837 52.1447791, 14.6273493 52.1446894, 14.6273715 52.1446825, 14.6278293 52.1445378)",
31413354,False,,,Saarlouiser Straße,residential,True,75.512,,"LINESTRING (14.6269845 52.1448126, 14.6269511 52.1448253, 14.6267835 52.1448888, 14.6267492 52.1449018, 14.6267108 52.144917, 14.6265246 52.1449906, 14.6264425 52.1450257, 14.6262932 52.1450894, 14.6262322 52.1451167, 14.626197 52.1451325, 14.6260662 52.145191)",
"[110238505, 110238569, 110238548]",False,,,Saarlouiser Straße,living_street,True,34.144000000000005,,"LINESTRING (14.6269845 52.1448126, 14.6268841 52.1447084, 14.6268479 52.1446708, 14.6267741 52.1445916, 14.626732 52.1445475)",building_passage
85640357,False,2,,Fritz-Heckert-Straße,residential,False,128.489,,"LINESTRING (14.6240191 52.1447997, 14.6238447 52.144653, 14.6237735 52.1445937, 14.6237289 52.1445565, 14.6235904 52.1444417, 14.6235725 52.1444268, 14.6235104 52.1443759, 14.6234077 52.1442918, 14.62337 52.1442621, 14.6232611 52.1441763, 14.6231861 52.1441172, 14.6230487 52.1440044, 14.6228907 52.1438747)",
85640357,False,2,,Fritz-Heckert-Straße,residential,True,120.984,,"LINESTRING (14.6240191 52.1447997, 14.6242482 52.1449924, 14.6242668 52.1450068, 14.6243664 52.1450841, 14.6244637 52.1451603, 14.6245319 52.1452136, 14.6246487 52.1453041, 14.6247041 52.145347, 14.6248405 52.1454551, 14.6248666 52.1454758, 14.6251007 52.1456617)",
"[110238513, 110238524, 110238591]",False,,,,living_street,True,35.449000000000005,,"LINESTRING (14.6240191 52.1447997, 14.6242786 52.1446857, 14.624408 52.1446289, 14.6244416 52.1446142)",yes
43269167,False,,,Pawlowallee,living_street,False,16.1,,"LINESTRING (14.6264543 52.143155, 14.6266568 52.1430807)",
43269167,False,,,Pawlowallee,living_street,True,8.73,,"LINESTRING (14.6264543 52.143155, 14.6263445 52.1431953)",
110238606,True,,,Pawlowallee,residential,False,74.078,,"LINESTRING (14.6264543 52.143155, 14.6262986 52.1430014, 14.6261506 52.1428591, 14.6258732 52.1425923)",
43269167,False,,,Pawlowallee,living_street,False,5.964,,"LINESTRING (14.6272231 52.1439532, 14.6271456 52.143978)",
43269167,False,,,Pawlowallee,living_street,True,14.446,,"LINESTRING (14.6272231 52.1439532, 14.6274107 52.143893)",
75041059,False,,,Saarlouiser Straße,living_street,False,80.346,,"LINESTRING (14.626732 52.1445475, 14.6265158 52.1446396, 14.6263028 52.1447303, 14.6260916 52.1448202, 14.6258767 52.1449118, 14.6257647 52.1449595)",
75041059,False,,,Saarlouiser Straße,living_street,True,75.93,,"LINESTRING (14.626732 52.1445475, 14.6267664 52.1445369, 14.6270987 52.1444306, 14.6271357 52.144414, 14.6271587 52.144395, 14.6271631 52.1443744, 14.6271449 52.1443517, 14.626846 52.1440757)",
"[110238569, 110238548, 110238505]",False,,,Saarlouiser Straße,living_street,False,34.144,,"LINESTRING (14.626732 52.1445475, 14.6267741 52.1445916, 14.6268479 52.1446708, 14.6268841 52.1447084, 14.6269845 52.1448126)",building_passage
31413353,False,,,Friedrich-Engels-Straße,residential,False,16.531,,"LINESTRING (14.6258732 52.1425923, 14.6259847 52.1425511, 14.6260811 52.142516)",
31413353,False,,,Friedrich-Engels-Straße,residential,True,110.52099999999999,,"LINESTRING (14.6258732 52.1425923, 14.6257772 52.1426278, 14.6255779 52.1427067, 14.6254668 52.1427492, 14.6252308 52.1428396, 14.6250021 52.1429271, 14.624923 52.1429574, 14.6247545 52.1430268, 14.62457 52.1431028, 14.6245091 52.1431279)",
43269167,False,,,Pawlowallee,living_street,True,125.554,,"LINESTRING (14.625317 52.1447038, 14.6254585 52.1446471, 14.6264518 52.144238, 14.626846 52.1440757)",
43269167,False,,,Pawlowallee,living_street,False,14.446,,"LINESTRING (14.6274107 52.143893, 14.6272231 52.1439532)",
43269167,False,,,Pawlowallee,living_street,True,4.996,,"LINESTRING (14.6274107 52.143893, 14.6274756 52.1438722)",
110238592,True,,,Pawlowallee,residential,False,77.10600000000001,,"LINESTRING (14.6274107 52.143893, 14.6275752 52.1440534, 14.6277178 52.1441925, 14.6279033 52.1443733, 14.6280125 52.1444799)",
43269167,False,,,Pawlowallee,living_street,False,5.084,,"LINESTRING (14.6266568 52.1430807, 14.6267207 52.1430572)",
43269167,False,,,Pawlowallee,living_street,True,16.1,,"LINESTRING (14.6266568 52.1430807, 14.6264543 52.143155)",
43269167,False,,,Pawlowallee,living_street,False,24.486,,"LINESTRING (14.6267207 52.1430572, 14.6270278 52.1429433)",
43269167,False,,,Pawlowallee,living_street,True,5.084,,"LINESTRING (14.6267207 52.1430572, 14.6266568 52.1430807)",
54171873,False,,,Pawlowallee,living_street,True,104.242,,"LINESTRING (14.6267207 52.1430572, 14.6267848 52.1431264, 14.6268804 52.1432296, 14.6270576 52.143421, 14.62708 52.1434452, 14.6271049 52.143472, 14.6271281 52.143497, 14.6271523 52.1435232, 14.6273487 52.1437352, 14.6274756 52.1438722)",
44787553,False,,,Zentraler Platz,residential,False,23.055999999999997,,"LINESTRING (14.6293223 52.1452659, 14.6294101 52.1453812, 14.6294619 52.1454547)",
75041083,False,,,,living_street,False,111.30199999999999,,"LINESTRING (14.6312745 52.1443372, 14.6311634 52.1441494, 14.6311129 52.1440568, 14.6311321 52.1440117, 14.6311883 52.1439826, 14.6316077 52.1438945, 14.6317444 52.1438876, 14.632118 52.143826, 14.6321466 52.1438213)",
75041083,False,,,,living_street,True,25.83,,"LINESTRING (14.6312745 52.1443372, 14.631295 52.1443764, 14.6310012 52.1444398)",
75041114,False,,,Clara-Zetkin-Ring,living_street,True,140.84,,"LINESTRING (14.6312745 52.1443372, 14.6316862 52.1442611, 14.6317849 52.1444622, 14.6320009 52.1449021, 14.6320497 52.1450015, 14.6320925 52.1450886, 14.6321576 52.1452212)",
75041081,False,,,Erich-Weinert-Allee,living_street,False,66.498,,"LINESTRING (14.6310969 52.1416596, 14.6310752 52.1416157, 14.6308564 52.1411729, 14.6308141 52.1410873)",
