osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,width,access,junction
1178028875,False,Pfarrstraße,residential,20,False,43.300000000000004,,,"LINESTRING (9.6521279 48.7047233, 9.6524785 48.704625, 9.6526087 48.7045863, 9.6526699 48.7045694)",3.5,,
4057020,False,Theodor-Heuss-Straße,residential,50,True,32.439,2,,"LINESTRING (9.6604823 48.7043925, 9.660383 48.7045004, 9.6602261 48.7046295)",,,
1125264524,True,,residential,,False,28.265,,,"LINESTRING (9.6604823 48.7043925, 9.6605257 48.7045166, 9.6605861 48.704637)",,,
532822263,False,Blumenstraße,residential,30,True,26.482999999999997,,,"LINESTRING (9.6605861 48.704637, 9.660476 48.7046278, 9.6602261 48.7046295)",9,,
243524004,True,Willi-Bleicher-Straße,secondary,50,False,35.561,2,L 1214,"LINESTRING (9.6479325 48.7044288, 9.6479386 48.7045006, 9.6479512 48.7045646, 9.6479614 48.7046096, 9.6479664 48.7046176, 9.6479745 48.7046368, 9.6480188 48.7047421)",,,
1126962282,True,,residential,,False,44.964999999999996,,,"LINESTRING (9.6479325 48.7044288, 9.6480051 48.7044792, 9.6480473 48.7045085, 9.6481309 48.7045561, 9.6481672 48.7045742, 9.6481905 48.7045857, 9.6482972 48.7046332, 9.6484123 48.7046764)",,,
"[1126962281, 129540806]",False,Hauptstraße,residential,20,False,34.953,,,"LINESTRING (9.6484123 48.7046764, 9.6485071 48.7046599, 9.6488728 48.7045961)",,,
"[1126962281, 4057351]",False,Hauptstraße,residential,20,True,29.799,,,"LINESTRING (9.6484123 48.7046764, 9.6482296 48.7047083, 9.6481559 48.7047212, 9.6481092 48.7047303, 9.6480725 48.7047351, 9.6480188 48.7047421)",,,
1193574628,False,Schützenstraße,residential,20,False,17.978,,,"LINESTRING (9.6563062 48.7039538, 9.6563218 48.7039927, 9.6563381 48.7040334, 9.6563689 48.7041101)",,,
10591194,False,Davidstraße,residential,30,True,103.111,,,"LINESTRING (9.6556212 48.6997727, 9.655752 48.6997634, 9.6560198 48.6997388, 9.6564476 48.6996996, 9.656605 48.6996852, 9.6570133 48.6996477)",,,
"[22970818, 10661386]",False,"['Schützenstraße', 'Davidstraße']","['unclassified', 'residential']",50,True,164.13199999999998,2,,"LINESTRING (9.6556842 48.6996373, 9.6555288 48.6996534, 9.6551541 48.6996876, 9.6547504 48.6997244, 9.6545916 48.6997389, 9.6546545 48.6999008, 9.654779 48.7002215, 9.6548729 48.7004633)",8,,
