osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge,junction,access,width
621484718,Löbersgasse,living_street,,False,False,111.74799999999999,"LINESTRING (9.3987826 50.6364211, 9.3993407 50.6366271, 9.3999737 50.6368371, 9.4000266 50.6367409, 9.4000194 50.6367007)",,,,,,
42393342,Lindenstraße,living_street,,False,False,88.878,"LINESTRING (9.4000194 50.6367007, 9.3989605 50.6362673)",,,,,,
621484718,Löbersgasse,living_street,,False,False,8.806,"LINESTRING (9.4000194 50.6367007, 9.4000872 50.6366342)",,,,,,
42393342,Lindenstraße,living_street,,False,True,69.099,"LINESTRING (9.4000194 50.6367007, 9.4003306 50.6368268, 9.4008931 50.6369773)",,,,,,
621484718,Löbersgasse,living_street,,False,True,111.74799999999999,"LINESTRING (9.4000194 50.6367007, 9.4000266 50.6367409, 9.3999737 50.6368371, 9.3993407 50.6366271, 9.3987826 50.6364211)",,,,,,
621484718,Löbersgasse,living_street,,False,True,8.806,"LINESTRING (9.4000872 50.6366342, 9.4000194 50.6367007)",,,,,,
92023595,Lindenstraße,primary,50,False,False,67.217,"LINESTRING (9.4000872 50.6366342, 9.4002766 50.6367061, 9.4004828 50.636775, 9.400623 50.6368161, 9.4006676 50.6368292, 9.4007415 50.6368476, 9.4008288 50.6368694, 9.4009454 50.6368932)",B 275,,,,,
"[92023595, 147695028]",Lindenstraße,primary,50,False,True,89.448,"LINESTRING (9.4000872 50.6366342, 9.3999368 50.6365752, 9.3997842 50.6365118, 9.3991738 50.6362544, 9.3990318 50.6361884)",B 275,,,,,
28332728,Am See,residential,50,False,False,10.053,"LINESTRING (9.4008931 50.6369773, 9.4009454 50.6368932)",,,,,,
28332728,Am See,residential,50,False,True,67.392,"LINESTRING (9.4008931 50.6369773, 9.4008287 50.6370676, 9.4006973 50.6371884, 9.4005417 50.6372853, 9.4004061 50.6373538, 9.4003005 50.6374435)",,,,,,
42393342,Lindenstraße,living_street,,False,False,69.099,"LINESTRING (9.4008931 50.6369773, 9.4003306 50.6368268, 9.4000194 50.6367007)",,,,,,
845835484,Am See,living_street,,False,False,14.316,"LINESTRING (9.3991808 50.636915, 9.3993382 50.6369963)",,,,,,
42393345,Am See,living_street,,False,True,40.837999999999994,"LINESTRING (9.3998548 50.6370757, 9.3995631 50.6369654, 9.3994747 50.6369568, 9.3993382 50.6369963)",,,,,,
28476486,Hainigstraße,living_street,,True,False,18.933,"LINESTRING (9.3980457 50.6360185, 9.3978183 50.636109)",,1,,,,
42393377,Hinter der Langgasse,living_street,,False,False,37.71,"LINESTRING (9.3980457 50.6360185, 9.397897 50.6359088, 9.3977338 50.6358837, 9.3976496 50.6358138)",,,,,,
42393377,Hinter der Langgasse,living_street,,False,False,43.049,"LINESTRING (9.3974609 50.6356574, 9.3970963 50.6353469)",,,,,,
42393377,Hinter der Langgasse,living_street,,False,True,21.899,"LINESTRING (9.3974609 50.6356574, 9.3976496 50.6358138)",,,,,,
"[42393379, 28476485]",Hinter der Langgasse,living_street,,False,"[False, True]",51.051,"LINESTRING (9.3974609 50.6356574, 9.3973204 50.6357531, 9.3971837 50.6358045, 9.3972091 50.6358479, 9.3972909 50.6359066, 9.3973924 50.6359869)",,,,,,
42393377,Hinter der Langgasse,living_street,,False,True,43.049,"LINESTRING (9.3970963 50.6353469, 9.3974609 50.6356574)",,,,,,
28050609,Kanalstraße,residential,,False,True,9.695,"LINESTRING (9.3970963 50.6353469, 9.3971458 50.6353289, 9.3972106 50.6352987)",,,,,,
"[622914482, 28332651, 42393378]",Kanalstraße,residential,20,False,False,28.056,"LINESTRING (9.3970963 50.6353469, 9.3970123 50.6353672, 9.396972 50.6353769, 9.3967941 50.63542, 9.3967246 50.6354368)",,,yes,,,
65019918,Am Graben,residential,20,False,False,53.531,"LINESTRING (9.3996858 50.637871, 9.3991585 50.6375247)",,,,,,
"[123012061, 30694798]",Landsknechtsweg,residential,"['20', '50']",False,False,24.717,"LINESTRING (9.3996858 50.637871, 9.3997201 50.6378552, 9.399838 50.6377761, 9.3999297 50.637712)",,,,,,
30694798,Landsknechtsweg,residential,20,False,True,7.733,"LINESTRING (9.3996858 50.637871, 9.3996291 50.6379034, 9.3996044 50.6379176)",,,,,,
65019918,Am Graben,residential,20,False,True,53.531,"LINESTRING (9.3991585 50.6375247, 9.3996858 50.637871)",,,,,,
101726650,Spittelsberg,living_street,,False,False,17.773,"LINESTRING (9.3991585 50.6375247, 9.3993255 50.637405)",,,,,,
101726886,Spittelsberg,living_street,,False,False,19.167,"LINESTRING (9.3991585 50.6375247, 9.3990364 50.6376787)",,,,,,
101726650,Spittelsberg,living_street,,False,True,17.773,"LINESTRING (9.3993255 50.637405, 9.3991585 50.6375247)",,,,,,
31245740,Am Graben,living_street,,False,False,54.602000000000004,"LINESTRING (9.3993255 50.637405, 9.399496 50.6374904, 9.3997864 50.6376358, 9.3999297 50.637712)",,,,,,
31245740,Am Graben,living_street,,False,True,35.869,"LINESTRING (9.3993255 50.637405, 9.3992957 50.63739, 9.3990714 50.6372769, 9.3988984 50.6372371)",,,,,,
80667173,,primary,50,True,False,9.552,"LINESTRING (9.3929218 50.636411, 9.3928875 50.6364296, 9.3928461 50.6364411, 9.3928013 50.6364445)",B 275,,,roundabout,,
191635312,Vogelsbergstraße,primary,50,True,False,36.532000000000004,"LINESTRING (9.3929218 50.636411, 9.3929491 50.6364682, 9.3930212 50.636602, 9.3931059 50.6367175)",B 275,,,,,
191635311,Vogelsbergstraße,primary,,False,False,105.066,"LINESTRING (9.3931059 50.6367175, 9.3940773 50.6374339)",B 275,2,,,,
28054829,Vogelsbergstraße,primary,50,True,False,37.362,"LINESTRING (9.3931059 50.6367175, 9.3929573 50.636612, 9.3928013 50.6364445)",B 275,,,,,
101726886,Spittelsberg,living_street,,False,True,19.167,"LINESTRING (9.3990364 50.6376787, 9.3991585 50.6375247)",,,,,,
"[161593896, 623592282]",Spittelsberg,living_street,,False,"[False, True]",21.466,"LINESTRING (9.3990364 50.6376787, 9.3989749 50.6377533, 9.3989184 50.6378561)",,,,,,
"[161593898, 161593902]",Spittelsberg,living_street,,False,"[False, True]",46.730999999999995,"LINESTRING (9.3990364 50.6376787, 9.3987735 50.6375141, 9.3987358 50.6374864, 9.3986627 50.6374321, 9.3986442 50.6374055, 9.3986712 50.6373597)",,,,,,
176127734,Vogelsbergstraße,primary,50,False,True,6.414,"LINESTRING (9.3948639 50.633986, 9.3947801 50.6340084)",B 275,,,,,
123012059,Am Wörth,residential,30,True,False,63.459,"LINESTRING (9.3948639 50.633986, 9.394887 50.634091, 9.3949454 50.6345542)",,,,,,
176127734,Vogelsbergstraße,primary,50,False,False,40.553000000000004,"LINESTRING (9.3948639 50.633986, 9.3951049 50.6339238, 9.3951533 50.6339102, 9.3952711 50.6338739, 9.3953857 50.6338338)",B 275,,,,,
123012055,Am Wörth,residential,,False,False,56.655,"LINESTRING (9.3949813 50.6350632, 9.3949688 50.6348645, 9.3949454 50.6345542)",,,,,,
107625031,Poststraße,residential,30,False,True,101.584,"LINESTRING (9.3973306 50.6403375, 9.3974019 50.6402931, 9.3975072 50.6402275, 9.3982798 50.63974, 9.3983678 50.6397059)",,,,,,
498859519,Gartenstraße,residential,30,False,True,118.58500000000001,"LINESTRING (9.3973306 50.6403375, 9.3971505 50.6402804, 9.3967984 50.6401984, 9.396612 50.6401519, 9.3961798 50.6400823, 9.3957286 50.640029)",,,,,,
28051266,Bleichstraße,residential,50,False,False,117.83699999999999,"LINESTRING (9.4003277 50.639638, 9.4008937 50.6392637, 9.401367 50.6389659, 9.4015019 50.6388842)",,,,,,
142891094,Bahnhofstraße,residential,50,False,True,276.46900000000005,"LINESTRING (9.4003277 50.639638, 9.4006921 50.6398202, 9.4008035 50.6398725, 9.4009887 50.6399521, 9.4030297 50.6408685, 9.4034079 50.6410336, 9.4035185 50.6410819)",,,,,,
176128967,Bahnhofstraße,residential,50,False,False,86.104,"LINESTRING (9.4003277 50.639638, 9.3998221 50.6394036, 9.3993832 50.6391491)",,,,,,
28477261,Bahnhofstraße,residential,,False,False,80.41999999999999,"LINESTRING (9.3993832 50.6391491, 9.3987465 50.6386826, 9.398659 50.638592)",,,,,,
142891093,Poststraße,residential,30,False,True,94.928,"LINESTRING (9.3993832 50.6391491, 9.3991138 50.6393064, 9.3989427 50.6393838, 9.398507 50.63965, 9.3983678 50.6397059)",,,,,,
176128967,Bahnhofstraße,residential,50,False,True,86.104,"LINESTRING (9.3993832 50.6391491, 9.3998221 50.6394036, 9.4003277 50.639638)",,,,,,
142891094,Bahnhofstraße,residential,50,False,False,276.469,"LINESTRING (9.4035185 50.6410819, 9.4034079 50.6410336, 9.4030297 50.6408685, 9.4009887 50.6399521, 9.4008035 50.6398725, 9.4006921 50.6398202, 9.4003277 50.639638)",,,,,,
"[70501515, 145178491]",Am Wörth,living_street,,False,True,74.891,"LINESTRING (9.3929673 50.6358289, 9.3929537 50.6357798, 9.3929511 50.6356556, 9.3929806 50.6355467, 9.3930324 50.6353936, 9.3930836 50.6352653, 9.3931654 50.6351798)",,,,,,
42393377,Hinter der Langgasse,living_street,,False,False,21.899,"LINESTRING (9.3976496 50.6358138, 9.3974609 50.6356574)",,,,,,
42393377,Hinter der Langgasse,living_street,,False,True,37.71,"LINESTRING (9.3976496 50.6358138, 9.3977338 50.6358837, 9.397897 50.6359088, 9.3980457 50.6360185)",,,,,,
148801569,Hinter der Langgasse,living_street,,False,False,19.387,"LINESTRING (9.3976496 50.6358138, 9.3974932 50.635907, 9.3974852 50.6359449)",,,,,,
148801568,Hinter der Langgasse,living_street,,False,False,8.04,"LINESTRING (9.3974852 50.6359449, 9.3973924 50.6359869)",,,,,,
148801569,Hinter der Langgasse,living_street,,False,False,33.968,"LINESTRING (9.3974852 50.6359449, 9.3975708 50.6360483, 9.39762 50.6362344)",,,,,,
148801569,Hinter der Langgasse,living_street,,False,True,19.387,"LINESTRING (9.3974852 50.6359449, 9.3974932 50.635907, 9.3976496 50.6358138)",,,,,,
148801568,Hinter der Langgasse,living_street,,False,True,8.04,"LINESTRING (9.3973924 50.6359869, 9.3974852 50.6359449)",,,,,,
"[42393379, 28476485]",Hinter der Langgasse,living_street,,False,"[False, True]",51.051,"LINESTRING (9.3973924 50.6359869, 9.3972909 50.6359066, 9.3972091 50.6358479, 9.3971837 50.6358045, 9.3973204 50.6357531, 9.3974609 50.6356574)",,,,,,
28476485,Hinter der Langgasse,living_street,,False,True,32.047,"LINESTRING (9.3973924 50.6359869, 9.3974644 50.6360695, 9.3975488 50.6361346, 9.39762 50.6362344)",,,,,,
67571038,Vogelsbergstraße,primary,50,True,False,29.927,"LINESTRING (9.393121 50.636062, 9.3930737 50.6361465, 9.3930155 50.6362283, 9.3929467 50.6363067)",B 275,,,,,
191635315,Vogelsbergstraße,primary,50,False,False,83.98700000000001,"LINESTRING (9.393121 50.636062, 9.3931964 50.6359499, 9.3932221 50.6359114, 9.3934866 50.6354891, 9.3935658 50.6353614)",B 275,,,,,
28696940,Lessingstraße,residential,30,False,True,10.946,"LINESTRING (9.3940401 50.6381386, 9.3941717 50.6381908)",,,,,,
202974512,Adolf-Spieß-Straße,residential,30,True,False,110.393,"LINESTRING (9.3940401 50.6381386, 9.3939513 50.638177, 9.3934899 50.6384112, 9.3933805 50.638458, 9.3930146 50.6386145, 9.392753 50.6386991)",,,,,,
"[792701215, 206230663]",Lessingstraße,residential,30,False,False,231.447,"LINESTRING (9.3940401 50.6381386, 9.3939641 50.6381084, 9.3938624 50.6380499, 9.3936069 50.6378876, 9.3930118 50.637592, 9.3919628 50.6371509, 9.3915525 50.6369284, 9.3914157 50.6369438)",,,,,,
28477258,Eisenbacher Tor,residential,20,True,False,38.126,"LINESTRING (9.3956833 50.6359101, 9.3956832 50.6359106, 9.3956467 50.6360731, 9.3956416 50.6361879, 9.3956468 50.6362512)",,,,,,
537010701,Eisenbacher Tor,living_street,,True,False,48.691,"LINESTRING (9.3956833 50.6359101, 9.3961441 50.6359621, 9.3963518 50.6360125)",,,,,,
"[161593896, 623592282]",Spittelsberg,living_street,,False,"[False, True]",21.466,"LINESTRING (9.3989184 50.6378561, 9.3989749 50.6377533, 9.3990364 50.6376787)",,,,,,
28477983,An der Kirche,residential,,False,True,64.936,"LINESTRING (9.3960873 50.6366053, 9.3959318 50.6368003, 9.3958387 50.636896, 9.39585 50.6369695, 9.3960892 50.6370648)",,,,,,
