osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width
"[114435985, 27660811, 1255765143]",2,L 504,Bahnhofstraße,secondary,False,True,184.75499999999997,"LINESTRING (7.8131285 52.2190242, 7.8131727 52.2190272, 7.8132197 52.2190187, 7.8132642 52.2189941, 7.8132945 52.2189649, 7.8133146 52.2189241, 7.8133146 52.218888, 7.8133038 52.2188527, 7.8132566 52.2187652, 7.8131574 52.2186118, 7.813128 52.2185236, 7.8131268 52.2184876, 7.8131368 52.2184703, 7.8131687 52.2184396, 7.8132182 52.2184097, 7.8132758 52.2183941, 7.813367 52.2183914, 7.8135464 52.2184039, 7.8144762 52.2185248, 7.8145197 52.2185307, 7.8146536 52.2185521, 7.814714 52.2185618)","['50', '30']",
"[65748650, 771095002, 700557285]","['2', '3']",L 504,Bahnhofstraße,secondary,False,False,163.905,"LINESTRING (7.8131285 52.2190242, 7.8130805 52.2190141, 7.8130302 52.2189962, 7.8129512 52.2189595, 7.8129096 52.2189354, 7.8125915 52.2187381, 7.8123812 52.2186005, 7.8119939 52.2182799, 7.8117779 52.2181062, 7.8116785 52.2180369, 7.8115314 52.2179348)",,
75642884,,,Gerichtsweg,residential,False,False,20.772000000000002,"LINESTRING (7.8185756 52.2177298, 7.8186117 52.2176806, 7.8186766 52.2175787, 7.8187 52.2175601)",,
87574227,,,Wellenberg,residential,False,False,100.228,"LINESTRING (7.8133483 52.2197978, 7.8134148 52.2197919, 7.8134845 52.219767, 7.8135316 52.2197329, 7.8135318 52.2196428, 7.8134386 52.2194968, 7.8131915 52.2191568, 7.8131365 52.2191138, 7.8131193 52.2190902, 7.8131171 52.2190687, 7.8131285 52.2190242)",,
27660810,2,L 504,Am Weingarten,secondary,False,True,124.29899999999999,"LINESTRING (7.8098327 52.2175947, 7.8101007 52.2175953, 7.8103531 52.2176163, 7.8106564 52.2176573, 7.8110669 52.2177543, 7.8113539 52.2178528, 7.8115314 52.2179348)",,
76589670,,L 504,Lengericher Straße,secondary,False,False,70.043,"LINESTRING (7.8160135 52.2175662, 7.8157423 52.2176806, 7.8152851 52.2178689, 7.815161 52.2179183)",50,
76589670,,L 504,Lengericher Straße,secondary,False,True,56.379999999999995,"LINESTRING (7.8160135 52.2175662, 7.8160834 52.21754, 7.8161826 52.2174995, 7.8162766 52.2174619, 7.8164986 52.2173774, 7.8167134 52.2172957)",50,
29268095,,,Walther-Borgstette-Straße,residential,False,False,49.757000000000005,"LINESTRING (7.815707 52.2211007, 7.8154846 52.2212205, 7.815268 52.2213192, 7.815132 52.2213757)",30,
75561170,,,An der Lieth,residential,False,False,93.85200000000002,"LINESTRING (7.8190641 52.2199165, 7.8191252 52.2198781, 7.8192627 52.2197574, 7.8193613 52.2196698, 7.819413 52.2195821, 7.8193764 52.2195171, 7.8193177 52.2194642, 7.8192157 52.2193784, 7.8189923 52.2192262)",,
29268086,,,Sieklandstraße,residential,False,False,4.897,"LINESTRING (7.8203066 52.2216405, 7.8203784 52.2216426)",,
29268086,,,Sieklandstraße,residential,False,True,47.599000000000004,"LINESTRING (7.8203066 52.2216405, 7.8200431 52.221633, 7.8197399 52.2216391, 7.8196083 52.2216387)",,
75224869,,,Hofbauers Kamp,residential,False,False,219.511,"LINESTRING (7.8203066 52.2216405, 7.8203946 52.2215011, 7.8205756 52.2213557, 7.8206364 52.2212945, 7.8206494 52.2212404, 7.820645 52.221189, 7.8206175 52.2211358, 7.820535 52.2210728, 7.8200314 52.2207731, 7.8195009 52.220468, 7.8193541 52.2203874, 7.8192569 52.2203239, 7.8192019 52.2202658, 7.8190967 52.2201662, 7.8190903 52.2201084)",,
