osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,width
38377775,False,2,Zwalmstraße,tertiary,50,False,132.908,"LINESTRING (9.193999 50.9153551, 9.1947971 50.9164393)",,,,
27803589,False,,Pestalozzistraße,residential,,False,20.015,"LINESTRING (9.193999 50.9153551, 9.1938681 50.9153914, 9.1937558 50.9154467)",,,,
"[38377776, 334556643]",False,3,Zwalmstraße,tertiary,50,True,60.507000000000005,"LINESTRING (9.193999 50.9153551, 9.1938324 50.9151395, 9.1937432 50.9150023, 9.1936657 50.9148541)",,,,
27803609,False,1,Am Schenkeborn,residential,20,False,147.791,"LINESTRING (9.1895307 50.9144478, 9.1876635 50.9150648)",,,,
334556644,False,,Zwalmstraße,tertiary,50,False,14.332,"LINESTRING (9.18987 50.911735, 9.1900455 50.9118011)",,,,
334556645,True,,Zwalmstraße,tertiary,50,False,61.124,"LINESTRING (9.18987 50.911735, 9.1896416 50.9116662, 9.1894605 50.9116124, 9.1892872 50.9115605, 9.1890871 50.9114934)",,,,
334556644,False,,Zwalmstraße,tertiary,50,True,67.557,"LINESTRING (9.1908806 50.9121042, 9.1900455 50.9118011)",,,,
"[285537966, 27636303]",False,1,Burggasse,residential,"['50', '20']",False,164.41,"LINESTRING (9.1908806 50.9121042, 9.1906904 50.9122623, 9.1906083 50.9123249, 9.1904832 50.9124202, 9.1903574 50.9124871, 9.1902149 50.912535, 9.1896996 50.9126528, 9.1896351 50.9126618, 9.1893178 50.9127209, 9.1892566 50.9127226, 9.1891613 50.9127252, 9.1890123 50.9127208, 9.1888848 50.9127114)",,,,
"[69044576, 1184338027, 26071244, 510078823]",False,2,Zwalmstraße,tertiary,50,False,371.81500000000005,"LINESTRING (9.1908806 50.9121042, 9.191074 50.9121449, 9.1914012 50.912278, 9.1915491 50.9123714, 9.1916508 50.9124357, 9.191784 50.9125314, 9.1922401 50.9129587, 9.1924116 50.913119, 9.1925438 50.9132425, 9.1928264 50.9135836, 9.193211 50.9141191, 9.1933427 50.9143008, 9.1934627 50.9145129, 9.1934806 50.9145445, 9.1936061 50.9147664, 9.1936336 50.9148069, 9.1936657 50.9148541)",,yes,,
"[335087538, 138615915, 335087539]",False,,Wiegelsweg,residential,30,False,408.81500000000005,"LINESTRING (9.1885361 50.9160747, 9.1887069 50.9160035, 9.1897751 50.9155829, 9.1899761 50.9155357, 9.1901171 50.9154943, 9.1909549 50.9152825, 9.1914698 50.9151946, 9.1918647 50.9151202, 9.1924893 50.9150566, 9.1928935 50.9150546, 9.1931097 50.9150726, 9.1932879 50.9151282, 9.193444 50.9151959, 9.1935205 50.9152496, 9.1937558 50.9154467)",,,,
27803589,False,,Pestalozzistraße,residential,,True,20.015,"LINESTRING (9.1937558 50.9154467, 9.1938681 50.9153914, 9.193999 50.9153551)",,,,
"[204425184, 38377777, 335087533]",True,,Pestalozzistraße,residential,30,False,106.878,"LINESTRING (9.1937558 50.9154467, 9.1937293 50.9155019, 9.1937088 50.9155808, 9.1933884 50.9163792)",,,,
"[335087538, 335087539, 138615915]",False,,Wiegelsweg,residential,30,True,408.815,"LINESTRING (9.1937558 50.9154467, 9.1935205 50.9152496, 9.193444 50.9151959, 9.1932879 50.9151282, 9.1931097 50.9150726, 9.1928935 50.9150546, 9.1924893 50.9150566, 9.1918647 50.9151202, 9.1914698 50.9151946, 9.1909549 50.9152825, 9.1901171 50.9154943, 9.1899761 50.9155357, 9.1897751 50.9155829, 9.1887069 50.9160035, 9.1885361 50.9160747)",,,,
"[406779161, 26071247]",False,3,Friedrich-Ebert-Straße,primary,50,True,56.391999999999996,"LINESTRING (9.1852266 50.9166374, 9.1851361 50.9166113, 9.1848478 50.9165128, 9.1845356 50.9163796)",B 454,yes,,
147399071,False,1,Mauerweg,residential,20,False,29.046,"LINESTRING (9.1888694 50.9133258, 9.1886928 50.9135621)",,,,
404741746,False,1,Mauerweg,residential,20,False,5.123,"LINESTRING (9.1888694 50.9133258, 9.1888138 50.9132959)",,,,
"[404741746, 27795843]",False,1,Mauerweg,residential,20,True,64.199,"LINESTRING (9.1888694 50.9133258, 9.189059 50.9134279, 9.189248 50.9135264, 9.1892258 50.9135478, 9.1891462 50.9136572, 9.1890322 50.9137528)",,,,
"[38377776, 334556643]",False,3,Zwalmstraße,tertiary,50,False,60.507000000000005,"LINESTRING (9.1936657 50.9148541, 9.1937432 50.9150023, 9.1938324 50.9151395, 9.193999 50.9153551)",,,,
"[334556632, 26071243, 334556631]",False,"['2', '3']",Osttangente,residential,30,True,95.88499999999999,"LINESTRING (9.1936657 50.9148541, 9.1937532 50.914833, 9.1938102 50.9148117, 9.1939477 50.9147628, 9.1943571 50.9146583, 9.1947756 50.9145644, 9.1949182 50.9145133)",,,,
"[69044576, 1184338027, 26071244, 510078823]",False,2,Zwalmstraße,tertiary,50,True,371.81500000000005,"LINESTRING (9.1936657 50.9148541, 9.1936336 50.9148069, 9.1936061 50.9147664, 9.1934806 50.9145445, 9.1934627 50.9145129, 9.1933427 50.9143008, 9.193211 50.9141191, 9.1928264 50.9135836, 9.1925438 50.9132425, 9.1924116 50.913119, 9.1922401 50.9129587, 9.191784 50.9125314, 9.1916508 50.9124357, 9.1915491 50.9123714, 9.1914012 50.912278, 9.191074 50.9121449, 9.1908806 50.9121042)",,yes,,
