osmid,highway,oneway,reversed,length,geometry,lanes,name,access,ref,width
745481106,unclassified,False,False,38.681,"LINESTRING (124.7255824 7.6403068, 124.7259298 7.6402572)",,,,,
281978462,primary,False,False,183.578,"LINESTRING (124.7255824 7.6403068, 124.7255583 7.6402323, 124.7255409 7.6401486, 124.7255033 7.6399266, 124.7253034 7.6386801)",2,Wao-Bumbaran Road,,944,
281978462,primary,False,True,171.994,"LINESTRING (124.7257689 7.6407653, 124.7260398 7.6422886)",2,Wao-Bumbaran Road,,944,
281978462,primary,False,False,35.582,"LINESTRING (124.7257689 7.6407653, 124.7257085 7.6406018, 124.7256508 7.6404676)",2,Wao-Bumbaran Road,,944,
281978501,unclassified,False,False,37.555,"LINESTRING (124.7257689 7.6407653, 124.725834 7.6405431, 124.72587 7.6404429)",,Magsaysay Avenue,,,
281978430,tertiary,False,False,93.732,"LINESTRING (124.7256173 7.6403865, 124.7247764 7.6405128)",,Busran Kalaw Street,,,7
281978462,primary,False,False,9.661,"LINESTRING (124.7256173 7.6403865, 124.7255824 7.6403068)",2,Wao-Bumbaran Road,,944,
281978462,primary,False,True,9.744,"LINESTRING (124.7256173 7.6403865, 124.7256508 7.6404676)",2,Wao-Bumbaran Road,,944,
281978467,residential,False,False,84.596,"LINESTRING (124.7245431 7.6387848, 124.7253034 7.6386801)",,Benigno Aguino Jr. Street,,,
864606474,residential,False,False,105.603,"LINESTRING (124.7245431 7.6387848, 124.7246718 7.6397259)",,Ernesto Guevarra Street,,,
864606474,residential,False,True,46.029,"LINESTRING (124.7245431 7.6387848, 124.7244841 7.638375)",,Ernesto Guevarra Street,,,
281978462,primary,False,False,42.791,"LINESTRING (124.7253034 7.6386801, 124.725246 7.6382995)",2,Wao-Bumbaran Road,,944,
281978467,residential,False,False,44.958,"LINESTRING (124.7253034 7.6386801, 124.7257072 7.6386227)",,Benigno Aguino Jr. Street,,,
281978467,residential,False,True,84.596,"LINESTRING (124.7253034 7.6386801, 124.7245431 7.6387848)",,Benigno Aguino Jr. Street,,,
281978462,primary,False,True,183.57800000000003,"LINESTRING (124.7253034 7.6386801, 124.7255033 7.6399266, 124.7255409 7.6401486, 124.7255583 7.6402323, 124.7255824 7.6403068)",2,Wao-Bumbaran Road,,944,
281978508,residential,False,False,132.192,"LINESTRING (124.7202479 7.6404027, 124.7214344 7.6402283)",2,Father James Crawley Street,,,
864544592,residential,False,False,35.996,"LINESTRING (124.7202479 7.6404027, 124.7202049 7.6400818)",,,,,
281978454,residential,False,True,56.281,"LINESTRING (124.7256429 7.6352119, 124.7255586 7.6347127)",,Lapu-lapu Street,,,
281978454,residential,False,False,137.609,"LINESTRING (124.7256429 7.6352119, 124.7256836 7.635475, 124.7258408 7.6364338)",,Lapu-lapu Street,,,
1217025105,unclassified,False,False,125.727,"LINESTRING (124.7256429 7.6352119, 124.7258754 7.6351702, 124.7264701 7.6350621, 124.7267648 7.635007)",,Terminal Road,,,
281978463,residential,False,False,56.403,"LINESTRING (124.7267648 7.635007, 124.7266798 7.6345068)",,Jose P. Laurel Street,,,
281978463,residential,False,True,137.832,"LINESTRING (124.7267648 7.635007, 124.7268079 7.6352755, 124.7268789 7.6357017, 124.7269213 7.6360138, 124.726954 7.6362322)",,Jose P. Laurel Street,,,
1217025105,unclassified,False,True,125.727,"LINESTRING (124.7267648 7.635007, 124.7264701 7.6350621, 124.7258754 7.6351702, 124.7256429 7.6352119)",,Terminal Road,,,
