osmid,highway,oneway,reversed,length,name,geometry,bridge,maxspeed,ref,lanes
908362967,residential,False,True,79.408,,"LINESTRING (123.8762583 12.6682139, 123.8761711 12.6684847, 123.8760759 12.6686261, 123.8760477 12.668647, 123.8758155 12.6686484)",,,,
351449946,unclassified,False,False,41.897,Gerona Street,"LINESTRING (123.8758155 12.6686484, 123.8758276 12.669025)",,,,
351449946,unclassified,False,True,105.417,Gerona Street,"LINESTRING (123.8758155 12.6686484, 123.8758115 12.6685251, 123.8757772 12.6677011)",,,,
908362967,residential,False,False,79.408,,"LINESTRING (123.8758155 12.6686484, 123.8760477 12.668647, 123.8760759 12.6686261, 123.8761711 12.6684847, 123.8762583 12.6682139)",,,,
908612834,residential,False,False,116.936,,"LINESTRING (123.8726909 12.6681851, 123.8727164 12.6673909, 123.8729732 12.6674483)",,,,
"[909483078, 351436791]",residential,False,False,50.715,S. De Vera,"LINESTRING (123.8726909 12.6681851, 123.8730258 12.668213, 123.8731552 12.668235)",,,,
"[604094961, 909487221]",residential,False,True,172.974,N. Loilo Street,"LINESTRING (123.8726909 12.6681851, 123.8725582 12.6692934, 123.8725635 12.6693693, 123.8726591 12.6694094, 123.8729257 12.6694421)",,,,
351446795,residential,False,False,33.674,,"LINESTRING (123.8735151 12.665892, 123.8735637 12.6655929)",,,,
351446795,residential,False,True,56.27,,"LINESTRING (123.8735151 12.665892, 123.8734399 12.6663927)",,,,
955240827,residential,False,False,41.748,,"LINESTRING (123.8735151 12.665892, 123.8738997 12.6659044)",,,,
955168552,residential,False,True,33.394,,"LINESTRING (123.878687 12.6721765, 123.8786673 12.6724762)",,,,
351439927,residential,False,True,61.073,L Grafilo Street,"LINESTRING (123.8786673 12.6724762, 123.8781083 12.6724112)",,,,
955168552,residential,False,False,33.394,,"LINESTRING (123.8786673 12.6724762, 123.878687 12.6721765)",,,,
351439927,residential,False,False,39.035,L Grafilo Street,"LINESTRING (123.8786673 12.6724762, 123.8789183 12.6725053, 123.8789573 12.6725311, 123.878979 12.6725856)",,,,
955241975,residential,False,False,127.536,,"LINESTRING (123.8749601 12.667981, 123.8748568 12.6684285, 123.8748354 12.6684546, 123.8748025 12.6684658, 123.8747576 12.6684664, 123.8741744 12.6683706)",,,,
351436785,residential,False,False,56.257,Padre Diaz Street,"LINESTRING (123.8738997 12.6659044, 123.8738556 12.6664085)",,,,
351436785,residential,False,True,32.71,Padre Diaz Street,"LINESTRING (123.8738997 12.6659044, 123.8739254 12.6656113)",,,,
955240827,residential,False,True,41.748,,"LINESTRING (123.8738997 12.6659044, 123.8735151 12.665892)",,,,
351446795,residential,False,True,29.542,,"LINESTRING (123.8735762 12.6653275, 123.8735637 12.6655929)",,,,
955240432,residential,False,True,64.194,,"LINESTRING (123.8735762 12.6653275, 123.8729846 12.6653163)",,,,
351446795,residential,False,False,18.619,,"LINESTRING (123.8735762 12.6653275, 123.8735826 12.6652234, 123.8735853 12.6651603)",,,,
955240432,residential,False,False,64.194,,"LINESTRING (123.8729846 12.6653163, 123.8735762 12.6653275)",,,,
955241169,residential,False,False,38.184,,"LINESTRING (123.8788386 12.6678371, 123.8791903 12.6678503)",,,,
955243661,residential,False,True,60.658,,"LINESTRING (123.8787206 12.6713764, 123.8787085 12.6712861, 123.8787004 12.6712547, 123.8786817 12.6712286, 123.8786575 12.6712116, 123.8785999 12.6711932, 123.878502 12.6711801, 123.8782969 12.6711329)",,,,
"[245912730, 351449947, 342896046]",residential,False,"[False, True]",49.854,C.Granado Street,"LINESTRING (123.8782969 12.6711329, 123.8782874 12.6712551, 123.8782715 12.6713807, 123.8782481 12.6715007, 123.8782274 12.6715751)",yes,,,
245912730,residential,False,True,19.521,C.Granado Street,"LINESTRING (123.8782969 12.6711329, 123.8783021 12.6710662, 123.8783161 12.6709584)",,,,
955243661,residential,False,False,60.658,,"LINESTRING (123.8782969 12.6711329, 123.878502 12.6711801, 123.8785999 12.6711932, 123.8786575 12.6712116, 123.8786817 12.6712286, 123.8787004 12.6712547, 123.8787085 12.6712861, 123.8787206 12.6713764)",,,,
