osmid,oneway,lanes,ref,name,highway,width,reversed,length,geometry,maxspeed
847024791,False,2,MA 113,Merrimack Street,primary,16.8,False,152.77100000000002,"LINESTRING (-71.0783476 42.7746642, -71.0778734 42.7747714, -71.0776703 42.7748244, -71.0775856 42.7748453, -71.0773431 42.7749148, -71.0771388 42.7749619, -71.0767495 42.7750516, -71.07657 42.775093)",
847024791,False,2,MA 113,Merrimack Street,primary,16.8,True,60.239,"LINESTRING (-71.0783476 42.7746642, -71.0784357 42.7746463, -71.0790041 42.7745258, -71.0790564 42.7745133)",
569205451,True,2,,Merrills Court,residential,,False,60.183,"LINESTRING (-71.0815269 42.7747364, -71.081679 42.775266)",30 mph
30006559,False,2,,Merrills Court,residential,,True,83.717,"LINESTRING (-71.0815269 42.7747364, -71.0814545 42.7746419, -71.0812324 42.7740184)",30 mph
30007109,False,,,Haverhill Place,residential,,True,16.627,"LINESTRING (-71.0786053 42.7763988, -71.078533 42.776259)",
30007336,True,1,,Bailey Boulevard,secondary,15.2,False,154.13600000000002,"LINESTRING (-71.0786053 42.7763988, -71.078712 42.776373, -71.07892 42.776315, -71.07919 42.776239, -71.079423 42.776159, -71.07978 42.776031, -71.080291 42.775842, -71.080325 42.77583)",
1031143967,False,2,,West Street,residential,9.8,True,18.15,"LINESTRING (-71.0813615 42.7754819, -71.0811909 42.7753772)",
30007336,True,1,,Bailey Boulevard,secondary,15.2,False,70.08200000000001,"LINESTRING (-71.0813615 42.7754819, -71.081498 42.77545, -71.081713 42.775397, -71.081801 42.775376, -71.0820018 42.7753396, -71.0821671 42.775272)",
30006118,False,2,,Franklin Street,residential,9.1,False,10.071,"LINESTRING (-71.0827756 42.7785668, -71.0827867 42.778657)",
30006118,False,2,,Franklin Street,residential,9.1,True,94.59,"LINESTRING (-71.0827756 42.7785668, -71.082732 42.778155, -71.0827 42.777718)",
30006665,False,2,,Merrimac Place,unclassified,7.0,False,64.97,"LINESTRING (-71.0788253 42.7739542, -71.0789218 42.7741799, -71.0790251 42.7744359, -71.0790564 42.7745133)",15 mph
30006108,False,1,,Cram Place,unclassified,,False,65.315,"LINESTRING (-71.0796117 42.7737763, -71.0796916 42.7739753, -71.0798417 42.7743389)",30 mph
30007366,False,2,,Way Place,unclassified,5.5,False,62.143,"LINESTRING (-71.0781161 42.7741318, -71.0783151 42.7745895, -71.0783476 42.7746642)",
30005589,True,2,,Park Way,residential,15.2,False,106.28399999999999,"LINESTRING (-71.0769979 42.7758426, -71.0775325 42.7757055, -71.0775741 42.7756961, -71.078236 42.775547)",30 mph
1168833644,True,2,MA 125,Main Street,primary,,False,90.631,"LINESTRING (-71.0769979 42.7758426, -71.0769886 42.7758217, -71.0768786 42.7756059, -71.0766851 42.7752315, -71.07657 42.775093)",35 mph
