osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access,bridge,tunnel
"[5671172, 421825694]",True,2,Centre Street,secondary,25 mph,False,155.383,"LINESTRING (-74.0030237 40.7139735, -74.002937 40.7140228, -74.0028405 40.7140838, -74.0027686 40.7141394, -74.0027078 40.7141857, -74.0026536 40.7142316, -74.0026136 40.7142733, -74.002575 40.7143183, -74.0025312 40.7143795, -74.0024914 40.7144433, -74.0024375 40.7145417, -74.0023907 40.7146332, -74.0023182 40.7147743, -74.0022271 40.7149524, -74.0022019 40.7150044, -74.0021824 40.7150407, -74.002164 40.7150774, -74.0021485 40.715105, -74.0021296 40.7151346, -74.0021128 40.7151572)",,,,
5669938,True,,Duane Street,residential,25 mph,False,118.295,"LINESTRING (-74.0066159 40.7157929, -74.0055222 40.7152835, -74.00542 40.715236)",,,,
5672803,True,1,Trimble Place,residential,25 mph,False,69.86400000000002,"LINESTRING (-74.0066159 40.7157929, -74.0065941 40.7157951, -74.006574 40.7158036, -74.0065591 40.7158142, -74.0065472 40.7158283, -74.006408 40.7160078, -74.0062161 40.7162597, -74.0062061 40.7162728, -74.0061986 40.7162834, -74.0061927 40.7163005, -74.0061911 40.7163185)",,,,
275016228,False,4,Chambers Street,unclassified,25 mph,True,9.754000000000001,"LINESTRING (-74.0041097 40.713153, -74.0040661 40.713132, -74.0040125 40.7131054)",,,,
"[356140737, 1043517682]",True,"['1', '2']",Centre Street,secondary,25 mph,False,94.19899999999998,"LINESTRING (-74.0041097 40.713153, -74.004196 40.7130768, -74.0044699 40.712795, -74.00455 40.7127116, -74.0046394 40.712627, -74.0047092 40.7125693, -74.0047587 40.7125357, -74.004813 40.712497)",,,,
986808853,False,4,Chambers Street,unclassified,25 mph,True,69.96799999999999,"LINESTRING (-74.0041097 40.713153, -74.0041879 40.7131907, -74.0048174 40.7134819)",,,,
5670703,True,1,Dover Street,secondary,25 mph,False,53.954,"LINESTRING (-74.0008364 40.7087864, -74.0007764 40.7087376, -74.0007373 40.7086975, -74.0007024 40.7086583, -74.0004937 40.7083786)",,,,
"[963551553, 420810620]",True,2,Broadway,secondary,25 mph,False,76.717,"LINESTRING (-74.004026 40.716871, -74.0040624 40.7168282, -74.0040877 40.7167984, -74.0042041 40.7166598, -74.0044795 40.716345, -74.0045248 40.7162939)",,,,
413050335,True,1,Warren Street,residential,25 mph,False,137.433,"LINESTRING (-74.0111062 40.7156024, -74.0110326 40.7155685, -74.0098959 40.7150491, -74.0097967 40.7150045, -74.0097093 40.7149648)",,,,
"[643000849, 1042970371]",True,"['1', '2']",Greenwich Street,residential,25 mph,False,79.25299999999999,"LINESTRING (-74.0111062 40.7156024, -74.0111251 40.7155293, -74.0112125 40.7151947, -74.0112448 40.7151051, -74.011286 40.7150132, -74.0112961 40.7149931, -74.0113363 40.714913)",,,,
226041017,True,,Greenwich Street,residential,25 mph,False,68.31400000000001,"LINESTRING (-74.010766 40.7169068, -74.0109066 40.716369, -74.0109232 40.7163041)",,,,
1127573855,True,1,William Street,residential,25 mph,False,51.837,"LINESTRING (-74.0076543 40.7083391, -74.0076058 40.7083881, -74.0073608 40.7086354, -74.0073231 40.7086775, -74.0072873 40.7087131)",,,,
630828596,True,1,Hogan Place,residential,25 mph,False,91.509,"LINESTRING (-74.0007903 40.7152927, -74.0010739 40.7154303, -74.0011347 40.7154598, -74.0015975 40.7156888, -74.0016422 40.715717, -74.0016876 40.7157533)",,,,
5672409,True,1,Baxter Street,residential,25 mph,False,114.41799999999999,"LINESTRING (-74.0001422 40.7161965, -74.0002594 40.7160151, -74.0003237 40.7159223, -74.0005872 40.71557, -74.0007182 40.7153878, -74.000749 40.7153448, -74.0007903 40.7152927)",,,,
814841668,False,2,Pearl Street,residential,1,False,6.404999999999999,"LINESTRING (-74.0008309 40.7130206, -74.0008313 40.7130431, -74.0008317 40.7130782)",,,,
"[165774923, 586350564, 165774924]",True,1,Park Row,unclassified,10 mph,False,293.34799999999996,"LINESTRING (-74.0008317 40.7130782, -74.0009443 40.713053, -74.0022323 40.712772, -74.0022851 40.712759, -74.0023581 40.712738, -74.0024316 40.7127146, -74.0024981 40.71269, -74.0025407 40.7126739, -74.0025921 40.7126513, -74.002648 40.7126244, -74.0027069 40.7125917, -74.0027674 40.7125552, -74.0030427 40.7123721, -74.003319 40.7121959, -74.0033519 40.7121749, -74.0035668 40.7120292, -74.0036653 40.7119736, -74.0037564 40.7119304, -74.0038244 40.7119175, -74.0038768 40.7119124)",,no,,yes
814841668,False,2,Pearl Street,residential,1,True,6.404999999999999,"LINESTRING (-74.0008317 40.7130782, -74.0008313 40.7130431, -74.0008309 40.7130206)",,,,
888759076,True,1,Park Row,secondary_link,,False,39.089,"LINESTRING (-74.0084808 40.7115948, -74.0084785 40.7115384, -74.0084743 40.7115063, -74.0084653 40.7114838, -74.008448 40.7114559, -74.0084348 40.711442, -74.0084063 40.7114214, -74.0083771 40.711403, -74.0083396 40.7113897, -74.008301 40.7113852, -74.0082542 40.7113832, -74.0082065 40.7113856)",,,,
974294810,True,3,Broadway,secondary,25 mph,False,26.641,"LINESTRING (-74.0084808 40.7115948, -74.0085812 40.7114771, -74.0086548 40.7113948)",,,,
1158491835,True,2,Park Row,secondary,25 mph,False,23.619,"LINESTRING (-74.0082065 40.7113856, -74.0079458 40.7114635)",,,,
5672377,True,3,Church Street,secondary,25 mph,False,64.898,"LINESTRING (-74.0104404 40.7115277, -74.0104031 40.7115816, -74.010174 40.7119769, -74.0101393 40.7120324, -74.0101209 40.7120585)",,,,
5672377,True,3,Church Street,secondary,25 mph,False,83.59,"LINESTRING (-74.0101209 40.7120585, -74.0100704 40.7121347, -74.0099253 40.7123232, -74.0096651 40.7126615, -74.009634 40.712713)",,,,
5673530,True,,Vesey Street,secondary,25 mph,False,144.69500000000002,"LINESTRING (-74.0101209 40.7120585, -74.010097 40.7120583, -74.0100747 40.7120555, -74.0100532 40.7120508, -74.0100396 40.7120464, -74.0095172 40.71181, -74.0087432 40.7114565, -74.00872 40.711444, -74.0086932 40.7114288, -74.0086719 40.7114105, -74.0086548 40.7113948)",,,,
275016228,False,4,Chambers Street,unclassified,25 mph,False,9.754000000000001,"LINESTRING (-74.0040125 40.7131054, -74.0040661 40.713132, -74.0041097 40.713153)",,,,
986807784,True,1,Centre Street,secondary,25 mph,False,65.588,"LINESTRING (-74.0040125 40.7131054, -74.003942 40.7131834, -74.0036118 40.7135362, -74.0035657 40.7135883)",,,,
5671314,True,1,Reade Street,unclassified,25 mph,False,76.837,"LINESTRING (-74.003649 40.7136604, -74.0037434 40.7137036, -74.0043038 40.7139592, -74.0043698 40.7139888, -74.0044302 40.7140166)",,,,
46116314,True,2,Centre Street,secondary,25 mph,False,68.492,"LINESTRING (-74.003649 40.7136604, -74.0037069 40.7135973, -74.0040376 40.7132332, -74.0041097 40.713153)",,,,
