osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,junction,tunnel,bridge
1038824798,True,,secondary,False,15.512000000000002,"LINESTRING (15.2877358 37.0681653, 15.2878404 37.0681763, 15.2878684 37.0681928, 15.2878872 37.0682159)",2,,,roundabout,,
826223652,True,,secondary,False,5.4559999999999995,"LINESTRING (15.2878057 37.068713, 15.2878053 37.0687384, 15.2878018 37.0687619)",2,50,,,,
1070690536,True,,secondary,False,6.091,"LINESTRING (15.2878057 37.068713, 15.287789 37.0687369, 15.2877632 37.068755)",,,,roundabout,,
1070690536,True,,secondary,False,22.582,"LINESTRING (15.2877632 37.068755, 15.2877278 37.0687658, 15.2876899 37.0687655, 15.2876547 37.0687542, 15.2876272 37.0687333, 15.2876122 37.0687087, 15.2876083 37.0686816, 15.2876159 37.0686549)",,,,roundabout,,
1070690536,True,,secondary,False,17.098,"LINESTRING (15.2876762 37.0686095, 15.2877143 37.068605, 15.2877518 37.0686122, 15.2877833 37.06863, 15.2878042 37.0686559, 15.2878115 37.068686)",,,,roundabout,,
1016635636,True,,secondary,False,4.681,"LINESTRING (15.2876159 37.0686549, 15.287616 37.0686128)",,,,,,
1070690536,True,,secondary,False,7.52,"LINESTRING (15.2876159 37.0686549, 15.28764 37.0686271, 15.2876762 37.0686095)",,,,roundabout,,
1069644004,True,,secondary,False,33.872,"LINESTRING (15.2876157 37.0685629, 15.2876276 37.06848, 15.2876565 37.0683232, 15.2876741 37.0682621)",2,,,,,
1036631967,True,,secondary,False,3.617,"LINESTRING (15.2879555 37.0678101, 15.2879648 37.0677956, 15.2879778 37.0677831)",,,,roundabout,,
1036631967,True,,secondary,False,1.885,"LINESTRING (15.2879501 37.0678265, 15.2879555 37.0678101)",,,,roundabout,,
1070690536,True,,secondary,False,3.046,"LINESTRING (15.2878115 37.068686, 15.2878057 37.068713)",,,,roundabout,,
826223652,True,,secondary,False,4.77,"LINESTRING (15.2878018 37.0687619, 15.2877955 37.0688045)",2,50,,,,
1069644005,True,,tertiary,False,3.51,"LINESTRING (15.2878018 37.0687619, 15.2877632 37.068755)",,,no,,,
26543488,True,Viale Armando Diaz,tertiary,False,17.927,"LINESTRING (15.2887059 37.0685961, 15.288526 37.0685227)",,,,,,
174869752,True,Via dell'Arsenale,tertiary,False,45.871,"LINESTRING (15.288828 37.0684039, 15.2888937 37.068447, 15.2892327 37.0686606)",,,,,,
1154546084,True,,residential,False,23.961,"LINESTRING (15.288828 37.0684039, 15.2887243 37.0685673, 15.2887059 37.0685961)",,,,,,
174869752,True,Via dell'Arsenale,tertiary,False,18.525,"LINESTRING (15.2886654 37.0682994, 15.2886798 37.0683087, 15.288828 37.0684039)",,,,,,
26543488,True,Viale Armando Diaz,tertiary,False,63.906,"LINESTRING (15.288526 37.0685227, 15.2884298 37.0684835, 15.2880603 37.0683329, 15.2880403 37.0683247, 15.2879582 37.0682925, 15.287875 37.0682882)",,,,,,
1154546085,True,,residential,False,27.74,"LINESTRING (15.288526 37.0685227, 15.2886458 37.0683308, 15.2886654 37.0682994)",,,,,,
1154546088,True,,tertiary,False,17.908,"LINESTRING (15.2892327 37.0686606, 15.289243 37.0686826, 15.2892496 37.0687017, 15.2892436 37.0687248, 15.2892298 37.0687456, 15.2892093 37.0687626, 15.2891837 37.0687743, 15.2891551 37.0687799)",,,,,,
26543488,True,Viale Armando Diaz,tertiary,False,34.046,"LINESTRING (15.2891551 37.0687799, 15.2888137 37.0686401)",,,,,,
173110606,True,,tertiary,False,10.377,"LINESTRING (15.2913061 37.0622213, 15.2914208 37.0622395)",,,,,,
"[1159419597, 173226061]",False,,residential,False,68.366,"LINESTRING (15.2912739 37.0620904, 15.2913413 37.062003, 15.2913901 37.0618366, 15.2914713 37.0615015)",,,,,,
1159419595,True,,residential,False,16.454,"LINESTRING (15.2912739 37.0620904, 15.2912569 37.0621341, 15.2912582 37.0621758, 15.29127 37.0621955, 15.2913061 37.0622213)",,,,,,
