osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel,width
13790340,Churchill Gardens Road,residential,20 mph,False,True,367.829,"LINESTRING (-0.1388476 51.486194, -0.1392148 51.4861377, -0.1392811 51.4861304, -0.1394817 51.486109, -0.1397349 51.4860819, -0.1400388 51.4860388, -0.1401702 51.4860202, -0.1405495 51.4859588, -0.1408975 51.4859111, -0.1410373 51.4859056, -0.1413329 51.4859078, -0.1415594 51.4859199, -0.1418584 51.4859662, -0.1422752 51.486082, -0.1426985 51.4861807, -0.1431644 51.4862648, -0.1434174 51.4863057, -0.1436548 51.486344, -0.1439943 51.4863596)",,,,,
610030169,,residential,20 mph,False,True,90.629,"LINESTRING (-0.138525 51.4854041, -0.1388476 51.486194)",,,,,
177810816,Cumberland Street,residential,20 mph,False,True,39.671,"LINESTRING (-0.1458646 51.4897387, -0.1456675 51.4894037)",,,,,
882503919,Cumberland Street,residential,20 mph,True,False,29.559,"LINESTRING (-0.1458646 51.4897387, -0.1460115 51.4899883)",,,,,
4202059,Winchester Street,residential,20 mph,False,False,92.357,"LINESTRING (-0.1455981 51.4897993, -0.1445229 51.4893077)",,,,,
882503921,,residential,20 mph,True,False,20.151,"LINESTRING (-0.1455981 51.4897993, -0.1456895 51.4897984, -0.1458315 51.48975, -0.1458646 51.4897387)",,,,,
1193908834,Chelsea Bridge Road,primary,20 mph,True,False,9.605,"LINESTRING (-0.1499849 51.4858641, -0.1499593 51.4857792)",,,A3216,,
"[923303649, 1193908835, 1130970162, 1069962742, 536523708]",Grosvenor Road,trunk,20 mph,True,False,39.705,"LINESTRING (-0.1499849 51.4858641, -0.1499123 51.4858708, -0.149831 51.4858721, -0.1497859 51.4858713, -0.1497395 51.4858669, -0.1497115 51.4858636, -0.1496222 51.485852, -0.1495727 51.4858448, -0.1495305 51.4858381, -0.149443 51.485794)",,,A3212,,
"[4179899, 1167663727]",Upper Tachbrook Street,residential,20 mph,False,True,49.292,"LINESTRING (-0.1389867 51.4926422, -0.1391362 51.4927979, -0.139352 51.4930227)",,,,,
"[1167663728, 1167663729]",Upper Tachbrook Street,residential,20 mph,True,False,13.623999999999999,"LINESTRING (-0.1389867 51.4926422, -0.138968 51.4926251, -0.1389275 51.4925805, -0.1388857 51.4925371)",,,,,
1167972787,Westmoreland Terrace,residential,20 mph,True,False,13.015,"LINESTRING (-0.1463507 51.4888348, -0.1462512 51.4889341)",,,,,
155137788,Westmoreland Terrace,residential,20 mph,False,True,86.053,"LINESTRING (-0.1463507 51.4888348, -0.146389 51.4887965, -0.1459462 51.4881219)",,,,,
1167972788,Sussex Street,residential,20 mph,False,False,14.168,"LINESTRING (-0.1450628 51.4876732, -0.1450794 51.4878002)",,,,,
1167972789,Sussex Street,residential,20 mph,True,False,3.693,"LINESTRING (-0.1450584 51.4876401, -0.1450628 51.4876732)",,,,,
53651527,Sussex Street,residential,20 mph,False,True,60.044000000000004,"LINESTRING (-0.1450584 51.4876401, -0.1450308 51.4874289, -0.1452122 51.4872778, -0.1454333 51.4872557)",,,,,
1167972790,Westmoreland Terrace,residential,20 mph,False,False,22.145,"LINESTRING (-0.145332 51.4870668, -0.1453862 51.4871678, -0.1454333 51.4872557)",,,,,
25312137,Belgrave Road,primary,20 mph,False,False,30.471,"LINESTRING (-0.1393416 51.49092, -0.1396925 51.4910854)",,,A3213,,
4250015,Churton Street,residential,20 mph,False,False,54.101,"LINESTRING (-0.1393416 51.49092, -0.1392579 51.4909899, -0.1392388 51.4910144, -0.1389776 51.4913491)",,,,,
25312137,Belgrave Road,primary,20 mph,False,True,91.81400000000001,"LINESTRING (-0.1393416 51.49092, -0.1392664 51.4908846, -0.1391975 51.4908521, -0.1391352 51.4908227, -0.1387826 51.4906565, -0.1384965 51.4905216, -0.1382843 51.4904216)",,,A3213,,
176637827,Cambridge Street,residential,20 mph,False,True,71.494,"LINESTRING (-0.1395618 51.4881466, -0.1396349 51.4881968, -0.1403781 51.4885384)",,,,,
1167976156,Cambridge Street,residential,20 mph,True,False,18.444,"LINESTRING (-0.1395618 51.4881466, -0.1395097 51.4880832, -0.1394892 51.4880407, -0.1394685 51.4879921)",,,,,
1167976157,Cambridge Street,residential,20 mph,False,False,11.175,"LINESTRING (-0.1395618 51.4881466, -0.1394975 51.4881463, -0.1394132 51.4881163)",,,,,
740780564,Lupus Street,tertiary,20 mph,False,False,12.302,"LINESTRING (-0.1394685 51.4879921, -0.1392945 51.4880145)",,,,,
740780564,Lupus Street,tertiary,20 mph,False,True,43.643,"LINESTRING (-0.1394685 51.4879921, -0.1397225 51.4879595, -0.140088 51.4879199)",,,,,
1167976157,Cambridge Street,residential,20 mph,False,True,11.175,"LINESTRING (-0.1394132 51.4881163, -0.1394975 51.4881463, -0.1395618 51.4881466)",,,,,
1257227360,Tachbrook Mews,residential,20 mph,False,False,6.043,"LINESTRING (-0.1396883 51.4929526, -0.1396413 51.4929068)",,,,,
536465283,Winchester Street,residential,20 mph,False,False,36.071,"LINESTRING (-0.1460517 51.4900587, -0.1461131 51.4901862, -0.146212 51.4903673)",,,,,
536504141,Winchester Street,residential,20 mph,False,True,4.768,"LINESTRING (-0.1460359 51.4900284, -0.1460115 51.4899883)",,,,,
1266599075,Winchester Street,residential,20 mph,True,False,3.542,"LINESTRING (-0.1460359 51.4900284, -0.1460517 51.4900587)",,,,,
4202649,Sutherland Street,residential,20 mph,False,False,3.411,"LINESTRING (-0.1467555 51.4892195, -0.1467199 51.4891983)",,,,,
4202649,Sutherland Street,residential,20 mph,False,True,126.612,"LINESTRING (-0.1467555 51.4892195, -0.1469019 51.4893019, -0.147136 51.4894338, -0.1478254 51.4898054, -0.1478817 51.4898471, -0.1479192 51.4899006, -0.147961 51.4900367)",,,,,
1266656239,Turpentine Lane,residential,,False,False,16.248,"LINESTRING (-0.1467555 51.4892195, -0.146803 51.4891874, -0.1468499 51.4891601, -0.1468856 51.4891449, -0.1469382 51.489131)",,,,,
4202649,Sutherland Street,residential,20 mph,False,True,3.411,"LINESTRING (-0.1467199 51.4891983, -0.1467555 51.4892195)",,,,,
4202649,Sutherland Street,residential,20 mph,False,False,43.793,"LINESTRING (-0.1467199 51.4891983, -0.1465897 51.4891209, -0.1464883 51.4890597, -0.1462512 51.4889341)",,,,,
1266656239,Turpentine Lane,residential,,False,True,16.247999999999998,"LINESTRING (-0.1469382 51.489131, -0.1468856 51.4891449, -0.1468499 51.4891601, -0.146803 51.4891874, -0.1467555 51.4892195)",,,,,
1266656240,Turpentine Lane,residential,,False,False,6.901,"LINESTRING (-0.1469382 51.489131, -0.1469779 51.4891612, -0.1469886 51.4891681, -0.1470073 51.4891748)",,,,,
1266656240,Turpentine Lane,residential,,False,True,6.901,"LINESTRING (-0.1470073 51.4891748, -0.1469886 51.4891681, -0.1469779 51.4891612, -0.1469382 51.489131)",,,,,
