osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge,tunnel
517029926,8 ta' Dicembru,residential,True,False,15.806999999999999,"LINESTRING (14.5232783 35.8849031, 14.52327 35.8848761, 14.5232836 35.8847623)",,,,,,
"[730157076, 730157077]",Pjazzetta San Filippu,residential,False,False,24.657,"LINESTRING (14.5214896 35.8888876, 14.5215384 35.8889059, 14.5217405 35.8889762)",1,30,,,,
542765777,Triq L-Isptar Navali,residential,False,False,18.487,"LINESTRING (14.5249314 35.8915317, 14.5250268 35.8913845)",,,,,,
542765781,,residential,False,True,8.474,"LINESTRING (14.5249314 35.8915317, 14.5250166 35.891564)",,,,,,
542765781,,residential,False,False,34.992999999999995,"LINESTRING (14.5249314 35.8915317, 14.5247983 35.8914891, 14.5245704 35.8914155)",,,,,,
542765776,Triq is-Salvatur,residential,True,False,33.866,"LINESTRING (14.5250268 35.8913845, 14.5246847 35.8912582)",,,,,,
542765777,Triq L-Isptar Navali,residential,False,True,18.487,"LINESTRING (14.5250268 35.8913845, 14.5249314 35.8915317)",,,,,,
542765781,,residential,False,False,8.474,"LINESTRING (14.5250166 35.891564, 14.5249314 35.8915317)",,,,,,
543634603,Triq San Ġużepp,residential,False,False,22.989,"LINESTRING (14.5223268 35.883919, 14.5225771 35.8838788)",,,,,,
543634606,Misraħ Santa Margerita,residential,False,False,29.112,"LINESTRING (14.5231827 35.8841701, 14.5235056 35.8841801)",,,,,,
456224529,Pjazza tal-Belt Vittoriosa,residential,False,False,20.429,"LINESTRING (14.5220199 35.8880163, 14.5221025 35.8881874)",,30,,,,
456224529,Pjazza tal-Belt Vittoriosa,residential,False,True,17.659,"LINESTRING (14.5220199 35.8880163, 14.5219725 35.8878622)",,30,,,,
562526694,Pjazza tal-Belt Vittoriosa,residential,False,False,13.283,"LINESTRING (14.5220199 35.8880163, 14.5218761 35.8880427)",,30,,,,
562526694,Pjazza tal-Belt Vittoriosa,residential,False,True,9.752,"LINESTRING (14.5220199 35.8880163, 14.522126 35.8879989)",,30,,,,
456224524,Pjazza tal-Belt Vittoriosa,residential,False,False,21.869,"LINESTRING (14.5218761 35.8880427, 14.5219725 35.8878622)",,30,,,,
456224524,Pjazza tal-Belt Vittoriosa,residential,False,True,5.458,"LINESTRING (14.5218761 35.8880427, 14.521834 35.888078)",,30,,,,
562526694,Pjazza tal-Belt Vittoriosa,residential,False,True,13.283,"LINESTRING (14.5218761 35.8880427, 14.5220199 35.8880163)",,30,,,,
562526695,Pjazza tal-Belt Vittoriosa,residential,False,False,25.978,"LINESTRING (14.5218761 35.8880427, 14.5221025 35.8881874)",,30,,,,
456224525,Pjazza tal-Belt Vittoriosa,residential,False,False,13.157,"LINESTRING (14.5217631 35.8878518, 14.5216209 35.8878248)",,30,,,,
456224525,Pjazza tal-Belt Vittoriosa,residential,False,True,18.9,"LINESTRING (14.5217631 35.8878518, 14.5219725 35.8878622)",,30,,,,
562526696,Pjazza tal-Belt Vittoriosa,residential,False,True,25.951,"LINESTRING (14.5217631 35.8878518, 14.521834 35.888078)",,30,,,,
885042617,Pjazza tal-Belt Vittoriosa,residential,True,False,19.867,"LINESTRING (14.5221928 35.887854, 14.5219725 35.8878622)",,30,,,,
456224527,Pjazza tal-Belt Vittoriosa,residential,True,False,17.198999999999998,"LINESTRING (14.5221928 35.887854, 14.522177 35.8878891, 14.522126 35.8879989)",,30,,,,
456224529,Pjazza tal-Belt Vittoriosa,residential,False,True,20.429,"LINESTRING (14.5221025 35.8881874, 14.5220199 35.8880163)",,30,,,,
562526695,Pjazza tal-Belt Vittoriosa,residential,False,True,25.978,"LINESTRING (14.5221025 35.8881874, 14.5218761 35.8880427)",,30,,,,
883725594,Triq Hilda Tabone,residential,True,False,12.427,"LINESTRING (14.5221025 35.8881874, 14.5221262 35.8882975)",,30,,,,
22904703,Triq La Vallette,residential,True,False,36.798,"LINESTRING (14.5221025 35.8881874, 14.5220733 35.8882616, 14.5219956 35.8885067)",,30,,,,
456224527,Pjazza tal-Belt Vittoriosa,residential,True,False,21.067,"LINESTRING (14.522126 35.8879989, 14.5221025 35.8881874)",,30,,,,
562526694,Pjazza tal-Belt Vittoriosa,residential,False,False,9.752,"LINESTRING (14.522126 35.8879989, 14.5220199 35.8880163)",,30,,,,
15245616,Triq San Lawrenz,residential,False,True,243.84099999999998,"LINESTRING (14.5196113 35.8906142, 14.519586 35.8905582, 14.5197031 35.8904436, 14.519903 35.890242, 14.5200099 35.8901152, 14.5201252 35.8899854, 14.5201795 35.889866, 14.520226 35.8896943, 14.5203084 35.8893085, 14.5204612 35.8890366, 14.5206135 35.8887735, 14.5206649 35.8886519)",1,30,,,,
27458612,Triq San Dwardu,secondary,True,False,18.107,"LINESTRING (14.52304 35.8849857, 14.5230995 35.8850767, 14.5231443 35.8851243)",,,23,roundabout,,
380527796,Triq it-8 ta' Diċembru,secondary,False,False,46.787,"LINESTRING (14.52304 35.8849857, 14.5227499 35.8849785, 14.5226684 35.8849737, 14.5225211 35.8849696)",,,,,,
838979858,Triq il-Frejgatina,residential,False,False,25.7,"LINESTRING (14.5263457 35.8867957, 14.5263264 35.8870263)",,30,,,,
22904790,Triq il-Kunvent,living_street,False,False,4.262,"LINESTRING (14.5221793 35.8863581, 14.5221323 35.8863537)",1,20,,,,
"[884744872, 884744873]",Triq il-Kunvent,living_street,False,"[False, True]",15.734,"LINESTRING (14.5221793 35.8863581, 14.5221687 35.8862886, 14.5221323 35.8863537)",1,20,,,,
22904790,Triq il-Kunvent,living_street,False,True,19.707,"LINESTRING (14.5221793 35.8863581, 14.5221546 35.8865342)",1,20,,,,
884744872,Triq il-Kunvent,living_street,False,False,1.462,"LINESTRING (14.5221269 35.8863661, 14.5221323 35.8863537)",1,20,,,,
22904790,Triq il-Kunvent,living_street,False,False,14.261,"LINESTRING (14.5219625 35.8869684, 14.5219933 35.8868426)",1,20,,,,
1254309655,Sqaq il-Kan. Ġużepp Azzopardi,living_street,False,True,6.447,"LINESTRING (14.5264535 35.8893749, 14.5265036 35.8894163)",,,,,,
954080042,Triq Malta Rebbieħa,tertiary,False,False,39.653000000000006,"LINESTRING (14.5264535 35.8893749, 14.5263944 35.8894244, 14.526232 35.8895612, 14.526145 35.8896292)",2,30,,,,
"[954080042, 516261829]",Triq Malta Rebbieħa,tertiary,False,True,200.358,"LINESTRING (14.5264535 35.8893749, 14.5269667 35.8890924, 14.5272798 35.8889208, 14.5273537 35.8888773, 14.5273888 35.8888598, 14.5274199 35.8888111, 14.5274134 35.8887624, 14.5273839 35.8887229, 14.5272937 35.8886012, 14.5268081 35.8881567)",2,30,,,,
353141677,,living_street,False,False,12.907,"LINESTRING (14.5276422 35.8907285, 14.5276286 35.8907801, 14.5277044 35.8907955)",,,,,,
1254309655,Sqaq il-Kan. Ġużepp Azzopardi,living_street,False,False,6.447,"LINESTRING (14.5265036 35.8894163, 14.5264535 35.8893749)",,,,,,
