osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width,access,junction
476130190,False,2,,Santa Teresita,secondary,False,55.022,"LINESTRING (-71.673413 -33.3667128, -71.6728279 -33.3666349)",,,,
172829159,False,,,El Maitén,residential,False,11.862,"LINESTRING (-71.6706341 -33.3699386, -71.67071 -33.3698528)",,,,
"[172829137, 999276205]",False,,,Los Canelos,residential,"[False, True]",42.20399999999999,"LINESTRING (-71.6706341 -33.3699386, -71.670498 -33.3698707, -71.6705666 -33.3697802, -71.67071 -33.3698528)",,,,
"[172829205, 172829159]",False,,,"['El Maitén', 'El Madroño']",residential,"[False, True]",157.025,"LINESTRING (-71.6706341 -33.3699386, -71.6703633 -33.3702614, -71.6713754 -33.3708288)",,,,
172829160,False,,,Los Pescadores,residential,True,16.476,"LINESTRING (-71.67253 -33.3651758, -71.6726305 -33.3650537)",,,,
172829160,False,,,Los Pescadores,residential,False,29.048000000000002,"LINESTRING (-71.67253 -33.3651758, -71.6724662 -33.3653031, -71.6724217 -33.3654206)",,,,
532598009,False,,,José Toribio Larraín,residential,True,32.132000000000005,"LINESTRING (-71.67253 -33.3651758, -71.6724041 -33.3652303, -71.672305 -33.3652709, -71.6722178 -33.3652998)",,,,
1068016720,False,3,F-90-G,Avenida Guillermo Mucke,trunk,True,6.562,"LINESTRING (-71.6679957 -33.3691729, -71.6680302 -33.3691214)",,,,
172825573,False,,,,unclassified,True,57.164,"LINESTRING (-71.6679957 -33.3691729, -71.6678444 -33.3691001, -71.6674671 -33.3689095)",,,,
1068016720,False,3,F-90-G,Avenida Guillermo Mucke,trunk,False,48.282,"LINESTRING (-71.6679957 -33.3691729, -71.667944 -33.3692503, -71.667919 -33.3692876, -71.6677422 -33.369552)",,,,
