osmid,highway,oneway,reversed,length,geometry,ref,name,junction,tunnel,bridge
605499424,residential,True,False,8.385,"LINESTRING (13.8389719 -11.2035179, 13.8390445 -11.2034931)",,Avenida Joaquim Kapango,,,
173237000,residential,False,False,229.222,"LINESTRING (13.8363026 -11.2062991, 13.8364314 -11.2061965, 13.8364434 -11.2061663, 13.8364515 -11.2061242, 13.8363603 -11.2058992, 13.8363375 -11.2058597, 13.8363442 -11.2058255, 13.8365118 -11.2056374, 13.8365319 -11.205544, 13.8365225 -11.2054993, 13.8364917 -11.2054493, 13.8363013 -11.2053519, 13.8362651 -11.2052941, 13.8362825 -11.2052072, 13.8363517 -11.205096, 13.8364273 -11.2050112, 13.8365963 -11.2048968, 13.8366392 -11.2048586, 13.8367411 -11.2047047)",,,,,
173180710,residential,False,True,9.278,"LINESTRING (13.8378645 -11.2061683, 13.8379354 -11.2061222)",,,,,
173173807,residential,False,True,100.99799999999999,"LINESTRING (13.8374786 -11.1994795, 13.8373888 -11.199515, 13.8373727 -11.19954, 13.837366 -11.1995755, 13.8373674 -11.1996136, 13.8373861 -11.199815, 13.8373995 -11.1998597, 13.8374197 -11.1998833, 13.8374639 -11.199911, 13.8378461 -11.1999624)",,,,,
605523586,residential,False,True,103.338,"LINESTRING (13.8370027 -11.2001674, 13.8370416 -11.2002555, 13.83711 -11.200295, 13.8371649 -11.2003042, 13.8378597 -11.200141)",,,,,
173173798,residential,False,True,110.025,"LINESTRING (13.8382024 -11.1974522, 13.8382968 -11.1981309, 13.8383683 -11.1984272)",,,,,
173236981,residential,False,True,158.68200000000002,"LINESTRING (13.8436881 -11.1988544, 13.8434198 -11.1990228, 13.8431216 -11.1992918, 13.8425747 -11.1997678)",,,,,
173180720,residential,False,True,116.554,"LINESTRING (13.8430631 -11.1985019, 13.8428766 -11.1987427, 13.8426822 -11.1989362, 13.8424568 -11.1990914, 13.8422817 -11.1992014)",,,,,
"[173253873, 173253877]",residential,False,True,140.64,"LINESTRING (13.841492 -11.1988343, 13.8412146 -11.1984945, 13.8410788 -11.1983489, 13.8410568 -11.1983437, 13.8410374 -11.1983486, 13.8405614 -11.1987097)",,,,,
173242577,residential,False,True,8.457,"LINESTRING (13.8441337 -11.2062485, 13.8440636 -11.206281)",,,,,
1061102739,primary,True,False,33.81,"LINESTRING (13.8441337 -11.2062485, 13.8440227 -11.2059646)",EN100,Avenida dos Aliados,,,
604478782,residential,False,True,9.06,"LINESTRING (13.843945 -11.2059934, 13.8440227 -11.2059646)",,,,,
1061102738,primary,True,False,34.497,"LINESTRING (13.843945 -11.2059934, 13.8440636 -11.206281)",EN100,Avenida dos Aliados,,,
