osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed
639316891,False,2,,residential,False,59.695,"LINESTRING (-16.4465884 14.6944468, -16.4464705 14.6949714)",
"[178240393, 677633611]",False,2,,residential,"[False, True]",76.06500000000001,"LINESTRING (-16.4465884 14.6944468, -16.4465052 14.6944294, -16.4466373 14.6938414)",
214366120,False,,,residential,False,122.124,"LINESTRING (-16.4478318 14.6928822, -16.4467221 14.6926498)",
214366120,False,,,residential,True,73.415,"LINESTRING (-16.4478318 14.6928822, -16.4484989 14.6930219)",
677633632,False,,,residential,True,67.671,"LINESTRING (-16.4478318 14.6928822, -16.4476982 14.6934769)",
638165826,False,2,,residential,False,64.433,"LINESTRING (-16.4475721 14.6940379, -16.4469867 14.6939149)",
638165826,False,2,,residential,True,49.026,"LINESTRING (-16.4475721 14.6940379, -16.4480175 14.6941316)",
677633632,False,,,residential,False,63.838,"LINESTRING (-16.4475721 14.6940379, -16.4476982 14.6934769)",
214366178,False,,,residential,False,64.865,"LINESTRING (-16.4495068 14.6914401, -16.4489175 14.6913162)",
214366178,False,,,residential,True,79.095,"LINESTRING (-16.4495068 14.6914401, -16.4502254 14.6915911)",
