osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,tunnel,access
333482940,,,,living_street,20,False,False,41.632,,"LINESTRING (13.7257133 50.1041183, 13.7257517 50.1042191, 13.725799 50.1043432, 13.7258519 50.104482)",,,
1207675504,,,,living_street,20,False,True,8.395,,"LINESTRING (13.7261331 50.1044419, 13.7260918 50.1043712)",,,
333482937,,,,living_street,20,False,False,20.546,,"LINESTRING (13.7261331 50.1044419, 13.7260207 50.1044586, 13.7258519 50.104482)",,,
"[1207675504, 1211217781, 1207675503]",,,,living_street,20,False,"[False, True]",72.28999999999999,,"LINESTRING (13.7261331 50.1044419, 13.726202 50.104788, 13.726223 50.1048815, 13.7262266 50.1048918, 13.7262454 50.1049077, 13.726273 50.104918, 13.7263401 50.1049271, 13.726455 50.104908, 13.726509 50.1048996)",,,
1207675507,,,,living_street,20,False,False,15.841000000000001,,"LINESTRING (13.7261331 50.1044419, 13.7262555 50.1044424, 13.7263525 50.1044276)",,,
"[333482937, 1207675502]",,,,living_street,20,False,False,30.162,,"LINESTRING (13.7258519 50.104482, 13.7257809 50.1044957, 13.7257515 50.104492, 13.7257183 50.1044756, 13.7256936 50.1044646, 13.7256682 50.10445, 13.725489 50.1043765)",,,
333482937,,,,living_street,20,False,True,20.546,,"LINESTRING (13.7258519 50.104482, 13.7260207 50.1044586, 13.7261331 50.1044419)",,,
333482940,,,,living_street,20,False,True,41.632000000000005,,"LINESTRING (13.7258519 50.104482, 13.725799 50.1043432, 13.7257517 50.1042191, 13.7257133 50.1041183)",,,
114034161,,,Masná,living_street,20,False,True,51.845,,"LINESTRING (13.7313865 50.1046448, 13.7310865 50.1042201)",,,
"[1201036594, 1207675516]",,,,living_street,20,False,False,11.649,,"LINESTRING (13.7251253 50.1049024, 13.7250743 50.1048936, 13.7249695 50.1048711)",,,
333482950,2,,Žižkovo náměstí,residential,50,True,False,9.771,,"LINESTRING (13.734604 50.103663, 13.734619 50.1036195, 13.7346336 50.1035772)",,,
289046439,,,Žižkovo náměstí,residential,30,True,False,53.89,,"LINESTRING (13.7328421 50.1040609, 13.7328701 50.1040654, 13.7329578 50.104078, 13.7330497 50.1040762, 13.7331095 50.1040751, 13.73357 50.1039773)",,,
159995829,,,Jamka,residential,50,False,False,64.646,,"LINESTRING (13.7306987 50.1070376, 13.7309061 50.1070525, 13.7309817 50.1070542, 13.7310795 50.1070563, 13.7312111 50.1070529, 13.7315126 50.107011, 13.7315941 50.1069978)",,,
1211231934,1,,V Jamce,residential,50,True,False,7.913,,"LINESTRING (13.7306987 50.1070376, 13.7306836 50.107049, 13.730662 50.1070577, 13.7306316 50.1070631, 13.7306012 50.107061)",,,
1197506920,,,Nádraží,residential,50,True,False,33.407000000000004,,"LINESTRING (13.7311358 50.1008137, 13.731078 50.1008686, 13.730986 50.1009484, 13.7309258 50.1010777)",,,
1222522322,,,Nádraží,residential,50,False,True,34.519999999999996,,"LINESTRING (13.7311358 50.1008137, 13.7310531 50.1008431, 13.7309096 50.1009027, 13.7308549 50.1009203, 13.7308118 50.1009381, 13.7307198 50.1009719)",,,
1099784847,3,229,Nádražní,secondary,50,False,False,18.841,,"LINESTRING (13.7309258 50.1010777, 13.7308019 50.1010094, 13.7307198 50.1009719)",,,
1222594009,3,229,Nádražní,secondary,50,False,True,15.396,,"LINESTRING (13.7309258 50.1010777, 13.7309761 50.1011337, 13.7310248 50.1012006)",,,
334296422,,,Vysoká,living_street,50,False,False,4.79,,"LINESTRING (13.7290692 50.1061754, 13.7291231 50.1062011)",,,
334296422,,,Vysoká,living_street,50,False,True,16.779000000000003,,"LINESTRING (13.7290692 50.1061754, 13.7290119 50.1061423, 13.7289372 50.1060993, 13.7288937 50.1060749)",,,
1211265681,,,Vysoká,living_street,,False,False,15.872,,"LINESTRING (13.7290692 50.1061754, 13.7290161 50.1062057, 13.7289658 50.1062307, 13.72894 50.1062463, 13.7288923 50.1062602)",,,
"[1207675488, 186794161]",2,227;229,Čs. legií,secondary,50,False,False,68.685,,"LINESTRING (13.7253267 50.1043117, 13.7255467 50.1040195, 13.7256841 50.1038541, 13.7257184 50.1038176, 13.7257698 50.1037637)",,,
186794161,2,227;229,Čs. legií,secondary,50,False,True,36.419000000000004,,"LINESTRING (13.7253267 50.1043117, 13.7252337 50.104438, 13.7251156 50.1046099)",,,
"[1207675501, 1207675502]",,,,living_street,20,False,True,13.646999999999998,,"LINESTRING (13.7253267 50.1043117, 13.7254227 50.1043471, 13.725489 50.1043765)",,,
1207675504,,,,living_street,20,False,False,8.395,,"LINESTRING (13.7260918 50.1043712, 13.7261331 50.1044419)",,,
1207675507,,,,living_street,20,False,True,15.841000000000001,,"LINESTRING (13.7263525 50.1044276, 13.7262555 50.1044424, 13.7261331 50.1044419)",,,
"[1207675488, 1099784842]","['2', '3']",227;229,Čs. legií,secondary,50,False,False,80.799,,"LINESTRING (13.7257698 50.1037637, 13.7259376 50.1036163, 13.7262375 50.1034153, 13.7263045 50.1033763, 13.7265707 50.1032577)",,,
"[1207675488, 186794161]",2,227;229,Čs. legií,secondary,50,False,True,68.685,,"LINESTRING (13.7257698 50.1037637, 13.7257184 50.1038176, 13.7256841 50.1038541, 13.7255467 50.1040195, 13.7253267 50.1043117)",,,
"[1207675512, 1207675513, 1201039082, 1220504827]",1,,,living_street,,True,False,100.04400000000001,,"LINESTRING (13.7257698 50.1037637, 13.725861 50.1038074, 13.7259847 50.1038681, 13.7261655 50.1038357, 13.7262374 50.1038205, 13.7263059 50.1038061, 13.7265007 50.1037689, 13.7266976 50.1037394, 13.7268624 50.1037064, 13.726999 50.1036758, 13.72703 50.1036321)",,,
"[1099784841, 912238445]","['2', '3']",227;229,Čs. legií,secondary,50,False,False,30.866,,"LINESTRING (13.7249695 50.1048711, 13.7250033 50.1048065, 13.725047 50.1047226, 13.7251156 50.1046099)",,,
912238445,3,227;229,Čs. legií,secondary,50,False,True,59.67399999999999,,"LINESTRING (13.7249695 50.1048711, 13.7248891 50.1051024, 13.7248812 50.1051474, 13.7248781 50.1051968, 13.7248738 50.1052915, 13.7248773 50.1054017)",,,
"[1201036594, 1207675516]",,,,living_street,20,False,True,11.649,,"LINESTRING (13.7249695 50.1048711, 13.7250743 50.1048936, 13.7251253 50.1049024)",,,
"[333482894, 181974894]",,,Palackého,residential,"['50', '30']",True,False,187.92,,"LINESTRING (13.7253028 50.1053761, 13.7254895 50.1053492, 13.7257934 50.1053158, 13.7260175 50.1052827, 13.7263946 50.105227, 13.7266915 50.1051588, 13.7268738 50.1051231, 13.7273281 50.1050221, 13.7276798 50.1049034, 13.7277977 50.1048624)",,,
"[1207675520, 333482944]",1,,,living_street,20,True,False,54.174,,"LINESTRING (13.7253028 50.1053761, 13.7252873 50.1053317, 13.725248 50.1052275, 13.7252135 50.1051362, 13.7251656 50.1050091, 13.7251253 50.1049024)",,,
73898635,1,,Pod Nádražím,residential,,False,False,52.82,,"LINESTRING (13.7367389 50.1001436, 13.7369583 50.1005138, 13.7370021 50.1005876)",,,
73898635,1,,Pod Nádražím,residential,,False,True,56.452999999999996,,"LINESTRING (13.7367389 50.1001436, 13.7366735 50.1000332, 13.7365062 50.0997328, 13.7364692 50.0996663)",,,
1208772115,1,,Pod Nádražím,residential,,False,False,67.187,,"LINESTRING (13.7367389 50.1001436, 13.7372476 50.0999026, 13.7375063 50.099803, 13.737513 50.0998004)",,,
1208772115,1,,Pod Nádražím,residential,,False,True,67.187,,"LINESTRING (13.737513 50.0998004, 13.7375063 50.099803, 13.7372476 50.0999026, 13.7367389 50.1001436)",,,
1207398248,2,229,Lišanská,secondary,50,False,False,12.32,,"LINESTRING (13.7332722 50.1071431, 13.7331741 50.1070519)",,,
1207398248,2,229,Lišanská,secondary,50,False,True,7.516,,"LINESTRING (13.7332722 50.1071431, 13.7333339 50.1071979)",,,
1210133848,1,,Kollárova,residential,,True,False,19.099,,"LINESTRING (13.7332722 50.1071431, 13.7333195 50.1070972, 13.7333408 50.1070814, 13.7333675 50.1070646, 13.7334556 50.1070202)",,,
1211217785,,,,living_street,,False,False,7.06,,"LINESTRING (13.726509 50.1048996, 13.7264838 50.1048382)",,,
"[1207675504, 1211217781, 1207675503]",,,,living_street,20,False,"[False, True]",72.28999999999999,,"LINESTRING (13.726509 50.1048996, 13.726455 50.104908, 13.7263401 50.1049271, 13.726273 50.104918, 13.7262454 50.1049077, 13.7262266 50.1048918, 13.726223 50.1048815, 13.726202 50.104788, 13.7261331 50.1044419)",,,
1211217781,,,,living_street,,False,True,17.558,,"LINESTRING (13.726509 50.1048996, 13.7267018 50.1048652, 13.7267462 50.1048573)",,,
1211217785,,,,living_street,,False,True,7.06,,"LINESTRING (13.7264838 50.1048382, 13.726509 50.1048996)",,,
1211217781,,,,living_street,,False,False,17.558,,"LINESTRING (13.7267462 50.1048573, 13.7267018 50.1048652, 13.726509 50.1048996)",,,
"[1207675501, 1207675502]",,,,living_street,20,False,False,13.646999999999998,,"LINESTRING (13.725489 50.1043765, 13.7254227 50.1043471, 13.7253267 50.1043117)",,,
"[333482937, 1207675502]",,,,living_street,20,False,True,30.162000000000003,,"LINESTRING (13.725489 50.1043765, 13.7256682 50.10445, 13.7256936 50.1044646, 13.7257183 50.1044756, 13.7257515 50.104492, 13.7257809 50.1044957, 13.7258519 50.104482)",,,
"[1207675517, 1207675519]",1,,,living_street,20,True,False,83.42699999999999,,"LINESTRING (13.725489 50.1043765, 13.7254069 50.1045046, 13.7254389 50.1045951, 13.7254874 50.1047361, 13.7255266 50.1048438, 13.7251253 50.1049024)",,,
"[1211222773, 221690543]",,,Mýtská,residential,50,False,True,73.101,,"LINESTRING (13.7316518 50.1075316, 13.7315868 50.1074739, 13.7315586 50.1074284, 13.73158 50.1073702, 13.7316995 50.1073107, 13.7317536 50.1072865, 13.7319418 50.1071986, 13.7321054 50.1071228, 13.732181 50.1070885)",,,
"[1200792467, 1211222774]",,,Mýtská,residential,,False,True,22.534,,"LINESTRING (13.732695 50.1073459, 13.7325863 50.1073613, 13.7323835 50.1073789)",,,
159995854,2,,V Jamce,residential,50,False,False,52.973,,"LINESTRING (13.7305637 50.10694, 13.7303476 50.1068163, 13.730229 50.1067497, 13.7301295 50.1066938, 13.7300862 50.1066702, 13.7300009 50.1066294)",,,
1211231934,1,,V Jamce,residential,50,True,False,20.038000000000004,,"LINESTRING (13.7305637 50.10694, 13.7305964 50.1069334, 13.7306415 50.106935, 13.7306892 50.10695, 13.7307133 50.1069752, 13.7307181 50.1069997, 13.7307159 50.1070186, 13.7306987 50.1070376)",,,
1218181736,,,Vysoká,living_street,,False,True,5.05,,"LINESTRING (13.7291764 50.1061712, 13.7291231 50.1062011)",,,
334296422,,,Vysoká,living_street,50,False,True,4.79,,"LINESTRING (13.7291231 50.1062011, 13.7290692 50.1061754)",,,
1218181736,,,Vysoká,living_street,,False,False,5.05,,"LINESTRING (13.7291231 50.1062011, 13.7291764 50.1061712)",,,
334296422,,,Vysoká,living_street,50,False,False,32.015,,"LINESTRING (13.7291231 50.1062011, 13.7292001 50.1062418, 13.7292679 50.1062865, 13.7293261 50.1063055, 13.7293519 50.1063139, 13.7294482 50.1063316, 13.7294604 50.1063338, 13.729505 50.1063367)",,,
1211265681,,,Vysoká,living_street,,False,True,15.872,,"LINESTRING (13.7288923 50.1062602, 13.72894 50.1062463, 13.7289658 50.1062307, 13.7290161 50.1062057, 13.7290692 50.1061754)",,,
334296422,,,Vysoká,living_street,50,False,False,6.86,,"LINESTRING (13.7288255 50.1060314, 13.7288937 50.1060749)",,,
334296422,,,Vysoká,living_street,50,False,True,5.047,,"LINESTRING (13.7288255 50.1060314, 13.7287728 50.1060011)",,,
1211265685,,,Vysoká,living_street,,False,False,5.502,,"LINESTRING (13.7288255 50.1060314, 13.7288855 50.1060003)",,,
1211265685,,,Vysoká,living_street,,False,True,5.502,,"LINESTRING (13.7288855 50.1060003, 13.7288255 50.1060314)",,,
334296422,,,Vysoká,living_street,50,False,True,6.86,,"LINESTRING (13.7288937 50.1060749, 13.7288255 50.1060314)",,,
1211265691,,,Vysoká,living_street,,False,False,7.708,,"LINESTRING (13.7288937 50.1060749, 13.7287956 50.106104)",,,
334296422,,,Vysoká,living_street,50,False,False,16.779,,"LINESTRING (13.7288937 50.1060749, 13.7289372 50.1060993, 13.7290119 50.1061423, 13.7290692 50.1061754)",,,
1211265691,,,Vysoká,living_street,,False,True,7.708,,"LINESTRING (13.7287956 50.106104, 13.7288937 50.1060749)",,,
333482930,,,Mýtská,residential,,False,True,31.595,,"LINESTRING (13.73254 50.106922, 13.732181 50.1070885)",,,
73898635,1,,Pod Nádražím,residential,,False,False,56.452999999999996,,"LINESTRING (13.7364692 50.0996663, 13.7365062 50.0997328, 13.7366735 50.1000332, 13.7367389 50.1001436)",,,
