osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,bridge,width,junction
67803571,,,residential,,False,True,106.791,"LINESTRING (14.4177277 50.803547, 14.4177788 50.8034615, 14.4178745 50.8033933, 14.4181067 50.8032784, 14.4181838 50.8031503, 14.4182315 50.8030613, 14.4184023 50.8027174)",,,,,
231094578,26313,5. května,tertiary,50,False,False,30.275,"LINESTRING (14.4124483 50.8025171, 14.4122428 50.8027564)",,,,,
67822694,,,residential,,False,False,26.832,"LINESTRING (14.4124483 50.8025171, 14.4122848 50.8024791, 14.4120835 50.802447)",,,,,
231094578,26313,5. května,tertiary,50,False,True,96.08800000000001,"LINESTRING (14.4124483 50.8025171, 14.4128121 50.802102, 14.4128754 50.8020213, 14.4129326 50.8019485, 14.4129629 50.8019098, 14.4131109 50.8017618)",,,,,
67822694,,,residential,,False,True,26.832,"LINESTRING (14.4120835 50.802447, 14.4122848 50.8024791, 14.4124483 50.8025171)",,,,,
121161372,13,Pražská,primary,50,True,False,37.16400000000001,"LINESTRING (14.4206836 50.7993797, 14.4207335 50.7993744, 14.4207837 50.7993785, 14.4208298 50.7993916, 14.4208678 50.7994127, 14.4208945 50.7994399, 14.4209078 50.7994737, 14.4209035 50.7995085, 14.420882 50.7995406, 14.4208454 50.7995667, 14.4207976 50.7995841)",,,,,roundabout
508352363,13,Pražská,primary,50,False,False,118.024,"LINESTRING (14.4206836 50.7993797, 14.4206297 50.7992493, 14.420607 50.7991419, 14.4206034 50.7990268, 14.4206183 50.7989011, 14.4207347 50.798388, 14.4207487 50.7983299)",2,,,,
67818154,13,Pražská,primary,50,False,True,39.263999999999996,"LINESTRING (14.4207976 50.7995841, 14.4208394 50.7996493, 14.4209457 50.7997614, 14.4210904 50.7998829)",2,,,,
121161372,13,Pražská,primary,50,True,False,21.464,"LINESTRING (14.4207976 50.7995841, 14.4207479 50.7995909, 14.4206972 50.7995882, 14.4206499 50.7995762, 14.4206104 50.7995559, 14.420582 50.7995292, 14.4205673 50.7994984)",,,,,roundabout
121161372,13,Pražská,primary,50,True,False,16.809,"LINESTRING (14.4205673 50.7994984, 14.420567 50.7994682, 14.42058 50.7994391, 14.4206052 50.7994134, 14.4206407 50.7993931, 14.4206836 50.7993797)",,,,,roundabout
67736528,,,residential,,False,True,15.177,"LINESTRING (14.4178038 50.7991518, 14.4178837 50.7992786)",,,,,
67736539,,,residential,,False,True,69.46300000000001,"LINESTRING (14.4178038 50.7991518, 14.4175618 50.7991938, 14.417358 50.7992141, 14.4172271 50.7992246, 14.4171788 50.7992363, 14.4169437 50.7992335, 14.4168669 50.7992299, 14.4168317 50.7992283)",,,,,
"[67736529, 972299555]",,,residential,,False,False,36.975,"LINESTRING (14.4178038 50.7991518, 14.4179655 50.7990815, 14.4181678 50.79906, 14.4182837 50.7990309)",,,,,
972299557,,Lipová,residential,,True,False,45.286,"LINESTRING (14.4169215 50.7989608, 14.4169538 50.7987579, 14.4169594 50.7987226, 14.4169904 50.7987064, 14.4171526 50.7986075)",,,,,
972553539,,Jakubské náměstí,residential,,False,True,145.984,"LINESTRING (14.4169215 50.7989608, 14.4172696 50.7990001, 14.4177472 50.7989629, 14.4179146 50.7989521, 14.4178775 50.7987629, 14.4177474 50.7987076, 14.417435 50.7986589, 14.4171526 50.7986075)",,,,,
67736664,,Jakubské náměstí,residential,,False,True,22.717,"LINESTRING (14.4179693 50.7988373, 14.4180429 50.7988373, 14.4182921 50.798828)",,,,,
"[68568553, 37016971]",,Zámecká,residential,,False,False,207.644,"LINESTRING (14.420531 50.7967263, 14.4206494 50.7967416, 14.4207892 50.7967559, 14.4213471 50.7968159, 14.4216012 50.7968758, 14.4218488 50.7969562, 14.4221202 50.7970375, 14.4222678 50.797068, 14.4223812 50.7970801, 14.4225068 50.7970781, 14.422674 50.797073, 14.4228401 50.7970631, 14.4233371 50.7972059)",,,,,
651759011,,Jateční,residential,,False,False,8.294,"LINESTRING (14.420531 50.7967263, 14.4205026 50.7967494, 14.4204586 50.7967852)",,,,,
1202029203,,,residential,,False,True,49.324,"LINESTRING (14.4188147 50.8021288, 14.4181279 50.8020374)",,,,,
