osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,bridge
505705100,2,RN 1,شارع ديدوش مراد,primary,50,False,False,85.61200000000001,"LINESTRING (3.0481996 36.7634987, 3.0483606 36.7635478, 3.0484696 36.7636013, 3.04852 36.7636315, 3.0485623 36.7636688, 3.0485948 36.7637119, 3.0486165 36.7637592, 3.0487273 36.7640749)",,,
28919858,,,Rue Boughouba Hamid,residential,,False,True,83.005,"LINESTRING (3.0483067 36.7613786, 3.0483268 36.7613336, 3.0490629 36.7609589)",,,
28919862,,,,residential,,False,True,19.686,"LINESTRING (3.0486847 36.7613533, 3.0487605 36.7615196)",,,
28919334,,,Rue Chouder Mohamed,residential,,False,False,64.666,"LINESTRING (3.054844 36.7656218, 3.0548024 36.7650412)",,,
28963598,,,Rue frères Younsi,residential,,False,False,31.37,"LINESTRING (3.0495934 36.7655678, 3.0494909 36.7658377)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,True,19.382,"LINESTRING (3.046543 36.7635122, 3.0467346 36.7635948)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,False,19.078,"LINESTRING (3.046543 36.7635122, 3.0464953 36.7634304, 3.0464854 36.7633495)",,,
692340488,,,,residential,,False,True,8.536,"LINESTRING (3.0444359 36.7636675, 3.0445152 36.7636244)",,,
133368545,,,Rue Ahmed Mahiout,residential,,False,False,18.945,"LINESTRING (3.0471691 36.7651528, 3.0472006 36.7653213)",,,
28963828,,,Rue Mahfoud Ben Khoudja,residential,,False,True,29.54,"LINESTRING (3.0455152 36.7648468, 3.0457752 36.7646819)",,,
26020422,2,,Boulevard Krim Belkacem,secondary,,False,False,15.012,"LINESTRING (3.0441587 36.7639539, 3.0441403 36.7638689, 3.0441267 36.7638214)",,,
26020422,2,,Boulevard Krim Belkacem,secondary,,False,True,69.57600000000001,"LINESTRING (3.0441587 36.7639539, 3.0442209 36.7642403, 3.0442226 36.7642539, 3.044238 36.7643751, 3.044241 36.7645746)",,,
28961556,,,Rue frères Benhafid,residential,,False,True,22.229,"LINESTRING (3.0510062 36.7674268, 3.0511776 36.7675721)",,,
1168421162,,,,residential,,False,True,41.284000000000006,"LINESTRING (3.0510838 36.7627349, 3.0509376 36.7626296, 3.0507388 36.762487)",,,
28919516,,,Rue Ramdane Sekhi,residential,,False,False,59.685,"LINESTRING (3.0507388 36.762487, 3.0511832 36.7620853)",,,
28919516,,,Rue Ramdane Sekhi,residential,,False,True,55.361,"LINESTRING (3.0507388 36.762487, 3.0503266 36.7628596)",,,
1168421162,,,,residential,,False,False,41.284000000000006,"LINESTRING (3.0507388 36.762487, 3.0509376 36.7626296, 3.0510838 36.7627349)",,,
