osmid,ref,highway,oneway,reversed,length,maxspeed,geometry,name,lanes
398661231,,residential,False,True,51.236,,"LINESTRING (3.2179267 36.6188177, 3.217933 36.6188744, 3.2176433 36.6192046)",,
1172971231,,residential,False,True,78.408,,"LINESTRING (3.2206904 36.616781, 3.2206958 36.6167724, 3.2212697 36.6162513)",,
1172971257,,residential,False,False,35.918,,"LINESTRING (3.2272478 36.6165559, 3.2276353 36.6164687)",,
398661230,,residential,False,False,66.735,,"LINESTRING (3.2272478 36.6165559, 3.2271145 36.6165164, 3.2265855 36.6164309, 3.2265198 36.6164257)",,
1172971257,,residential,False,True,72.13499999999999,,"LINESTRING (3.2272478 36.6165559, 3.226875 36.6167595, 3.2265854 36.6169275)",,
1172971230,,residential,False,True,46.8,,"LINESTRING (3.2269392 36.6190194, 3.2265056 36.6187827)",,
1172971243,,residential,False,False,105.441,,"LINESTRING (3.2269392 36.6190194, 3.2270113 36.6189507, 3.2270842 36.6188763, 3.2276045 36.6182368)",,
1172971243,,residential,False,True,61.543000000000006,,"LINESTRING (3.2269392 36.6190194, 3.2268867 36.619061, 3.2264277 36.6193905)",,
1172971264,,residential,False,False,24.869,,"LINESTRING (3.2212697 36.6162513, 3.2214443 36.616077)",,
1172971231,,residential,False,False,78.408,,"LINESTRING (3.2212697 36.6162513, 3.2206958 36.6167724, 3.2206904 36.616781)",,
"[1172971248, 398669836]",,residential,False,False,167.333,,"LINESTRING (3.2212697 36.6162513, 3.2213378 36.6162847, 3.2227683 36.6171551)",,
1172971219,,residential,False,True,49.674,,"LINESTRING (3.2236781 36.6175821, 3.2237729 36.6180223)",,
1172971220,,residential,False,True,39.004,,"LINESTRING (3.2267154 36.6179891, 3.227034 36.6182292)",,
454008786,,residential,False,False,75.925,,"LINESTRING (3.2274403 36.6171316, 3.2275061 36.6168169, 3.227559 36.6166445, 3.2276353 36.6164687)",,
454008786,,residential,False,True,133.124,,"LINESTRING (3.2274403 36.6171316, 3.2273988 36.6175058, 3.2273023 36.617833, 3.227313 36.6179794, 3.2272164 36.6181, 3.227034 36.6182292)",,
"[398661227, 1172971228]",,residential,False,True,71.655,,"LINESTRING (3.2259873 36.6175353, 3.2258418 36.6176531, 3.225461 36.6180213)",,
1172971243,,residential,False,True,105.441,,"LINESTRING (3.2276045 36.6182368, 3.2270842 36.6188763, 3.2270113 36.6189507, 3.2269392 36.6190194)",,
398661205,,residential,False,False,25.546,,"LINESTRING (3.2258123 36.6191498, 3.2260331 36.619296)",,
398661205,,residential,False,True,32.525,,"LINESTRING (3.2258123 36.6191498, 3.2255269 36.6189679)",,
"[1172971226, 398661218]",,residential,False,False,51.190000000000005,,"LINESTRING (3.2258123 36.6191498, 3.2259391 36.6190235, 3.2256437 36.6188427)",,
1172971257,,residential,False,True,35.918,,"LINESTRING (3.2276353 36.6164687, 3.2272478 36.6165559)",,
454008786,,residential,False,True,75.925,,"LINESTRING (3.2276353 36.6164687, 3.227559 36.6166445, 3.2275061 36.6168169, 3.2274403 36.6171316)",,
