osmid,oneway,ref,highway,reversed,length,geometry,junction,name,maxspeed
473666247,False,,residential,True,66.665,"LINESTRING (4.8475477 36.6809643, 4.8474557 36.681022, 4.8472626 36.681207, 4.8470856 36.6813747, 4.8470373 36.6813974)",,,
1172538997,False,,residential,True,26.296,"LINESTRING (4.8560751 36.6793541, 4.8563271 36.6792313)",,,
177761812,False,,residential,False,46.394,"LINESTRING (4.8540539 36.6757633, 4.8544523 36.675495)",,Rue Abeztout Amar,
1172539533,False,,residential,True,60.391,"LINESTRING (4.8540539 36.6757633, 4.854473 36.6761899)",,,
177761812,False,,residential,True,84.457,"LINESTRING (4.8540539 36.6757633, 4.8534785 36.6761508, 4.8533279 36.676251)",,Rue Abeztout Amar,
1172540645,False,,residential,True,105.148,"LINESTRING (4.8552788 36.6820189, 4.8545408 36.6812814)",,,
1172540892,False,,residential,False,61.38,"LINESTRING (4.8552788 36.6820189, 4.8556995 36.6824558)",,,
238470475,False,,residential,False,113.362,"LINESTRING (4.8552788 36.6820189, 4.855168 36.6820809, 4.854658 36.6824416, 4.8542969 36.6826651)",,Rue Attala Abdelkader,
238470475,False,,residential,True,122.919,"LINESTRING (4.8552788 36.6820189, 4.8556083 36.6818344, 4.8561215 36.681522, 4.8563743 36.6813491)",,Rue Attala Abdelkader,
365157182,False,,residential,False,100.47,"LINESTRING (4.8531654 36.6821785, 4.8522906 36.6827479)",,Rue Alioui Ahmed,
365157182,False,,residential,True,45.247,"LINESTRING (4.8531654 36.6821785, 4.8535599 36.6819226)",,Rue Alioui Ahmed,
1172540303,False,,residential,True,104.681,"LINESTRING (4.8531654 36.6821785, 4.8538693 36.6829319)",,,
1172540892,False,,residential,True,61.38,"LINESTRING (4.8556995 36.6824558, 4.8552788 36.6820189)",,,
365157945,False,,residential,True,63.257000000000005,"LINESTRING (4.8504808 36.6839012, 4.8506358 36.6838046, 4.8510129 36.6835256)",,Rue Seghir Chaabane,
365157182,False,,residential,False,112.848,"LINESTRING (4.8545408 36.6812814, 4.8535599 36.6819226)",,Rue Alioui Ahmed,
1172540645,False,,residential,False,105.148,"LINESTRING (4.8545408 36.6812814, 4.8552788 36.6820189)",,,
"[238470477, 365157182]",False,,residential,"[False, True]",198.656,"LINESTRING (4.8545408 36.6812814, 4.8551321 36.6808923, 4.855621 36.6805719, 4.8551108 36.6800454)",,Rue Alioui Ahmed,
365157945,False,,residential,False,54.892,"LINESTRING (4.8515171 36.6832424, 4.8510129 36.6835256)",,Rue Seghir Chaabane,
365157945,False,,residential,True,88.21,"LINESTRING (4.8515171 36.6832424, 4.8522906 36.6827479)",,Rue Seghir Chaabane,
