osmid,highway,oneway,reversed,length,maxspeed,junction,geometry,lanes,ref,name
207955873,residential,False,False,25.834,,,"LINESTRING (3.4893325 34.1582527, 3.4893036 34.1580216)",,,
207955873,residential,False,True,29.055,,,"LINESTRING (3.4893325 34.1582527, 3.4893651 34.1585126)",,,
713552301,residential,False,False,68.04,,,"LINESTRING (3.4893325 34.1582527, 3.4900716 34.1582335)",,,
207955821,residential,False,False,24.299,,,"LINESTRING (3.4900712 34.1572339, 3.4900755 34.1570154)",,,
207955821,residential,False,True,84.475,,,"LINESTRING (3.4900712 34.1572339, 3.4900563 34.1579935)",,,
713552302,residential,False,True,74.954,,,"LINESTRING (3.4900712 34.1572339, 3.4892571 34.1572575)",,,
207955873,residential,False,False,28.445,,,"LINESTRING (3.4892571 34.1572575, 3.4892325 34.1570025)",,,
207955873,residential,False,True,36.785,,,"LINESTRING (3.4892571 34.1572575, 3.4892772 34.1575879)",,,
713552302,residential,False,False,74.954,,,"LINESTRING (3.4892571 34.1572575, 3.4900712 34.1572339)",,,
207516857,residential,False,False,50.034,,,"LINESTRING (3.4916733 34.1567663, 3.4916881 34.1572161)",,,
207516857,residential,False,True,20.84,,,"LINESTRING (3.4916733 34.1567663, 3.4916653 34.156579)",,,
713552303,residential,False,True,69.055,,,"LINESTRING (3.4916733 34.1567663, 3.4915414 34.1569486, 3.4914985 34.1569753, 3.4914342 34.1569864, 3.49106 34.1569953)",,,
713552303,residential,False,True,90.616,,,"LINESTRING (3.49106 34.1569953, 3.4900755 34.1570154)",,,
729792597,residential,False,False,23.604,,,"LINESTRING (3.49106 34.1569953, 3.491047 34.1572073)",,,
713552303,residential,False,False,69.05499999999999,,,"LINESTRING (3.49106 34.1569953, 3.4914342 34.1569864, 3.4914985 34.1569753, 3.4915414 34.1569486, 3.4916733 34.1567663)",,,
729792595,residential,False,True,42.304,,,"LINESTRING (3.49106 34.1569953, 3.4910694 34.1568621, 3.4910881 34.1567578, 3.4911284 34.1566202)",,,
207955821,residential,False,False,21.774,,,"LINESTRING (3.4900755 34.1570154, 3.4900788 34.1568196)",,,
207955821,residential,False,True,24.299,,,"LINESTRING (3.4900755 34.1570154, 3.4900712 34.1572339)",,,
713552303,residential,False,False,90.616,,,"LINESTRING (3.4900755 34.1570154, 3.49106 34.1569953)",,,
713552303,residential,False,True,68.133,,,"LINESTRING (3.4900755 34.1570154, 3.4893357 34.1569896)",,,
207955384,residential,False,False,9.604,,,"LINESTRING (3.4893357 34.1569896, 3.4892325 34.1570025)",,,
207955384,residential,False,True,70.941,,,"LINESTRING (3.4893357 34.1569896, 3.4900788 34.1568196)",,,
713552303,residential,False,False,68.133,,,"LINESTRING (3.4893357 34.1569896, 3.4900755 34.1570154)",,,
207955821,residential,False,False,27.838,,,"LINESTRING (3.4900876 34.1584835, 3.4900716 34.1582335)",,,
713552306,residential,False,True,28.419,,,"LINESTRING (3.4900876 34.1584835, 3.4897791 34.1584959)",,,
207955873,residential,False,False,29.055,,,"LINESTRING (3.4893651 34.1585126, 3.4893325 34.1582527)",,,
713552306,residential,False,False,38.138,,,"LINESTRING (3.4893651 34.1585126, 3.4897791 34.1584959)",,,
713552307,residential,False,True,53.879,,,"LINESTRING (3.4884945 34.1581261, 3.4884258 34.1576449)",,,
713552307,residential,False,False,7.566,,,"LINESTRING (3.4883583 34.1570928, 3.4883677 34.1571604)",,,
715196534,residential,True,False,11.939,,,"LINESTRING (3.4883583 34.1570928, 3.4884864 34.1570757)",,,
207955873,residential,False,False,36.785,,,"LINESTRING (3.4892772 34.1575879, 3.4892571 34.1572575)",,,
207955873,residential,False,True,48.286,,,"LINESTRING (3.4892772 34.1575879, 3.4893036 34.1580216)",,,
713552308,residential,False,True,49.061,,,"LINESTRING (3.4892772 34.1575879, 3.4887452 34.1576174)",,,
268899215,residential,False,False,47.828,,,"LINESTRING (3.4887452 34.1576174, 3.4888036 34.1580448)",,,
268899215,residential,False,True,55.408,,,"LINESTRING (3.4887452 34.1576174, 3.4886838 34.1571217)",,,
713552308,residential,False,False,49.061,,,"LINESTRING (3.4887452 34.1576174, 3.4892772 34.1575879)",,,
713552308,residential,False,True,29.548,,,"LINESTRING (3.4887452 34.1576174, 3.4884258 34.1576449)",,,
243588071,residential,False,True,93.861,,,"LINESTRING (3.4897612 34.1550838, 3.4897554 34.1559279)",,,
331211982,residential,False,False,141.552,,,"LINESTRING (3.4897612 34.1550838, 3.4894956 34.155577, 3.4893769 34.1558244, 3.4893387 34.1558899, 3.4892998 34.155967, 3.4892777 34.1560525, 3.4892379 34.1562732)",,,
"[713552310, 331211982]",residential,False,"[False, True]",17.173000000000002,,,"LINESTRING (3.4897612 34.1550838, 3.4897906 34.1550454, 3.4898074 34.1550354, 3.4898423 34.1550293, 3.4899172 34.1550226)",,,
331212667,residential,False,True,41.684,,,"LINESTRING (3.4888938 34.152915, 3.4884409 34.1529228)",,,
713552319,residential,False,False,61.03,,,"LINESTRING (3.4888938 34.152915, 3.4888217 34.1534606)",,,
713552319,residential,False,True,16.186,,,"LINESTRING (3.4888938 34.152915, 3.4889129 34.1527703)",,,
246515149,residential,False,False,44.711,,,"LINESTRING (3.4872002 34.1535542, 3.4870737 34.1532457, 3.4870309 34.1531781)",,,
246515149,residential,False,True,66.683,,,"LINESTRING (3.4872002 34.1535542, 3.4872445 34.1536703, 3.4872606 34.1537047, 3.4872995 34.1537258, 3.487329 34.1537325, 3.4877823 34.1536925)",,,
239829266,residential,False,False,46.276,,,"LINESTRING (3.4872749 34.1505395, 3.4872656 34.1509556)",,,الاطلس 2
239829266,residential,False,True,49.212,,,"LINESTRING (3.4872749 34.1505395, 3.4872849 34.150097)",,,الاطلس 2
331212772,residential,False,False,37.509,,,"LINESTRING (3.4874659 34.1511774, 3.4878735 34.1511807)",,,حي الأطلس 2
331212772,residential,False,True,5.908,,,"LINESTRING (3.4874659 34.1511774, 3.4874017 34.1511769)",,,حي الأطلس 2
713552316,residential,False,True,120.404,,,"LINESTRING (3.4874659 34.1511774, 3.487459 34.1500946)",,,
213577009,residential,False,False,16.023,,,"LINESTRING (3.487459 34.1500946, 3.4872849 34.150097)",,,
213577009,residential,False,True,32.101,,,"LINESTRING (3.487459 34.1500946, 3.4878078 34.15009)",,,
713552316,residential,False,False,120.404,,,"LINESTRING (3.487459 34.1500946, 3.4874659 34.1511774)",,,
713552318,residential,False,False,10.402,,,"LINESTRING (3.4891689 34.1545194, 3.4892041 34.1546083)",,,
713552318,residential,False,True,94.206,,,"LINESTRING (3.4891689 34.1545194, 3.4889028 34.1537013)",,,
213545259,primary,True,False,64.561,50,,"LINESTRING (3.4891689 34.1545194, 3.4892482 34.1545116, 3.4898558 34.1544024)",2,RN 1B,
214431449,residential,False,False,109.858,,,"LINESTRING (3.4888292 34.1534861, 3.489988 34.1532484)",,,
268899211,residential,False,False,2.918,,,"LINESTRING (3.4888292 34.1534861, 3.4888217 34.1534606)",,,
268899211,residential,False,True,24.869,,,"LINESTRING (3.4888292 34.1534861, 3.4889028 34.1537013)",,,
331212772,residential,False,False,5.908,,,"LINESTRING (3.4874017 34.1511769, 3.4874659 34.1511774)",,,حي الأطلس 2
331212772,residential,False,True,12.101,,,"LINESTRING (3.4874017 34.1511769, 3.4872702 34.1511758)",,,حي الأطلس 2
713552320,residential,False,False,44.993,,,"LINESTRING (3.4874017 34.1511769, 3.4874024 34.151279, 3.4874077 34.1515815)",,,الاطلس 2
207859260,residential,False,False,121.431,,,"LINESTRING (3.4878735 34.1511807, 3.4878078 34.15009)",,,
207859260,residential,False,True,44.387,,,"LINESTRING (3.4878735 34.1511807, 3.4878831 34.1515798)",,,
331212772,residential,False,True,37.509,,,"LINESTRING (3.4878735 34.1511807, 3.4874659 34.1511774)",,,حي الأطلس 2
207955384,residential,False,False,27.194,,,"LINESTRING (3.4889689 34.1570231, 3.4886757 34.1570538)",,,
207955384,residential,False,True,24.363,,,"LINESTRING (3.4889689 34.1570231, 3.4892325 34.1570025)",,,
713557367,residential,False,True,51.135,,,"LINESTRING (3.4889689 34.1570231, 3.4889293 34.1565644)",,,
713557366,residential,False,True,11.179,,,"LINESTRING (3.4870742 34.1515994, 3.4869529 34.1516049)",,,
713557369,residential,True,False,52.15,,,"LINESTRING (3.4870742 34.1515994, 3.4870756 34.1517403, 3.4870876 34.1519446, 3.4870749 34.1520011, 3.4870387 34.15206)",,,
713557370,residential,False,False,30.755,,,"LINESTRING (3.4870742 34.1515994, 3.4872456 34.1515886, 3.4874077 34.1515815)",,,
713552307,residential,False,False,53.879,,,"LINESTRING (3.4884258 34.1576449, 3.4884945 34.1581261)",,,
713552307,residential,False,True,54.139,,,"LINESTRING (3.4884258 34.1576449, 3.4883677 34.1571604)",,,
713552308,residential,False,False,29.548,,,"LINESTRING (3.4884258 34.1576449, 3.4887452 34.1576174)",,,
207955873,residential,False,False,35.722,,,"LINESTRING (3.4891828 34.1565912, 3.4892379 34.1562732)",,,
207955873,residential,False,True,16.4,,,"LINESTRING (3.4891828 34.1565912, 3.4891489 34.156736)",,,
268899214,residential,False,True,132.443,,,"LINESTRING (3.4891828 34.1565912, 3.4902996 34.1565561, 3.4903693 34.1565669, 3.490423 34.1565924, 3.4905705 34.1566901)",,,
268899215,residential,False,False,55.408,,,"LINESTRING (3.4886838 34.1571217, 3.4887452 34.1576174)",,,
268899215,residential,False,True,7.587,,,"LINESTRING (3.4886838 34.1571217, 3.4886757 34.1570538)",,,
715196535,residential,True,False,29.402,,,"LINESTRING (3.4886838 34.1571217, 3.4883677 34.1571604)",,,
713552307,residential,False,False,54.139,,,"LINESTRING (3.4883677 34.1571604, 3.4884258 34.1576449)",,,
713552307,residential,False,True,7.566,,,"LINESTRING (3.4883677 34.1571604, 3.4883583 34.1570928)",,,
715196535,residential,True,False,44.754999999999995,,,"LINESTRING (3.4883677 34.1571604, 3.488021 34.1571961, 3.4879567 34.1571895, 3.4878912 34.1571643)",,,
207630231,residential,False,False,2.936,,,"LINESTRING (3.4870309 34.1520856, 3.4870387 34.15206)",,,
207515941,residential,False,False,21.279,,,"LINESTRING (3.4954216 34.151916, 3.4953159 34.1517458)",,,
207515941,residential,False,True,16.423,,,"LINESTRING (3.4954216 34.151916, 3.4955031 34.1520474)",,,
729766770,residential,False,True,59.204,,,"LINESTRING (3.4954216 34.151916, 3.494858 34.1521728)",,,
207515908,residential,False,False,66.501,,,"LINESTRING (3.494858 34.1521728, 3.4952107 34.1526948)",,,
207515908,residential,False,True,37.068,,,"LINESTRING (3.494858 34.1521728, 3.4946734 34.1518765)",,,
729766770,residential,False,False,59.204,,,"LINESTRING (3.494858 34.1521728, 3.4954216 34.151916)",,,
207380543,residential,False,False,10.012,,,"LINESTRING (3.4952002 34.1515684, 3.4952467 34.1516498)",,,
207380543,residential,False,True,25.261,,,"LINESTRING (3.4952002 34.1515684, 3.4950612 34.1513725)",,,
729766771,residential,False,True,66.487,,,"LINESTRING (3.4952002 34.1515684, 3.4955326 34.1514462, 3.4956305 34.1514041, 3.495656 34.151398, 3.4956751 34.1514032, 3.4956895 34.1514141, 3.4957136 34.1514618, 3.4957459 34.1515573)",,,
207380543,residential,False,False,28.586,,,"LINESTRING (3.4957459 34.1515573, 3.4960311 34.1514554)",,,
207380543,residential,False,True,44.777,,,"LINESTRING (3.4957459 34.1515573, 3.4953159 34.1517458)",,,
729766771,residential,False,False,66.487,,,"LINESTRING (3.4957459 34.1515573, 3.4957136 34.1514618, 3.4956895 34.1514141, 3.4956751 34.1514032, 3.495656 34.151398, 3.4956305 34.1514041, 3.4955326 34.1514462, 3.4952002 34.1515684)",,,
204518545,residential,False,False,14.969,,,"LINESTRING (3.4957431 34.1508314, 3.4958426 34.1507249)",,,
204518545,residential,False,True,31.278,,,"LINESTRING (3.4957431 34.1508314, 3.4954859 34.1510153)",,,
729766772,residential,False,True,74.275,,,"LINESTRING (3.4957431 34.1508314, 3.4960311 34.1514554)",,,
207956167,residential,False,False,15.816,,,"LINESTRING (3.4974869 34.1506768, 3.497644 34.1507345)",,,
207956167,residential,False,True,129.38,,,"LINESTRING (3.4974869 34.1506768, 3.4962051 34.1501987)",,,
729766773,residential,False,True,33.031,,,"LINESTRING (3.4974869 34.1506768, 3.4973712 34.150958)",,,
723723173,residential,False,True,106.79,,,"LINESTRING (3.4973712 34.150958, 3.4962928 34.1506032)",,,
729766773,residential,False,False,33.031,,,"LINESTRING (3.4973712 34.150958, 3.4974869 34.1506768)",,,
207956167,residential,False,True,15.816,,,"LINESTRING (3.497644 34.1507345, 3.4974869 34.1506768)",,,
207516730,residential,False,False,83.758,,,"LINESTRING (3.4972923 34.1563124, 3.4975314 34.1570392)",,,
207632437,residential,False,False,25.803,,,"LINESTRING (3.4972923 34.1563124, 3.4970199 34.1563675)",,,
207964245,residential,False,False,41.453,,,"LINESTRING (3.4965082 34.1582795, 3.4965652 34.1579097)",,,
207632437,residential,False,False,105.032,,,"LINESTRING (3.4970199 34.1563675, 3.4959146 34.1566034)",,,
207632437,residential,False,True,25.803,,,"LINESTRING (3.4970199 34.1563675, 3.4972923 34.1563124)",,,
729770418,residential,False,True,49.357,,,"LINESTRING (3.4970199 34.1563675, 3.4968822 34.1559385)",,,
701746244,primary,False,True,9.672,40,,"LINESTRING (3.4947601 34.1569553, 3.4947077 34.1568799)",2,RN 89,طريق مسعد - الفيض
729787981,residential,True,False,30.92,,,"LINESTRING (3.4947601 34.1569553, 3.4950931 34.1569926)",,,حي الحاج أحمد بن دحمان
701746244,primary,False,False,24.973,40,,"LINESTRING (3.4947601 34.1569553, 3.4948116 34.1570748, 3.494843 34.157169)",2,RN 89,طريق مسعد - الفيض
701746244,primary,False,True,24.973,40,,"LINESTRING (3.494843 34.157169, 3.4948116 34.1570748, 3.4947601 34.1569553)",2,RN 89,طريق مسعد - الفيض
207956069,residential,False,False,15.32,,,"LINESTRING (3.4942232 34.1556422, 3.4940618 34.155676)",,,
207956069,residential,False,True,118.694,,,"LINESTRING (3.4942232 34.1556422, 3.4954737 34.1553803)",,,
729789229,residential,False,True,43.257999999999996,,,"LINESTRING (3.4942232 34.1556422, 3.49428 34.155456, 3.4943199 34.1552618)",,,
268899219,residential,False,False,6.47,,,"LINESTRING (3.4943199 34.1552618, 3.4943878 34.1552467)",,,
268899219,residential,False,True,31.02,,,"LINESTRING (3.4943199 34.1552618, 3.4939943 34.1553341)",,,
729789229,residential,False,False,43.257999999999996,,,"LINESTRING (3.4943199 34.1552618, 3.49428 34.155456, 3.4942232 34.1556422)",,,
268899219,residential,False,False,92.606,,,"LINESTRING (3.4943878 34.1552467, 3.4953598 34.1550308)",,,
268899219,residential,False,True,6.47,,,"LINESTRING (3.4943878 34.1552467, 3.4943199 34.1552618)",,,
729789230,residential,False,True,45.518,,,"LINESTRING (3.4943878 34.1552467, 3.4944101 34.155193, 3.4944476 34.1550997, 3.4944624 34.1549976, 3.4944654 34.1548462)",,,
207515881,residential,False,False,53.575,,,"LINESTRING (3.4944654 34.1548462, 3.4938976 34.1549528)",,,
207515881,residential,False,True,73.666,,,"LINESTRING (3.4944654 34.1548462, 3.4952413 34.154683)",,,
729789230,residential,False,False,45.518,,,"LINESTRING (3.4944654 34.1548462, 3.4944624 34.1549976, 3.4944476 34.1550997, 3.4944101 34.155193, 3.4943878 34.1552467)",,,
729789232,residential,False,False,36.828,,,"LINESTRING (3.4917867 34.1555813, 3.4921869 34.1555856)",,,
729789232,residential,False,True,18.497,,,"LINESTRING (3.4917867 34.1555813, 3.4915857 34.1555792)",,,
729789231,residential,False,False,151.007,,,"LINESTRING (3.4917867 34.1555813, 3.4917855 34.1557612, 3.4917949 34.155881, 3.4917963 34.1559387, 3.4917895 34.1559709, 3.4917694 34.1559976, 3.4916876 34.1560897, 3.4915522 34.1562229, 3.4915307 34.1562362, 3.4915052 34.1562434, 3.4914751 34.1562473, 3.490777 34.1562706)",,,
207381672,residential,False,False,44.038,,,"LINESTRING (3.4921869 34.1555856, 3.492149 34.1551908)",,,
207381672,residential,False,True,108.455,,,"LINESTRING (3.4921869 34.1555856, 3.4922802 34.1565579)",,,
729789232,residential,False,True,36.828,,,"LINESTRING (3.4921869 34.1555856, 3.4917867 34.1555813)",,,
729789232,residential,False,False,18.497,,,"LINESTRING (3.4915857 34.1555792, 3.4917867 34.1555813)",,,
331211934,residential,False,False,75.139,,,"LINESTRING (3.4915857 34.1555792, 3.4915937 34.1555514, 3.4916005 34.1555226, 3.4917158 34.1549122)",,,
331211934,residential,False,True,75.25399999999999,,,"LINESTRING (3.4915857 34.1555792, 3.4915723 34.1555914, 3.4915401 34.155598, 3.4915026 34.1556014, 3.490777 34.1556391)",,,
207516857,residential,False,False,183.461,,,"LINESTRING (3.4942699 34.1564518, 3.4922802 34.1565579)",,,
207516857,residential,False,True,11.111,,,"LINESTRING (3.4942699 34.1564518, 3.4943904 34.1564454)",,,
207516925,residential,False,False,48.765,,,"LINESTRING (3.4942699 34.1564518, 3.4944089 34.156875)",,,
207956042,residential,False,False,10.66,,,"LINESTRING (3.4941422 34.1560353, 3.4940297 34.1560582)",,,
207956042,residential,False,True,137.989,,,"LINESTRING (3.4941422 34.1560353, 3.4955945 34.155726)",,,
268899218,residential,False,True,40.632,,,"LINESTRING (3.4941422 34.1560353, 3.4940618 34.155676)",,,
207516857,residential,False,False,29.255,,,"LINESTRING (3.4916881 34.1572161, 3.4916967 34.1574791)",,,
207516857,residential,False,True,50.034,,,"LINESTRING (3.4916881 34.1572161, 3.4916733 34.1567663)",,,
729792596,residential,False,True,58.998,,,"LINESTRING (3.4916881 34.1572161, 3.491047 34.1572073)",,,
729792596,residential,False,False,58.998,,,"LINESTRING (3.491047 34.1572073, 3.4916881 34.1572161)",,,
729792597,residential,False,True,23.604,,,"LINESTRING (3.491047 34.1572073, 3.49106 34.1569953)",,,
729792597,residential,False,False,86.117,,,"LINESTRING (3.491047 34.1572073, 3.4910372 34.1573681, 3.4910399 34.1574214, 3.4910774 34.1574569, 3.491174 34.1574614, 3.4916967 34.1574791)",,,
207516857,residential,False,False,55.496,,,"LINESTRING (3.4916967 34.1574791, 3.4917131 34.157978)",,,
207516857,residential,False,True,29.255,,,"LINESTRING (3.4916967 34.1574791, 3.4916881 34.1572161)",,,
729792597,residential,False,True,86.11699999999999,,,"LINESTRING (3.4916967 34.1574791, 3.491174 34.1574614, 3.4910774 34.1574569, 3.4910399 34.1574214, 3.4910372 34.1573681, 3.491047 34.1572073)",,,
207955384,residential,False,False,28.216,,,"LINESTRING (3.4911284 34.1566202, 3.4908226 34.156639)",,,
207955384,residential,False,True,49.615,,,"LINESTRING (3.4911284 34.1566202, 3.4916653 34.156579)",,,
729792595,residential,False,False,42.304,,,"LINESTRING (3.4911284 34.1566202, 3.4910881 34.1567578, 3.4910694 34.1568621, 3.49106 34.1569953)",,,
207381709,primary,True,False,74.833,50,,"LINESTRING (3.490679 34.1543745, 3.4898825 34.1545104)",2,RN 1B,
268899212,residential,False,True,11.965,,,"LINESTRING (3.490679 34.1543745, 3.490648 34.15427)",,,
207632184,residential,False,False,17.068,,,"LINESTRING (3.4901999 34.1524471, 3.4903811 34.1524143)",,,
729798122,residential,False,True,20.061,,,"LINESTRING (3.4901999 34.1524471, 3.490148 34.1524556, 3.490085 34.1524717, 3.4899982 34.1525114)",,,
729798125,residential,False,False,89.011,,,"LINESTRING (3.4901999 34.1524471, 3.4901189 34.1525, 3.4901051 34.1525292, 3.4901038 34.1525661, 3.490311 34.1531898)",,,
268899212,residential,False,False,26.437,,,"LINESTRING (3.490311 34.1531898, 3.4903833 34.1534199)",,,
729798123,residential,False,False,13.022,,,"LINESTRING (3.490311 34.1531898, 3.4901735 34.1532175)",,,
729798127,residential,False,True,28.183,,,"LINESTRING (3.490311 34.1531898, 3.4906069 34.1531244)",,,
729798125,residential,False,True,89.01100000000001,,,"LINESTRING (3.490311 34.1531898, 3.4901038 34.1525661, 3.4901051 34.1525292, 3.4901189 34.1525, 3.4901999 34.1524471)",,,
268899201,residential,False,False,40.377,,,"LINESTRING (3.4915095 34.1525558, 3.4916093 34.1529094)",,,
268899201,residential,False,True,41.713,,,"LINESTRING (3.4915095 34.1525558, 3.4914064 34.1521905)",,,
729798128,residential,False,True,47.765,,,"LINESTRING (3.4915095 34.1525558, 3.4910059 34.1526599)",,,
268899203,residential,False,False,40.73,,,"LINESTRING (3.4910059 34.1526599, 3.4911001 34.1530178)",,,الدشرة الشاوية
268899203,residential,False,True,41.467,,,"LINESTRING (3.4910059 34.1526599, 3.4909101 34.1522955)",,,الدشرة الشاوية
729798128,residential,False,False,47.765,,,"LINESTRING (3.4910059 34.1526599, 3.4915095 34.1525558)",,,
729798128,residential,False,True,48.289,,,"LINESTRING (3.4910059 34.1526599, 3.4905041 34.152787)",,,
268899202,residential,False,False,42.96,,,"LINESTRING (3.4905041 34.152787, 3.4903811 34.1524143)",,,
268899202,residential,False,True,38.691,,,"LINESTRING (3.4905041 34.152787, 3.4906069 34.1531244)",,,
729798128,residential,False,False,48.289,,,"LINESTRING (3.4905041 34.152787, 3.4910059 34.1526599)",,,
729798129,residential,False,False,46.756,,,"LINESTRING (3.4900228 34.1501999, 3.4905309 34.1501987)",,,
708707780,residential,False,False,57.66,,,"LINESTRING (3.4900228 34.1501999, 3.490077 34.150484, 3.4901145 34.1506005, 3.490136 34.1506638, 3.4901413 34.1507082)",,,
708707780,residential,False,True,59.174,,,"LINESTRING (3.4900228 34.1501999, 3.4900019 34.15009, 3.4900058 34.1496691)",,,
729798130,residential,False,False,59.571,,,"LINESTRING (3.4903181 34.1506133, 3.4906888 34.1510525)",,,
729798131,residential,False,False,42.002,,,"LINESTRING (3.4903181 34.1506133, 3.490701 34.1504077)",,,
729798131,residential,False,True,19.392,,,"LINESTRING (3.4903181 34.1506133, 3.4901413 34.1507082)",,,
207859670,residential,False,True,61.437,,,"LINESTRING (3.490701 34.1504077, 3.4910841 34.1508602)",,,
729798131,residential,False,True,42.002,,,"LINESTRING (3.490701 34.1504077, 3.4903181 34.1506133)",,,
207859670,residential,False,False,28.027,,,"LINESTRING (3.490701 34.1504077, 3.4905926 34.1502798, 3.4905309 34.1501987)",,,
183759502,primary,False,False,36.43,50,,"LINESTRING (3.4917237 34.1521347, 3.4916567 34.1518118)",2,RN 1B,طريق تقرت
183759502,primary,False,True,82.16,50,,"LINESTRING (3.4917237 34.1521347, 3.4919557 34.1528482)",2,RN 1B,طريق تقرت
207632184,residential,False,True,29.85,,,"LINESTRING (3.4917237 34.1521347, 3.4914064 34.1521905)",,,
207631582,residential,False,False,10.089,,,"LINESTRING (3.491549 34.1507892, 3.4914394 34.1507867)",,,
268874820,primary,True,False,82.384,50,,"LINESTRING (3.491549 34.1507892, 3.4915517 34.1509272, 3.4915709 34.1511355, 3.491616 34.1513339, 3.4916648 34.1515217)",2,RN 1B,طريق تقرت
729798132,residential,False,True,27.661,,,"LINESTRING (3.4920983 34.1505156, 3.4922764 34.150716)",,,
729798133,residential,False,False,105.608,,,"LINESTRING (3.4920983 34.1505156, 3.4923997 34.1503519, 3.4924561 34.1503253, 3.4924963 34.1503208, 3.4925325 34.1503342, 3.4925929 34.1504074, 3.4926116 34.150454, 3.492609 34.1504918, 3.4925929 34.1505095, 3.4922764 34.150716)",,,
729798133,residential,False,True,24.342,,,"LINESTRING (3.4920983 34.1505156, 3.4918781 34.1506369)",,,
204550327,residential,False,True,8.611,,,"LINESTRING (3.4924921 34.1509701, 3.4924346 34.1510312)",,,
729798133,residential,False,True,34.53,,,"LINESTRING (3.4924921 34.1509701, 3.4922764 34.150716)",,,
204550327,residential,False,False,45.796,,,"LINESTRING (3.4924921 34.1509701, 3.4925969 34.1508669, 3.4927283 34.150757, 3.4928356 34.1506727)",,,
729798132,residential,False,False,27.661,,,"LINESTRING (3.4922764 34.150716, 3.4920983 34.1505156)",,,
729798133,residential,False,True,105.608,,,"LINESTRING (3.4922764 34.150716, 3.4925929 34.1505095, 3.492609 34.1504918, 3.4926116 34.150454, 3.4925929 34.1504074, 3.4925325 34.1503342, 3.4924963 34.1503208, 3.4924561 34.1503253, 3.4923997 34.1503519, 3.4920983 34.1505156)",,,
729798133,residential,False,False,34.53,,,"LINESTRING (3.4922764 34.150716, 3.4924921 34.1509701)",,,
207859361,residential,False,False,36.87,,,"LINESTRING (3.4918781 34.1506369, 3.4916112 34.1503896)",,,
207859361,residential,False,True,67.32,,,"LINESTRING (3.4918781 34.1506369, 3.4923192 34.1511199)",,,
729798133,residential,False,False,24.342,,,"LINESTRING (3.4918781 34.1506369, 3.4920983 34.1505156)",,,
204550327,residential,False,False,14.493,,,"LINESTRING (3.4923192 34.1511199, 3.4924346 34.1510312)",,,
204550327,residential,False,True,6.163,,,"LINESTRING (3.4923192 34.1511199, 3.4922701 34.1511576)",,,
207859361,residential,False,False,67.32,,,"LINESTRING (3.4923192 34.1511199, 3.4918781 34.1506369)",,,
207859352,residential,False,False,30.69,,,"LINESTRING (3.4935438 34.1498688, 3.4933264 34.1496595)",,,
207859352,residential,False,True,14.642,,,"LINESTRING (3.4935438 34.1498688, 3.4936588 34.1499598)",,,
729798134,residential,False,True,30.086,,,"LINESTRING (3.4935438 34.1498688, 3.4934257 34.1501211)",,,
204550322,residential,False,False,9.557,,,"LINESTRING (3.4934257 34.1501211, 3.493529 34.1501122)",,,
729798134,residential,False,False,30.086,,,"LINESTRING (3.4934257 34.1501211, 3.4935438 34.1498688)",,,
"[204550322, 711233453]",residential,False,True,95.48,,,"LINESTRING (3.4934257 34.1501211, 3.4932956 34.1501633, 3.492845 34.1503963, 3.4927914 34.150454, 3.4927779 34.1505006, 3.4927779 34.1505695, 3.4928356 34.1506727)",,,
268899221,residential,False,False,32.366,,,"LINESTRING (3.4929779 34.1525844, 3.4928316 34.1523197)",,,
268899221,residential,False,True,45.658,,,"LINESTRING (3.4929779 34.1525844, 3.4931843 34.1529578)",,,
729798135,residential,False,True,44.935,,,"LINESTRING (3.4929779 34.1525844, 3.4925097 34.1526992)",,,
729798136,residential,False,False,40.418,,,"LINESTRING (3.4924252 34.1524576, 3.4928316 34.1523197)",,,
729798137,residential,False,False,27.967,,,"LINESTRING (3.4924252 34.1524576, 3.4925097 34.1526992)",,,
729798137,residential,False,True,114.07300000000001,,,"LINESTRING (3.4924252 34.1524576, 3.4924105 34.1524096, 3.4923434 34.1521821, 3.4922898 34.1518957, 3.4922777 34.1517636, 3.4922777 34.151686, 3.4923193 34.1515916, 3.4923743 34.1514573)",,,
268899213,residential,False,False,50.847,,,"LINESTRING (3.4927935 34.1533143, 3.492896 34.1532819, 3.4932983 34.1531287)",,,
268899213,residential,False,True,60.257000000000005,,,"LINESTRING (3.4927935 34.1533143, 3.4927136 34.1533396, 3.4924051 34.153404, 3.492161 34.1534528)",,,
729798137,residential,False,True,73.332,,,"LINESTRING (3.4927935 34.1533143, 3.4926626 34.1530821, 3.4925097 34.1526992)",,,
729798135,residential,False,False,44.935,,,"LINESTRING (3.4925097 34.1526992, 3.4929779 34.1525844)",,,
729798137,residential,False,True,27.967,,,"LINESTRING (3.4925097 34.1526992, 3.4924252 34.1524576)",,,
729798137,residential,False,False,73.332,,,"LINESTRING (3.4925097 34.1526992, 3.4926626 34.1530821, 3.4927935 34.1533143)",,,
268899199,residential,False,True,38.203,,,"LINESTRING (3.4940312 34.1517966, 3.4942329 34.1520969)",,,
