osmid,oneway,highway,reversed,length,junction,geometry,lanes,ref,maxspeed
1160530105,True,tertiary,False,7.203,roundabout,"LINESTRING (3.2617095 36.6826895, 3.2617282 36.682674, 3.261752 36.6826638, 3.2617785 36.6826601)",,,
1017244272,False,residential,False,17.961,,"LINESTRING (3.2615427 36.682515, 3.2613752 36.6826047)",,,
1160530104,False,tertiary,True,24.449,,"LINESTRING (3.2615427 36.682515, 3.2617095 36.6826895)",,,
"[1160530102, 627689990]",False,tertiary,False,249.839,,"LINESTRING (3.2615427 36.682515, 3.2613806 36.6823136, 3.2603507 36.6809858, 3.2600529 36.6806122)",,,
245081911,False,tertiary,True,74.164,,"LINESTRING (3.2600529 36.6806122, 3.2596302 36.6800378)",,,
117742197,False,residential,False,29.955999999999996,,"LINESTRING (3.2600529 36.6806122, 3.2599242 36.6807127, 3.2597908 36.680778)",,,
"[1160530102, 627689990]",False,tertiary,True,249.839,,"LINESTRING (3.2600529 36.6806122, 3.2603507 36.6809858, 3.2613806 36.6823136, 3.2615427 36.682515)",,,
321848402,False,residential,False,116.713,,"LINESTRING (3.2612917 36.6779575, 3.2619841 36.6788482)",,,
321848402,False,residential,True,154.462,,"LINESTRING (3.2612917 36.6779575, 3.2610777 36.6776822, 3.2607175 36.6772188, 3.2603754 36.6767787)",,,
1171598596,False,residential,False,52.459,,"LINESTRING (3.2612917 36.6779575, 3.2610511 36.6779969, 3.260858 36.6781002, 3.2607561 36.6781346)",,,
1171598596,False,residential,True,52.459,,"LINESTRING (3.2607561 36.6781346, 3.260858 36.6781002, 3.2610511 36.6779969, 3.2612917 36.6779575)",,,
1171598097,False,residential,True,3.364,,"LINESTRING (3.2603538 36.6767539, 3.2603754 36.6767787)",,,
1171597915,False,residential,True,51.509,,"LINESTRING (3.2628378 36.6790911, 3.2625269 36.6787007)",,,
1171598345,False,residential,False,9.006,,"LINESTRING (3.2630728 36.6790661, 3.2631535 36.6791148)",,,
265853785,False,secondary,False,49.632,,"LINESTRING (3.2624511 36.6786054, 3.2619841 36.6788482)",2,CW 16,
265853785,False,secondary,True,43.398,,"LINESTRING (3.2624511 36.6786054, 3.262862 36.6783963)",2,CW 16,
1171597915,False,residential,False,12.569,,"LINESTRING (3.2624511 36.6786054, 3.2625269 36.6787007)",,,
1171597915,False,residential,False,51.509,,"LINESTRING (3.2625269 36.6787007, 3.2628378 36.6790911)",,,
1171597915,False,residential,True,12.569,,"LINESTRING (3.2625269 36.6787007, 3.2624511 36.6786054)",,,
1195589387,False,residential,True,43.252,,"LINESTRING (3.2625269 36.6787007, 3.2629324 36.6784873)",,,
1017244266,False,residential,False,7.516,,"LINESTRING (3.2629324 36.6784873, 3.2629769 36.6785447)",,,
1017244266,False,residential,True,11.908,,"LINESTRING (3.2629324 36.6784873, 3.262862 36.6783963)",,,
1195589387,False,residential,False,43.252,,"LINESTRING (3.2629324 36.6784873, 3.2625269 36.6787007)",,,
1171598345,False,residential,True,9.006,,"LINESTRING (3.2631535 36.6791148, 3.2630728 36.6790661)",,,
314720188,False,residential,False,20.293,,"LINESTRING (3.2631535 36.6791148, 3.2631583 36.6791071, 3.2631658 36.679101, 3.2633308 36.6790019)",,,
"[1171598321, 314720188]",False,residential,True,86.229,,"LINESTRING (3.2631535 36.6791148, 3.2631519 36.6791232, 3.2631535 36.6791317, 3.2631582 36.6791394, 3.2634873 36.6795665, 3.2634986 36.679584, 3.2635074 36.6795963, 3.2635205 36.6796058, 3.2635365 36.6796116, 3.263554 36.6796132, 3.2635713 36.6796105, 3.2635868 36.6796037, 3.2637333 36.6795219)",,,
1017244266,False,residential,False,7.148,,"LINESTRING (3.2637333 36.6795219, 3.2637756 36.6795765)",,,
1017244266,False,residential,True,54.455,,"LINESTRING (3.2637333 36.6795219, 3.2634113 36.6791058)",,,
"[1171598321, 314720188]",False,residential,False,86.229,,"LINESTRING (3.2637333 36.6795219, 3.2635868 36.6796037, 3.2635713 36.6796105, 3.263554 36.6796132, 3.2635365 36.6796116, 3.2635205 36.6796058, 3.2635074 36.6795963, 3.2634986 36.679584, 3.2634873 36.6795665, 3.2631582 36.6791394, 3.2631535 36.6791317, 3.2631519 36.6791232, 3.2631535 36.6791148)",,,
1017244266,False,residential,True,7.148,,"LINESTRING (3.2637756 36.6795765, 3.2637333 36.6795219)",,,
