osmid,highway,oneway,reversed,length,ref,geometry,name,junction,lanes
1206854408,residential,False,False,29.239,,"LINESTRING (2.5673615 36.2306995, 2.5670564 36.2307921)",,,
1206854408,residential,False,True,43.618,,"LINESTRING (2.5673615 36.2306995, 2.5678021 36.2305335)",,,
189615288,residential,False,False,24.152,,"LINESTRING (2.5683991 36.2334401, 2.5681362 36.2334871)",,,
189615288,residential,False,True,58.232,,"LINESTRING (2.5683991 36.2334401, 2.569033 36.2333269)",,,
1206854410,residential,False,False,165.497,,"LINESTRING (2.5683991 36.2334401, 2.5684734 36.2337057, 2.5686872 36.2341077, 2.5688114 36.2343634, 2.5688007 36.2344586, 2.5689165 36.2348562)",,,
1206854408,residential,False,False,43.618,,"LINESTRING (2.5678021 36.2305335, 2.5673615 36.2306995)",,,
1206854402,residential,False,False,110.279,,"LINESTRING (2.5678021 36.2305335, 2.5681623 36.2312715, 2.5681514 36.2313572, 2.5680974 36.2314609)",,,
1206854402,residential,False,True,117.49199999999999,,"LINESTRING (2.5678021 36.2305335, 2.5677055 36.2303215, 2.5675446 36.2302047, 2.5674105 36.2300446, 2.5673094 36.2299581, 2.5671753 36.2299538, 2.5668911 36.230009)",,,
1206854408,residential,False,True,29.239,,"LINESTRING (2.5670564 36.2307921, 2.5673615 36.2306995)",,,
1204423719,residential,False,False,117.041,,"LINESTRING (2.5670564 36.2307921, 2.5671026 36.230868, 2.5668403 36.23099, 2.5667306 36.2310625, 2.5666726 36.2311009, 2.5662437 36.231527)",,,
1204423719,residential,False,True,54.155,,"LINESTRING (2.5670564 36.2307921, 2.5669549 36.2306251, 2.5669136 36.2305053, 2.5668792 36.2303308)",,,
1209427657,residential,False,True,30.277,,"LINESTRING (2.5648651 36.2313664, 2.5648496 36.2316384)",,,
1206030183,secondary,False,False,77.846,CW 18,"LINESTRING (2.5648496 36.2316384, 2.563983 36.2316)",,,
1206030183,secondary,False,True,59.458,CW 18,"LINESTRING (2.5648496 36.2316384, 2.5655115 36.2316677)",,,
1209427657,residential,False,False,30.277,,"LINESTRING (2.5648496 36.2316384, 2.5648651 36.2313664)",,,
189615328,residential,False,False,47.075,,"LINESTRING (2.5640046 36.231177, 2.563983 36.2316)",شارع الشهيد تركمان مامي,,
189615328,residential,False,True,30.927,,"LINESTRING (2.5640046 36.231177, 2.5640188 36.2308991)",شارع الشهيد تركمان مامي,,
"[1209427658, 1209427659]",residential,False,True,86.696,,"LINESTRING (2.5640046 36.231177, 2.5642683 36.2311893, 2.5642746 36.231107, 2.5643457 36.2311038, 2.5644027 36.2311368, 2.5645895 36.2311436, 2.5645969 36.2309244)",,,
189615266,residential,False,True,86.171,,"LINESTRING (2.5645969 36.2309244, 2.5655562 36.2309665)",,,
189615266,residential,False,False,51.929,,"LINESTRING (2.5645969 36.2309244, 2.564273 36.2309102, 2.5640188 36.2308991)",,,
"[1209427658, 1209427659]",residential,False,False,86.696,,"LINESTRING (2.5645969 36.2309244, 2.5645895 36.2311436, 2.5644027 36.2311368, 2.5643457 36.2311038, 2.5642746 36.231107, 2.5642683 36.2311893, 2.5640046 36.231177)",,,
