osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,width,junction,tunnel
207937045,Rue Nour Bouchali,residential,False,True,59.634,,,"LINESTRING (3.0614303 36.7845505, 3.0619792 36.7845793, 3.0620985 36.7845856)",,,,
207937049,Rue Charedib,residential,False,True,38.177,,,"LINESTRING (3.0607956 36.7841153, 3.0612016 36.7840051)",,,,
1243451180,Rue Arezki Bouzrina,tertiary,True,False,31.451,,,"LINESTRING (3.0607956 36.7841153, 3.0608593 36.7842717, 3.0609168 36.7843807)",,,,
207937048,Rue Frères Zoubiri,residential,False,True,37.188,,,"LINESTRING (3.0609168 36.7843807, 3.0613142 36.784278)",,,,
1243451180,Rue Arezki Bouzrina,tertiary,True,False,25.167,,,"LINESTRING (3.0609168 36.7843807, 3.0610113 36.784594)",,,,
26023537,Rue Bab Azzoun,tertiary,True,False,22.274,2,,"LINESTRING (3.0612357 36.7815803, 3.0611497 36.7813922)",,,,
545069220,Rue El Kama Amar,residential,False,True,137.966,,30,"LINESTRING (3.0612357 36.7815803, 3.0611676 36.7816175, 3.0611058 36.781659, 3.0609897 36.781785, 3.0609779 36.7818328, 3.0609775 36.781894, 3.0609763 36.7824674, 3.0609661 36.7827375)",,,,
545069222,Rue Rahal,residential,False,True,37.626,,,"LINESTRING (3.0610113 36.784594, 3.0614303 36.7845505)",,,,
1243451180,Rue Arezki Bouzrina,tertiary,True,False,28.417,,,"LINESTRING (3.0610113 36.784594, 3.0611062 36.784838)",,,,
"[26026193, 26023537]","['Rue Bab Azzoun', 'Rue Bab El Oued']",tertiary,True,False,63.59100000000001,2,30,"LINESTRING (3.0620985 36.7845856, 3.0621276 36.7841892, 3.0621291 36.7840144)",,,,
207937045,Rue Nour Bouchali,residential,False,False,59.634,,,"LINESTRING (3.0620985 36.7845856, 3.0619792 36.7845793, 3.0614303 36.7845505)",,,,
207937049,Rue Charedib,residential,False,False,38.177,,,"LINESTRING (3.0612016 36.7840051, 3.0607956 36.7841153)",,,,
545069220,Rue El Kama Amar,residential,False,True,13.736,,30,"LINESTRING (3.0612016 36.7840051, 3.0612511 36.7841221)",,,,
545069220,Rue El Kama Amar,residential,False,False,25.293,,30,"LINESTRING (3.0612016 36.7840051, 3.0612329 36.7839906, 3.0611537 36.7838025)",,,,
207937048,Rue Frères Zoubiri,residential,False,False,37.188,,,"LINESTRING (3.0613142 36.784278, 3.0609168 36.7843807)",,,,
545069220,Rue El Kama Amar,residential,False,False,18.223,,30,"LINESTRING (3.0613142 36.784278, 3.0612511 36.7841221)",,,,
545069220,Rue El Kama Amar,residential,False,True,32.016,,30,"LINESTRING (3.0613142 36.784278, 3.0614303 36.7845505)",,,,
545069223,Rue Frères Zoubiri,residential,False,False,19.432,,,"LINESTRING (3.0613142 36.784278, 3.061532 36.7842886)",,,,
1059789188,Avenue du 1e Novembre,primary,True,False,37.516,2,30,"LINESTRING (3.0628855 36.7843012, 3.0628305 36.7839667)",,,,
1059789190,,primary_link,True,False,14.783,,,"LINESTRING (3.0628855 36.7843012, 3.0629023 36.7842974, 3.0629198 36.7842986, 3.0629354 36.7843036, 3.0629518 36.7843114, 3.0630245 36.7843605)",,,,
1059789189,Rue Saadi et Mokhtar Ben Hafidh,primary,True,False,40.934,2,,"LINESTRING (3.0630245 36.7843605, 3.0630461 36.7843928, 3.0630734 36.7844222, 3.063106 36.7844479, 3.0631431 36.7844693, 3.0633724 36.7845933)",,,,
265265639,Rue Saadi et Mokhtar Ben Hafidh,primary,False,False,8.427,3,40,"LINESTRING (3.0628305 36.7839667, 3.062806 36.7838935)",,,,
26002660,Rue Saadi et Mokhtar Ben Hafidh,primary,True,False,47.116,2,30,"LINESTRING (3.0628305 36.7839667, 3.0629771 36.7842813, 3.0629955 36.7843168, 3.0630245 36.7843605)",,,,
555961183,Avenue du 1e Novembre,primary,True,False,81.244,2,40,"LINESTRING (3.062836 36.7882112, 3.0630202 36.7874956)",,,,
555963054,Avenue du 1er Novembre,secondary,False,False,15.018,2,30,"LINESTRING (3.062836 36.7882112, 3.0629978 36.7881731)",,,,
26026232,Avenue du 1er Novembre,secondary,False,True,63.635999999999996,2,30,"LINESTRING (3.062836 36.7882112, 3.0627315 36.7882398, 3.0621598 36.7883963)",,,,
"[128396989, 232882517, 232880831]","['Rue du Maroc', 'Rue Abderezzak Ferssaouen']",residential,False,"[False, True]",175.637,,,"LINESTRING (3.0555702 36.7812345, 3.0555994 36.7814282, 3.0556423 36.7817933, 3.0551963 36.7819088, 3.0552564 36.7821986, 3.0553043 36.7824291, 3.0552372 36.7825306)",,,,
239678969,Impasse Caile,residential,False,False,17.228,,,"LINESTRING (3.0613155 36.7828434, 3.0612902 36.7826898)",,,,
239678937,Rue Hadjout Brahim,residential,False,False,35.741,,,"LINESTRING (3.0607722 36.7839023, 3.0611537 36.7838025)",,,,
239678975,Rue Mohamed Bellamine,residential,False,True,27.415,,,"LINESTRING (3.0610408 36.7835426, 3.0607545 36.7836332)",,,,
545069220,Rue El Kama Amar,residential,False,False,90.39099999999999,,30,"LINESTRING (3.0610408 36.7835426, 3.0609985 36.7834507, 3.0609649 36.7832465, 3.0609647 36.7830898, 3.0609647 36.7830705, 3.0609661 36.7827375)",,,,
545069220,Rue El Kama Amar,residential,False,True,30.601,,30,"LINESTRING (3.0610408 36.7835426, 3.0610815 36.7836311, 3.0611537 36.7838025)",,,,
239678976,Rue Lahadj,residential,False,False,29.347,,,"LINESTRING (3.0609661 36.7827375, 3.0612902 36.7826898)",,,,
545069220,Rue El Kama Amar,residential,False,False,137.966,,30,"LINESTRING (3.0609661 36.7827375, 3.0609763 36.7824674, 3.0609775 36.781894, 3.0609779 36.7818328, 3.0609897 36.781785, 3.0611058 36.781659, 3.0611676 36.7816175, 3.0612357 36.7815803)",,,,
545069220,Rue El Kama Amar,residential,False,True,90.391,,30,"LINESTRING (3.0609661 36.7827375, 3.0609647 36.7830705, 3.0609647 36.7830898, 3.0609649 36.7832465, 3.0609985 36.7834507, 3.0610408 36.7835426)",,,,
239678969,Impasse Caile,residential,False,True,17.228,,,"LINESTRING (3.0612902 36.7826898, 3.0613155 36.7828434)",,,,
239678976,Rue Lahadj,residential,False,False,34.347,,,"LINESTRING (3.0612902 36.7826898, 3.0616693 36.782633)",,,,
239678976,Rue Lahadj,residential,False,True,29.347,,,"LINESTRING (3.0612902 36.7826898, 3.0609661 36.7827375)",,,,
239678975,Rue Mohamed Bellamine,residential,False,False,27.415,,,"LINESTRING (3.0607545 36.7836332, 3.0610408 36.7835426)",,,,
239678937,Rue Hadjout Brahim,residential,False,True,35.741,,,"LINESTRING (3.0611537 36.7838025, 3.0607722 36.7839023)",,,,
545069220,Rue El Kama Amar,residential,False,False,30.601,,30,"LINESTRING (3.0611537 36.7838025, 3.0610815 36.7836311, 3.0610408 36.7835426)",,,,
545069220,Rue El Kama Amar,residential,False,True,25.293,,30,"LINESTRING (3.0611537 36.7838025, 3.0612329 36.7839906, 3.0612016 36.7840051)",,,,
26023537,Rue Bab Azzoun,tertiary,True,False,18.038,2,,"LINESTRING (3.0616693 36.782633, 3.0616116 36.7824775)",,,,
239678976,Rue Lahadj,residential,False,True,34.347,,,"LINESTRING (3.0616693 36.782633, 3.0612902 36.7826898)",,,,
231926625,Avenue du 1er Novembre,secondary,False,False,21.53,4,30,"LINESTRING (3.064009 36.7879121, 3.064237 36.7878477)",,,,
231926625,Avenue du 1er Novembre,secondary,False,True,94.623,4,30,"LINESTRING (3.064009 36.7879121, 3.0638856 36.78794, 3.0631185 36.7881441, 3.0629978 36.7881731)",,,,
265277698,,residential,False,False,67.87899999999999,,,"LINESTRING (3.064009 36.7879121, 3.0640444 36.7877921, 3.0640531 36.7877694, 3.0638196 36.7877264, 3.0636056 36.7875158)",,,,
265277698,,residential,False,True,67.879,,,"LINESTRING (3.0636056 36.7875158, 3.0638196 36.7877264, 3.0640531 36.7877694, 3.0640444 36.7877921, 3.064009 36.7879121)",,,,
26026232,Avenue du 1er Novembre,secondary,False,False,63.635999999999996,2,30,"LINESTRING (3.0621598 36.7883963, 3.0627315 36.7882398, 3.062836 36.7882112)",,,,
"[26026232, 26026253]","['Avenue du 1er Novembre', 'Boulevard Ouanouri Mohamed']",secondary,False,"[False, True]",34.695,"['2', '4']",30,"LINESTRING (3.0621598 36.7883963, 3.0619424 36.7884971, 3.0618375 36.7885694)",,,,
293297972,,residential,False,False,15.635,,,"LINESTRING (3.0619952 36.7875954, 3.0621612 36.7876412)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,47.936,2,30,"LINESTRING (3.0619952 36.7875954, 3.0620237 36.7874772, 3.0620324 36.787453, 3.062131 36.7871786)",,,,
26025925,Rue Mohamed Khennache,residential,False,True,45.497,,,"LINESTRING (3.0602831 36.7806386, 3.0598115 36.7807959)",,,,
26023428,شارع علي بومنجل,secondary,True,False,35.311,2,30,"LINESTRING (3.0602831 36.7806386, 3.0601887 36.7805274, 3.0600488 36.7803826)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,38.248000000000005,2,30,"LINESTRING (3.062131 36.7871786, 3.0622048 36.7869526, 3.0622453 36.7868471)",,,,
"[26615760, 26615761]",Rue Porf Med Soualah,residential,False,False,117.76599999999999,,,"LINESTRING (3.062131 36.7871786, 3.0620926 36.7871714, 3.0620439 36.7871622, 3.0617437 36.7871022, 3.0616615 36.7870857, 3.0614788 36.7870309, 3.0613462 36.7869846, 3.0613296 36.7869575, 3.0612132 36.7869305, 3.0611065 36.7869287, 3.0608846 36.7869868)",,,,
341156857,,residential,False,True,127.80300000000001,,30,"LINESTRING (3.0638036 36.7872535, 3.0638052 36.7872654, 3.0638127 36.7872724, 3.0638229 36.7872756, 3.0641639 36.7873462, 3.0641764 36.7873481, 3.0641892 36.7873474, 3.0642013 36.7873442, 3.064212 36.7873386, 3.0646134 36.7869899, 3.0649072 36.7867699)",,,,
"[26002941, 342152829]",Rue Mohamed Aliouane,residential,False,True,91.988,,30,"LINESTRING (3.0641422 36.7875279, 3.0639759 36.7874054, 3.0637141 36.7873016, 3.0635666 36.7872715, 3.0632788 36.7872353, 3.0632077 36.7872304)",,,,
82561321,Boulevard Amara Rachid,primary,False,True,38.329,3,40,"LINESTRING (3.0630919 36.7888073, 3.0628059 36.7890649)",RN 11,,,
82561321,Boulevard Amara Rachid,primary,False,False,147.70600000000002,3,40,"LINESTRING (3.0630919 36.7888073, 3.0633134 36.7885943, 3.0635682 36.7883752, 3.064237 36.7878477)",RN 11,,,
350857244,,primary,False,False,22.024,,,"LINESTRING (3.0630919 36.7888073, 3.0630092 36.7888133, 3.0629629 36.7888098, 3.0629282 36.7887955, 3.0628713 36.7887519)",,,,
231926639,Avenue du 1e Novembre,primary,True,False,35.288,2,40,"LINESTRING (3.0628713 36.7887519, 3.0628059 36.7890649)",,,,
350857244,,primary,False,True,22.024,,,"LINESTRING (3.0628713 36.7887519, 3.0629282 36.7887955, 3.0629629 36.7888098, 3.0630092 36.7888133, 3.0630919 36.7888073)",,,,
"[26614641, 29094068]","['Rue Azzouzi Mohamed', 'Rue Barberousse']",residential,False,"[False, True]",159.837,,,"LINESTRING (3.0586666 36.7864557, 3.0588574 36.786626, 3.0589758 36.786762, 3.0590187 36.7868716, 3.0590636 36.7870329, 3.0590835 36.7872078, 3.0590256 36.7872372, 3.0589755 36.7872316, 3.0587213 36.7870789, 3.0585794 36.7869931, 3.0585259 36.7869609, 3.0584805 36.7869415)",,,,
352318157,,residential,False,False,67.884,,,"LINESTRING (3.0594847 36.7861131, 3.0595228 36.7861868, 3.0595865 36.7862881, 3.0596546 36.7863699, 3.0598857 36.7866297)",,,,
"[26610747, 352318997]",Rue Abderrahmane Oussadi,residential,False,"[False, True]",123.214,,,"LINESTRING (3.0577307 36.7828666, 3.0577121 36.7827232, 3.0576903 36.7826416, 3.0576125 36.7824204, 3.0574438 36.7820481, 3.057415 36.7819689, 3.0573453 36.7818061)",,,,
26023428,شارع علي بومنجل,secondary,True,False,1.724,2,30,"LINESTRING (3.0603012 36.7806441, 3.0602831 36.7806386)",,,,
435324642,,tertiary,True,False,29.274,2,30,"LINESTRING (3.0617691 36.7884517, 3.0620928 36.7884058)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,57.928,2,30,"LINESTRING (3.0617691 36.7884517, 3.0617843 36.7884098, 3.0619111 36.7879434)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,6.104,2,30,"LINESTRING (3.0617336 36.7885626, 3.0617484 36.788509)",,,,
545069223,Rue Frères Zoubiri,residential,False,True,41.304,,,"LINESTRING (3.0619953 36.7843058, 3.061532 36.7842886)",,,,
26023537,Rue Bab Azzoun,tertiary,True,False,13.577,2,,"LINESTRING (3.0621291 36.7840144, 3.0621302 36.7838923)",,,,
545069224,Rue Chibah Said,residential,False,True,46.912,,,"LINESTRING (3.0621291 36.7840144, 3.0616027 36.7840303)",,,,
545069220,Rue El Kama Amar,residential,False,False,13.736,,30,"LINESTRING (3.0612511 36.7841221, 3.0612016 36.7840051)",,,,
545069220,Rue El Kama Amar,residential,False,True,18.223,,30,"LINESTRING (3.0612511 36.7841221, 3.0613142 36.784278)",,,,
545069224,Rue Chibah Said,residential,False,False,32.934,,,"LINESTRING (3.0612511 36.7841221, 3.0616027 36.7840303)",,,,
26026211,,primary_link,True,False,69.81099999999999,,,"LINESTRING (3.0633193 36.7851832, 3.0633146 36.7852197, 3.0633134 36.7852563, 3.0633157 36.7852928, 3.0633214 36.7853292, 3.0633701 36.7855236, 3.0633684 36.7855525, 3.0633593 36.7855805, 3.063343 36.7856063, 3.0633198 36.7856248, 3.0632909 36.7856373, 3.0632588 36.7856429, 3.063226 36.7856412, 3.0631143 36.7856241)",,,,
231160542,Avenue du 1e Novembre,primary,True,False,76.245,2,30,"LINESTRING (3.0633193 36.7851832, 3.0634488 36.7855412, 3.0634662 36.7856029, 3.0634813 36.7856795, 3.0634856 36.7857454, 3.0634782 36.7858514)",,,,
545069226,,residential,False,True,14.046,,,"LINESTRING (3.06158 36.7839053, 3.0616027 36.7840303)",,,,
545069224,Rue Chibah Said,residential,False,False,46.912,,,"LINESTRING (3.0616027 36.7840303, 3.0621291 36.7840144)",,,,
545069224,Rue Chibah Said,residential,False,True,32.934,,,"LINESTRING (3.0616027 36.7840303, 3.0612511 36.7841221)",,,,
545069226,,residential,False,False,14.046,,,"LINESTRING (3.0616027 36.7840303, 3.06158 36.7839053)",,,,
545069226,,residential,False,True,29.404,,,"LINESTRING (3.0616027 36.7840303, 3.061532 36.7842886)",,,,
545069223,Rue Frères Zoubiri,residential,False,False,41.304,,,"LINESTRING (3.061532 36.7842886, 3.0619953 36.7843058)",,,,
545069223,Rue Frères Zoubiri,residential,False,True,19.432,,,"LINESTRING (3.061532 36.7842886, 3.0613142 36.784278)",,,,
545069226,,residential,False,False,29.404,,,"LINESTRING (3.061532 36.7842886, 3.0616027 36.7840303)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,87.979,2,,"LINESTRING (3.0580264 36.7808313, 3.0579943 36.780916, 3.0579664 36.7809898, 3.0578723 36.7811783, 3.0577947 36.7813336, 3.0576889 36.7814269, 3.0575372 36.781471)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,18.518,2,,"LINESTRING (3.0565687 36.781736, 3.0567113 36.7816148)",,,,
631988585,Rue Mohamed Benaissa,residential,False,True,63.237,,,"LINESTRING (3.0565687 36.781736, 3.0562115 36.7812445)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,49.497,2,,"LINESTRING (3.0565687 36.781736, 3.056414 36.7818737, 3.0563339 36.7819411, 3.0562663 36.7819787, 3.056156 36.7820275)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,23.318,2,,"LINESTRING (3.0567113 36.7816148, 3.0568823 36.781456)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,18.518,2,,"LINESTRING (3.0567113 36.7816148, 3.0565687 36.781736)",,,,
631988586,Rue Ali Betrouni,residential,False,False,55.606,,,"LINESTRING (3.0567113 36.7816148, 3.0563892 36.7811864)",,,,
"[26610747, 352318997]",Rue Abderrahmane Oussadi,residential,False,"[False, True]",123.214,,,"LINESTRING (3.0573453 36.7818061, 3.057415 36.7819689, 3.0574438 36.7820481, 3.0576125 36.7824204, 3.0576903 36.7826416, 3.0577121 36.7827232, 3.0577307 36.7828666)",,,,
"[293299241, 26610747]",Rue Abderrahmane Oussadi,residential,False,"[False, True]",20.276,,,"LINESTRING (3.0573453 36.7818061, 3.0572727 36.781646, 3.0572735 36.781634)",,,,
631988587,Rue Ahmed Bentalha,residential,False,False,50.437,,,"LINESTRING (3.0573453 36.7818061, 3.0576624 36.7816974, 3.0578607 36.7816185)",,,,
631988587,Rue Ahmed Bentalha,residential,False,True,50.437,,,"LINESTRING (3.0578607 36.7816185, 3.0576624 36.7816974, 3.0573453 36.7818061)",,,,
293299241,,residential,False,False,36.52,,,"LINESTRING (3.0572735 36.781634, 3.0572969 36.7813061)",,,,
"[293299241, 26610747]",Rue Abderrahmane Oussadi,residential,False,"[False, True]",20.276,,,"LINESTRING (3.0572735 36.781634, 3.0572727 36.781646, 3.0573453 36.7818061)",,,,
293299243,,residential,False,False,31.790999999999997,,,"LINESTRING (3.0572735 36.781634, 3.0573105 36.781555, 3.0573511 36.7815292, 3.0575372 36.781471)",,,,
631988580,Rue Issaouene,residential,False,True,17.312,,,"LINESTRING (3.0560815 36.7818837, 3.056156 36.7820275)",,,,
631988586,Rue Ali Betrouni,residential,False,True,55.606,,,"LINESTRING (3.0563892 36.7811864, 3.0567113 36.7816148)",,,,
"[26250730, 26250733, 26250734, 26250735, 26250736]",نهج طالب محمد,secondary,False,False,253.87100000000004,2,,"LINESTRING (3.0545502 36.7837535, 3.0547057 36.7838476, 3.0548361 36.7839209, 3.0555038 36.7844229, 3.0555545 36.7844539, 3.0556322 36.7845977, 3.055655 36.7846629, 3.055672 36.7847622, 3.0557102 36.7849756, 3.0557252 36.7850589, 3.0557647 36.7852759, 3.0557864 36.785357, 3.0558408 36.785453, 3.0559173 36.7855426, 3.0559859 36.7855926)",,,,building_passage
765863214,Rue Rabah Hassani,residential,False,False,176.344,,,"LINESTRING (3.0545502 36.7837535, 3.0547563 36.783571, 3.054847 36.783535, 3.0551505 36.7834347, 3.0554074 36.7833572, 3.0555749 36.7832995, 3.0558511 36.7831555, 3.0561479 36.7830156, 3.0562061 36.7829824, 3.0562238 36.7829527)",,,,
26002780,Rue Saadi et Mokhtar Ben Hafidh,residential,False,False,63.182,,,"LINESTRING (3.0650809 36.7858046, 3.0646627 36.7853456)",,,,
781149442,Rue Benyoucef Bouguerra,residential,False,True,35.937,,,"LINESTRING (3.0650809 36.7858046, 3.0647668 36.7860075)",,,,
341156857,,residential,False,False,127.80300000000001,,30,"LINESTRING (3.0649072 36.7867699, 3.0646134 36.7869899, 3.064212 36.7873386, 3.0642013 36.7873442, 3.0641892 36.7873474, 3.0641764 36.7873481, 3.0641639 36.7873462, 3.0638229 36.7872756, 3.0638127 36.7872724, 3.0638052 36.7872654, 3.0638036 36.7872535)",,,,
"[26002881, 781149444]","['Rue Mohamed Bessayeh', 'Rue Berhoum Ahmed']",residential,False,False,80.251,,,"LINESTRING (3.0649072 36.7867699, 3.0646665 36.78656, 3.0650711 36.7862672)",,,,
994873069,,residential,False,False,15.362,,,"LINESTRING (3.0550126 36.7880874, 3.0550158 36.7880365, 3.0550561 36.7879946, 3.0550634 36.7879608)",,,,
994873070,,residential,False,False,90.397,,,"LINESTRING (3.0545458 36.7873068, 3.0547493 36.7876904, 3.0548771 36.7878776, 3.0549231 36.7879244, 3.0549881 36.7879598, 3.0550634 36.7879608)",,,,
"[26025912, 26025882]","['Rue Abderrahmane Nait Merzouk', 'Rue Saïd Bekel']",residential,False,"[False, True]",93.599,,,"LINESTRING (3.0605751 36.7809014, 3.060535 36.7809113, 3.0600016 36.7810831, 3.0599552 36.7810836, 3.0599269 36.7810457, 3.0598115 36.7807959)",,,,
1072524487,شارع عبان رمضان,secondary,True,False,37.748000000000005,2,,"LINESTRING (3.0605751 36.7809014, 3.0603966 36.7807565, 3.0603012 36.7806441)",,,,
26023458,شارع عبان رمضان,secondary,True,False,67.402,2,,"LINESTRING (3.0609395 36.7812109, 3.060864 36.7811053, 3.0606678 36.7808812, 3.0605109 36.780712)",,,,
1072524487,شارع عبان رمضان,secondary,True,False,47.501000000000005,2,,"LINESTRING (3.0609395 36.7812109, 3.0608193 36.7811345, 3.0605751 36.7809014)",,,,
435324642,,tertiary,True,False,6.059,2,30,"LINESTRING (3.0620928 36.7884058, 3.0621598 36.7883963)",,,,
26026564,Rue Bouras Mohamed,residential,False,True,86.621,,30,"LINESTRING (3.0620928 36.7884058, 3.0620628 36.7883429, 3.0620393 36.788249, 3.0620485 36.788174, 3.0620761 36.788073, 3.0621612 36.7876412)",,,,
26615887,,residential,False,False,42.821000000000005,,,"LINESTRING (3.0606347 36.7875747, 3.0607198 36.7875171, 3.0607361 36.7875168, 3.0607539 36.7875226, 3.0608767 36.7875555, 3.0608861 36.7875638, 3.0608857 36.7876184, 3.0608943 36.7876309, 3.0609129 36.7876402, 3.0609877 36.7876681)",,,,
26615887,,residential,False,False,88.45,,,"LINESTRING (3.0609877 36.7876681, 3.0609996 36.7876725, 3.0610137 36.7876778, 3.0612378 36.7877908, 3.0618712 36.7879344, 3.0619111 36.7879434)",,,,
26615887,,residential,False,True,42.821,,,"LINESTRING (3.0609877 36.7876681, 3.0609129 36.7876402, 3.0608943 36.7876309, 3.0608857 36.7876184, 3.0608861 36.7875638, 3.0608767 36.7875555, 3.0607539 36.7875226, 3.0607361 36.7875168, 3.0607198 36.7875171, 3.0606347 36.7875747)",,,,
265277716,,residential,False,False,145.352,,30,"LINESTRING (3.0609877 36.7876681, 3.0607612 36.7879304, 3.0607638 36.7879443, 3.061105 36.7881539, 3.0616246 36.7884728, 3.0616367 36.7884763, 3.0617484 36.788509)",,,,
26002697,Rue El Mourabitoune,residential,True,False,72.564,,,"LINESTRING (3.0643452 36.7857348, 3.0638995 36.7855312, 3.0637868 36.785485, 3.0637305 36.7854747, 3.0636781 36.7854728, 3.063656 36.7854665, 3.0636232 36.7854462)",,,,
26002697,Rue El Mourabitoune,residential,True,False,39.601,,,"LINESTRING (3.0650711 36.7862672, 3.0647668 36.7860075)",,,,
"[26002881, 781149444]","['Rue Mohamed Bessayeh', 'Rue Berhoum Ahmed']",residential,False,True,80.251,,,"LINESTRING (3.0650711 36.7862672, 3.0646665 36.78656, 3.0649072 36.7867699)",,,,
