osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,tunnel
839156316,False,,,residential,,True,11.143,"LINESTRING (-7.6989162 52.3556376, -7.6990801 52.3556423)",,2,
"[837431716, 23681214]",False,,Mick Delahunty Square,residential,,False,41.361999999999995,"LINESTRING (-7.6989162 52.3556376, -7.6989065 52.355662, -7.6989001 52.355689, -7.6988917 52.3557247, -7.6989017 52.3558797, -7.6989099 52.356008)",,,
23681214,False,,Mick Delahunty Square,residential,,True,96.337,"LINESTRING (-7.6989162 52.3556376, -7.6989536 52.3555428, -7.6989564 52.3553448, -7.6989469 52.3552109, -7.6989472 52.3550588, -7.6989422 52.3549163, -7.6989413 52.3547741)",,,
30539765,False,,Heywood Close,residential,,True,200.44600000000003,"LINESTRING (-7.7089013 52.3572663, -7.7089395 52.3573172, -7.7090022 52.3574136, -7.709087 52.3575137, -7.7092336 52.357641, -7.7092915 52.357641, -7.7095194 52.3575754, -7.7097622 52.3574772, -7.7099165 52.3573924, -7.7101056 52.3572663, -7.7102155 52.3571945, -7.7103197 52.357112, -7.7103814 52.3570071, -7.7103988 52.3569235, -7.7104084 52.3568139, -7.7104065 52.3567621, -7.7104698 52.3566893, -7.7105591 52.3566495)",,2,
1200780030,False,,Mandeville Place,residential,,True,48.839,"LINESTRING (-7.6976489 52.3525617, -7.6974718 52.3525929, -7.6974437 52.3526158, -7.6975499 52.3528286, -7.6975847 52.3529011)",,,
23651818,True,,Wellington Street,residential,50,False,60.75,"LINESTRING (-7.6975847 52.3529011, -7.6984395 52.3527402)",,,
1200780030,False,,Mandeville Place,residential,,False,48.839,"LINESTRING (-7.6975847 52.3529011, -7.6975499 52.3528286, -7.6974437 52.3526158, -7.6974718 52.3525929, -7.6976489 52.3525617)",,,
23678925,False,,Albert Street,tertiary,50,False,9.079,"LINESTRING (-7.7082893 52.3529144, -7.7081565 52.3529237)",,2,
23678925,False,,Albert Street,tertiary,50,True,73.573,"LINESTRING (-7.7082893 52.3529144, -7.7084488 52.3529032, -7.7088102 52.3528695, -7.7088525 52.3528655, -7.7093621 52.352823)",,2,
1200932432,False,,,residential,,True,31.278,"LINESTRING (-7.7082893 52.3529144, -7.7083053 52.3529713, -7.7083871 52.3531892)",,,
1200932432,False,,,residential,,False,31.278,"LINESTRING (-7.7083871 52.3531892, -7.7083053 52.3529713, -7.7082893 52.3529144)",,,
