osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,est_width,bridge
473030082,False,,,,residential,,True,45.569,"LINESTRING (139.3493918 35.7037476, 139.3493002 35.7033446)",,,
473030085,False,2,29,奥多摩街道,primary,40,False,41.969,"LINESTRING (139.3493918 35.7037476, 139.348952 35.7038697)",,,
473030085,False,2,29,奥多摩街道,primary,40,True,22.306,"LINESTRING (139.3493918 35.7037476, 139.3496255 35.7036826)",,,
473030083,False,,,,residential,,False,30.447,"LINESTRING (139.3495652 35.7034132, 139.3496255 35.7036826)",,,
473030083,False,,,,residential,,True,30.447,"LINESTRING (139.3496255 35.7036826, 139.3495652 35.7034132)",,,
473030085,False,2,29,奥多摩街道,primary,40,False,22.306,"LINESTRING (139.3496255 35.7036826, 139.3493918 35.7037476)",,,
473030085,False,2,29,奥多摩街道,primary,40,True,84.693,"LINESTRING (139.3496255 35.7036826, 139.3505128 35.7034357)",,,
119159940,False,,,,residential,,False,28.125,"LINESTRING (139.3493404 35.7057017, 139.3490452 35.7057824)",,3.0m〜5.5m,
127347261,False,,,,unclassified,,True,29.711,"LINESTRING (139.3493404 35.7057017, 139.3496471 35.7056049)",,3.0m〜5.5m,
473030086,False,,,,residential,,False,38.3,"LINESTRING (139.3493404 35.7057017, 139.3491951 35.7053781)",,,
473030086,False,,,,residential,,True,38.3,"LINESTRING (139.3491951 35.7053781, 139.3493404 35.7057017)",,,
119108736,False,,,,residential,,True,4.869,"LINESTRING (139.3529699 35.7066927, 139.3529429 35.7066548)",,1.5m〜3.0m,
545766790,False,,,,residential,,False,36.081,"LINESTRING (139.3529699 35.7066927, 139.3526035 35.7068222)",,,
119108736,False,,,,residential,,False,30.289,"LINESTRING (139.3529699 35.7066927, 139.3530929 35.7068285, 139.3531235 35.7069293)",,1.5m〜3.0m,
545766790,False,,,,residential,,True,26.172,"LINESTRING (139.3523377 35.7069161, 139.3526035 35.7068222)",,,
545766790,False,,,,residential,,False,26.172,"LINESTRING (139.3526035 35.7068222, 139.3523377 35.7069161)",,,
545766790,False,,,,residential,,True,36.081,"LINESTRING (139.3526035 35.7068222, 139.3529699 35.7066927)",,,
545766791,False,,,,residential,,False,29.488,"LINESTRING (139.3526035 35.7068222, 139.3525343 35.7066802, 139.3524104 35.7067305)",,,
545766791,False,,,,residential,,True,29.488,"LINESTRING (139.3524104 35.7067305, 139.3525343 35.7066802, 139.3526035 35.7068222)",,,
119108697,False,,,,tertiary,,False,11.947,"LINESTRING (139.3532397 35.7065339, 139.3531172 35.7065745)",,5.5m〜13.0m,
119108697,False,,,,tertiary,,True,81.869,"LINESTRING (139.3532397 35.7065339, 139.3540632 35.7062258)",,5.5m〜13.0m,
545766792,False,,,,residential,,False,36.244,"LINESTRING (139.3532397 35.7065339, 139.3534279 35.7068218)",,,
545766792,False,,,,residential,,True,38.103,"LINESTRING (139.3537373 35.706819, 139.3534937 35.7069265, 139.3534279 35.7068218)",,,
545766793,False,,,,residential,,False,77.0,"LINESTRING (139.3540664 35.7067773, 139.3543121 35.7065934, 139.3541604 35.7064078, 139.3540632 35.7062258)",,,
119108697,False,,,,tertiary,,False,81.869,"LINESTRING (139.3540632 35.7062258, 139.3532397 35.7065339)",,5.5m〜13.0m,
119108697,False,,,,tertiary,,True,50.246,"LINESTRING (139.3540632 35.7062258, 139.3545699 35.706039)",,5.5m〜13.0m,
545766793,False,,,,residential,,True,77.0,"LINESTRING (139.3540632 35.7062258, 139.3541604 35.7064078, 139.3543121 35.7065934, 139.3540664 35.7067773)",,,
545766794,False,,,,residential,,False,36.117,"LINESTRING (139.3545621 35.7066056, 139.354764 35.706886)",,,
545766794,False,,,,residential,,True,36.117,"LINESTRING (139.354764 35.706886, 139.3545621 35.7066056)",,,
119108729,False,,,,residential,,True,46.406000000000006,"LINESTRING (139.354764 35.706886, 139.354805 35.7068589, 139.3551781 35.7066389)",,1.5m〜3.0m,
260047447,False,,,,residential,,True,35.172,"LINESTRING (139.3539417 35.7010182, 139.3540677 35.7013175)",,1.5m〜3.0m,
545766796,False,,,,residential,,False,26.503,"LINESTRING (139.3539417 35.7010182, 139.3541931 35.7008952)",,,
"[862119152, 862119153, 260047447]",False,,,,residential,,False,123.57,"LINESTRING (139.3539417 35.7010182, 139.3538798 35.7008712, 139.3539541 35.700772, 139.354048 35.7006304, 139.3541984 35.7003818, 139.3542685 35.7001525, 139.3542363 35.7001133, 139.3541888 35.7000952, 139.354104 35.700063)",,1.5m〜3.0m,yes
545766796,False,,,,residential,,True,7.517,"LINESTRING (139.3542644 35.7008603, 139.3541931 35.7008952)",,,
545766796,False,,,,residential,,False,7.517,"LINESTRING (139.3541931 35.7008952, 139.3542644 35.7008603)",,,
545766796,False,,,,residential,,True,26.503,"LINESTRING (139.3541931 35.7008952, 139.3539417 35.7010182)",,,
545766798,False,,,,residential,,False,7.388,"LINESTRING (139.3541931 35.7008952, 139.3542341 35.7009527)",,,
545766798,False,,,,residential,,True,7.388,"LINESTRING (139.3542341 35.7009527, 139.3541931 35.7008952)",,,
545766805,False,,,,residential,,False,29.972,"LINESTRING (139.3531235 35.7069293, 139.3534279 35.7068218)",,,
119108736,False,,,,residential,,True,30.289,"LINESTRING (139.3531235 35.7069293, 139.3530929 35.7068285, 139.3529699 35.7066927)",,1.5m〜3.0m,
545766792,False,,,,residential,,True,36.244,"LINESTRING (139.3534279 35.7068218, 139.3532397 35.7065339)",,,
545766805,False,,,,residential,,True,29.972,"LINESTRING (139.3534279 35.7068218, 139.3531235 35.7069293)",,,
545766792,False,,,,residential,,False,38.103,"LINESTRING (139.3534279 35.7068218, 139.3534937 35.7069265, 139.3537373 35.706819)",,,
119108712,False,,,,residential,,False,76.72999999999999,"LINESTRING (139.3519798 35.7060318, 139.3518224 35.7061869, 139.3515051 35.7066026)",,1.5m〜3.0m,
119108712,False,,,,residential,,True,34.672,"LINESTRING (139.3519798 35.7060318, 139.3520328 35.7059795, 139.3522647 35.7058242)",,1.5m〜3.0m,
545766806,False,,,,residential,,False,55.757,"LINESTRING (139.3519798 35.7060318, 139.3522777 35.7063302, 139.3523924 35.7062589)",,,
545766806,False,,,,residential,,True,55.757,"LINESTRING (139.3523924 35.7062589, 139.3522777 35.7063302, 139.3519798 35.7060318)",,,
119108699,False,,,,residential,,False,28.714,"LINESTRING (139.3512182 35.7068318, 139.3514449 35.7066507)",,1.5m〜3.0m,
119108699,False,,,,residential,,True,7.471,"LINESTRING (139.3512182 35.7068318, 139.3511592 35.7068789)",,1.5m〜3.0m,
545766807,False,,,,residential,,False,69.799,"LINESTRING (139.3512182 35.7068318, 139.3509749 35.7065004, 139.350707 35.7066062)",,,
119108699,False,,,,residential,,False,7.626,"LINESTRING (139.3514449 35.7066507, 139.3515051 35.7066026)",,1.5m〜3.0m,
119108699,False,,,,residential,,True,28.714,"LINESTRING (139.3514449 35.7066507, 139.3512182 35.7068318)",,1.5m〜3.0m,
545766808,False,,,,residential,,False,23.229,"LINESTRING (139.3514449 35.7066507, 139.3513067 35.7064745)",,,
545766808,False,,,,residential,,True,23.229,"LINESTRING (139.3513067 35.7064745, 139.3514449 35.7066507)",,,
545766807,False,,,,residential,,True,69.799,"LINESTRING (139.350707 35.7066062, 139.3509749 35.7065004, 139.3512182 35.7068318)",,,
545766810,False,,,,residential,,False,27.865,"LINESTRING (139.348712 35.7059019, 139.3486006 35.7056682)",,,
119159940,False,,,,residential,,False,55.638999999999996,"LINESTRING (139.348712 35.7059019, 139.348673 35.7059215, 139.3482243 35.7062074)",,3.0m〜5.5m,
119159940,False,,,,residential,,True,15.323,"LINESTRING (139.348712 35.7059019, 139.3488341 35.7058406, 139.3488587 35.7058334)",,3.0m〜5.5m,
545766810,False,,,,residential,,True,27.865,"LINESTRING (139.3486006 35.7056682, 139.348712 35.7059019)",,,
119159940,False,,,,residential,,True,17.769,"LINESTRING (139.3488587 35.7058334, 139.3490452 35.7057824)",,3.0m〜5.5m,
545766811,False,,,,residential,,False,22.486,"LINESTRING (139.3488587 35.7058334, 139.3487776 35.7056422)",,,
119159940,False,,,,residential,,False,15.323,"LINESTRING (139.3488587 35.7058334, 139.3488341 35.7058406, 139.348712 35.7059019)",,3.0m〜5.5m,
545766811,False,,,,residential,,True,22.486,"LINESTRING (139.3487776 35.7056422, 139.3488587 35.7058334)",,,
120126572,False,,,,residential,,False,31.565,"LINESTRING (139.3532203 35.7018029, 139.3534547 35.7015923)",,3.0m〜5.5m,
120126572,False,,,,residential,,True,129.201,"LINESTRING (139.3532203 35.7018029, 139.3531111 35.701901, 139.3529927 35.7020069, 139.3528303 35.7022886, 139.3527547 35.7023548, 139.3526667 35.7024319, 139.3525278 35.7026922, 139.3525304 35.7027887)",,3.0m〜5.5m,
"[862119150, 706258814, 862119151]",False,,,,residential,,False,76.323,"LINESTRING (139.3532203 35.7018029, 139.3532021 35.7017323, 139.3533315 35.7016272, 139.3534116 35.7014121, 139.3534116 35.7013745, 139.3533839 35.7013572, 139.3533266 35.7013214, 139.3532131 35.7012506)",,,yes
120126599,False,,,,tertiary,,False,7.675,"LINESTRING (139.3532131 35.7012506, 139.3532588 35.7011924)",,3.0m〜5.5m,
120126599,False,,,,tertiary,,True,266.397,"LINESTRING (139.3532131 35.7012506, 139.3529819 35.7015448, 139.3526187 35.7020377, 139.3525905 35.7020747, 139.3521857 35.7026063, 139.3521268 35.7026612, 139.3520591 35.7026787, 139.3515319 35.7027452, 139.3514681 35.7027682, 139.3512936 35.7028846)",,3.0m〜5.5m,
"[706258814, 862119150, 862119151]",False,,,,residential,,True,76.323,"LINESTRING (139.3532131 35.7012506, 139.3533266 35.7013214, 139.3533839 35.7013572, 139.3534116 35.7013745, 139.3534116 35.7014121, 139.3533315 35.7016272, 139.3532021 35.7017323, 139.3532203 35.7018029)",,,yes
706258815,False,,,,residential,,False,25.435,"LINESTRING (139.3553187 35.6996631, 139.3550718 35.6997732)",,1.5m〜3.0m,
119108695,False,,,,tertiary,,False,25.232,"LINESTRING (139.3533678 35.7054972, 139.353109 35.7055828)",,5.5m〜13.0m,
119108695,False,,,,tertiary,,True,72.403,"LINESTRING (139.3533678 35.7054972, 139.3536287 35.7054109, 139.3540709 35.7051885)",,5.5m〜13.0m,
706270094,False,,,,residential,,False,86.71600000000001,"LINESTRING (139.3533678 35.7054972, 139.3532387 35.705179, 139.3531051 35.7047476)",,,
120126584,False,,,旧日光脇往還,unclassified,,False,63.234,"LINESTRING (139.3456015 35.7036173, 139.345873 35.7041415)",,3.0m〜5.5m,
120126584,False,,,旧日光脇往還,unclassified,,True,78.431,"LINESTRING (139.3456015 35.7036173, 139.3452648 35.7029671)",,3.0m〜5.5m,
765204221,False,,,,residential,,True,58.805,"LINESTRING (139.3456015 35.7036173, 139.3450847 35.7039391)",,,
765204221,False,,,,residential,,False,58.805,"LINESTRING (139.3450847 35.7039391, 139.3456015 35.7036173)",,,
765204222,False,,,,residential,,True,65.293,"LINESTRING (139.3453892 35.7039478, 139.3450351 35.704134, 139.3451989 35.7043393)",,,
1164982923,False,,,,residential,,False,12.327,"LINESTRING (139.3496246 35.7068694, 139.3495644 35.7067699)",,,
208417788,False,,,,residential,,False,19.181,"LINESTRING (139.3494667 35.7066083, 139.3496598 35.7065364)",,,
1164982923,False,,,,residential,,False,30.252,"LINESTRING (139.3494667 35.7066083, 139.3493257 35.7063615)",,,
1164982923,False,,,,residential,,True,20.018,"LINESTRING (139.3494667 35.7066083, 139.3495644 35.7067699)",,,
208417788,False,,,,residential,,True,55.235,"LINESTRING (139.3494667 35.7066083, 139.3491627 35.7067213, 139.3490443 35.706925)",,,
1164982923,False,,,,residential,,True,30.252,"LINESTRING (139.3493257 35.7063615, 139.3494667 35.7066083)",,,
1164982923,False,,,,residential,,False,20.018,"LINESTRING (139.3495644 35.7067699, 139.3494667 35.7066083)",,,
1164982923,False,,,,residential,,True,12.327,"LINESTRING (139.3495644 35.7067699, 139.3496246 35.7068694)",,,
1164982924,False,,,,residential,,False,20.075,"LINESTRING (139.3495644 35.7067699, 139.3497663 35.7066943)",,,
1164982924,False,,,,residential,,True,20.075,"LINESTRING (139.3497663 35.7066943, 139.3495644 35.7067699)",,,
837285920,False,2,29,奥多摩街道,primary,40,False,32.66,"LINESTRING (139.3478863 35.7041464, 139.3482304 35.7040559)",,,
837285920,False,2,29,奥多摩街道,primary,40,True,6.711,"LINESTRING (139.3478863 35.7041464, 139.3478156 35.704165)",,,
1164982925,False,,,,residential,,False,71.077,"LINESTRING (139.3478863 35.7041464, 139.3479423 35.7043, 139.3480163 35.704355, 139.3482809 35.7046895)",,,
119160128,False,,,,residential,,False,77.714,"LINESTRING (139.3482809 35.7046895, 139.3490773 35.7044245)",,3.0m〜5.5m,
119160128,False,,,,residential,,True,43.399,"LINESTRING (139.3482809 35.7046895, 139.3481786 35.7047235, 139.3479888 35.7047086, 139.347816 35.7047478)",,3.0m〜5.5m,
1164982925,False,,,,residential,,True,71.077,"LINESTRING (139.3482809 35.7046895, 139.3480163 35.704355, 139.3479423 35.7043, 139.3478863 35.7041464)",,,
1164982926,False,,,,residential,,False,49.791,"LINESTRING (139.3474987 35.7040823, 139.3472586 35.7036792)",,,
100583909,False,,,,residential,,False,25.013,"LINESTRING (139.3472586 35.7036792, 139.3475028 35.703573)",,,
1164982926,False,,,,residential,,True,49.791,"LINESTRING (139.3472586 35.7036792, 139.3474987 35.7040823)",,,
100583909,False,,,,residential,,True,45.686,"LINESTRING (139.3472586 35.7036792, 139.3470367 35.7037756, 139.3467867 35.7038134)",,,
837285920,False,2,29,奥多摩街道,primary,40,False,57.544,"LINESTRING (139.3482304 35.7040559, 139.3488367 35.7038965)",,,
837285920,False,2,29,奥多摩街道,primary,40,True,32.66,"LINESTRING (139.3482304 35.7040559, 139.3478863 35.7041464)",,,
1164982927,False,,,,residential,,False,46.528,"LINESTRING (139.3482304 35.7040559, 139.3480748 35.703657)",,,
1164982927,False,,,,residential,,True,46.528,"LINESTRING (139.3480748 35.703657, 139.3482304 35.7040559)",,,
1164982928,False,,,,residential,,False,54.496,"LINESTRING (139.34622 35.7035594, 139.3465189 35.7033392, 139.3466113 35.7034832)",,,
