osmid,oneway,lanes,ref,name,highway,reversed,length,tunnel,geometry,bridge
1134041659,False,,,,residential,True,44.671,,"LINESTRING (137.2226092 34.8341784, 137.2226767 34.8340564, 137.2224115 34.8339005)",
98456643,False,,,,tertiary,True,6.072,,"LINESTRING (137.2234635 34.8342554, 137.2234625 34.83431)",
98456643,False,,,,tertiary,False,27.793,,"LINESTRING (137.2234635 34.8342554, 137.2234656 34.8340636, 137.2234721 34.8340057)",
174480131,False,,,,unclassified,False,140.84,,"LINESTRING (137.2234635 34.8342554, 137.2234099 34.8342237, 137.2231887 34.8339483, 137.2230963 34.833872, 137.2229549 34.8336893, 137.222869 34.833393, 137.2227606 34.8331552)",
98456643,False,,,,tertiary,False,28.76,,"LINESTRING (137.2234721 34.8340057, 137.2234883 34.8337474)",
666228336,False,,,,residential,True,65.13,,"LINESTRING (137.2234721 34.8340057, 137.2241695 34.8338816)",
98456643,False,,,,tertiary,True,27.793,,"LINESTRING (137.2234721 34.8340057, 137.2234656 34.8340636, 137.2234635 34.8342554)",
174569752,False,,,,unclassified,True,82.202,,"LINESTRING (137.2288591 34.8342087, 137.22841 34.8335679)",
174569752,False,,,,unclassified,False,123.87,,"LINESTRING (137.2288591 34.8342087, 137.228895 34.83426, 137.228944 34.834318, 137.2291947 34.834597, 137.2294744 34.8349015, 137.22947 34.8351577)",
1149846557,False,,,,residential,False,98.267,,"LINESTRING (137.2288591 34.8342087, 137.2290236 34.8341354, 137.2295604 34.8339469, 137.2298515 34.8338705)",
554592172,False,2,473,国道473号,trunk,False,135.852,,"LINESTRING (137.2298515 34.8338705, 137.2303434 34.8350236)",
554592172,False,2,473,国道473号,trunk,True,67.084,,"LINESTRING (137.2298515 34.8338705, 137.2296086 34.8333011)",
1149846557,False,,,,residential,True,98.267,,"LINESTRING (137.2298515 34.8338705, 137.2295604 34.8339469, 137.2290236 34.8341354, 137.2288591 34.8342087)",
