osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,access
501089746,unclassified,False,False,158.51899999999998,"LINESTRING (135.2233817 34.8878943, 135.2235514 34.8879892, 135.2237365 34.8880475, 135.2238679 34.8880233, 135.2239779 34.8879881, 135.2240208 34.8879529, 135.2241656 34.8877648, 135.2243011 34.8875327, 135.2244971 34.8872133)",,,,,,
192258369,unclassified,False,False,74.01599999999999,"LINESTRING (135.2253259 34.8874906, 135.2253643 34.8874791, 135.2256681 34.8873866, 135.2260656 34.8872197)",,,,,,
192258369,unclassified,False,True,40.794,"LINESTRING (135.2253259 34.8874906, 135.2251927 34.8875442, 135.2249657 34.8877037)",,,,,,
501089771,residential,False,True,47.619,"LINESTRING (135.2253259 34.8874906, 135.2254008 34.8876801, 135.2254128 34.8877494, 135.2253954 34.8879078)",,,,,,
501089771,residential,False,False,47.619,"LINESTRING (135.2253954 34.8879078, 135.2254128 34.8877494, 135.2254008 34.8876801, 135.2253259 34.8874906)",,,,,,
192257139,unclassified,False,False,50.095,"LINESTRING (135.2307796 34.8870826, 135.230596 34.886658)",,,,,,
192257139,unclassified,False,True,63.349,"LINESTRING (135.2307796 34.8870826, 135.230938 34.8874559, 135.2310108 34.8876198)",,,,,,
501091207,unclassified,False,True,138.293,"LINESTRING (135.2307796 34.8870826, 135.2304353 34.8871784, 135.2298412 34.8873523, 135.2293456 34.8874863)",,,,,,
42120245,tertiary,False,False,56.895,"LINESTRING (135.2293456 34.8874863, 135.2291697 34.8869954)",,,駅前通り,40,,
42120245,tertiary,False,True,80.88,"LINESTRING (135.2293456 34.8874863, 135.2294147 34.887656, 135.2296183 34.8881784)",,,駅前通り,40,,
501091207,unclassified,False,False,138.293,"LINESTRING (135.2293456 34.8874863, 135.2298412 34.8873523, 135.2304353 34.8871784, 135.2307796 34.8870826)",,,,,,
192259409,unclassified,False,True,6.293,"LINESTRING (135.2327087 34.8913325, 135.2327772 34.8913257)",,,,,,
192259409,unclassified,False,False,68.489,"LINESTRING (135.2327087 34.8913325, 135.2326377 34.8913395, 135.2325286 34.8913678, 135.2324414 34.8914068, 135.2323512 34.8914956, 135.2322608 34.8916549, 135.2321971 34.891729)",,,,,,
501091218,unclassified,False,True,113.733,"LINESTRING (135.2327087 34.8913325, 135.2326803 34.8914422, 135.2326588 34.891506, 135.2326669 34.8917162, 135.2325569 34.8918174, 135.2324563 34.8918592, 135.2323383 34.8918724, 135.2321506 34.8918955, 135.2319913 34.8919746)",,,,,,
192258383,unclassified,False,True,27.215,"LINESTRING (135.2322515 34.8890994, 135.2321583 34.8888669)",,,,,,
501091283,unclassified,False,True,54.997,"LINESTRING (135.2322515 34.8890994, 135.2316785 34.8892534)",,,,,,
192258383,unclassified,False,False,129.149,"LINESTRING (135.2322515 34.8890994, 135.2324626 34.8896258, 135.232362 34.889707, 135.2323222 34.8897916, 135.2322976 34.8899019, 135.2322651 34.8901894)",,,,,,
500980052,unclassified,False,True,23.217,"LINESTRING (135.2316785 34.8892534, 135.231605 34.8890535)",,,,,,
501091283,unclassified,False,False,54.997,"LINESTRING (135.2316785 34.8892534, 135.2322515 34.8890994)",,,,,,
500980052,unclassified,False,False,156.34099999999998,"LINESTRING (135.2316785 34.8892534, 135.2317254 34.8893808, 135.2318153 34.8896899, 135.2318408 34.8898494, 135.2318354 34.8898868, 135.2317817 34.8899088, 135.2317308 34.8899352, 135.2316852 34.8899583, 135.2316812 34.8900023, 135.2317509 34.8902938, 135.2317844 34.8905017, 135.2317996 34.8905636)",,,,,,
501091332,unclassified,False,True,55.019,"LINESTRING (135.2335158 34.8899803, 135.2334622 34.8899968, 135.2334206 34.8900254, 135.2334206 34.8900518, 135.2334233 34.8901277, 135.2335557 34.8904084)",,,,,,
269456979,trunk,False,False,69.437,"LINESTRING (135.2307525 34.8914634, 135.2312783 34.8910118)",2,176,国道176号,50,,
269456982,trunk,False,True,13.545,"LINESTRING (135.2307525 34.8914634, 135.2306418 34.8915446)",2,176,国道176号,50,,
192258014,tertiary,False,False,129.51,"LINESTRING (135.2307525 34.8914634, 135.2304764 34.890915, 135.2302508 34.8903744)",,,,,,
269456982,trunk,False,False,13.545,"LINESTRING (135.2306418 34.8915446, 135.2307525 34.8914634)",2,176,国道176号,50,,
192259499,unclassified,False,False,188.15300000000002,"LINESTRING (135.2306418 34.8915446, 135.2308447 34.8921464, 135.2309226 34.892294, 135.2311171 34.8922804, 135.2312947 34.8922107, 135.2315269 34.8921462, 135.2317451 34.8920708, 135.2318354 34.8920258, 135.2319418 34.8919705)",,,,,,
269456982,trunk,False,True,113.384,"LINESTRING (135.2306418 34.8915446, 135.2304345 34.891711, 135.2301119 34.8919037, 135.2296183 34.8921101)",2,176,国道176号,50,,
192258913,tertiary,False,False,21.926,"LINESTRING (135.228252 34.8846892, 135.2281843 34.8845)",,,,40,,
310379781,unclassified,False,False,129.231,"LINESTRING (135.228252 34.8846892, 135.2269753 34.8851931)",,,,,,
"[192257113, 192258913]",tertiary,False,True,60.660000000000004,"LINESTRING (135.228252 34.8846892, 135.2282692 34.8847366, 135.2284673 34.8852053)",,,相生橋,40,yes,
192255663,unclassified,True,False,19.498,"LINESTRING (135.2279939 34.8845797, 135.2281843 34.8845)",,,,,,
192259329,unclassified,False,True,172.353,"LINESTRING (135.2304168 34.8846828, 135.2301221 34.8847795, 135.2298482 34.8848613, 135.2295972 34.8849123, 135.2293174 34.8849387, 135.2291007 34.88499, 135.2287456 34.885113, 135.228655 34.8851888)",,,,,,
192256144,unclassified,False,True,60.044,"LINESTRING (135.2253095 34.886182, 135.2256906 34.8866223)",,,車瀬橋,,yes,
966937535,unclassified,False,False,24.494,"LINESTRING (135.2253095 34.886182, 135.2251305 34.8860178)",,,,,,
"[192257971, 192257485]",unclassified,False,True,137.42299999999997,"LINESTRING (135.2253095 34.886182, 135.2251303 34.8863253, 135.2248883 34.8866148, 135.2247118 34.8868611, 135.2245936 34.8870461, 135.2244971 34.8872133)",,,,,,
681504530,residential,False,True,54.186,"LINESTRING (135.2276847 34.8923069, 135.2276042 34.8923047, 135.2274393 34.8922585, 135.2271054 34.892308)",,,,,,
53455811,tertiary,False,False,74.275,"LINESTRING (135.2271054 34.892308, 135.2271321 34.8924345, 135.2271394 34.8926297, 135.2271401 34.892974)",,,,40,,
53455811,tertiary,False,True,127.19800000000001,"LINESTRING (135.2271054 34.892308, 135.2270887 34.8922292, 135.2268118 34.891579, 135.2266677 34.8912229)",,,,40,,
681504530,residential,False,False,54.18600000000001,"LINESTRING (135.2271054 34.892308, 135.2274393 34.8922585, 135.2276042 34.8923047, 135.2276847 34.8923069)",,,,,,
681504532,residential,False,True,56.137,"LINESTRING (135.2288622 34.8918416, 135.2282748 34.8919924)",,,,,,
192259544,unclassified,False,True,55.675,"LINESTRING (135.2282748 34.8919924, 135.2284565 34.8924704)",,,,,,
681504532,residential,False,False,56.137,"LINESTRING (135.2282748 34.8919924, 135.2288622 34.8918416)",,,,,,
192259544,unclassified,False,False,132.539,"LINESTRING (135.2282748 34.8919924, 135.2280028 34.8912647, 135.2279149 34.8910359, 135.2278555 34.8908513)",,,,,,
135047490,unclassified,True,False,75.247,"LINESTRING (135.2247553 34.8856639, 135.2241383 34.8861131)",,,ほんまち通り,,,
966937534,unclassified,False,True,52.152,"LINESTRING (135.2247553 34.8856639, 135.2251305 34.8860178)",,,,,,
