osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,tunnel,bridge
"[4848945, 131156074, 131156051]",True,473,"['佃大橋通り', '佃大橋']",secondary,False,329.78799999999995,"LINESTRING (139.7804688 35.6683195, 139.7802476 35.6685423, 139.7801425 35.6686441, 139.7800826 35.6686952, 139.7800187 35.668742, 139.7799455 35.6687906, 139.7798723 35.6688316, 139.7797946 35.6688736, 139.779717 35.6689091, 139.7796319 35.6689417, 139.7795468 35.6689701, 139.7793695 35.6690246, 139.7791211 35.6690964, 139.7788713 35.6691649, 139.7775044 35.6695169, 139.7772535 35.6695699)",,,,yes
"[242897859, 242897855]",True,,佃大橋通り,secondary_link,False,181.033,"LINESTRING (139.7804688 35.6683195, 139.7801137 35.6685974, 139.7799775 35.6687042, 139.7798349 35.6687883, 139.7796879 35.6688636, 139.7795254 35.668923, 139.7793544 35.6689746, 139.7791727 35.6690279, 139.7789529 35.6690887, 139.7788978 35.6691026, 139.7787745 35.6691305)",,,,yes
97685653,True,,,residential,False,78.274,"LINESTRING (139.7705321 35.6674915, 139.7710785 35.6670673, 139.7711581 35.6670048)",,,,
"[288444984, 286434746]",False,,,unclassified,True,59.518,"LINESTRING (139.7705321 35.6674915, 139.7701485 35.6671613, 139.7700798 35.6671023)",,,,
"[288444984, 286434746]",False,,,unclassified,False,59.518,"LINESTRING (139.7700798 35.6671023, 139.7701485 35.6671613, 139.7705321 35.6674915)",,,,
636502358,True,304,晴海通り,primary,False,74.9,"LINESTRING (139.7700798 35.6671023, 139.7705445 35.6666967, 139.7706445 35.6666091)",,3,,
680781434,False,,,tertiary,False,36.512,"LINESTRING (139.7785221 35.6684518, 139.7786458 35.6687644)",,2,,
680781434,False,,,tertiary,True,33.376,"LINESTRING (139.7785221 35.6684518, 139.7784092 35.668166)",,2,,
297868495,False,,,residential,True,77.333,"LINESTRING (139.7785221 35.6684518, 139.7783964 35.6684828, 139.7777048 35.6686587)",,,,
297868496,False,,,residential,True,97.726,"LINESTRING (139.7768523 35.6685957, 139.7769129 35.6685806, 139.7772622 35.6684939, 139.7774505 35.6684471, 139.7776007 35.6684282, 139.7776144 35.6684388, 139.7777048 35.6686587)",,,,
680782193,False,,居留地中央通り,tertiary,False,62.823,"LINESTRING (139.7768523 35.6685957, 139.7766606 35.6681275, 139.7766328 35.6680596)",30,2,,
680782193,False,,居留地中央通り,tertiary,True,114.22999999999999,"LINESTRING (139.7768523 35.6685957, 139.7768758 35.668653, 139.7772017 35.669449, 139.7772535 35.6695699)",30,2,,
297868495,False,,,residential,False,77.333,"LINESTRING (139.7777048 35.6686587, 139.7783964 35.6684828, 139.7785221 35.6684518)",,,,
297868496,False,,,residential,False,97.726,"LINESTRING (139.7777048 35.6686587, 139.7776144 35.6684388, 139.7776007 35.6684282, 139.7774505 35.6684471, 139.7772622 35.6684939, 139.7769129 35.6685806, 139.7768523 35.6685957)",,,,
297868496,False,,,residential,True,36.571,"LINESTRING (139.7777048 35.6686587, 139.7777766 35.6688335, 139.7777792 35.6688405, 139.7778278 35.668972)",,,,
680781434,False,,,tertiary,True,36.512,"LINESTRING (139.7786458 35.6687644, 139.7785221 35.6684518)",,2,,
297868494,False,,,residential,True,77.417,"LINESTRING (139.7786458 35.6687644, 139.7785268 35.668793, 139.7778278 35.668972)",,,,
680781434,False,,,tertiary,False,42.63699999999999,"LINESTRING (139.7786458 35.6687644, 139.7787654 35.669043, 139.7787763 35.6690881, 139.7787745 35.6691305)",,2,,
297868494,False,,,residential,False,77.417,"LINESTRING (139.7778278 35.668972, 139.7785268 35.668793, 139.7786458 35.6687644)",,,,
297868496,False,,,residential,False,36.571,"LINESTRING (139.7778278 35.668972, 139.7777792 35.6688405, 139.7777766 35.6688335, 139.7777048 35.6686587)",,,,
297868496,False,,,residential,True,43.019999999999996,"LINESTRING (139.7778278 35.668972, 139.7779471 35.6692942, 139.7779676 35.6693418)",,,,
69963040,True,,,unclassified,False,69.559,"LINESTRING (139.7779676 35.6693418, 139.7774861 35.6694689, 139.7772535 35.6695699)",,,,
297868496,False,,,residential,False,43.019999999999996,"LINESTRING (139.7779676 35.6693418, 139.7779471 35.6692942, 139.7778278 35.668972)",,,,
601322290,False,,,unclassified,False,86.372,"LINESTRING (139.7726646 35.6687903, 139.7723449 35.6685449, 139.7726374 35.6683002, 139.7727046 35.668244)",,1,,
601322290,False,,,unclassified,True,86.372,"LINESTRING (139.7727046 35.668244, 139.7726374 35.6683002, 139.7723449 35.6685449, 139.7726646 35.6687903)",,1,,
1055857395,True,50,新大橋通り,primary,False,48.226,"LINESTRING (139.7727046 35.668244, 139.7729883 35.6684791, 139.7730777 35.6685542)",50,2,,
680782193,False,,居留地中央通り,tertiary,False,6.777,"LINESTRING (139.7773112 35.6697022, 139.7772874 35.6696444)",30,2,,
69963033,True,,,unclassified,False,64.722,"LINESTRING (139.7773112 35.6697022, 139.7776171 35.66963, 139.7779976 35.6695354)",,,,
680782193,False,,居留地中央通り,tertiary,True,42.247,"LINESTRING (139.7773112 35.6697022, 139.7773304 35.6697474, 139.7774543 35.6700639)",30,2,,
680782193,False,,居留地中央通り,tertiary,False,8.832,"LINESTRING (139.7772874 35.6696444, 139.7772535 35.6695699)",30,2,,
680782193,False,,居留地中央通り,tertiary,True,6.777,"LINESTRING (139.7772874 35.6696444, 139.7773112 35.6697022)",30,2,,
"[198900396, 131156028, 22823719]",True,473,"['佃大橋通り', '佃大橋']",secondary,False,334.772,"LINESTRING (139.7772874 35.6696444, 139.7775288 35.669579, 139.7788982 35.6692185, 139.7791472 35.6691496, 139.779395 35.6690775, 139.7795711 35.6690254, 139.7796604 35.6689948, 139.7797498 35.6689598, 139.7798333 35.6689217, 139.7799155 35.6688792, 139.779992 35.6688361, 139.7800672 35.6687864, 139.7801162 35.66875, 139.7801652 35.6687103, 139.7802783 35.6686107, 139.7805616 35.6683627)",,,,yes
355238450,False,,波除通り,tertiary,True,36.519999999999996,"LINESTRING (139.7711317 35.6634831, 139.7713653 35.663656, 139.7714314 35.6637035)",30,2,,
27695601,True,,,unclassified,False,28.891,"LINESTRING (139.7728486 35.6694083, 139.7731285 35.6692826)",,,,
1245147131,True,,,unclassified,False,51.423,"LINESTRING (139.7728486 35.6694083, 139.7731263 35.669812)",,,,
1245147132,False,,,unclassified,False,56.033,"LINESTRING (139.7728486 35.6694083, 139.7726622 35.6691547, 139.7724948 35.6689966)",,,,
74314557,True,,,unclassified,False,28.532,"LINESTRING (139.7731263 35.669812, 139.7734062 35.6696931)",,,,
1055857394,True,,,tertiary,False,53.70099999999999,"LINESTRING (139.7724948 35.6689966, 139.7721713 35.669251, 139.772065 35.6693302)",,,,
1245147132,False,,,unclassified,True,56.033,"LINESTRING (139.7724948 35.6689966, 139.7726622 35.6691547, 139.7728486 35.6694083)",,,,
1245147133,False,,,unclassified,False,39.481,"LINESTRING (139.7710212 35.6696288, 139.7713155 35.6693663)",,,,
97685732,True,,,residential,False,40.034,"LINESTRING (139.7710212 35.6696288, 139.7712941 35.6698607, 139.7713275 35.669889)",,,,
667962678,True,,,unclassified,False,43.946,"LINESTRING (139.7713155 35.6693663, 139.7709804 35.6690798)",,,,
1245147133,False,,,unclassified,True,39.481,"LINESTRING (139.7713155 35.6693663, 139.7710212 35.6696288)",,,,
