osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,access,junction
900781938,True,,secondary,False,13.863,"LINESTRING (-21.9099801 64.0851754, -21.9100077 64.0851684, -21.9100482 64.0851471, -21.9100696 64.0851211, -21.9100694 64.0850934, -21.9100475 64.0850674)",412,,,,roundabout
900781940,True,,secondary,False,6.157,"LINESTRING (-21.9100475 64.0850674, -21.9100066 64.0850463, -21.9099516 64.0850325)",412,,,,roundabout
1030900343,True,,secondary,False,1.53,"LINESTRING (-21.909953 64.0851824, -21.9099801 64.0851754)",412,,,,roundabout
1031715487,True,,secondary,False,1.062,"LINESTRING (-21.9097323 64.0851477, -21.9097464 64.085155)",412,,,,roundabout
900781943,True,,secondary,False,15.397,"LINESTRING (-21.9098268 64.0850327, -21.9097721 64.0850467, -21.9097315 64.085068, -21.9097101 64.085094, -21.9097104 64.0851217, -21.9097323 64.0851477)",412,,,,roundabout
23341040,False,2,residential,False,90.862,"LINESTRING (-21.9099516 64.0850325, -21.9099693 64.085006, -21.909991 64.0849736, -21.9104771 64.0842483)",,Brúarflöt,30,,
900781940,True,,secondary,False,6.1579999999999995,"LINESTRING (-21.9099516 64.0850325, -21.9098891 64.0850278, -21.9098268 64.0850327)",412,,,,roundabout
901268369,False,,residential,True,28.311,"LINESTRING (-21.9211927 64.0917486, -21.9214341 64.0917954, -21.9216294 64.0919054)",,Faxatún,,,
56774711,False,,residential,False,33.816,"LINESTRING (-21.9260127 64.0892368, -21.9261503 64.0891832, -21.9262821 64.0891337, -21.9263519 64.0890974, -21.9264069 64.0890529, -21.9264466 64.0890064)",,Litlatún,,,
913889174,True,1,residential,False,21.749000000000002,"LINESTRING (-21.9260127 64.0892368, -21.9258981 64.0892684, -21.9257814 64.0892853, -21.9255946 64.0892983)",,Litlatún,,,
455286914,True,1,primary_link,False,104.757,"LINESTRING (-21.9273434 64.0900483, -21.9273976 64.0901182, -21.9274864 64.0901866, -21.9275764 64.0902414, -21.9277669 64.0903527, -21.9278928 64.0904418, -21.9279564 64.0904991, -21.9280067 64.090578, -21.9280396 64.0906438, -21.9280547 64.0906949, -21.9280565 64.0907266, -21.9280537 64.0907606, -21.9280363 64.0907975, -21.9279981 64.0908534, -21.9279437 64.0909)",,,50,,
"[671409672, 671408677]",True,"['1', '2']",secondary,False,92.03200000000001,"LINESTRING (-21.9273434 64.0900483, -21.9275524 64.0901494, -21.9278064 64.0902742, -21.9279503 64.0903657, -21.9281056 64.0904668, -21.9282523 64.0905887, -21.9282819 64.090614, -21.9284137 64.0907255)",412,Vífilsstaðavegur,50,,
511846240,True,1,secondary_link,False,54.091,"LINESTRING (-21.9222418 64.0884424, -21.9223883 64.0885133, -21.9224692 64.0885636, -21.9225106 64.0886028, -21.9225312 64.0886432, -21.9225371 64.0886843, -21.9225254 64.0887265, -21.9224934 64.0887751, -21.9224217 64.0888812)",,,,,
671408680,True,2,secondary,False,34.729,"LINESTRING (-21.9222418 64.0884424, -21.9226814 64.088563, -21.9228344 64.0886163)",412,Vífilsstaðavegur,50,,
