osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction,width
338807368,True,Victoria Road,primary,60,False,116.25300000000001,"LINESTRING (151.0213049 -33.8089087, 151.0219874 -33.8090265, 151.0223423 -33.8090832, 151.0225398 -33.8091083)",2,,,,
"[787582875, 706307150]",True,Victoria Road,primary,60,False,106.681,"LINESTRING (151.0220719 -33.8091156, 151.0216953 -33.8090562, 151.0209369 -33.8089393)",,,,,
698856796,True,,tertiary,,False,15.233,"LINESTRING (151.0173813 -33.8036561, 151.0174134 -33.8036626, 151.017441 -33.8036775, 151.0174613 -33.8036991, 151.017472 -33.803725, 151.0174719 -33.8037524)",,,,roundabout,6
30132345,False,Brabyn Street,residential,,True,142.346,"LINESTRING (151.0173467 -33.8038178, 151.0170961 -33.8050809)",,,,,
698856796,True,,tertiary,,False,13.56,"LINESTRING (151.0173467 -33.8038178, 151.01732 -33.8038077, 151.017298 -33.8037915, 151.0172826 -33.8037707, 151.0172752 -33.8037471, 151.0172765 -33.8037228)",,,,roundabout,6
173043479,False,Isabella Street,tertiary,50,True,130.828,"LINESTRING (151.0174719 -33.8037524, 151.017621 -33.8037637, 151.0187775 -33.8039226, 151.0188644 -33.8039524)",,,,,
698856796,True,,tertiary,,False,15.36,"LINESTRING (151.0174719 -33.8037524, 151.0174635 -33.8037743, 151.0174481 -33.8037934, 151.0174269 -33.8038083, 151.0174016 -33.8038177, 151.0173741 -33.8038209, 151.0173467 -33.8038178)",,,,roundabout,6
698856796,True,,tertiary,,False,13.296,"LINESTRING (151.0172765 -33.8037228, 151.017286 -33.8037002, 151.0173029 -33.8036808, 151.0173257 -33.8036663, 151.0173526 -33.8036578, 151.0173813 -33.8036561)",,,,roundabout,6
716028873,True,James Ruse Drive,trunk,70,False,99.581,"LINESTRING (151.0236084 -33.8089226, 151.0237596 -33.8080359)",3,A40,,,
224479910,True,,primary_link,,False,60.626000000000005,"LINESTRING (151.0222915 -33.8095734, 151.0222807 -33.809369, 151.0222703 -33.8093023, 151.0222593 -33.8092508, 151.0222479 -33.8092079, 151.0222224 -33.8091761, 151.0220719 -33.8091156)",1,,,,
716028877,True,,primary_link,60,False,47.364999999999995,"LINESTRING (151.0222915 -33.8095734, 151.0223224 -33.8094255, 151.0223694 -33.8092464, 151.02238 -33.8092133, 151.022392 -33.8091859, 151.0224098 -33.8091608)",2,,,,
5720827,False,Collett Parade,tertiary,,False,208.13799999999998,"LINESTRING (151.023921 -33.8059371, 151.0221282 -33.805663, 151.0217055 -33.8055984)",,,,,
911505020,True,,tertiary_link,,False,16.173000000000002,"LINESTRING (151.023921 -33.8059371, 151.0239761 -33.8059346, 151.0240127 -33.8059284, 151.0240374 -33.8059073, 151.0240621 -33.805874)",,,,,
"[782094833, 224480347]",True,,trunk_link,,False,196.283,"LINESTRING (151.0240621 -33.805874, 151.0242819 -33.8045166, 151.0242887 -33.8043177, 151.0242705 -33.8042191, 151.0242641 -33.8041947, 151.0242532 -33.8041234)",2,,,,
911505022,True,,tertiary_link,,False,30.912,"LINESTRING (151.0228344 -33.804667, 151.0228809 -33.8046196, 151.0229036 -33.8045921, 151.0229184 -33.8045636, 151.0229004 -33.8045379, 151.0228697 -33.804521, 151.0227674 -33.8044855)",,,,,
911505028,True,Kissing Point Road,primary,60,False,25.665,"LINESTRING (151.0228344 -33.804667, 151.0230496 -33.8045329, 151.0230566 -33.8045285)",,,,,
172653181,False,Isabella Street,residential,,True,27.145,"LINESTRING (151.0227674 -33.8044855, 151.0230566 -33.8045285)",,,,,
911505029,False,Isabella Street,tertiary,,False,121.603,"LINESTRING (151.0227674 -33.8044855, 151.0214719 -33.8042928)",,,,,
911505023,True,,tertiary_link,,False,34.172000000000004,"LINESTRING (151.0227674 -33.8044855, 151.023091 -33.8044985, 151.0231345 -33.8044864)",,,,,
172653181,False,Isabella Street,residential,,False,27.145,"LINESTRING (151.0230566 -33.8045285, 151.0227674 -33.8044855)",,,,,
911505024,True,,primary_link,,False,14.325,"LINESTRING (151.0230566 -33.8045285, 151.0230904 -33.8045391, 151.0231074 -33.8045594, 151.0230984 -33.804581, 151.0230559 -33.8046181)",,,,,
911505026,True,Kissing Point Road,primary,60,False,8.591999999999999,"LINESTRING (151.0230566 -33.8045285, 151.023065 -33.8045232, 151.0230726 -33.8045185, 151.0230969 -33.8045059, 151.0231345 -33.8044864)",,,,,
911505027,True,Kissing Point Road,primary,60,False,22.392000000000003,"LINESTRING (151.0231345 -33.8044864, 151.0232652 -33.8044187, 151.0233379 -33.804377)",,,,,
911505030,True,Kissing Point Road,primary,60,False,60.666000000000004,"LINESTRING (151.0230559 -33.8046181, 151.0230405 -33.8046253, 151.0224842 -33.8048864)",,,,,
911505029,False,Isabella Street,tertiary,,True,193.474,"LINESTRING (151.0194042 -33.8040182, 151.0214719 -33.8042928)",,,,,
911505031,True,,tertiary,,False,33.328,"LINESTRING (151.0194042 -33.8040182, 151.0191136 -33.8040101, 151.0190437 -33.8040081)",,,,,
