osmid,highway,maxspeed,junction,oneway,reversed,length,name,geometry,lanes
799522727,tertiary,40,,True,False,113.331,South Street,"LINESTRING (146.8881419 -36.1180729, 146.8881814 -36.118103, 146.8882181 -36.1181182, 146.8882304 -36.1181231, 146.8882561 -36.1181332, 146.8883003 -36.1181492, 146.8883435 -36.1181662, 146.8887559 -36.1183465, 146.8889176 -36.1184508, 146.8891119 -36.1185352, 146.8891417 -36.1185511, 146.8892272 -36.1185849)",1
629740828,tertiary,40,roundabout,True,False,14.815999999999999,,"LINESTRING (146.8879685 -36.1181432, 146.887957 -36.1181334, 146.8879448 -36.1181119, 146.8879431 -36.1180934, 146.8879486 -36.1180753, 146.8879609 -36.1180596, 146.8879786 -36.1180478, 146.8880005 -36.1180351)",
799525624,tertiary,50,,True,False,132.935,South Street,"LINESTRING (146.8879685 -36.1181432, 146.8879289 -36.1181496, 146.8879039 -36.1181467, 146.8878677 -36.1181431, 146.8877847 -36.1181305, 146.8868852 -36.1180038, 146.8865809 -36.117961, 146.8865105 -36.1179513)",1
250487821,tertiary,50,,True,False,13.704,Havelock Street,"LINESTRING (146.8926839 -36.1202912, 146.8927187 -36.12024, 146.8927585 -36.1201837)",
675351971,tertiary,50,,False,False,46.107,South Street,"LINESTRING (146.8926839 -36.1202912, 146.8925195 -36.1202124, 146.8922426 -36.1200794)",
675351971,tertiary,50,,False,True,46.107,South Street,"LINESTRING (146.8922426 -36.1200794, 146.8925195 -36.1202124, 146.8926839 -36.1202912)",
675351972,tertiary,50,,False,False,45.95,South Street,"LINESTRING (146.892319 -36.1199759, 146.8925798 -36.1201213, 146.8927585 -36.1201837)",
675351973,tertiary_link,,,True,False,10.329,,"LINESTRING (146.8927585 -36.1201837, 146.8928568 -36.1202319)",
675351972,tertiary,50,,False,True,45.95,South Street,"LINESTRING (146.8927585 -36.1201837, 146.8925798 -36.1201213, 146.892319 -36.1199759)",
183285346,tertiary,50,,True,False,7.443,Hovell Street,"LINESTRING (146.8915786 -36.119646, 146.8915397 -36.1197051)",
250487823,tertiary,50,,True,False,12.934,Havelock Street,"LINESTRING (146.8928568 -36.1202319, 146.8927858 -36.1203331)",
629740828,tertiary,40,roundabout,True,False,5.369,,"LINESTRING (146.888042 -36.1181646, 146.8880221 -36.1181636, 146.8880044 -36.1181625, 146.8879838 -36.1181561)",
629740828,tertiary,40,roundabout,True,False,2.314,,"LINESTRING (146.8881314 -36.1180539, 146.8881419 -36.1180729)",
1046704801,residential,50,,True,False,19.312,Smythe Street,"LINESTRING (146.8843252 -36.1178031, 146.8843049 -36.1176302)",
282620212,residential,50,,False,True,106.23100000000001,Smythe Street,"LINESTRING (146.8843252 -36.1178031, 146.8842983 -36.1179277, 146.8841814 -36.1184703, 146.8841223 -36.1187443)",
1046704800,residential,50,,True,False,19.489,Smythe Street,"LINESTRING (146.8844224 -36.1176464, 146.8843252 -36.1178031)",
1046704802,tertiary_link,50,,False,True,10.636,Smythe Street,"LINESTRING (146.8844224 -36.1176464, 146.8843757 -36.1175585)",
1046704803,tertiary,50,,True,False,10.707,South Street,"LINESTRING (146.8844224 -36.1176464, 146.8843049 -36.1176302)",1
1084968897,tertiary_link,,,True,False,9.484,,"LINESTRING (146.8902529 -36.1191509, 146.8903395 -36.1191021)",
282453408,tertiary,50,,True,False,98.74699999999999,South Street,"LINESTRING (146.8902529 -36.1191509, 146.8899131 -36.1189912, 146.8893967 -36.1187585, 146.8893747 -36.1187476, 146.8892988 -36.1187099)",
384799629,tertiary,50,,True,False,13.543,South Street,"LINESTRING (146.890209 -36.1190411, 146.8903395 -36.1191021)",
1084968896,tertiary_link,,,True,False,12.83,,"LINESTRING (146.890209 -36.1190411, 146.8902529 -36.1191509)",
1087872186,tertiary_link,,,False,True,9.597,,"LINESTRING (146.891152 -36.1170656, 146.891103 -36.1171423)",
"[223251064, 282620329]",tertiary,60,,True,False,162.231,Osburn Street,"LINESTRING (146.891152 -36.1170656, 146.8915199 -36.1172408, 146.8925063 -36.1177067, 146.8926114 -36.1177444, 146.8927219 -36.117785)",2
