osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,bridge,maxspeed
1197205128,residential,,True,False,61.127,"LINESTRING (152.3494211 -24.869687, 152.3498297 -24.8695265, 152.3498545 -24.8695099, 152.3498726 -24.8694908, 152.3498846 -24.8694653, 152.3498873 -24.8694412, 152.3498866 -24.8694296, 152.349885 -24.8694006)",Crofton Street,,,
"[1197205129, 1197205138]",residential,,True,False,54.291999999999994,"LINESTRING (152.3499467 -24.8695866, 152.3498495 -24.8696172, 152.3497714 -24.8696317, 152.3497244 -24.8696393, 152.3495524 -24.8696664, 152.3494211 -24.869687)",Crofton Street,,,
1197205130,secondary,,True,False,21.599,"LINESTRING (152.3499467 -24.8695866, 152.3498939 -24.8694275, 152.349885 -24.8694006)",Barolin Street,,,
1197205139,secondary,,True,False,11.767,"LINESTRING (152.3499934 -24.8693996, 152.3500264 -24.8695011)",Barolin Street,,,
1197205127,residential,,True,False,22.097,"LINESTRING (152.3499934 -24.8693996, 152.3499986 -24.8694332, 152.3499981 -24.8694584, 152.3499838 -24.8695254, 152.3499736 -24.8695552, 152.3499611 -24.8695742, 152.3499467 -24.8695866)",Crofton Street,,,
1197205131,secondary,,True,False,107.30599999999998,"LINESTRING (152.349885 -24.8694006, 152.349646 -24.8686598, 152.3496235 -24.8685949, 152.349619 -24.8685858, 152.3496062 -24.8685598, 152.3495856 -24.8685246, 152.3495683 -24.8685013, 152.3495578 -24.8684852)",Barolin Street,,,
1197212833,tertiary,roundabout,True,False,10.18,"LINESTRING (152.3517435 -24.8678624, 152.3517237 -24.8678378, 152.3517137 -24.8678086, 152.3517148 -24.8677781)",,1,,
1197212839,tertiary,,True,False,45.652,"LINESTRING (152.3517435 -24.8678624, 152.3517087 -24.8678647, 152.351682 -24.8678662, 152.3514385 -24.8679288, 152.3513012 -24.8679392)",Woondooma Street,,,
1197212833,tertiary,roundabout,True,False,2.267,"LINESTRING (152.3517148 -24.8677781, 152.3517217 -24.8677587)",,1,,
173445881,tertiary,,False,True,130.62199999999999,"LINESTRING (152.3513012 -24.8679392, 152.3512283 -24.8679589, 152.3509966 -24.8680216, 152.3507462 -24.8680895, 152.3504836 -24.8681607, 152.3501166 -24.8682611, 152.3500607 -24.8682757)",Woondooma Street,,,
1197212840,tertiary,,True,False,45.697,"LINESTRING (152.3513012 -24.8679392, 152.3514272 -24.8678743, 152.351655 -24.8678091, 152.3516761 -24.8678014, 152.3516947 -24.8677911, 152.3517148 -24.8677781)",Woondooma Street,,,
173445881,tertiary,,False,False,130.62199999999999,"LINESTRING (152.3500607 -24.8682757, 152.3501166 -24.8682611, 152.3504836 -24.8681607, 152.3507462 -24.8680895, 152.3509966 -24.8680216, 152.3512283 -24.8679589, 152.3513012 -24.8679392)",Woondooma Street,,,
1264730052,tertiary,,True,False,39.253,"LINESTRING (152.3500607 -24.8682757, 152.3497449 -24.8684048, 152.3497308 -24.8684143, 152.3497148 -24.8684319)",Woondooma Street,,,
173445883,tertiary,,False,True,161.142,"LINESTRING (152.3492857 -24.868488, 152.3490435 -24.8685547, 152.3489335 -24.868585, 152.3487279 -24.8686416, 152.3483765 -24.8687383, 152.3479066 -24.8688676, 152.3477572 -24.8689087)",Woondooma Street,,,
1264730051,tertiary,,True,False,26.893,"LINESTRING (152.3492857 -24.868488, 152.3494692 -24.8683928, 152.3494926 -24.8683737, 152.3495087 -24.8683579)",Woondooma Street,,,
37036879,secondary,,True,False,11.805,"LINESTRING (152.3492022 -24.8673358, 152.3491672 -24.8672345)",Barolin Street,,,
173445879,tertiary,,True,False,89.798,"LINESTRING (152.3492022 -24.8673358, 152.3491268 -24.8673562, 152.3488868 -24.8674214, 152.3487169 -24.8674668, 152.348451 -24.8675379, 152.348349 -24.8675659)",Woongarra Street,,,
173445884,tertiary,,True,False,11.942,"LINESTRING (152.3491672 -24.8672345, 152.3492805 -24.8672034)",Woongarra Street,,,
37036879,secondary,,True,False,85.319,"LINESTRING (152.3491672 -24.8672345, 152.3491462 -24.8671698, 152.3490479 -24.866865, 152.3489605 -24.8665942, 152.3489432 -24.8665428, 152.3489408 -24.8664965)",Barolin Street,,,
37036877,secondary,,True,False,11.798,"LINESTRING (152.3492805 -24.8672034, 152.3493142 -24.867305)",Barolin Street,,,
1197607862,tertiary,,True,False,103.446,"LINESTRING (152.3492805 -24.8672034, 152.3493568 -24.8671826, 152.3495894 -24.8671191, 152.3498655 -24.8670438, 152.350225 -24.8669456, 152.3502624 -24.8669354)",Woongarra Street,,,
173445879,tertiary,,True,False,11.807,"LINESTRING (152.3493142 -24.867305, 152.3492022 -24.8673358)",Woongarra Street,,,
37036877,secondary,,True,False,116.71500000000002,"LINESTRING (152.3493142 -24.867305, 152.3493359 -24.8673693, 152.3496059 -24.8682071, 152.3496188 -24.868242, 152.3496404 -24.8682793, 152.3496574 -24.8683057)",Barolin Street,,,
173445883,tertiary,,False,False,161.142,"LINESTRING (152.3477572 -24.8689087, 152.3479066 -24.8688676, 152.3483765 -24.8687383, 152.3487279 -24.8686416, 152.3489335 -24.868585, 152.3490435 -24.8685547, 152.3492857 -24.868488)",Woondooma Street,,,
1197723288,tertiary,,True,False,32.089,"LINESTRING (152.3477572 -24.8689087, 152.3475801 -24.8689967, 152.3475521 -24.8690106, 152.347487 -24.8690591)",Woondooma Street,,,
37036873,tertiary,roundabout,True,False,18.127,"LINESTRING (152.3468898 -24.8678291, 152.3469104 -24.8678024, 152.3469387 -24.8677823, 152.3469723 -24.8677707, 152.3470082 -24.8677686, 152.3470431 -24.8677762)",,1,,
37036873,tertiary,roundabout,True,False,2.078,"LINESTRING (152.3470431 -24.8677762, 152.3470615 -24.8677846)",,1,,
37036873,tertiary,roundabout,True,False,1.666,"LINESTRING (152.3471033 -24.8679316, 152.3470942 -24.8679441)",,1,,
37036873,tertiary,roundabout,True,False,1.479,"LINESTRING (152.3469394 -24.8679737, 152.346927 -24.8679666)",,1,,
1195996785,secondary,roundabout,True,False,1.716,"LINESTRING (152.3566192 -24.8640712, 152.3566097 -24.864084)",,1,,
1195996785,secondary,roundabout,True,False,1.229,"LINESTRING (152.3565372 -24.8638744, 152.3565486 -24.8638783)",,1,,
1195996785,secondary,roundabout,True,False,0.95,"LINESTRING (152.3563621 -24.8639355, 152.356367 -24.8639282)",,1,,
1195996785,secondary,roundabout,True,False,1.787,"LINESTRING (152.3564409 -24.8641297, 152.3564246 -24.8641234)",,1,,
37036829,secondary,,True,False,109.18299999999999,"LINESTRING (152.3533117 -24.864789, 152.353364 -24.8647916, 152.353394 -24.8647877, 152.3534518 -24.8647717, 152.3539747 -24.8646268, 152.3543496 -24.8645218)",Bourbong Street,,,
1196554649,secondary,roundabout,True,False,21.113,"LINESTRING (152.3533117 -24.864789, 152.3533394 -24.8648083, 152.3533604 -24.8648335, 152.3533734 -24.8648629, 152.3533772 -24.8648943, 152.3533717 -24.8649256, 152.3533573 -24.8649544)",,1,,
1196554649,secondary,roundabout,True,False,1.415,"LINESTRING (152.3531339 -24.8648332, 152.3531415 -24.8648225)",,1,,
37036812,secondary,,True,False,33.308,"LINESTRING (152.3531896 -24.8649975, 152.3531212 -24.8650034, 152.3529877 -24.8650408, 152.3528714 -24.8650734)",Bourbong Street,,,
1196554649,secondary,roundabout,True,False,21.355,"LINESTRING (152.3531896 -24.8649975, 152.3531642 -24.8649826, 152.3531433 -24.8649628, 152.353128 -24.8649392, 152.3531191 -24.8649129, 152.3531171 -24.8648856, 152.3531221 -24.8648585, 152.3531339 -24.8648332)",,1,,
1196554649,secondary,roundabout,True,False,1.135,"LINESTRING (152.3533573 -24.8649544, 152.3533509 -24.8649628)",,1,,
37036860,secondary,roundabout,True,False,15.986,"LINESTRING (152.3495175 -24.8683427, 152.3495382 -24.868321, 152.3495649 -24.8683054, 152.3495953 -24.8682974, 152.349627 -24.8682975, 152.3496574 -24.8683057)",,1,,
37036879,secondary,,True,False,116.555,"LINESTRING (152.3495175 -24.8683427, 152.3495137 -24.8683033, 152.3495089 -24.868265, 152.3495003 -24.8682285, 152.3494364 -24.8680377, 152.3493685 -24.8678292, 152.3492327 -24.8674262, 152.3492241 -24.8674008, 152.3492022 -24.8673358)",Barolin Street,,,
37036860,secondary,roundabout,True,False,0.906,"LINESTRING (152.3496574 -24.8683057, 152.3496654 -24.8683094)",,1,,
37036860,secondary,roundabout,True,False,16.909,"LINESTRING (152.3497051 -24.8684498, 152.3496875 -24.8684695, 152.3496651 -24.8684846, 152.3496392 -24.8684942, 152.3496115 -24.8684975, 152.3495838 -24.8684945, 152.3495578 -24.8684852)",,1,,
37036882,secondary,,True,False,109.705,"LINESTRING (152.3497051 -24.8684498, 152.349709 -24.8684946, 152.3497144 -24.8685355, 152.3497208 -24.8685599, 152.3497259 -24.8685793, 152.349889 -24.8690793, 152.3499934 -24.8693996)",Barolin Street,,,
37036860,secondary,roundabout,True,False,1.511,"LINESTRING (152.3495578 -24.8684852, 152.3495451 -24.868478)",,1,,
37036861,tertiary,roundabout,True,False,2.013,"LINESTRING (152.3514859 -24.8665608, 152.3515038 -24.8665688)",,1,,
37036861,tertiary,roundabout,True,False,1.414,"LINESTRING (152.3515592 -24.8667105, 152.3515537 -24.8667222)",,1,,
37036861,tertiary,roundabout,True,False,2.877,"LINESTRING (152.3513888 -24.8667795, 152.3513759 -24.866774, 152.3513637 -24.8667673)",,1,,
37036861,tertiary,roundabout,True,False,18.419,"LINESTRING (152.3513637 -24.8667673, 152.3513368 -24.866745, 152.3513178 -24.8667167, 152.3513082 -24.8666847, 152.3513088 -24.8666516, 152.3513196 -24.8666199)",,1,,
1197607863,tertiary,,True,False,112.371,"LINESTRING (152.3513637 -24.8667673, 152.3513476 -24.866764, 152.351316 -24.8667591, 152.3512859 -24.86676, 152.3512605 -24.866767, 152.3506456 -24.8669373, 152.350514 -24.8669737, 152.3502958 -24.8670341)",Woongarra Street,,,
37036809,secondary,roundabout,True,False,21.965,"LINESTRING (152.3487883 -24.8662141, 152.3487531 -24.8661908, 152.3487268 -24.8661593, 152.3487118 -24.8661222, 152.3487092 -24.8660828, 152.3487194 -24.8660444)",,1,,
37036833,secondary,,True,False,31.514000000000003,"LINESTRING (152.3487883 -24.8662141, 152.3487196 -24.86621, 152.3485886 -24.866247, 152.3484871 -24.8662757)",Bourbong Street,,,
37036809,secondary,roundabout,True,False,2.581,"LINESTRING (152.3489915 -24.8661521, 152.3489787 -24.8661722)",,1,,
37036857,tertiary,roundabout,True,False,1.305,"LINESTRING (152.3561055 -24.8665609, 152.3561117 -24.8665506)",,1,,
37036857,tertiary,roundabout,True,False,14.324000000000002,"LINESTRING (152.3561399 -24.8666757, 152.356119 -24.8666582, 152.3561043 -24.8666362, 152.3560969 -24.8666113, 152.3560973 -24.8665856, 152.3561055 -24.8665609)",,1,,
967481401,tertiary,,True,False,28.977,"LINESTRING (152.3561399 -24.8666757, 152.3561134 -24.8666735, 152.3560763 -24.8666701, 152.3558548 -24.8666959)",Woondooma Street,,,
37036857,tertiary,roundabout,True,False,1.524,"LINESTRING (152.3562911 -24.8666371, 152.356284 -24.8666492)",,1,,
37036857,tertiary,roundabout,True,False,13.987,"LINESTRING (152.3562572 -24.8665246, 152.3562773 -24.8665419, 152.3562916 -24.8665635, 152.3562989 -24.8665878, 152.3562987 -24.8666129, 152.3562911 -24.8666371)",,1,,
967481398,residential,,True,False,26.13,"LINESTRING (152.3562572 -24.8665246, 152.3563236 -24.8665266, 152.3565155 -24.8665121)",Woondooma Street,,,
1196883556,tertiary,roundabout,True,False,17.809,"LINESTRING (152.3559051 -24.8653759, 152.3559262 -24.8653946, 152.3559419 -24.8654171, 152.3559514 -24.8654424, 152.3559542 -24.8654689, 152.3559501 -24.8654953, 152.3559393 -24.8655202)",,,,
1265077316,residential,,True,False,23.304000000000002,"LINESTRING (152.3559051 -24.8653759, 152.355956 -24.8653828, 152.3559979 -24.8653821, 152.3561355 -24.8653799)",Woongarra Street,,,
1197168933,tertiary,roundabout,True,False,13.564,"LINESTRING (152.3540664 -24.8671263, 152.3540853 -24.8671437, 152.3540985 -24.8671649, 152.3541051 -24.8671886, 152.3541047 -24.867213, 152.3540972 -24.8672364)",,1,,
1265074574,tertiary,,True,False,47.22,"LINESTRING (152.3540664 -24.8671263, 152.354117 -24.8671303, 152.3541526 -24.8671266, 152.3542035 -24.8671129, 152.3543747 -24.8670666, 152.3545239 -24.8670556)",Woondooma Street,,,
1197168933,tertiary,roundabout,True,False,1.495,"LINESTRING (152.3540972 -24.8672364, 152.3540903 -24.8672483)",,1,,
1197168933,tertiary,roundabout,True,False,13.733999999999998,"LINESTRING (152.3539449 -24.8672745, 152.3539251 -24.8672576, 152.3539108 -24.8672366, 152.3539033 -24.8672128, 152.3539029 -24.8671881, 152.3539098 -24.8671642)",,1,,
1197168937,tertiary,,True,False,46.910999999999994,"LINESTRING (152.3539449 -24.8672745, 152.3538974 -24.8672699, 152.3538675 -24.867272, 152.3538372 -24.8672777, 152.3538059 -24.8672859, 152.3536334 -24.8673308, 152.3534896 -24.8673411)",Woondooma Street,,,
1197168933,tertiary,roundabout,True,False,1.812,"LINESTRING (152.3539098 -24.8671642, 152.353918 -24.8671497)",,1,,
173586240,tertiary,roundabout,True,False,1.508,"LINESTRING (152.353753 -24.8661069, 152.3537467 -24.8661192)",,,,
173586240,tertiary,roundabout,True,False,16.157,"LINESTRING (152.3537136 -24.8659758, 152.3537327 -24.8659927, 152.3537475 -24.8660129, 152.3537572 -24.8660354, 152.3537614 -24.8660594, 152.35376 -24.8660835, 152.353753 -24.8661069)",,,,
1196701498,tertiary,,True,False,22.346,"LINESTRING (152.3537136 -24.8659758, 152.3537826 -24.8659824, 152.3539347 -24.8659805)",Woongarra Street,,,
37036807,secondary,roundabout,True,False,14.055,"LINESTRING (152.350955 -24.8654069, 152.3509762 -24.8653904, 152.3510007 -24.8653784, 152.3510275 -24.8653715, 152.3510553 -24.8653698, 152.3510828 -24.8653736)",,,,
173445872,tertiary,,True,False,58.016,"LINESTRING (152.350955 -24.8654069, 152.3509567 -24.8653797, 152.3509566 -24.8653556, 152.3509078 -24.8652089, 152.3508867 -24.8651457, 152.3508711 -24.8651294, 152.3507985 -24.8649095)",Targo Street,,,
37036807,secondary,roundabout,True,False,1.645,"LINESTRING (152.3510828 -24.8653736, 152.3510983 -24.8653782)",,,,
37036807,secondary,roundabout,True,False,2.051,"LINESTRING (152.3510223 -24.8656032, 152.3510028 -24.865598)",,,,
37036807,secondary,roundabout,True,False,12.999,"LINESTRING (152.3511413 -24.8655718, 152.3511158 -24.8655896, 152.3510862 -24.8656012, 152.3510544 -24.8656058, 152.3510223 -24.8656032)",,,,
173445871,tertiary,,True,False,36.467,"LINESTRING (152.3511413 -24.8655718, 152.3511441 -24.865602, 152.3511473 -24.8656253, 152.3511948 -24.8657768, 152.3512224 -24.8658561, 152.3512326 -24.8658883)",Targo Street,,,
