osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,junction,bridge,access
262195704,,Via Giacomo Buffa,unclassified,True,False,18.131,1,,"LINESTRING (7.715473 45.3806543, 7.7156975 45.3806128)",,,,
"[39705449, 262195706]",,Via Giacomo Buffa,unclassified,False,True,44.536,2,,"LINESTRING (7.715473 45.3806543, 7.7153964 45.3806683, 7.7153299 45.3806896, 7.7152594 45.3807228, 7.7152496 45.3808063, 7.715238 45.3808885, 7.7151683 45.3809351)",,,,
39827990,,Via Quattro Novembre,unclassified,False,True,5.195,,,"LINESTRING (7.7147762 45.3849331, 7.7148244 45.3849653)",,,,
39827990,,Via Quattro Novembre,unclassified,False,False,81.68,,,"LINESTRING (7.7147762 45.3849331, 7.7146465 45.3848465, 7.7146022 45.3848169, 7.7144797 45.3847374, 7.7143821 45.3846624, 7.7143498 45.3846376, 7.7140013 45.3844416)",,,,
328018484,,Vicolo Ponorato,unclassified,False,False,64.804,,,"LINESTRING (7.7147762 45.3849331, 7.7146573 45.3850405, 7.7145864 45.3851151, 7.7144979 45.3852124, 7.7144415 45.3852916, 7.7143739 45.3853753, 7.7143191 45.3854171)",,,,
39705452,,Via Carlo Botta,residential,True,False,19.287,,,"LINESTRING (7.7150173 45.3850736, 7.7148244 45.3849653)",,,,
328018482,,Vicolo Bertola,unclassified,False,False,67.25399999999999,,,"LINESTRING (7.7150173 45.3850736, 7.7149826 45.3851298, 7.7149359 45.3852022, 7.7149118 45.3852644, 7.7148763 45.3853504, 7.7148425 45.3854115, 7.7148055 45.385468, 7.7147878 45.3855042, 7.7148345 45.3855257, 7.7148973 45.3855755, 7.7149359 45.3856026)",,,,
328018484,,Vicolo Ponorato,unclassified,False,True,64.804,,,"LINESTRING (7.7143191 45.3854171, 7.7143739 45.3853753, 7.7144415 45.3852916, 7.7144979 45.3852124, 7.7145864 45.3851151, 7.7146573 45.3850405, 7.7147762 45.3849331)",,,,
328018482,,Vicolo Bertola,unclassified,False,True,67.25399999999999,,,"LINESTRING (7.7149359 45.3856026, 7.7148973 45.3855755, 7.7148345 45.3855257, 7.7147878 45.3855042, 7.7148055 45.385468, 7.7148425 45.3854115, 7.7148763 45.3853504, 7.7149118 45.3852644, 7.7149359 45.3852022, 7.7149826 45.3851298, 7.7150173 45.3850736)",,,,
217297915,,Piazza Martiri della Libertà,residential,True,False,14.459,,,"LINESTRING (7.7095347 45.3829732, 7.7094943 45.3831001)",,,,
42083057,,,tertiary,True,False,7.300000000000001,,,"LINESTRING (7.7095347 45.3829732, 7.7095121 45.3829797, 7.7094878 45.3829806, 7.7094662 45.3829765, 7.7094474 45.382968)",,roundabout,,
42083063,,Viale Don Antonio Dematteis,residential,False,False,26.709,,,"LINESTRING (7.7097751 45.3828607, 7.709784 45.3828304, 7.7098602 45.3826281)",,,,
450641889,,Viale Don Antonio Dematteis,residential,True,False,14.611999999999998,,,"LINESTRING (7.7097751 45.3828607, 7.7097781 45.3829084, 7.7097857 45.382961, 7.7097927 45.3829914)",,,,
42083060,,Piazza Martiri della Libertà,tertiary,True,False,7.719,,,"LINESTRING (7.70963 45.3829365, 7.7097145 45.3829725)",,,,
450641887,,Viale Don Antonio Dematteis,residential,True,False,15.465,,,"LINESTRING (7.70963 45.3829365, 7.7096965 45.3829317, 7.7097439 45.3829051, 7.7097751 45.3828607)",,,,
217297917,,Piazza Martiri della Libertà,tertiary,False,False,13.323,,,"LINESTRING (7.7097927 45.3829914, 7.7099537 45.383031)",,,,
217297917,,Piazza Martiri della Libertà,tertiary,False,True,6.459,,,"LINESTRING (7.7097927 45.3829914, 7.7097599 45.3829833, 7.7097145 45.3829725)",,,,
42083064,,Viale Don Antonio Dematteis,residential,False,True,16.188,,,"LINESTRING (7.7100492 45.3826852, 7.7100229 45.3826836, 7.7098602 45.3826281)",,,,
450641903,,,secondary,True,False,10.577,,,"LINESTRING (7.713044 45.382875, 7.7130617 45.3828606, 7.713085 45.3828508, 7.7131114 45.3828466, 7.7131384 45.3828484, 7.7131632 45.3828559)",,roundabout,,
450641908,,Via Giuseppe Romana,secondary,True,False,25.375999999999998,,,"LINESTRING (7.713044 45.382875, 7.71307 45.3828186, 7.7130959 45.3827553, 7.713114 45.3826974, 7.7131257 45.3826544)",,,,
450641903,,,secondary,True,False,2.116,,,"LINESTRING (7.7131632 45.3828559, 7.7131835 45.3828685)",,roundabout,,
450641903,,,secondary,True,False,13.620999999999999,,,"LINESTRING (7.7131835 45.3828685, 7.7131972 45.3828849, 7.7132031 45.3829052, 7.7131989 45.3829257, 7.7131851 45.382944, 7.7131634 45.3829579, 7.7131362 45.3829659)",,roundabout,,
450641906,,Piazza della Repubblica,secondary,True,False,35.94,,,"LINESTRING (7.7131835 45.3828685, 7.7133098 45.3828982, 7.7134331 45.3829202, 7.7136317 45.3829354)",,,,
450641903,,,secondary,True,False,2.307,,,"LINESTRING (7.7131362 45.3829659, 7.7131067 45.382967)",,roundabout,,
39955349,SP222,Via Venticinque Aprile,secondary,False,False,14.211,,,"LINESTRING (7.7131824 45.3786221, 7.7131897 45.3784944)",,,,
528581416,,,residential,False,False,85.125,,,"LINESTRING (7.7131824 45.3786221, 7.7142719 45.3786022)",,,,
39955349,SP222,Via Venticinque Aprile,secondary,False,True,174.809,,,"LINESTRING (7.7131824 45.3786221, 7.713169 45.3787849, 7.7131647 45.3791778, 7.7131293 45.3801936)",,,,
528581416,,,residential,False,True,85.609,,,"LINESTRING (7.7152911 45.3782826, 7.7152976 45.3785136, 7.7152552 45.3785521, 7.7152006 45.3785877, 7.7145773 45.3785931)",,,,
528581417,,,residential,False,False,53.864,,,"LINESTRING (7.7145812 45.3781087, 7.7145773 45.3785931)",,,,
528581416,,,residential,False,True,23.875,,,"LINESTRING (7.7145773 45.3785931, 7.7142719 45.3786022)",,,,
528581417,,,residential,False,True,53.864,,,"LINESTRING (7.7145773 45.3785931, 7.7145812 45.3781087)",,,,
528581416,,,residential,False,False,85.609,,,"LINESTRING (7.7145773 45.3785931, 7.7152006 45.3785877, 7.7152552 45.3785521, 7.7152976 45.3785136, 7.7152911 45.3782826)",,,,
528581418,,,residential,False,False,51.848,,,"LINESTRING (7.714249 45.3781362, 7.7142719 45.3786022)",,,,
528581416,,,residential,False,False,23.875,,,"LINESTRING (7.7142719 45.3786022, 7.7145773 45.3785931)",,,,
528581416,,,residential,False,True,85.125,,,"LINESTRING (7.7142719 45.3786022, 7.7131824 45.3786221)",,,,
528581418,,,residential,False,True,51.848,,,"LINESTRING (7.7142719 45.3786022, 7.714249 45.3781362)",,,,
39705457,,Via Cesare Battisti,residential,False,False,98.06700000000001,,,"LINESTRING (7.7059736 45.3857122, 7.7065181 45.385519, 7.7070917 45.3853108)",,,,
39955349,SP222,Via Venticinque Aprile,secondary,False,True,21.749,,,"LINESTRING (7.7132204 45.3783, 7.7131897 45.3784944)",,,,
1179841951,,,residential,False,False,34.433,,,"LINESTRING (7.7132204 45.3783, 7.7136611 45.3782919)",,,,
1179841951,,,residential,False,True,34.433,,,"LINESTRING (7.7136611 45.3782919, 7.7132204 45.3783)",,,,
38505356,,Strada Masero,residential,False,False,3.924,,,"LINESTRING (7.7179553 45.3801572, 7.7179079 45.3801689)",2.5,,,
38505356,,Strada Masero,residential,False,True,26.437,,,"LINESTRING (7.7179553 45.3801572, 7.7182747 45.3800785)",2.5,,,
