osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,tunnel
366643513,False,,Via Mugna,living_street,,True,15.852,"LINESTRING (11.7678846 45.7245795, 11.7679894 45.7245836, 11.7680878 45.7245746)",,,
366643514,False,,Via Mugna,living_street,,True,26.603,"LINESTRING (11.7678433 45.724817, 11.7678846 45.7245795)",,,
27697449,False,,Via San Pio X,residential,,True,16.785,"LINESTRING (11.7680523 45.7262573, 11.7682635 45.7262897)",,2,
27697449,False,,Via San Pio X,residential,,False,34.571,"LINESTRING (11.7680523 45.7262573, 11.7678961 45.7262338, 11.767615 45.7261986)",,2,
366643526,False,,Via San Pio X,residential,,False,143.88400000000001,"LINESTRING (11.7680523 45.7262573, 11.7680381 45.7263175, 11.7678096 45.727258, 11.7678385 45.7273159, 11.7679539 45.7273411, 11.7679899 45.7273914, 11.7679683 45.727467)",,,
366643526,False,,Via San Pio X,residential,,True,143.884,"LINESTRING (11.7679683 45.727467, 11.7679899 45.7273914, 11.7679539 45.7273411, 11.7678385 45.7273159, 11.7678096 45.727258, 11.7680381 45.7263175, 11.7680523 45.7262573)",,,
366643513,False,,Via Mugna,living_street,,True,14.95,"LINESTRING (11.7676932 45.7245646, 11.7678846 45.7245795)",,,
722933359,False,,Via Camillo Benso di Cavour,residential,,True,35.257,"LINESTRING (11.7668125 45.719995, 11.7667158 45.7203048)",,,
430019710,False,,Via Camillo Benso di Cavour,residential,,False,34.451,"LINESTRING (11.7668125 45.719995, 11.766689 45.719978, 11.7663771 45.7199351)",,,
430019710,False,,Via Camillo Benso di Cavour,residential,,True,34.451,"LINESTRING (11.7663771 45.7199351, 11.766689 45.719978, 11.7668125 45.719995)",,,
27895766,False,,Via Dante Alighieri,residential,,True,80.396,"LINESTRING (11.7648605 45.7212176, 11.7638437 45.7210804)",,,
28360069,False,,Viale dei Tigli,residential,50,True,48.141,"LINESTRING (11.7648605 45.7212176, 11.7649866 45.7207937)",,,
722037630,False,,Viale dei Tigli,residential,50,False,52.891,"LINESTRING (11.7648605 45.7212176, 11.7648046 45.7214367, 11.7647766 45.7215467, 11.7647427 45.7216861)",,,
722037630,False,,Viale dei Tigli,residential,50,False,78.115,"LINESTRING (11.7644882 45.7227262, 11.7643215 45.723419)",,,
430025273,False,,Viale dei Tigli,residential,,False,54.491,"LINESTRING (11.7644882 45.7227262, 11.7644024 45.7227088, 11.7637989 45.7226354)",,,
722037630,False,,Viale dei Tigli,residential,50,True,117.331,"LINESTRING (11.7644882 45.7227262, 11.7645095 45.7226458, 11.7646832 45.7219309, 11.7647372 45.7217089, 11.7647427 45.7216861)",,,
430025273,False,,Viale dei Tigli,residential,,True,54.491,"LINESTRING (11.7637989 45.7226354, 11.7644024 45.7227088, 11.7644882 45.7227262)",,,
722933360,False,,Via San Pio X,residential,,False,45.237,"LINESTRING (11.7651722 45.7258781, 11.7646138 45.7257617)",,2,
722933360,False,,Via San Pio X,residential,,True,58.314,"LINESTRING (11.7651722 45.7258781, 11.7659054 45.7259923)",,2,
130437545,False,,Via Papa Giovanni XXIII,residential,,True,124.09799999999998,"LINESTRING (11.7651722 45.7258781, 11.7651636 45.7259132, 11.7650405 45.7264143, 11.7649404 45.7268399, 11.7649373 45.7268791, 11.7649549 45.7269046, 11.764987 45.7269199, 11.7650513 45.7269301)",,,
27697449,False,,Via San Pio X,residential,,False,17.464,"LINESTRING (11.7669803 45.7261193, 11.7667575 45.7260975)",,2,
27697449,False,,Via San Pio X,residential,,True,50.06100000000001,"LINESTRING (11.7669803 45.7261193, 11.7674356 45.7261788, 11.7674767 45.7261849, 11.767615 45.7261986)",,2,
28360539,False,,Via Papa Albino Luciani,residential,,False,112.968,"LINESTRING (11.7669803 45.7261193, 11.7669853 45.7260889, 11.766994 45.7260522, 11.7671356 45.7253784, 11.7671053 45.7253425, 11.7669681 45.7253271, 11.7667857 45.7253101)",,,
551307022,False,,Via Calvisano,residential,,False,101.27600000000001,"LINESTRING (11.7566514 45.7228705, 11.7565838 45.7228836, 11.7564967 45.7228912, 11.756421 45.7228859, 11.7561834 45.7228621, 11.7561349 45.7228783, 11.7561161 45.7228986, 11.7561047 45.7229465, 11.7560474 45.7232073, 11.7560747 45.7232309, 11.756322 45.7232619)",,,
722930484,False,,Via Calvisano,residential,,False,36.589999999999996,"LINESTRING (11.7566514 45.7228705, 11.7566392 45.7228431, 11.7566443 45.7227809, 11.7566866 45.7226576, 11.7567078 45.72258, 11.7567165 45.7225483)",,,
"[722930484, 28359366]",False,,Via Calvisano,residential,,True,213.037,"LINESTRING (11.7566514 45.7228705, 11.7566597 45.7228891, 11.756716 45.7229249, 11.7567783 45.7229383, 11.7569557 45.7229572, 11.7570748 45.7229709, 11.7571278 45.722977, 11.7572476 45.7229932, 11.7573512 45.7230403, 11.7573937 45.7231104, 11.7573563 45.7233219, 11.7573546 45.7234803, 11.7573422 45.7237446, 11.757342 45.724375, 11.7573419 45.7244117)",,,
28358518,False,,Via Nicodemo Bertorelle,residential,,False,4.749,"LINESTRING (11.7637724 45.7255777, 11.7637621 45.7256198)",,,
27912733,True,,Viale della Vittoria,residential,,False,98.366,"LINESTRING (11.7637724 45.7255777, 11.7637248 45.725572, 11.7636597 45.7255634, 11.7632634 45.7255112, 11.7625696 45.7254242, 11.7625262 45.7254175)",,,
"[322190737, 27895719]",False,,Via Albano Rigoni,unclassified,30,False,57.41,"LINESTRING (11.7597067 45.7241781, 11.7597144 45.7241386, 11.759774 45.7238721, 11.7598191 45.7236678)",,,
722059821,True,,Via Albano Rigoni,unclassified,,False,14.181999999999999,"LINESTRING (11.7597067 45.7241781, 11.7597067 45.7242146, 11.7597233 45.7242599, 11.759759 45.7242965)",,,
722865154,True,SP58,Via Roma,secondary,,False,6.805,"LINESTRING (11.759759 45.7242965, 11.7597763 45.7243017, 11.759803 45.7243168, 11.7598228 45.7243365)",roundabout,,
27895734,False,,Via Monte Grappa,unclassified,,False,43.216,"LINESTRING (11.7610468 45.7212016, 11.7615918 45.7212808)",,,
759694900,False,,Via Monte Grappa,living_street,,False,86.781,"LINESTRING (11.7610468 45.7212016, 11.7613106 45.7204432)",,,
27895734,False,,Via Monte Grappa,unclassified,,True,36.039,"LINESTRING (11.7610468 45.7212016, 11.7607243 45.7211548, 11.7605912 45.7211397)",,,
759694900,False,,Via Monte Grappa,living_street,,True,86.781,"LINESTRING (11.7613106 45.7204432, 11.7610468 45.7212016)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,48.284,"LINESTRING (11.767592 45.721871, 11.7677275 45.7214472)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,22.035,"LINESTRING (11.767592 45.721871, 11.7675301 45.7220644)",,,
759702379,False,,Via Giacomo Matteotti,residential,,False,38.13,"LINESTRING (11.767592 45.721871, 11.7680706 45.7219481)",,,
759702379,False,,Via Giacomo Matteotti,residential,,True,38.13,"LINESTRING (11.7680706 45.7219481, 11.767592 45.721871)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,25.434,"LINESTRING (11.7681257 45.7202161, 11.7681992 45.7199932)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,93.289,"LINESTRING (11.7681257 45.7202161, 11.7678562 45.7210337)",,,
759702380,False,,Via Giacomo Matteotti,residential,,False,47.073,"LINESTRING (11.7681257 45.7202161, 11.7687159 45.7203132)",,,
759702380,False,,Via Giacomo Matteotti,residential,,True,47.073,"LINESTRING (11.7687159 45.7203132, 11.7681257 45.7202161)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,25.434,"LINESTRING (11.7681992 45.7199932, 11.7681257 45.7202161)",,,
759702381,False,,Via Giacomo Matteotti,residential,,False,42.94,"LINESTRING (11.7681992 45.7199932, 11.7687385 45.720079)",,,
759702381,False,,Via Giacomo Matteotti,residential,,True,42.94,"LINESTRING (11.7687385 45.720079, 11.7681992 45.7199932)",,,
759701811,False,,Via Antonio Gramsci,residential,,True,102.714,"LINESTRING (11.7660557 45.7209191, 11.7658669 45.7215271, 11.7657804 45.7218226)",,,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,False,23.771,"LINESTRING (11.7674594 45.7237008, 11.7677573 45.7236513)",,2,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,True,19.232999999999997,"LINESTRING (11.7674594 45.7237008, 11.76732 45.7237248, 11.7672184 45.7237409)",,2,
768642619,False,,Via Giuseppe Garibaldi,residential,,False,58.441,"LINESTRING (11.7674594 45.7237008, 11.7674633 45.7237512, 11.7674651 45.7237747, 11.7674659 45.723785, 11.7674717 45.7238596, 11.7675004 45.7242256)",,,
768642619,False,,Via Giuseppe Garibaldi,residential,,True,58.441,"LINESTRING (11.7675004 45.7242256, 11.7674717 45.7238596, 11.7674659 45.723785, 11.7674651 45.7237747, 11.7674633 45.7237512, 11.7674594 45.7237008)",,,
130437545,False,,Via Papa Giovanni XXIII,residential,,False,124.098,"LINESTRING (11.7650513 45.7269301, 11.764987 45.7269199, 11.7649549 45.7269046, 11.7649373 45.7268791, 11.7649404 45.7268399, 11.7650405 45.7264143, 11.7651636 45.7259132, 11.7651722 45.7258781)",,,
551307022,False,,Via Calvisano,residential,,True,101.27600000000001,"LINESTRING (11.756322 45.7232619, 11.7560747 45.7232309, 11.7560474 45.7232073, 11.7561047 45.7229465, 11.7561161 45.7228986, 11.7561349 45.7228783, 11.7561834 45.7228621, 11.756421 45.7228859, 11.7564967 45.7228912, 11.7565838 45.7228836, 11.7566514 45.7228705)",,,
