osmid,oneway,name,highway,maxspeed,reversed,length,bridge,lanes,geometry,width,access
33807559,False,Strosteeg,residential,30,True,114.984,,,"LINESTRING (5.1202474 52.0888478, 5.1203302 52.0887009, 5.1203064 52.0886441, 5.1195367 52.0884793, 5.119454 52.0884608, 5.1194074 52.0884715, 5.1193538 52.0885496, 5.1193201 52.0886045, 5.1192637 52.0886887)",,
158215808,False,Strosteeg,residential,30,False,22.678,,,"LINESTRING (5.1200282 52.0889883, 5.1197165 52.0889182)",,
27370545,True,Oudegracht,residential,30,False,39.768,,,"LINESTRING (5.1168031 52.0945646, 5.1168118 52.0949222)",,
491572875,False,Lucasbolwerk,unclassified,,True,10.48,,,"LINESTRING (5.1263982 52.0934362, 5.1262461 52.0934239)",,
142105269,True,Voorstraat,residential,30,False,62.356,,,"LINESTRING (5.1233439 52.0951593, 5.1232623 52.0951521, 5.1231788 52.0951463, 5.1224326 52.0951377)",5,
27370545,True,Oudegracht,residential,30,False,114.16499999999999,,,"LINESTRING (5.1169495 52.0935454, 5.1168895 52.0937394, 5.1168172 52.0940587, 5.1167927 52.0941914, 5.1167962 52.0944819, 5.1168031 52.0945646)",,
7010272,True,Kleine Slachtstraat,residential,,False,45.717999999999996,,,"LINESTRING (5.1196151 52.0944864, 5.1196379 52.0944643, 5.1196735 52.0944341, 5.1200333 52.0941657)",,
36561911,False,Hardebollenstraat,residential,,False,34.274,,,"LINESTRING (5.1196151 52.0944864, 5.1195602 52.0945588, 5.1194672 52.0947799)",,
758379044,True,Voorstraat,residential,30,False,82.55,,,"LINESTRING (5.1196151 52.0944864, 5.118931 52.094017, 5.1188388 52.09392)",5,
7057471,True,Neude,busway,,False,10.954,,,"LINESTRING (5.11842 52.0935692, 5.1183855 52.093473)",,destination
7057421,False,Potterstraat,busway,30,False,23.306999999999995,,2,"LINESTRING (5.11842 52.0935692, 5.1184685 52.0935727, 5.1187206 52.0935927, 5.1187585 52.0935954)",,
7057421,False,Potterstraat,busway,30,True,98.283,,2,"LINESTRING (5.11842 52.0935692, 5.1182743 52.0935585, 5.1182275 52.093553, 5.1181722 52.0935474, 5.1170739 52.0934491, 5.1169987 52.0934356)",,
7057304,False,Visscherssteeg,residential,30,True,21.641000000000002,,,"LINESTRING (5.119325 52.0891391, 5.1191242 52.0890869, 5.1190341 52.0890621)",,
26735750,False,Rozenstraat,residential,30,True,82.094,,,"LINESTRING (5.1157136 52.094846, 5.1154954 52.094723, 5.1150644 52.0942337)",,
7010419,False,Lange Nieuwstraat,residential,30,False,135.274,,,"LINESTRING (5.1234394 52.0874804, 5.1234142 52.0875189, 5.1231036 52.0879794, 5.1228393 52.0883442, 5.1226692 52.088601)",4.9,
7010419,False,Lange Nieuwstraat,residential,30,True,92.844,,,"LINESTRING (5.1234394 52.0874804, 5.1235444 52.0873223, 5.1235736 52.0872769, 5.1235961 52.087244, 5.1237812 52.08695, 5.1239312 52.0867021)",4.9,
33681126,False,Catharijnesteeg,unclassified,30,True,65.533,,,"LINESTRING (5.1234394 52.0874804, 5.1235433 52.0875133, 5.1236305 52.087541, 5.1238603 52.0876138, 5.1241039 52.0876818, 5.1242769 52.0877633)",,
33681126,False,Catharijnesteeg,unclassified,30,False,65.533,,,"LINESTRING (5.1242769 52.0877633, 5.1241039 52.0876818, 5.1238603 52.0876138, 5.1236305 52.087541, 5.1235433 52.0875133, 5.1234394 52.0874804)",,
"[944427025, 535777711]",True,Wittevrouwensingel,tertiary,30,False,84.86900000000001,,1,"LINESTRING (5.1279833 52.0928306, 5.1281388 52.0929424, 5.1282406 52.0930338, 5.1283793 52.0931427, 5.1285359 52.0932572, 5.1285684 52.0932806, 5.1286189 52.0933122, 5.1286764 52.0933496, 5.1287184 52.0933971, 5.1287254 52.0934339)",,
7010547,True,Nieuwegracht,residential,30,False,96.06,,,"LINESTRING (5.1259435 52.0874804, 5.125807 52.0876079, 5.1252252 52.0881569, 5.1251815 52.0882062)",,
"[263067899, 265272709, 7010399]",False,Quintijnsbrug,residential,30,True,23.104,yes,,"LINESTRING (5.1259435 52.0874804, 5.1258458 52.0874476, 5.125707 52.0874005, 5.125649 52.0873784)",,
7010586,False,Maliesingel,tertiary,30,True,91.144,,,"LINESTRING (5.1275093 52.0925457, 5.1274361 52.0924721, 5.1274021 52.0924183, 5.1273961 52.0923719, 5.127412 52.0922362, 5.1275822 52.0917543)",,
944427019,True,Maliesingel,tertiary,30,False,32.442,,,"LINESTRING (5.1275093 52.0925457, 5.1275998 52.0925925, 5.1276908 52.0926559, 5.1277173 52.0926744, 5.127795 52.09272, 5.1278467 52.0927503)",,
7010557,True,Servetstraat,residential,30,False,44.738,,,"LINESTRING (5.1211121 52.0906105, 5.1210687 52.0905879, 5.1210297 52.0905686, 5.1205184 52.0904477)",,
"[274845814, 421080030]",False,Vredenburg,residential,,False,38.883,,,"LINESTRING (5.1148279 52.0927598, 5.1148271 52.092776, 5.1148068 52.0929222, 5.1147898 52.0930041, 5.1147831 52.0930154, 5.1147338 52.0930899, 5.114726 52.0931006)",,
3243983,False,,residential,,True,7.398,,,"LINESTRING (5.1207684 52.0868328, 5.1208703 52.0868553)",,
425994914,False,,residential,,True,9.348,,,"LINESTRING (5.1209986 52.0868845, 5.1208703 52.0868553)",,
491561667,False,Wittevrouwensingel,tertiary,30,False,3.067,,,"LINESTRING (5.1284272 52.0937615, 5.1283936 52.0937798)",,
425994898,True,Wittevrouwensingel,tertiary,30,False,46.282,,,"LINESTRING (5.1284272 52.0937615, 5.1285509 52.0936747, 5.1285651 52.093645, 5.1285802 52.0936133, 5.1285991 52.0935773, 5.1285943 52.0935229, 5.1285585 52.0934504, 5.1284953 52.0933936)",,
"[944427023, 817359335]",True,Wittevrouwensingel,tertiary,30,False,88.073,,,"LINESTRING (5.1284953 52.0933936, 5.128334 52.0932534, 5.1282076 52.093145, 5.1280799 52.0930538, 5.1280317 52.0930173, 5.1278383 52.0928881, 5.1277893 52.0928409, 5.1277132 52.0927661)",,
443048050,False,Schalkwijkstraat,residential,30,False,55.62,,,"LINESTRING (5.1265397 52.0876195, 5.1272233 52.0878911)",2.6,
107240502,False,Mariaplaats,residential,30,False,35.517,,,"LINESTRING (5.1177981 52.0894782, 5.1180756 52.0892081)",,
107240502,False,Mariaplaats,residential,30,True,17.727,,,"LINESTRING (5.1177981 52.0894782, 5.1177045 52.0895879, 5.1176796 52.08962)",,
7010555,False,Herenbrug,unclassified,30,True,10.366,,,"LINESTRING (5.1274734 52.0900704, 5.1273418 52.090024)",,
"[7010555, 104668573, 104668574]",False,Herenbrug,unclassified,30,False,55.776999999999994,yes,,"LINESTRING (5.1274734 52.0900704, 5.1275984 52.0901245, 5.1277537 52.0901796, 5.1279933 52.0902684, 5.1280767 52.090297, 5.1281637 52.0903372)",,
"[1214022387, 477901068, 477901069]",True,Hieronymusplantsoen,residential,30,False,151.017,,,"LINESTRING (5.1274734 52.0900704, 5.1273984 52.0901063, 5.127346 52.0902153, 5.1272531 52.0904085, 5.1270908 52.0908136, 5.1270806 52.0908416, 5.1269695 52.0911481, 5.1269069 52.0912396, 5.126859 52.0912694, 5.1268014 52.0912908, 5.1267539 52.0913213)",4,
7010212,True,Boothstraat,residential,30,False,150.70000000000002,,,"LINESTRING (5.1224326 52.0951377, 5.1222763 52.0946785, 5.1221662 52.0943559, 5.1219884 52.0938102)",,
142105269,True,Voorstraat,residential,30,False,47.344,,,"LINESTRING (5.1224326 52.0951377, 5.1223327 52.095136, 5.1219567 52.0951295, 5.1218209 52.0951264, 5.1217802 52.0951252, 5.1217399 52.0951246)",5,
758379044,True,Voorstraat,residential,30,False,37.248999999999995,,,"LINESTRING (5.1188388 52.09392, 5.1187951 52.0938562, 5.1187461 52.0937399, 5.1187409 52.0936488, 5.1187585 52.0935954)",5,
944427016,True,Nachtegaalstraat,residential,30,False,46.063,,2,"LINESTRING (5.1286244 52.0927046, 5.12841 52.0927586, 5.1282895 52.0927806, 5.128166 52.0928008, 5.1279833 52.0928306)",,
944427022,True,Lucasbolwerk,residential,30,False,9.288,,,"LINESTRING (5.1277132 52.0927661, 5.1278467 52.0927503)",,
944427018,True,Maliesingel,tertiary,30,False,28.315,,2,"LINESTRING (5.1277132 52.0927661, 5.1276767 52.0927324, 5.1275462 52.0926067, 5.1275093 52.0925457)",,
944427024,True,Wittevrouwensingel,tertiary,30,False,12.916,,,"LINESTRING (5.1278467 52.0927503, 5.1279833 52.0928306)",,
944427017,True,Nachtegaalstraat,residential,30,False,53.495999999999995,,,"LINESTRING (5.1278467 52.0927503, 5.1281656 52.0927477, 5.1286244 52.0927046)",,
7010347,True,Achter Sint Pieter,residential,,False,58.987,,,"LINESTRING (5.1233893 52.0914604, 5.1233679 52.0915149, 5.1232383 52.0917088, 5.1231265 52.0918349, 5.1229898 52.0919223)",,
35380309,False,Pieterskerkhof,residential,,True,68.928,,,"LINESTRING (5.1233893 52.0914604, 5.1235249 52.0914694, 5.1237408 52.0914825, 5.1238859 52.0914913, 5.1243952 52.0915048)",,
35379940,True,Janskerkhof,unclassified,30,False,2.295,,,"LINESTRING (5.120515 52.0934224, 5.120505 52.0934027)",,
1271178328,True,Lange Jansstraat,busway,30,False,72.66900000000001,,1,"LINESTRING (5.120515 52.0934224, 5.1195922 52.0935437, 5.1194743 52.0935576)",,
104669480,False,Drift,unclassified,30,True,1.49,,,"LINESTRING (5.1231761 52.0932092, 5.1231762 52.0931958)",,
"[104669480, 935471815]",False,Drift,unclassified,30,False,56.311,,,"LINESTRING (5.1231761 52.0932092, 5.1231759 52.0932243, 5.1231758 52.0932339, 5.1231579 52.0932504, 5.1231489 52.0932606, 5.1231525 52.093289, 5.1232707 52.0937045)",,
1271178327,True,Janskerkhof,busway,30,False,191.30100000000002,,1,"LINESTRING (5.1231761 52.0932092, 5.1230099 52.093205, 5.1229615 52.0932019, 5.1219617 52.0931373, 5.121874 52.0931317, 5.1215226 52.093116, 5.1213751 52.0931358, 5.121241 52.0931753, 5.1209379 52.0933203, 5.1207837 52.0933681, 5.120515 52.0934224)",,
7010223,True,Keizerstraat,residential,30,False,1.956,,,"LINESTRING (5.1246133 52.0930879, 5.1246081 52.0930706)",,
1271178327,True,Janskerkhof,busway,30,False,99.17399999999999,,1,"LINESTRING (5.1246133 52.0930879, 5.1234417 52.0931924, 5.1232352 52.0932108, 5.1231761 52.0932092)",,
7010267,True,Lange Jufferstraat,residential,,False,2.179,,,"LINESTRING (5.1254801 52.0930151, 5.1254801 52.0929955)",,
1271178327,True,Janskerkhof,busway,30,False,59.767999999999994,,1,"LINESTRING (5.1254801 52.0930151, 5.1247145 52.0930789, 5.1246133 52.0930879)",,
7010154,True,Jansveld,residential,,False,2.61,,,"LINESTRING (5.1194743 52.0935576, 5.1194554 52.0935372)",,
1271178328,True,Lange Jansstraat,busway,30,False,49.69,,1,"LINESTRING (5.1194743 52.0935576, 5.1190355 52.0936082, 5.1188818 52.0936139, 5.1187585 52.0935954)",,
