osmid,ref,highway,oneway,reversed,length,bridge,name,geometry,lanes,maxspeed,junction
705227221,,residential,False,True,143.66,,,"LINESTRING (3.0212742 36.6995904, 3.02098 36.6993049, 3.0208459 36.699178, 3.0206903 36.6990597, 3.0205737 36.6989823, 3.0204114 36.698907, 3.0202478 36.6988371, 3.0200654 36.6987651)",,,
705227222,,residential,False,True,79.264,,,"LINESTRING (3.0212742 36.6995904, 3.0214333 36.6994511, 3.0216224 36.6992758, 3.021866 36.6990585)",,,
1050338383,,residential,False,True,79.59700000000001,,,"LINESTRING (3.020681 36.6994694, 3.0201044 36.6993833, 3.0200507 36.6993931, 3.0200145 36.699422, 3.0199354 36.6995694)",,,
705227223,,residential,False,True,19.831,,,"LINESTRING (3.0197209 36.6995222, 3.0199354 36.6995694)",,,
1050338384,,residential,False,False,90.73,,,"LINESTRING (3.0197209 36.6995222, 3.019775 36.6992932, 3.0197895 36.6992318, 3.0198905 36.6989866, 3.0200654 36.6987651)",,,
1050338384,,residential,False,True,53.111999999999995,,,"LINESTRING (3.0197209 36.6995222, 3.0196543 36.6998041, 3.01961 36.6999915)",,,
705227221,,residential,False,False,143.66,,,"LINESTRING (3.0200654 36.6987651, 3.0202478 36.6988371, 3.0204114 36.698907, 3.0205737 36.6989823, 3.0206903 36.6990597, 3.0208459 36.699178, 3.02098 36.6993049, 3.0212742 36.6995904)",,,
1050338384,,residential,False,False,68.074,,,"LINESTRING (3.0200654 36.6987651, 3.0201553 36.6986957, 3.0202538 36.6986317, 3.0203618 36.6985747, 3.0205241 36.6984887, 3.0205562 36.6984672, 3.0205971 36.6984371, 3.0206501 36.698378)",,,
1050338384,,residential,False,True,90.72999999999999,,,"LINESTRING (3.0200654 36.6987651, 3.0198905 36.6989866, 3.0197895 36.6992318, 3.019775 36.6992932, 3.0197209 36.6995222)",,,
705227223,,residential,False,False,35.982,,,"LINESTRING (3.0221401 36.6999909, 3.0217442 36.699928)",,,
705227220,,residential,False,True,63.712999999999994,,,"LINESTRING (3.0221401 36.6999909, 3.0224901 36.6995973, 3.0225693 36.6995341)",,,
705227223,,residential,False,True,89.519,,,"LINESTRING (3.0221401 36.6999909, 3.0222313 36.7000221, 3.0223104 36.7000479, 3.0224445 36.7001113, 3.0227261 36.7002726, 3.023009 36.7003887)",,,
705227223,,residential,False,False,65.438,,,"LINESTRING (3.0217442 36.699928, 3.0210256 36.6998081)",,,
705227223,,residential,False,True,35.982,,,"LINESTRING (3.0217442 36.699928, 3.0221401 36.6999909)",,,
1050338377,,residential,False,False,23.014,,,"LINESTRING (3.0217442 36.699928, 3.0217061 36.7001327)",,30,
705227222,,residential,False,True,32.821,,,"LINESTRING (3.0210256 36.6998081, 3.0212742 36.6995904)",,,
705227223,,residential,False,False,7.643,,,"LINESTRING (3.0210256 36.6998081, 3.0209429 36.69979)",,,
705227223,,residential,False,True,65.438,,,"LINESTRING (3.0210256 36.6998081, 3.0217442 36.699928)",,,
705227223,,residential,False,False,19.831,,,"LINESTRING (3.0199354 36.6995694, 3.0197209 36.6995222)",,,
705227223,,residential,False,True,93.112,,,"LINESTRING (3.0199354 36.6995694, 3.0209429 36.69979)",,,
1050338383,,residential,False,False,79.597,,,"LINESTRING (3.0199354 36.6995694, 3.0200145 36.699422, 3.0200507 36.6993931, 3.0201044 36.6993833, 3.020681 36.6994694)",,,
705227222,,residential,False,False,79.264,,,"LINESTRING (3.021866 36.6990585, 3.0216224 36.6992758, 3.0214333 36.6994511, 3.0212742 36.6995904)",,,
705227222,,residential,False,True,78.89099999999999,,,"LINESTRING (3.021866 36.6990585, 3.0220838 36.6987769, 3.02236 36.6984704)",,,
705232072,,residential,False,True,82.026,,,"LINESTRING (3.021866 36.6990585, 3.0220439 36.6991788, 3.0225693 36.6995341)",,,
743395792,RN 63,primary,True,False,2.465,,,"LINESTRING (3.0282395 36.7031691, 3.0282147 36.7031789)",,,roundabout
30251318,,tertiary,True,False,17.615,,Rue Ben Merdja Mahmoud,"LINESTRING (3.0281197 36.703287, 3.0280499 36.7031388)",,,
786080436,,tertiary,False,False,8.312,,Rue Ben Merdja Mahmoud,"LINESTRING (3.0281197 36.703287, 3.0281452 36.7033589)",,,
743395795,RN 63,primary,True,False,52.275,,,"LINESTRING (3.028218 36.7029681, 3.0287733 36.7031191)",,,
743395792,RN 63,primary,True,False,27.596999999999998,,,"LINESTRING (3.028218 36.7029681, 3.0282515 36.7029836, 3.0282785 36.7030058, 3.028297 36.7030331, 3.0283056 36.7030633, 3.0283036 36.7030943, 3.0282911 36.7031237, 3.0282693 36.7031492, 3.0282395 36.7031691)",,,roundabout
743395792,RN 63,primary,True,False,2.96,,,"LINESTRING (3.028186 36.702961, 3.028218 36.7029681)",,,roundabout
743395792,RN 63,primary,True,False,22.702,,,"LINESTRING (3.0280242 36.703083, 3.0280268 36.703049, 3.0280419 36.7030172, 3.0280681 36.7029905, 3.0281031 36.7029712, 3.0281436 36.702961, 3.028186 36.702961)",,,roundabout
743395793,RN 63,primary,True,False,22.093,,,"LINESTRING (3.0280242 36.703083, 3.0280023 36.7030331, 3.0279739 36.7029853, 3.027944 36.7029455, 3.0279096 36.7029082)",,,
743395792,RN 63,primary,True,False,6.673,,,"LINESTRING (3.0280499 36.7031388, 3.0280324 36.7031123, 3.0280242 36.703083)",,,roundabout
743395792,RN 63,primary,True,False,16.479999999999997,,,"LINESTRING (3.0282147 36.7031789, 3.0281849 36.7031851, 3.0281541 36.7031859, 3.0281238 36.7031813, 3.0280955 36.7031716, 3.0280704 36.7031572, 3.0280499 36.7031388)",,,roundabout
743395799,,tertiary,True,False,14.825000000000001,,Rue Ben Merdja Mahmoud,"LINESTRING (3.0282147 36.7031789, 3.028191 36.7031978, 3.0281693 36.703218, 3.0281501 36.7032397, 3.0281335 36.7032628, 3.0281197 36.703287)",,,
743395796,RN 63,primary,True,False,25.331,,,"LINESTRING (3.0279096 36.7029082, 3.028186 36.702961)",,,
743395797,RN 63,primary,False,True,59.709,,,"LINESTRING (3.0279096 36.7029082, 3.0272546 36.7027961)",,,
33143808,,residential,False,False,30.578,,,"LINESTRING (3.0279096 36.7029082, 3.0279231 36.7027969, 3.027943 36.7027241, 3.0279752 36.7026393)",,,
202708429,,secondary,False,False,8.775,,Route de Souyah,"LINESTRING (3.0293492 36.6982197, 3.029338 36.6982981)",,,
202708429,,secondary,False,True,8.775,,Route de Souyah,"LINESTRING (3.029338 36.6982981, 3.0293492 36.6982197)",,,
"[202708426, 202708428, 202708429]",,secondary,False,False,216.758,yes,"['Route de Souyah', 'Rue Laïnani Allal']","LINESTRING (3.029338 36.6982981, 3.0292885 36.6986907, 3.0292685 36.6988366, 3.0292417 36.6989818, 3.0292083 36.6991261, 3.0291684 36.6992694, 3.0291218 36.6994113, 3.0290687 36.6995518, 3.0289964 36.6996988, 3.0289033 36.6998679, 3.0287723 36.700182)",,,
42527356,,residential,False,True,53.482,,,"LINESTRING (3.0185465 36.698571, 3.0185731 36.6985717, 3.0187458 36.6985701, 3.0191266 36.6984705)",,,
258888014,,residential,False,True,24.101,,Rue Zoubiri Boualem,"LINESTRING (3.0234662 36.7050724, 3.023406 36.7048611)",,,
258888014,,residential,False,False,122.2,,Rue Zoubiri Boualem,"LINESTRING (3.0234662 36.7050724, 3.0234796 36.7051735, 3.0234217 36.7054874, 3.0233782 36.705585, 3.0232535 36.7057758, 3.0229213 36.7060194)",,,
1032244788,,residential,False,True,119.507,,,"LINESTRING (3.0234662 36.7050724, 3.0237975 36.7051186, 3.023909 36.7051051, 3.0242132 36.7049913, 3.0243078 36.704975, 3.0247668 36.7049811)",,,
"[30251720, 30251695]",,residential,False,False,56.04900000000001,,"['Rue Belkouni Youcef', 'Rue Moussa Cherifa']","LINESTRING (3.0265821 36.7037721, 3.0265796 36.7037287, 3.0262904 36.7033307)",,,
30251720,,residential,False,True,173.14,,Rue Belkouni Youcef,"LINESTRING (3.0265821 36.7037721, 3.026536 36.7037993, 3.0259429 36.7038327, 3.0255218 36.7038549, 3.0252778 36.7039029, 3.0247082 36.7040932)",,,
1171791930,,road,False,False,46.015,,,"LINESTRING (3.0265821 36.7037721, 3.0266757 36.703947, 3.0268152 36.7041405)",,,
1032244789,,residential,False,False,41.648,,,"LINESTRING (3.0240843 36.7056782, 3.0239361 36.7060334)",,,
1032244789,,residential,False,False,37.999,,,"LINESTRING (3.0239361 36.7060334, 3.0237794 36.7063512)",,,
1032244789,,residential,False,True,41.648,,,"LINESTRING (3.0239361 36.7060334, 3.0240843 36.7056782)",,,
1032244790,,residential,False,True,49.727,,,"LINESTRING (3.0239361 36.7060334, 3.0237451 36.7059961, 3.0236727 36.7059995, 3.0235947 36.7060353, 3.0234574 36.7061506)",,,
1032244790,,residential,False,False,49.727,,,"LINESTRING (3.0234574 36.7061506, 3.0235947 36.7060353, 3.0236727 36.7059995, 3.0237451 36.7059961, 3.0239361 36.7060334)",,,
1050338377,,residential,False,True,23.014,,,"LINESTRING (3.0217061 36.7001327, 3.0217442 36.699928)",,30,
1050338378,,residential,False,False,50.438,,,"LINESTRING (3.0217061 36.7001327, 3.0222599 36.7002254)",,30,
1050338378,,residential,False,True,97.77399999999999,,,"LINESTRING (3.0217061 36.7001327, 3.0210137 36.7000442, 3.0209157 36.700013, 3.0208979 36.6999909, 3.0208931 36.6999391, 3.0209429 36.69979)",,30,
1050338378,,residential,False,True,50.438,,,"LINESTRING (3.0222599 36.7002254, 3.0217061 36.7001327)",,30,
30013495,,residential,False,True,16.443,,,"LINESTRING (3.01961 36.6999915, 3.019601 36.6998438)",,,
30013495,,residential,False,False,76.118,,,"LINESTRING (3.01961 36.6999915, 3.0196068 36.7001425, 3.0195903 36.7001746, 3.0195371 36.7001989, 3.0189767 36.7002177)",,,
1050338384,,residential,False,False,53.111999999999995,,,"LINESTRING (3.01961 36.6999915, 3.0196543 36.6998041, 3.0197209 36.6995222)",,,
1050338386,,residential,False,False,53.292,,,"LINESTRING (3.0235457 36.6988978, 3.02353 36.6993769)",,,
1050338387,,residential,False,False,49.173,,,"LINESTRING (3.0238212 36.6989167, 3.0238453 36.6993585)",,,
1050338385,,residential,False,False,68.078,,,"LINESTRING (3.0233711 36.6999962, 3.0232753 36.6993888)",,,
1050338386,,residential,False,True,61.776,,,"LINESTRING (3.0236329 36.6999263, 3.02353 36.6993769)",,,
1050338386,,residential,False,False,61.776,,,"LINESTRING (3.02353 36.6993769, 3.0236329 36.6999263)",,,
1050338386,,residential,False,True,53.292,,,"LINESTRING (3.02353 36.6993769, 3.0235457 36.6988978)",,,
1050338388,,residential,False,False,22.746,,,"LINESTRING (3.02353 36.6993769, 3.0232753 36.6993888)",,,
1050338388,,residential,False,True,28.185,,,"LINESTRING (3.02353 36.6993769, 3.0238453 36.6993585)",,,
1050338387,,residential,False,True,60.96,,,"LINESTRING (3.023931 36.6999024, 3.0238453 36.6993585)",,,
1050338387,,residential,False,False,60.96,,,"LINESTRING (3.0238453 36.6993585, 3.023931 36.6999024)",,,
1050338387,,residential,False,True,49.173,,,"LINESTRING (3.0238453 36.6993585, 3.0238212 36.6989167)",,,
1050338388,,residential,False,False,28.185,,,"LINESTRING (3.0238453 36.6993585, 3.02353 36.6993769)",,,
1050338388,,residential,False,True,22.955,,,"LINESTRING (3.0238453 36.6993585, 3.0241021 36.6993436)",,,
1050338385,,residential,False,False,87.833,,,"LINESTRING (3.0232753 36.6993888, 3.0233136 36.6985995)",,,
1050338385,,residential,False,True,68.078,,,"LINESTRING (3.0232753 36.6993888, 3.0233711 36.6999962)",,,
1050338388,,residential,False,True,22.746,,,"LINESTRING (3.0232753 36.6993888, 3.02353 36.6993769)",,,
30252126,,residential,False,False,28.558,,Rue Djarmouni Mahfoudh,"LINESTRING (3.0264224 36.7031121, 3.0261053 36.7030757)",,,
30252126,,residential,False,True,64.938,,Rue Djarmouni Mahfoudh,"LINESTRING (3.0264224 36.7031121, 3.0271377 36.7032224)",,,
1050388214,,residential,False,True,28.337000000000003,,,"LINESTRING (3.0264224 36.7031121, 3.0263653 36.7032864, 3.0262904 36.7033307)",,,
30251695,,residential,False,False,32.807,,Rue Moussa Cherifa,"LINESTRING (3.0262904 36.7033307, 3.0261053 36.7030757)",,,
"[30251720, 30251695]",,residential,False,True,56.04900000000001,,"['Rue Belkouni Youcef', 'Rue Moussa Cherifa']","LINESTRING (3.0262904 36.7033307, 3.0265796 36.7037287, 3.0265821 36.7037721)",,,
1050388214,,residential,False,False,28.337000000000003,,,"LINESTRING (3.0262904 36.7033307, 3.0263653 36.7032864, 3.0264224 36.7031121)",,,
1105183884,,residential,False,False,1.868,,,"LINESTRING (3.0250507 36.7017322, 3.0250505 36.701749)",,,
1171791711,,road,False,True,23.758,,,"LINESTRING (3.0250507 36.7017322, 3.0249377 36.7015387)",,,
1105183884,,residential,False,True,18.261,,,"LINESTRING (3.0250507 36.7017322, 3.0250487 36.7017209, 3.0250423 36.7017086, 3.0249605 36.7015855)",,,
1105183884,,residential,False,False,18.261,,,"LINESTRING (3.0249605 36.7015855, 3.0250423 36.7017086, 3.0250487 36.7017209, 3.0250507 36.7017322)",,,
1171791546,,road,False,True,12.991,,,"LINESTRING (3.021408 36.7043211, 3.0213919 36.7043297, 3.0213295 36.7044178)",,,
"[42527345, 1171791971]",,residential,False,False,257.885,,,"LINESTRING (3.0220571 36.700769, 3.0225557 36.7008681, 3.0231136 36.7011089, 3.0226072 36.7011915, 3.0224698 36.7011915, 3.0221694 36.7011089, 3.0214399 36.7009025)",,30,
30252126,,residential,False,False,64.938,,Rue Djarmouni Mahfoudh,"LINESTRING (3.0271377 36.7032224, 3.0264224 36.7031121)",,,
30252126,,residential,False,True,91.092,,Rue Djarmouni Mahfoudh,"LINESTRING (3.0271377 36.7032224, 3.0281452 36.7033589)",,,
"[1171791987, 258888013]",,"['residential', 'road']",False,False,48.552,,Rue Loumi Ahmed,"LINESTRING (3.0271377 36.7032224, 3.0271866 36.7030704, 3.0272546 36.7027961)",,,
1171791930,,road,False,True,46.015,,,"LINESTRING (3.0268152 36.7041405, 3.0266757 36.703947, 3.0265821 36.7037721)",,,
"[33142642, 1171791547]",,"['residential', 'road']",False,"[False, True]",175.23,,,"LINESTRING (3.0289823 36.7057833, 3.0290979 36.705527, 3.0288361 36.7053753, 3.0286088 36.7053444, 3.0283896 36.7053031, 3.0282222 36.705272, 3.0279995 36.7052307, 3.0277547 36.7051726, 3.0275962 36.7050868)",,,
1171791711,,road,False,False,23.758,,,"LINESTRING (3.0249377 36.7015387, 3.0250507 36.7017322)",,,
"[1171792456, 42527353]",,residential,False,True,100.94300000000001,,,"LINESTRING (3.0185436 36.6992329, 3.0190531 36.6991781, 3.0196613 36.6990895)",,,
1227532268,,residential,False,True,35.322,,,"LINESTRING (3.0230773 36.7000758, 3.023009 36.7003887)",,,
1227532268,,residential,False,False,35.322,,,"LINESTRING (3.023009 36.7003887, 3.0230773 36.7000758)",,,
705227223,,residential,False,False,89.519,,,"LINESTRING (3.023009 36.7003887, 3.0227261 36.7002726, 3.0224445 36.7001113, 3.0223104 36.7000479, 3.0222313 36.7000221, 3.0221401 36.6999909)",,,
705227223,,residential,False,True,134.10299999999998,,,"LINESTRING (3.023009 36.7003887, 3.0232183 36.7004747, 3.0232733 36.7004903, 3.0233605 36.7005108, 3.0234041 36.7005065, 3.0234537 36.7004898, 3.0239117 36.7002629, 3.0243301 36.7000683)",,,
705227223,,residential,False,False,93.112,,,"LINESTRING (3.0209429 36.69979, 3.0199354 36.6995694)",,,
705227223,,residential,False,True,7.643,,,"LINESTRING (3.0209429 36.69979, 3.0210256 36.6998081)",,,
1050338378,,residential,False,False,97.774,,,"LINESTRING (3.0209429 36.69979, 3.0208931 36.6999391, 3.0208979 36.6999909, 3.0209157 36.700013, 3.0210137 36.7000442, 3.0217061 36.7001327)",,30,
