osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel,access,width,service,est_width
34598811,,,Stalleickenweg,residential,30,,False,False,209.512,"LINESTRING (7.1285981 51.4551735, 7.1288636 51.4554633, 7.1288879 51.4555116, 7.1288933 51.4555599, 7.1287045 51.4559261, 7.128707 51.4559502, 7.1287329 51.455972, 7.1294279 51.4561166, 7.1295019 51.4561386, 7.1295476 51.4561866, 7.1295531 51.4562452, 7.1295579 51.4563546, 7.1295506 51.4565651, 7.1295564 51.4566384)",,,,,,
4906648,,,Freisenbruch,residential,30,,False,False,36.613,"LINESTRING (7.1278448 51.4545338, 7.1275239 51.4542722)",,,,,,
4906648,,,Freisenbruch,residential,30,,False,True,88.327,"LINESTRING (7.1278448 51.4545338, 7.1280345 51.4546832, 7.1282175 51.4548192, 7.1285981 51.4551735)",,,,,,
4906650,,,Freisenbruch,residential,30,,False,False,135.663,"LINESTRING (7.1278448 51.4545338, 7.1277959 51.4545728, 7.1271302 51.4551002, 7.1269474 51.4555866)",,,,,,
4906648,,,Freisenbruch,residential,30,,False,True,24.712,"LINESTRING (7.1273397 51.4540819, 7.1275239 51.4542722)",,,,,,
4906648,,,Freisenbruch,residential,30,,False,False,221.39100000000002,"LINESTRING (7.1273397 51.4540819, 7.127075 51.453767, 7.1270122 51.4536257, 7.1269372 51.4534988, 7.1267926 51.4533119, 7.126602 51.4531477, 7.1264524 51.452976, 7.1261106 51.4524279, 7.1259562 51.4522999)",,,,,,
4906652,,,Freisenbruch,residential,30,,False,False,158.455,"LINESTRING (7.1273397 51.4540819, 7.1280331 51.4532918, 7.1284559 51.4528383)",,,,,,
4906648,,,Freisenbruch,residential,30,,False,True,221.391,"LINESTRING (7.1259562 51.4522999, 7.1261106 51.4524279, 7.1264524 51.452976, 7.126602 51.4531477, 7.1267926 51.4533119, 7.1269372 51.4534988, 7.1270122 51.4536257, 7.127075 51.453767, 7.1273397 51.4540819)",,,,,,
4906650,,,Freisenbruch,residential,30,,False,True,135.663,"LINESTRING (7.1269474 51.4555866, 7.1271302 51.4551002, 7.1277959 51.4545728, 7.1278448 51.4545338)",,,,,,
4906652,,,Freisenbruch,residential,30,,False,True,158.455,"LINESTRING (7.1284559 51.4528383, 7.1280331 51.4532918, 7.1273397 51.4540819)",,,,,,
4906934,,,An der Vidume,residential,,,False,False,71.877,"LINESTRING (7.1332758 51.4568011, 7.1333249 51.4566841, 7.1334452 51.4566098, 7.1337569 51.4565054, 7.1340605 51.4564423)",,,,,,
"[93857208, 347940220]",4,L 654,Wattenscheider Hellweg,secondary,50,,False,False,154.89600000000002,"LINESTRING (7.1332758 51.4568011, 7.1330034 51.4567629, 7.1329186 51.4567515, 7.1324883 51.456717, 7.1324543 51.4567143, 7.1323587 51.4567108, 7.1320185 51.4566982, 7.1316561 51.45669, 7.1313321 51.4566827, 7.1310542 51.4566765)",,,,,,
93857208,4,L 654,Wattenscheider Hellweg,secondary,50,,False,True,160.53900000000002,"LINESTRING (7.1332758 51.4568011, 7.1334427 51.4568299, 7.1336636 51.4568801, 7.1340925 51.4570013, 7.134479 51.4571453, 7.1346129 51.4571952, 7.1347105 51.4572321, 7.135047 51.4573597, 7.1351568 51.4574014, 7.1353232 51.4574645)",,,,,,
4906934,,,An der Vidume,residential,,,False,True,71.87700000000001,"LINESTRING (7.1340605 51.4564423, 7.1337569 51.4565054, 7.1334452 51.4566098, 7.1333249 51.4566841, 7.1332758 51.4568011)",,,,,,
4906936,,,Todts Feld,residential,30,,False,False,13.527999999999999,"LINESTRING (7.142205 51.4528215, 7.1420772 51.4527582, 7.1420485 51.4527494)",,,,,,
5902107,,,Zollstraße,residential,50,,False,True,21.648,"LINESTRING (7.142205 51.4528215, 7.1423597 51.4529009, 7.142439 51.4529174, 7.1424674 51.4529175)",,,,,,
"[4269058, 625238253, 625238254, 625238255]","['3', '4', '2']",L 651,Zeppelindamm,primary,70,,False,False,600.236,"LINESTRING (7.142205 51.4528215, 7.1425 51.45255, 7.142705 51.4523815, 7.1432 51.4519667, 7.143888 51.4513599, 7.1444 51.4509167, 7.1449167 51.4504833, 7.1454 51.45005, 7.145914 51.449667, 7.1463604 51.4493714, 7.146817 51.4490913, 7.1476641 51.4486618)",,,,,,
"[625238256, 625238257, 4920066, 93857220]","['3', '2']",L 651,Zeppelindamm,primary,70,,False,True,404.374,"LINESTRING (7.142205 51.4528215, 7.1418253 51.4531767, 7.1415 51.4534833, 7.141 51.4539667, 7.1405167 51.4544167, 7.14005 51.4548667, 7.1398336 51.4550655, 7.1397432 51.4551506, 7.1396147 51.4552714, 7.138989 51.455856)",yes,,,,,
4906936,,,Todts Feld,residential,30,,False,True,73.235,"LINESTRING (7.1411143 51.4524414, 7.1420485 51.4527494)",,,,,,
34606353,,,In der Mecklenbecke,residential,30,,False,True,343.06299999999993,"LINESTRING (7.1457321 51.4478809, 7.1454058 51.448205, 7.1450544 51.4485619, 7.1448349 51.4490485, 7.1446995 51.4493263, 7.1445953 51.4493977, 7.1439628 51.4498285, 7.1432374 51.4503117, 7.1430804 51.45042)",,,,,,
38145172,2,K 23,Varenholzstraße,tertiary,50,,False,False,159.61399999999998,"LINESTRING (7.1457321 51.4478809, 7.1459238 51.4479686, 7.1461336 51.4480497, 7.1468151 51.4483204, 7.1471892 51.4484677, 7.1476641 51.4486618)",,,,,,
38145172,2,K 23,Varenholzstraße,tertiary,50,,False,True,189.438,"LINESTRING (7.1457321 51.4478809, 7.1455349 51.4477655, 7.1453863 51.4476671, 7.144983 51.4473795, 7.1444777 51.4470163, 7.1442139 51.446816, 7.1439809 51.4465788)",,,,,,
4906949,,,Böcklinweg,residential,30,,False,False,201.11800000000002,"LINESTRING (7.1411395 51.4457137, 7.141349 51.4455038, 7.1414956 51.4453198, 7.1415701 51.4451841, 7.1416287 51.4450593, 7.1417415 51.4446527, 7.1417472 51.4445798, 7.1417326 51.4445217, 7.1416848 51.4444762, 7.1416115 51.4444376, 7.1410136 51.4442354)",,,,,,
34607037,,,Rembrandtweg,residential,30,,False,False,92.196,"LINESTRING (7.1411395 51.4457137, 7.1404152 51.4454262, 7.1400146 51.4452711)",,,,,,
34607037,,,Rembrandtweg,residential,30,,False,True,208.797,"LINESTRING (7.1411395 51.4457137, 7.1423727 51.446196, 7.1428752 51.4463955, 7.1430195 51.4464228, 7.1431455 51.4464257, 7.1432601 51.4464173, 7.1437112 51.4463531, 7.1438125 51.4463333)",,,,,,
4906639,,,Am Hosiepen,residential,30,,False,True,37.637,"LINESTRING (7.1390499 51.4448325, 7.1387243 51.4451034)",,,,,,
34606944,,,Am Hosiepen,residential,30,,False,False,93.65100000000001,"LINESTRING (7.1390499 51.4448325, 7.1391646 51.4447262, 7.1392615 51.4446437, 7.1393404 51.4445572, 7.1394537 51.4444243, 7.1395348 51.4442977, 7.1396353 51.444081)",,,,,,
38145175,,,Rembrandtweg,residential,30,,False,True,82.795,"LINESTRING (7.1390499 51.4448325, 7.1394437 51.4450235, 7.1397168 51.4451475, 7.1399582 51.4452477, 7.1400146 51.4452711)",,,,,,
4906949,,,Böcklinweg,residential,30,,False,True,201.118,"LINESTRING (7.1410136 51.4442354, 7.1416115 51.4444376, 7.1416848 51.4444762, 7.1417326 51.4445217, 7.1417472 51.4445798, 7.1417415 51.4446527, 7.1416287 51.4450593, 7.1415701 51.4451841, 7.1414956 51.4453198, 7.141349 51.4455038, 7.1411395 51.4457137)",,,,,,
4906950,,,Zilleweg,residential,30,,False,False,147.342,"LINESTRING (7.1410136 51.4442354, 7.1416932 51.4434814, 7.1417978 51.4433892, 7.1419162 51.4433068, 7.1422042 51.4431525)",,,,,,
4906950,,,Zilleweg,residential,30,,False,True,134.376,"LINESTRING (7.1410136 51.4442354, 7.1401659 51.4451089, 7.1400146 51.4452711)",,,,,,
4906950,,,Zilleweg,residential,30,,False,True,147.342,"LINESTRING (7.1422042 51.4431525, 7.1419162 51.4433068, 7.1417978 51.4433892, 7.1416932 51.4434814, 7.1410136 51.4442354)",,,,,,
38145174,2,K 23,Varenholzstraße,tertiary,30,,False,False,373.568,"LINESTRING (7.1422042 51.4431525, 7.1423796 51.4433064, 7.1424568 51.4433813, 7.1426236 51.4435832, 7.1427814 51.4437967, 7.1428938 51.4439579, 7.142975 51.4441215, 7.1432058 51.4447069, 7.1434042 51.4452351, 7.1434447 51.4453374, 7.1438125 51.4463333)",,,,,,
"[118236801, 45171729]",2,K 23,Varenholzstraße,tertiary,30,,False,True,107.82199999999999,"LINESTRING (7.1422042 51.4431525, 7.1419825 51.4429866, 7.1418099 51.4428706, 7.1414678 51.4426916, 7.141407 51.4426594, 7.14107 51.4424939)",,,,,,
4906951,,,Langacker,residential,30,,False,True,85.467,"LINESTRING (7.1362891 51.4446946, 7.1371399 51.4441382)",,,,,,
598544536,,,Langacker,residential,30,,False,False,9.193,"LINESTRING (7.1362891 51.4446946, 7.1361965 51.4446354)",,,,,,
598544536,,,Langacker,residential,30,,False,True,9.551,"LINESTRING (7.1362891 51.4446946, 7.1363853 51.4447561)",,,,,,
598610636,,,Käthe-Kollwitz-Weg,residential,30,,False,False,10.868,"LINESTRING (7.1353195 51.4441205, 7.1351696 51.4440918)",,,,,,
4906954,,,Käthe-Kollwitz-Weg,residential,30,,False,False,29.506,"LINESTRING (7.1353195 51.4441205, 7.1353179 51.4441465, 7.1353426 51.4441677, 7.135601 51.4443073)",,,,,,
4906954,,,Käthe-Kollwitz-Weg,residential,30,,False,True,87.37299999999999,"LINESTRING (7.1353195 51.4441205, 7.1353273 51.4440975, 7.1353438 51.4440778, 7.1355771 51.4437725, 7.1358342 51.4434735, 7.1358556 51.4434581, 7.1359001 51.4434262)",,,,,,
4269068,,,Langacker,residential,30,,False,False,47.615,"LINESTRING (7.1370406 51.4419615, 7.1369179 51.4421355, 7.1368903 51.4421703, 7.1367588 51.4423369, 7.1367478 51.4423487)",,,,,,
4906956,,,Am Hosiepen,residential,30,,False,True,84.586,"LINESTRING (7.1394002 51.442515, 7.1404381 51.4429152)",,,,,,
4906957,,,Paul-Klee-Weg,residential,30,,False,False,159.782,"LINESTRING (7.1396353 51.444081, 7.1392967 51.4440258, 7.1389266 51.4439236, 7.1386153 51.4437805, 7.1384329 51.4436793, 7.1382724 51.4436087, 7.1376571 51.4433718)",,,,,,
34606944,,,Am Hosiepen,residential,30,,False,False,75.55600000000001,"LINESTRING (7.1396353 51.444081, 7.13975 51.4438167, 7.1398301 51.4436474, 7.1399906 51.4434412)",,,,,,
34606944,,,Am Hosiepen,residential,30,,False,True,93.65100000000001,"LINESTRING (7.1396353 51.444081, 7.1395348 51.4442977, 7.1394537 51.4444243, 7.1393404 51.4445572, 7.1392615 51.4446437, 7.1391646 51.4447262, 7.1390499 51.4448325)",,,,,,
4906957,,,Paul-Klee-Weg,residential,30,,False,True,159.782,"LINESTRING (7.1376571 51.4433718, 7.1382724 51.4436087, 7.1384329 51.4436793, 7.1386153 51.4437805, 7.1389266 51.4439236, 7.1392967 51.4440258, 7.1396353 51.444081)",,,,,,
"[34607462, 1024013238, 34607471]",,,Sandkuhle,residential,,,False,False,122.284,"LINESTRING (7.1427555 51.436942, 7.1427006 51.436906, 7.1423063 51.4367157, 7.1420119 51.4366231, 7.1419659 51.4365852, 7.1418707 51.4364395, 7.1418324 51.4363204, 7.1418215 51.4362686, 7.1418199 51.4362367, 7.1418556 51.4362003, 7.1419218 51.4361312)",yes,,,,,
"[1024013241, 4806846]",,,Hörsterholz,residential,30,,False,False,118.65299999999999,"LINESTRING (7.1419218 51.4361312, 7.1419943 51.4361556, 7.1425072 51.4363501, 7.1429115 51.436503, 7.1432284 51.4366352, 7.1433725 51.4366969)",,,,,,
"[1024013238, 34607462, 34607471]",,,Sandkuhle,residential,,,False,True,122.28399999999999,"LINESTRING (7.1419218 51.4361312, 7.1418556 51.4362003, 7.1418199 51.4362367, 7.1418215 51.4362686, 7.1418324 51.4363204, 7.1418707 51.4364395, 7.1419659 51.4365852, 7.1420119 51.4366231, 7.1423063 51.4367157, 7.1427006 51.436906, 7.1427555 51.436942)",yes,,,,,
81688990,,,Am Ruhrort,residential,30,,False,True,407.976,"LINESTRING (7.1419218 51.4361312, 7.1417601 51.4360489, 7.1416126 51.4359629, 7.141099 51.4355866, 7.1408298 51.4353541, 7.1405036 51.4350393, 7.1393282 51.4339179, 7.1392685 51.4338623, 7.1385518 51.4334305, 7.1383074 51.4332588)",,,,,,
45171729,2,K 23,Varenholzstraße,tertiary,30,,False,True,14.369,"LINESTRING (7.14107 51.4424939, 7.1409063 51.4424146)",,,,,,
4920059,,,Tizianweg,residential,,,False,False,80.763,"LINESTRING (7.14107 51.4424939, 7.1412094 51.4423884, 7.1413796 51.4422531, 7.1414566 51.4421748, 7.141723 51.4418944)",,,,,,
"[45171729, 118236801]",2,K 23,Varenholzstraße,tertiary,30,,False,False,107.822,"LINESTRING (7.14107 51.4424939, 7.141407 51.4426594, 7.1414678 51.4426916, 7.1418099 51.4428706, 7.1419825 51.4429866, 7.1422042 51.4431525)",,,,,,
4920059,,,Tizianweg,residential,,,False,False,49.748000000000005,"LINESTRING (7.141723 51.4418944, 7.1417139 51.4418421, 7.1417129 51.4417909, 7.1417389 51.4417572, 7.1417784 51.4417416, 7.1418387 51.4417423, 7.1418886 51.4417598, 7.1419042 51.4417922, 7.1418979 51.441822, 7.1418761 51.4418563, 7.1418397 51.4418686, 7.1417804 51.4418822, 7.141723 51.4418944)",,,,,,
4920059,,,Tizianweg,residential,,,False,True,49.748000000000005,"LINESTRING (7.141723 51.4418944, 7.1417804 51.4418822, 7.1418397 51.4418686, 7.1418761 51.4418563, 7.1418979 51.441822, 7.1419042 51.4417922, 7.1418886 51.4417598, 7.1418387 51.4417423, 7.1417784 51.4417416, 7.1417389 51.4417572, 7.1417129 51.4417909, 7.1417139 51.4418421, 7.141723 51.4418944)",,,,,,
4920059,,,Tizianweg,residential,,,False,True,80.76299999999999,"LINESTRING (7.141723 51.4418944, 7.1414566 51.4421748, 7.1413796 51.4422531, 7.1412094 51.4423884, 7.14107 51.4424939)",,,,,,
"[34607163, 4920550, 4920551]",,,Hörsterholz,residential,30,,False,False,307.7939999999999,"LINESTRING (7.1447599 51.4418627, 7.1447735 51.4418162, 7.1448252 51.441605, 7.1448522 51.4415236, 7.1448724 51.441478, 7.1451925 51.4410988, 7.1453799 51.4409111, 7.145572 51.4407252, 7.1455952 51.4406984, 7.1456272 51.4406533, 7.1455496 51.4406113, 7.1454419 51.4405727, 7.1453722 51.4405554, 7.1450731 51.4405233, 7.1443956 51.4404879, 7.1443302 51.4403316, 7.1442835 51.4402878, 7.1439916 51.4401051, 7.144122 51.4399754)",,,permissive,,,
"[34607136, 34607137, 1179846861]",,,Sudholzstraße,residential,30,,False,False,318.685,"LINESTRING (7.1447599 51.4418627, 7.1449656 51.4418714, 7.1450948 51.4418806, 7.1451676 51.4418897, 7.1452506 51.4419053, 7.1452955 51.4419151, 7.1457244 51.4420437, 7.14595 51.4421167, 7.146129 51.4421637, 7.1465676 51.4422791, 7.1471366 51.4424201, 7.1472131 51.442439, 7.1474975 51.4425093, 7.1477178 51.4425616, 7.1482388 51.4426855, 7.1482662 51.442692, 7.1487205 51.4427967, 7.148992 51.4428604, 7.149043 51.4428736)",,,,,,
"[609322145, 55960802, 4269063]",,,Sudholzstraße,residential,30,,False,True,404.10400000000004,"LINESTRING (7.1447599 51.4418627, 7.1443443 51.4418503, 7.1441865 51.441841, 7.1440338 51.4418267, 7.1437746 51.4417921, 7.1434986 51.441734, 7.1433056 51.4416801, 7.1431367 51.4416298, 7.142946 51.4415632, 7.1428771 51.4415357, 7.1422969 51.4413204, 7.1421355 51.4412761, 7.1417355 51.4411789, 7.1412476 51.4410623, 7.1408923 51.4410071, 7.1399706 51.4408883, 7.1395764 51.4408395, 7.1393276 51.4408082, 7.1392493 51.4408164)",,,,,,
4920156,,,Sudholzstraße,residential,30,,False,False,192.27900000000002,"LINESTRING (7.1578239 51.4436997, 7.1577695 51.4437417, 7.1573037 51.4440856, 7.1572483 51.4441386, 7.1572173 51.4441981, 7.1572033 51.4442597, 7.1572095 51.444316, 7.1572325 51.4443679, 7.1573196 51.4444501, 7.157397 51.4444906, 7.1575862 51.4445675, 7.1580413 51.4447466, 7.1582305 51.4448188, 7.1583782 51.4449383)",,,,,,
34607136,,,Sudholzstraße,residential,30,,False,False,140.27700000000002,"LINESTRING (7.1578239 51.4436997, 7.1581667 51.4438667, 7.1588608 51.4441215, 7.1591181 51.4442131, 7.1592056 51.4442384, 7.1592759 51.4442511, 7.1593679 51.4442451, 7.1595826 51.4442033)",,,,,,
34607136,,,Sudholzstraße,residential,30,,False,True,132.00099999999998,"LINESTRING (7.1578239 51.4436997, 7.1576 51.4435667, 7.1573309 51.4434383, 7.1572003 51.443387, 7.1570706 51.4433512, 7.1569141 51.4433176, 7.1566754 51.4432741, 7.1562611 51.4432133, 7.1561442 51.4431955)",,,,,,
4920156,,,Sudholzstraße,residential,30,,False,True,192.279,"LINESTRING (7.1583782 51.4449383, 7.1582305 51.4448188, 7.1580413 51.4447466, 7.1575862 51.4445675, 7.157397 51.4444906, 7.1573196 51.4444501, 7.1572325 51.4443679, 7.1572095 51.444316, 7.1572033 51.4442597, 7.1572173 51.4441981, 7.1572483 51.4441386, 7.1573037 51.4440856, 7.1577695 51.4437417, 7.1578239 51.4436997)",,,,,,
4920158,,,Auf dem Rücken,residential,30,,False,False,74.50399999999999,"LINESTRING (7.1561442 51.4431955, 7.1561225 51.443253, 7.1559892 51.4435203, 7.1558162 51.4438333)",,,,,,
34607136,,,Sudholzstraße,residential,30,,False,False,132.001,"LINESTRING (7.1561442 51.4431955, 7.1562611 51.4432133, 7.1566754 51.4432741, 7.1569141 51.4433176, 7.1570706 51.4433512, 7.1572003 51.443387, 7.1573309 51.4434383, 7.1576 51.4435667, 7.1578239 51.4436997)",,,,,,
34607136,,,Sudholzstraße,residential,30,,False,True,323.685,"LINESTRING (7.1561442 51.4431955, 7.1556595 51.4431167, 7.1554098 51.4430568, 7.1546516 51.4428293, 7.1540938 51.4426565, 7.153973 51.4426288, 7.1539129 51.4426214, 7.1538605 51.4426173, 7.1538013 51.4426163, 7.1537428 51.4426204, 7.1536659 51.4426329, 7.1533181 51.4427102, 7.1529252 51.4428067, 7.1524418 51.44294, 7.1517924 51.4430591)",,,,,,
4920159,,,Wasserscheide,residential,30,,False,False,43.554,"LINESTRING (7.1558162 51.4438333, 7.1552202 51.4437091)",,,,,,
4920158,,,Auf dem Rücken,residential,30,,False,False,245.075,"LINESTRING (7.1558162 51.4438333, 7.1554288 51.4445711, 7.155425 51.4446021, 7.1554263 51.4446189, 7.1554321 51.4446453, 7.1554388 51.444659, 7.1554463 51.4446717, 7.1554657 51.4446981, 7.1554801 51.4447128, 7.1555019 51.4447284, 7.1555332 51.4447455, 7.1555695 51.4447579, 7.1556199 51.4447745, 7.1557753 51.4448217, 7.1561156 51.4449325, 7.1565916 51.4450977, 7.156711 51.4451499, 7.1568147 51.4452021, 7.1569179 51.4452575, 7.1570176 51.4453289, 7.1570603 51.4453652, 7.1570866 51.4454009, 7.1571415 51.4454326)",,,,,,
4920158,,,Auf dem Rücken,residential,30,,False,True,74.504,"LINESTRING (7.1558162 51.4438333, 7.1559892 51.4435203, 7.1561225 51.443253, 7.1561442 51.4431955)",,,,,,
4920158,,,Auf dem Rücken,residential,30,,False,True,245.075,"LINESTRING (7.1571415 51.4454326, 7.1570866 51.4454009, 7.1570603 51.4453652, 7.1570176 51.4453289, 7.1569179 51.4452575, 7.1568147 51.4452021, 7.156711 51.4451499, 7.1565916 51.4450977, 7.1561156 51.4449325, 7.1557753 51.4448217, 7.1556199 51.4447745, 7.1555695 51.4447579, 7.1555332 51.4447455, 7.1555019 51.4447284, 7.1554801 51.4447128, 7.1554657 51.4446981, 7.1554463 51.4446717, 7.1554388 51.444659, 7.1554321 51.4446453, 7.1554263 51.4446189, 7.155425 51.4446021, 7.1554288 51.4445711, 7.1558162 51.4438333)",,,,,,
4920159,,,Wasserscheide,residential,30,,False,True,43.554,"LINESTRING (7.1552202 51.4437091, 7.1558162 51.4438333)",,,,,,
4920548,,,Sudholzstraße,residential,30,,False,False,224.87800000000001,"LINESTRING (7.1517924 51.4430591, 7.1517509 51.4429712, 7.1517235 51.4429346, 7.1516715 51.4428929, 7.1515709 51.4428498, 7.1514486 51.4428207, 7.1512192 51.4427749, 7.1506783 51.4426848, 7.1504654 51.4426555, 7.1501521 51.4426207, 7.1496244 51.4425666, 7.1495012 51.4425645, 7.1494074 51.4425801, 7.1493057 51.4426282, 7.1491461 51.4427548, 7.1490774 51.4428268, 7.149043 51.4428736)",,,,,,
34607136,,,Sudholzstraße,residential,30,,False,True,195.092,"LINESTRING (7.1517924 51.4430591, 7.1515719 51.4430869, 7.1513544 51.4431058, 7.1509482 51.44313, 7.1507432 51.4431278, 7.1505309 51.4431204, 7.1503604 51.4431092, 7.1501903 51.4430898, 7.1500134 51.4430653, 7.1497457 51.443023, 7.1494341 51.4429648, 7.149043 51.4428736)",,,,,,
34607136,,,Sudholzstraße,residential,30,,False,False,323.685,"LINESTRING (7.1517924 51.4430591, 7.1524418 51.44294, 7.1529252 51.4428067, 7.1533181 51.4427102, 7.1536659 51.4426329, 7.1537428 51.4426204, 7.1538013 51.4426163, 7.1538605 51.4426173, 7.1539129 51.4426214, 7.153973 51.4426288, 7.1540938 51.4426565, 7.1546516 51.4428293, 7.1554098 51.4430568, 7.1556595 51.4431167, 7.1561442 51.4431955)",,,,,,
"[34607163, 4920550, 4920551]",,,Hörsterholz,residential,30,,False,True,307.79399999999987,"LINESTRING (7.144122 51.4399754, 7.1439916 51.4401051, 7.1442835 51.4402878, 7.1443302 51.4403316, 7.1443956 51.4404879, 7.1450731 51.4405233, 7.1453722 51.4405554, 7.1454419 51.4405727, 7.1455496 51.4406113, 7.1456272 51.4406533, 7.1455952 51.4406984, 7.145572 51.4407252, 7.1453799 51.4409111, 7.1451925 51.4410988, 7.1448724 51.441478, 7.1448522 51.4415236, 7.1448252 51.441605, 7.1447735 51.4418162, 7.1447599 51.4418627)",,,permissive,,,
4920552,,,Sudholzstraße,residential,30,,False,True,105.303,"LINESTRING (7.1379346 51.4404377, 7.1380137 51.440464, 7.1380643 51.4405443, 7.1383179 51.4405473, 7.1391457 51.4407576, 7.1392095 51.4407804, 7.1392493 51.4408164)",,,,,,
4920554,,,Hohe Fuhr,residential,30,,False,True,199.37599999999998,"LINESTRING (7.1575021 51.4429108, 7.1575613 51.4428585, 7.157613 51.4428128, 7.1576782 51.4427869, 7.1577452 51.4427753, 7.1578265 51.442779, 7.1579039 51.4427995, 7.1580017 51.4428317, 7.1588081 51.4431819, 7.1592301 51.4433772, 7.1597186 51.4436221, 7.1598322 51.4436559)",,,,,,
4920556,,,Hasenwinkeler Straße,residential,30,,False,True,131.429,"LINESTRING (7.1572059 51.4415378, 7.1571166 51.4413819, 7.157411 51.4411146, 7.157748 51.4408181, 7.158006 51.4407676, 7.1581514 51.4407418, 7.1582533 51.4407237)",,,,,,
93764050,,,Scharpenseelstraße,residential,30,,False,False,9.533,"LINESTRING (7.1567303 51.4398185, 7.1565995 51.439792)",,,,,,
