osmid,highway,oneway,reversed,length,lanes,name,geometry,junction,ref,maxspeed
"[938615041, 899441242]",residential,False,True,126.952,,,"LINESTRING (-41.7697889 -13.1503695, -41.7700088 -13.1504191, -41.7699471 -13.1506385, -41.7704036 -13.151172)",,,
242846613,residential,False,True,71.64,,Rua do Ribeiro,"LINESTRING (-41.7703354 -13.1542442, -41.7707045 -13.1547789)",,,
899441249,residential,False,False,37.495,,,"LINESTRING (-41.7703354 -13.1542442, -41.7704939 -13.1539444)",,,
242846613,residential,False,False,25.16,,Rua do Ribeiro,"LINESTRING (-41.7703354 -13.1542442, -41.7702985 -13.1541789, -41.7703222 -13.1541285, -41.7702391 -13.1540763)",,,
242846625,residential,False,False,13.366,,Rua Arquimínio Almeida,"LINESTRING (-41.7736694 -13.1579232, -41.7737006 -13.1578069)",,,
355511902,residential,False,True,67.72,,,"LINESTRING (-41.7739396 -13.1506436, -41.7738955 -13.1512511)",,,
938615039,residential,False,True,62.087,,,"LINESTRING (-41.7739396 -13.1506436, -41.7744977 -13.1505155)",,,
"[465496457, 355511902]",residential,False,False,108.993,,,"LINESTRING (-41.7739396 -13.1506436, -41.7739741 -13.150169, -41.7744881 -13.1502315)",,,
355511903,residential,False,False,31.597,,,"LINESTRING (-41.7744977 -13.1505155, -41.7744881 -13.1502315)",,,
938615039,residential,False,False,62.087,,,"LINESTRING (-41.7744977 -13.1505155, -41.7739396 -13.1506436)",,,
355511903,residential,False,True,68.479,,,"LINESTRING (-41.7744977 -13.1505155, -41.7745045 -13.1507187, -41.774596 -13.1511215)",,,
217328719,residential,False,True,19.702,,Rua Padre Manoel Santana,"LINESTRING (-41.7704036 -13.151172, -41.7702581 -13.1512784)",,,
217328719,residential,False,False,99.95400000000001,,Rua Padre Manoel Santana,"LINESTRING (-41.7704036 -13.151172, -41.7707436 -13.1509233, -41.7709099 -13.1507874, -41.771103 -13.1505889)",,,
"[938615041, 899441242]",residential,False,False,126.952,,,"LINESTRING (-41.7704036 -13.151172, -41.7699471 -13.1506385, -41.7700088 -13.1504191, -41.7697889 -13.1503695)",,,
235243520,tertiary,False,False,6.199,2,Rua Major Telesphoro Hermínio Pereira,"LINESTRING (-41.772208 -13.1516589, -41.7721523 -13.1516718)",,,
235243520,tertiary,False,True,58.154,2,Rua Major Telesphoro Hermínio Pereira,"LINESTRING (-41.772208 -13.1516589, -41.7726104 -13.151566, -41.7727233 -13.1515172)",,,
938615042,residential,False,True,106.21000000000001,,,"LINESTRING (-41.772208 -13.1516589, -41.7721626 -13.1513855, -41.7720634 -13.1507142)",,,
938615042,residential,False,False,106.21000000000001,,,"LINESTRING (-41.7720634 -13.1507142, -41.7721626 -13.1513855, -41.772208 -13.1516589)",,,
938615043,residential,False,True,54.599999999999994,,,"LINESTRING (-41.7776209 -13.1540391, -41.7776477 -13.1541332, -41.7775981 -13.1545236)",,,
938615044,residential,False,True,56.546,,,"LINESTRING (-41.778698 -13.1537586, -41.7781973 -13.1536141)",,,
938615045,residential,False,False,71.65,,,"LINESTRING (-41.778698 -13.1537586, -41.7788958 -13.1531437)",,,
938615045,residential,False,True,107.98,,,"LINESTRING (-41.778698 -13.1537586, -41.7784399 -13.1546966)",,,
465490450,residential,False,False,40.142,,,"LINESTRING (-41.7781973 -13.1536141, -41.7783068 -13.1532692)",,,
465490450,residential,False,True,107.341,,,"LINESTRING (-41.7781973 -13.1536141, -41.7779046 -13.1545364)",,,
938615044,residential,False,False,56.546,,,"LINESTRING (-41.7781973 -13.1536141, -41.778698 -13.1537586)",,,
938615045,residential,False,False,71.336,,,"LINESTRING (-41.7782436 -13.155309, -41.7784399 -13.1546966)",,,
938615076,residential,False,False,60.398,,,"LINESTRING (-41.7782436 -13.155309, -41.7788013 -13.1552983)",,,
938615076,residential,False,True,59.001,,,"LINESTRING (-41.7782436 -13.155309, -41.7776988 -13.1553196)",,,
217329743,residential,False,False,69.536,,Rua Marechal Deodoro,"LINESTRING (-41.7707866 -13.1526356, -41.7709013 -13.1520203)",,,
217329743,residential,False,True,102.897,,Rua Marechal Deodoro,"LINESTRING (-41.7707866 -13.1526356, -41.7707005 -13.1530974, -41.7706525 -13.1533621, -41.7706057 -13.1535437)",,,
"[231133230, 938615046]",residential,False,False,159.27,,,"LINESTRING (-41.7707866 -13.1526356, -41.771967 -13.1527202, -41.771965 -13.153)",,,
938615049,residential,False,True,73.265,,,"LINESTRING (-41.7755771 -13.1554156, -41.7762148 -13.1556359)",,,
938615049,residential,False,False,73.265,,,"LINESTRING (-41.7762148 -13.1556359, -41.7755771 -13.1554156)",,,
242846620,residential,False,False,81.06700000000001,,,"LINESTRING (-41.7762148 -13.1556359, -41.7762643 -13.1553917, -41.7764073 -13.1549322)",,,
242846620,residential,False,True,245.955,,,"LINESTRING (-41.7762148 -13.1556359, -41.7761684 -13.1558644, -41.7759826 -13.1563255, -41.7756714 -13.1577779)",,,
465490450,residential,False,True,73.184,,,"LINESTRING (-41.7778644 -13.1546815, -41.7776988 -13.1553196)",,,
465490459,residential,False,False,33.759,,,"LINESTRING (-41.7778644 -13.1546815, -41.7775981 -13.1545236)",,,
465490450,residential,False,False,16.716,,,"LINESTRING (-41.7778644 -13.1546815, -41.7778904 -13.1545811, -41.7779046 -13.1545364)",,,
938615071,residential,False,True,10.623,,,"LINESTRING (-41.776161 -13.1542597, -41.7761377 -13.1543525)",,,
465490459,residential,False,True,87.49000000000001,,,"LINESTRING (-41.776161 -13.1542597, -41.7764769 -13.1543382, -41.7769515 -13.1544201)",,,
938615071,residential,False,False,130.422,,,"LINESTRING (-41.776161 -13.1542597, -41.776312 -13.1536578, -41.7763828 -13.1531088)",,,
938615070,residential,False,True,36.47,,,"LINESTRING (-41.7762991 -13.1527682, -41.7762481 -13.1530924)",,,
242846630,residential,False,False,233.36200000000002,,Rua José Soares Neto,"LINESTRING (-41.7762991 -13.1527682, -41.7775709 -13.1529085, -41.7781748 -13.1530271, -41.7783119 -13.1530814, -41.7783817 -13.1531657)",,,
242846630,residential,False,True,50.763999999999996,,Rua José Soares Neto,"LINESTRING (-41.7762991 -13.1527682, -41.7760027 -13.1527355, -41.7758325 -13.1527251)",,,
938615070,residential,False,False,36.47,,,"LINESTRING (-41.7762481 -13.1530924, -41.7762991 -13.1527682)",,,
938615073,residential,False,False,51.704,,Rua José Soares Neto,"LINESTRING (-41.7762481 -13.1530924, -41.7757743 -13.1530345)",,,
938615073,residential,False,True,14.699,,Rua José Soares Neto,"LINESTRING (-41.7762481 -13.1530924, -41.7763828 -13.1531088)",,,
938615073,residential,False,False,14.699,,Rua José Soares Neto,"LINESTRING (-41.7763828 -13.1531088, -41.7762481 -13.1530924)",,,
938615071,residential,False,True,130.422,,,"LINESTRING (-41.7763828 -13.1531088, -41.776312 -13.1536578, -41.776161 -13.1542597)",,,
938615073,residential,False,True,210.23099999999997,,Rua José Soares Neto,"LINESTRING (-41.7763828 -13.1531088, -41.7770888 -13.1531951, -41.777845 -13.1532593, -41.7782104 -13.1533038, -41.7783068 -13.1532692)",,,
938615071,residential,False,False,59.322,,,"LINESTRING (-41.7760499 -13.1548791, -41.7761377 -13.1543525)",,,
504238742,residential,False,False,79.41399999999999,,,"LINESTRING (-41.7760499 -13.1548791, -41.7757321 -13.15482, -41.7753359 -13.1549223)",,,
504238742,residential,False,True,39.235,,,"LINESTRING (-41.7760499 -13.1548791, -41.7763222 -13.1549297, -41.7764073 -13.1549322)",,,
938615071,residential,False,False,10.623,,,"LINESTRING (-41.7761377 -13.1543525, -41.776161 -13.1542597)",,,
938615071,residential,False,True,59.322,,,"LINESTRING (-41.7761377 -13.1543525, -41.7760499 -13.1548791)",,,
938615072,residential,False,True,77.251,,,"LINESTRING (-41.7761377 -13.1543525, -41.775429 -13.1542724)",,,
938615072,residential,False,False,77.251,,,"LINESTRING (-41.775429 -13.1542724, -41.7761377 -13.1543525)",,,
394741137,primary,False,False,106.499,2,Avenida Machado de Assis,"LINESTRING (-41.775429 -13.1542724, -41.7755378 -13.1536865, -41.775596 -13.1533286)",,BA-148,60
394741137,primary,False,True,73.01599999999999,2,Avenida Machado de Assis,"LINESTRING (-41.775429 -13.1542724, -41.7753731 -13.1545736, -41.7753359 -13.1549223)",,BA-148,60
938615075,residential,False,True,50.725,,,"LINESTRING (-41.7788013 -13.1552983, -41.7789301 -13.1548597)",,,
938615076,residential,False,True,60.398,,,"LINESTRING (-41.7788013 -13.1552983, -41.7782436 -13.155309)",,,
465490450,residential,False,False,73.184,,,"LINESTRING (-41.7776988 -13.1553196, -41.7778644 -13.1546815)",,,
465490450,residential,False,True,23.145,,,"LINESTRING (-41.7776988 -13.1553196, -41.7776464 -13.1555214)",,,
938615076,residential,False,False,59.001,,,"LINESTRING (-41.7776988 -13.1553196, -41.7782436 -13.155309)",,,
235242986,primary,False,False,38.009,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757601 -13.1493822, -41.7757475 -13.1497238)",,BA-148,
235242986,primary,False,True,33.692,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757601 -13.1493822, -41.7757713 -13.1490794)",,BA-148,
938615077,residential,False,True,49.783,,,"LINESTRING (-41.7757601 -13.1493822, -41.7762181 -13.1494214)",,,
938615077,residential,False,False,49.783,,,"LINESTRING (-41.7762181 -13.1494214, -41.7757601 -13.1493822)",,,
235242986,primary,False,False,33.692,2,Avenida João Antônio de Brito,"LINESTRING (-41.7757713 -13.1490794, -41.7757601 -13.1493822)",,BA-148,
938615078,residential,False,True,72.141,,,"LINESTRING (-41.7757713 -13.1490794, -41.7764354 -13.1491314)",,,
938615078,residential,False,False,72.141,,,"LINESTRING (-41.7764354 -13.1491314, -41.7757713 -13.1490794)",,,
465490450,residential,False,False,107.341,,,"LINESTRING (-41.7779046 -13.1545364, -41.7781973 -13.1536141)",,,
1228210933,residential,False,True,60.636,2,,"LINESTRING (-41.7779046 -13.1545364, -41.7784399 -13.1546966)",,,
465490450,residential,False,True,16.716,,,"LINESTRING (-41.7779046 -13.1545364, -41.7778904 -13.1545811, -41.7778644 -13.1546815)",,,
938615045,residential,False,False,107.98,,,"LINESTRING (-41.7784399 -13.1546966, -41.778698 -13.1537586)",,,
938615045,residential,False,True,71.336,,,"LINESTRING (-41.7784399 -13.1546966, -41.7782436 -13.155309)",,,
1228210933,residential,False,False,60.636,2,,"LINESTRING (-41.7784399 -13.1546966, -41.7779046 -13.1545364)",,,
1228210933,residential,False,True,56.09,2,,"LINESTRING (-41.7784399 -13.1546966, -41.7789301 -13.1548597)",,,
938615075,residential,False,False,50.725,,,"LINESTRING (-41.7789301 -13.1548597, -41.7788013 -13.1552983)",,,
1228210933,residential,False,False,56.09,2,,"LINESTRING (-41.7789301 -13.1548597, -41.7784399 -13.1546966)",,,
242846613,residential,False,True,25.16,,Rua do Ribeiro,"LINESTRING (-41.7702391 -13.1540763, -41.7703222 -13.1541285, -41.7702985 -13.1541789, -41.7703354 -13.1542442)",,,
