osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,tunnel
816512292,Rua Dom Carlos Coelho,residential,False,False,52.619,"LINESTRING (-35.2395125 -7.3781053, -35.2395393 -7.3780335, -35.2395869 -7.3778971, -35.2396654 -7.3776571)",,,,,
"[475400146, 816512291, 816512292]",Rua Dom Carlos Coelho,residential,False,True,83.531,"LINESTRING (-35.2395125 -7.3781053, -35.2393986 -7.3784276, -35.2393481 -7.3785816, -35.2392727 -7.3788178)",yes,,,,
475400109,Rua António Pessoa Guedes,residential,False,False,176.615,"LINESTRING (-35.2410471 -7.3785599, -35.2395125 -7.3781053)",,,,,
475400109,Rua António Pessoa Guedes,residential,False,True,72.886,"LINESTRING (-35.2410471 -7.3785599, -35.2416825 -7.3787404)",,,,,
475400154,Rua Monsenhor Júlio Maria,residential,False,True,52.734,"LINESTRING (-35.2410471 -7.3785599, -35.2411606 -7.3780992)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,True,43.948,"LINESTRING (-35.2371446 -7.3784364, -35.2367652 -7.3783154)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,False,93.201,"LINESTRING (-35.2371446 -7.3784364, -35.2373627 -7.3785169, -35.2376336 -7.378612, -35.2377637 -7.3786539, -35.2378435 -7.3786745, -35.2379481 -7.3786905)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,False,21.377,"LINESTRING (-35.236577 -7.3782693, -35.2367652 -7.3783154)",,,,,
475400127,,residential,False,True,58.708,"LINESTRING (-35.236577 -7.3782693, -35.2365587 -7.3785069, -35.2365446 -7.3786589, -35.2365369 -7.3787274, -35.2365315 -7.3787953)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,True,57.25,"LINESTRING (-35.236577 -7.3782693, -35.2363501 -7.378233, -35.2362958 -7.3782267, -35.2362566 -7.3782253, -35.2361986 -7.3782296, -35.2360632 -7.3782519)",,,,,
475400133,Rua Projetada Dezesseis,residential,False,False,6.172,"LINESTRING (-35.2365864 -7.3788061, -35.2365315 -7.3787953)",,,,,
475400129,,residential,False,True,58.039,"LINESTRING (-35.2365864 -7.3788061, -35.236601 -7.3787723, -35.2366223 -7.3787184, -35.2366499 -7.3786499, -35.2366713 -7.3785934, -35.2367652 -7.3783154)",,,,,
475400133,Rua Projetada Dezesseis,residential,False,True,117.245,"LINESTRING (-35.2354912 -7.3785776, -35.2365315 -7.3787953)",,,,,
475400139,Rua Projetada Q,residential,False,False,29.005,"LINESTRING (-35.2354912 -7.3785776, -35.2355207 -7.3783184)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,False,50.557,"LINESTRING (-35.2379481 -7.3786905, -35.2381955 -7.3787197, -35.238402 -7.3787537)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,True,93.201,"LINESTRING (-35.2379481 -7.3786905, -35.2378435 -7.3786745, -35.2377637 -7.3786539, -35.2376336 -7.378612, -35.2373627 -7.3785169, -35.2371446 -7.3784364)",,,,,
816743712,Rua Domício da Costa Leite,residential,False,False,8.615,"LINESTRING (-35.238402 -7.3787537, -35.2384208 -7.3786785)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,True,50.557,"LINESTRING (-35.238402 -7.3787537, -35.2381955 -7.3787197, -35.2379481 -7.3786905)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,False,43.948,"LINESTRING (-35.2367652 -7.3783154, -35.2371446 -7.3784364)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,True,21.377,"LINESTRING (-35.2367652 -7.3783154, -35.236577 -7.3782693)",,,,,
475400129,,residential,False,False,58.038999999999994,"LINESTRING (-35.2367652 -7.3783154, -35.2366713 -7.3785934, -35.2366499 -7.3786499, -35.2366223 -7.3787184, -35.236601 -7.3787723, -35.2365864 -7.3788061)",,,,,
475400097,Travessa António Gomes Coutinho,residential,False,False,64.328,"LINESTRING (-35.2360632 -7.3782519, -35.2358701 -7.377706)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,False,57.25,"LINESTRING (-35.2360632 -7.3782519, -35.2361986 -7.3782296, -35.2362566 -7.3782253, -35.2362958 -7.3782267, -35.2363501 -7.378233, -35.236577 -7.3782693)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,True,60.513000000000005,"LINESTRING (-35.2360632 -7.3782519, -35.2359847 -7.3782715, -35.2359009 -7.3782908, -35.2358392 -7.3783015, -35.2357564 -7.3783098, -35.235632 -7.3783168, -35.2355207 -7.3783184)",,,,,
475400099,Rua Rosendo Inácio da Silva,residential,False,False,47.437,"LINESTRING (-35.2354717 -7.3778669, -35.2358701 -7.377706)",,,,,
475400139,Rua Projetada Q,residential,False,True,50.495,"LINESTRING (-35.2354717 -7.3778669, -35.2355207 -7.3783184)",,,,,
475400139,Rua Projetada Q,residential,False,False,50.495,"LINESTRING (-35.2355207 -7.3783184, -35.2354717 -7.3778669)",,,,,
475400139,Rua Projetada Q,residential,False,True,29.005,"LINESTRING (-35.2355207 -7.3783184, -35.2354912 -7.3785776)",,,,,
475400137,Rua Artur Tavares de Melo,residential,False,False,60.513000000000005,"LINESTRING (-35.2355207 -7.3783184, -35.235632 -7.3783168, -35.2357564 -7.3783098, -35.2358392 -7.3783015, -35.2359009 -7.3782908, -35.2359847 -7.3782715, -35.2360632 -7.3782519)",,,,,
475400144,Rua José Cruz Gouveia,residential,False,True,95.211,"LINESTRING (-35.2384208 -7.3786785, -35.2392727 -7.3788178)",,,,,
816743712,Rua Domício da Costa Leite,residential,False,True,8.615,"LINESTRING (-35.2384208 -7.3786785, -35.238402 -7.3787537)",,,,,
"[816743712, 475400157, 816743711]",Rua Domício da Costa Leite,residential,False,False,66.488,"LINESTRING (-35.2384208 -7.3786785, -35.2384503 -7.3785921, -35.2384852 -7.378497, -35.238619 -7.3781138)",yes,,,,
475400144,Rua José Cruz Gouveia,residential,False,False,95.211,"LINESTRING (-35.2392727 -7.3788178, -35.2384208 -7.3786785)",,,,,
"[475400146, 816512291, 816512292]",Rua Dom Carlos Coelho,residential,False,False,83.531,"LINESTRING (-35.2392727 -7.3788178, -35.2393481 -7.3785816, -35.2393986 -7.3784276, -35.2395125 -7.3781053)",yes,,,,
295952005,Rua Desembargador João Paes,tertiary,False,False,79.108,"LINESTRING (-35.2412871 -7.3775845, -35.2405881 -7.3774245)",,,,,
295952005,Rua Desembargador João Paes,tertiary,False,True,13.817,"LINESTRING (-35.2412871 -7.3775845, -35.2414092 -7.3776124)",,,,,
475400154,Rua Monsenhor Júlio Maria,residential,False,False,58.908,"LINESTRING (-35.2412871 -7.3775845, -35.2411606 -7.3780992)",,,,,
475400093,Rua João Paes de Andrade,residential,False,True,85.648,"LINESTRING (-35.2395835 -7.3764491, -35.2392373 -7.3757596)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,False,51.302,"LINESTRING (-35.2395835 -7.3764491, -35.2399772 -7.3762033)",,,,,
475400157,Rua Domício da Costa Leite,residential,False,True,56.043,"LINESTRING (-35.2395835 -7.3764491, -35.2391912 -7.3767695)",,,,,
475400093,Rua João Paes de Andrade,residential,False,False,135.214,"LINESTRING (-35.2395835 -7.3764491, -35.2398022 -7.3765818, -35.2400013 -7.3766915, -35.2400771 -7.3767314, -35.2406846 -7.3769774)",,,,,
295951369,Rua São Gonçalo,residential,False,False,151.407,"LINESTRING (-35.2424425 -7.3716093, -35.2411825 -7.3721502)",,,,,
295951369,Rua São Gonçalo,residential,False,True,156.846,"LINESTRING (-35.2424425 -7.3716093, -35.2437557 -7.3710675)",,,,,
475400229,Rua Aílton Sena,residential,False,True,59.361,"LINESTRING (-35.2424425 -7.3716093, -35.2421974 -7.371134)",,,,,
295951370,Rua Clóvis Corrêia,residential,False,True,166.546,"LINESTRING (-35.2421974 -7.371134, -35.2435908 -7.3705563)",,,,,
475400229,Rua Aílton Sena,residential,False,False,59.361,"LINESTRING (-35.2421974 -7.371134, -35.2424425 -7.3716093)",,,,,
295951370,Rua Clóvis Corrêia,residential,False,False,130.283,"LINESTRING (-35.2421974 -7.371134, -35.2414477 -7.3714522, -35.2413676 -7.3714808, -35.2412931 -7.3715114, -35.2412284 -7.371542, -35.2411986 -7.3715543, -35.2411754 -7.3715625, -35.2411582 -7.3715646, -35.2411355 -7.371563, -35.24112 -7.3715612, -35.2411059 -7.3715539)",,,,,
295951367,Rua Nossa Senhora da Soledade,residential,False,True,45.702,"LINESTRING (-35.240466 -7.3708019, -35.2406477 -7.3711713)",,,,,
816481224,,residential,False,True,98.668,"LINESTRING (-35.240466 -7.3708019, -35.2397481 -7.3713315)",,,,,
295951367,Rua Nossa Senhora da Soledade,residential,False,False,61.79600000000001,"LINESTRING (-35.240466 -7.3708019, -35.2403238 -7.3706166, -35.2402431 -7.3705129, -35.240125 -7.3703609)",,,,,
475400255,,residential,False,False,146.47700000000003,"LINESTRING (-35.240466 -7.3708019, -35.2406259 -7.3706679, -35.2406923 -7.370601, -35.2407473 -7.3705389, -35.2407986 -7.3704823, -35.2408485 -7.3704381, -35.2410128 -7.3703137, -35.2411627 -7.370209, -35.2412009 -7.3701781, -35.241267 -7.3701222, -35.2412891 -7.3701029, -35.2413206 -7.37008, -35.2414869 -7.3699653)",,,,,
475400256,,residential,False,True,72.211,"LINESTRING (-35.2397481 -7.3713315, -35.2396382 -7.3706913)",,,,,
816481224,,residential,False,False,98.668,"LINESTRING (-35.2397481 -7.3713315, -35.240466 -7.3708019)",,,,,
"[475400256, 816481223]",,residential,False,False,151.335,"LINESTRING (-35.2397481 -7.3713315, -35.239839 -7.371698, -35.2398478 -7.3717079, -35.2398578 -7.3717126, -35.2398699 -7.3717153, -35.2398846 -7.3717146, -35.2399027 -7.3717086, -35.2406477 -7.3711713)",,,,,
295951366,Rua Senador Rui Carneiro,residential,False,False,138.727,"LINESTRING (-35.2428786 -7.3726124, -35.2417246 -7.3731091)",,,,,
295951366,Rua Senador Rui Carneiro,residential,False,True,57.794,"LINESTRING (-35.2428786 -7.3726124, -35.2433614 -7.3724102)",,,,,
475400266,Rua Aílton Sena,residential,False,True,49.801,"LINESTRING (-35.2428786 -7.3726124, -35.2426939 -7.3722037)",,,,,
295951368,Rua Carlos Gomes,residential,False,False,144.499,"LINESTRING (-35.2426939 -7.3722037, -35.2414892 -7.3727149)",,,,,
295951368,Rua Carlos Gomes,residential,False,True,58.413,"LINESTRING (-35.2426939 -7.3722037, -35.2431816 -7.3719987)",,,,,
475400266,Rua Aílton Sena,residential,False,False,49.801,"LINESTRING (-35.2426939 -7.3722037, -35.2428786 -7.3726124)",,,,,
295951366,Rua Senador Rui Carneiro,residential,False,False,57.794,"LINESTRING (-35.2433614 -7.3724102, -35.2428786 -7.3726124)",,,,,
295951366,Rua Senador Rui Carneiro,residential,False,True,88.513,"LINESTRING (-35.2433614 -7.3724102, -35.2441054 -7.3721115)",,,,,
475400268,Travessa Aílton Sena,residential,False,True,49.868,"LINESTRING (-35.2433614 -7.3724102, -35.2431816 -7.3719987)",,,,,
295951368,Rua Carlos Gomes,residential,False,False,58.413,"LINESTRING (-35.2431816 -7.3719987, -35.2426939 -7.3722037)",,,,,
295951368,Rua Carlos Gomes,residential,False,True,92.743,"LINESTRING (-35.2431816 -7.3719987, -35.2439676 -7.371702)",,,,,
475400268,Travessa Aílton Sena,residential,False,False,49.868,"LINESTRING (-35.2431816 -7.3719987, -35.2433614 -7.3724102)",,,,,
640026249,,residential,False,True,22.673,"LINESTRING (-35.2405061 -7.3746067, -35.2404383 -7.3744142)",,,,,
295952219,Rua Paraná,residential,False,False,119.18299999999999,"LINESTRING (-35.2405061 -7.3746067, -35.2411419 -7.374493, -35.2413806 -7.3744451, -35.2415697 -7.3744172)",,,,,
295952219,Rua Paraná,residential,False,True,68.107,"LINESTRING (-35.2405061 -7.3746067, -35.2401305 -7.3746766, -35.2398998 -7.3747233)",,,,,
816496062,Rua do Açude Velho,residential,False,False,36.037,"LINESTRING (-35.2377476 -7.3725771, -35.2374217 -7.3725532)",,,,,
475400310,,residential,False,False,14.68,"LINESTRING (-35.2361191 -7.3759424, -35.2362341 -7.3758759)",,,,,
295951872,Rua Rio Grande do Norte,residential,False,True,31.674999999999997,"LINESTRING (-35.2361191 -7.3759424, -35.2360675 -7.3757528, -35.2360474 -7.3756666)",,,,,
475400310,,residential,False,True,49.355999999999995,"LINESTRING (-35.2361191 -7.3759424, -35.2359318 -7.3760989, -35.235866 -7.3761548, -35.2357835 -7.3762357)",,,,,
475400310,,residential,False,True,14.68,"LINESTRING (-35.2362341 -7.3758759, -35.2361191 -7.3759424)",,,,,
475400310,,residential,False,False,49.355999999999995,"LINESTRING (-35.2357835 -7.3762357, -35.235866 -7.3761548, -35.2359318 -7.3760989, -35.2361191 -7.3759424)",,,,,
295951872,Rua Rio Grande do Norte,residential,False,True,6.608,"LINESTRING (-35.2360474 -7.3756666, -35.2360363 -7.3756082)",,,,,
475400312,Rua 4 de Junho,residential,False,True,70.289,"LINESTRING (-35.2360474 -7.3756666, -35.2354355 -7.3758436)",,,,,
295951872,Rua Rio Grande do Norte,residential,False,False,31.674999999999997,"LINESTRING (-35.2360474 -7.3756666, -35.2360675 -7.3757528, -35.2361191 -7.3759424)",,,,,
295951872,Rua Rio Grande do Norte,residential,False,False,6.608,"LINESTRING (-35.2360363 -7.3756082, -35.2360474 -7.3756666)",,,,,
295951872,Rua Rio Grande do Norte,residential,False,True,43.956,"LINESTRING (-35.2360363 -7.3756082, -35.2359804 -7.3752168)",,,,,
475400314,Rua 4 de Junho,residential,False,True,115.1,"LINESTRING (-35.2360363 -7.3756082, -35.237041 -7.3753277)",,,,,
295951562,Rua Centro Cívico,residential,False,False,57.805,"LINESTRING (-35.237041 -7.3753277, -35.2371555 -7.375835)",,,,,
295951562,Rua Centro Cívico,residential,False,True,25.469,"LINESTRING (-35.237041 -7.3753277, -35.236974 -7.3751085)",,,,,
475400314,Rua 4 de Junho,residential,False,False,115.1,"LINESTRING (-35.237041 -7.3753277, -35.2360363 -7.3756082)",,,,,
295951264,Rua Projetada VI,residential,False,False,11.122,"LINESTRING (-35.2435371 -7.3703626, -35.243564 -7.370459)",,,,,
295951264,Rua Projetada VI,residential,False,False,11.216,"LINESTRING (-35.243564 -7.370459, -35.2435908 -7.3705563)",,,,,
295951264,Rua Projetada VI,residential,False,True,11.122,"LINESTRING (-35.243564 -7.370459, -35.2435371 -7.3703626)",,,,,
295951264,Rua Projetada VI,residential,False,False,35.428,"LINESTRING (-35.2436592 -7.3707636, -35.2437557 -7.3710675)",,,,,
295951264,Rua Projetada VI,residential,False,True,24.253,"LINESTRING (-35.2436592 -7.3707636, -35.2435908 -7.3705563)",,,,,
816496065,Avenida Liberdade,residential,False,True,10.511,"LINESTRING (-35.2411722 -7.3714895, -35.2410851 -7.3715279)",,,,,
816496066,Avenida Liberdade,residential,False,False,10.234,"LINESTRING (-35.2411722 -7.3714895, -35.2411059 -7.3715539)",,,,,
295951788,Rua Guanabara,residential,False,False,25.927,"LINESTRING (-35.23773 -7.3704011, -35.2376973 -7.370632)",,,,,
763461023,Rua Maranhão,residential,False,False,21.097,"LINESTRING (-35.2386891 -7.3731663, -35.2388466 -7.3730586)",,,,,
816483001,Rua Maranhão,residential,False,True,12.224,"LINESTRING (-35.2386891 -7.3731663, -35.2387447 -7.3732614)",,,,,
816483005,Rua Maranhão,residential,False,False,77.059,"LINESTRING (-35.2386891 -7.3731663, -35.2386146 -7.3731856, -35.2385536 -7.3731956, -35.238453 -7.3732055, -35.237995 -7.3732335)",,,,,
295951483,Avenida Brasil,primary,False,False,10.521,"LINESTRING (-35.2380997 -7.3753277, -35.2380131 -7.3753674)",,2,PB-066;BR-408,40,
295951483,Avenida Brasil,primary,False,True,3.842,"LINESTRING (-35.2380997 -7.3753277, -35.2381316 -7.3753138)",,2,PB-066;BR-408,40,
295952214,Rua Paraíba,residential,False,False,13.216,"LINESTRING (-35.2414919 -7.3745076, -35.2415697 -7.3744172)",,,,,
295952214,Rua Paraíba,residential,False,True,147.415,"LINESTRING (-35.2414919 -7.3745076, -35.2403735 -7.3752338)",,,,,
295952280,Rua Projetada II,residential,False,False,82.205,"LINESTRING (-35.2414919 -7.3745076, -35.2417789 -7.3751899)",,,,,
816796846,,residential,False,True,12.436,"LINESTRING (-35.2398998 -7.3747233, -35.2397931 -7.3747595)",,,,,
295952219,Rua Paraná,residential,False,False,68.107,"LINESTRING (-35.2398998 -7.3747233, -35.2401305 -7.3746766, -35.2405061 -7.3746067)",,,,,
"[295952345, 1059810010, 1059810011]",Terceira Travessa da Avenida Brasil,tertiary,True,False,76.149,"LINESTRING (-35.2398998 -7.3747233, -35.2399079 -7.3747851, -35.240043 -7.3751779, -35.2400834 -7.3752817, -35.2401101 -7.3753742)",yes,,,,
295951483,Avenida Brasil,primary,False,False,28.373,"LINESTRING (-35.2360632 -7.3767357, -35.2358618 -7.3768945)",,2,PB-066;BR-408,40,
295951483,Avenida Brasil,primary,False,True,132.655,"LINESTRING (-35.2360632 -7.3767357, -35.2363152 -7.376532, -35.2369912 -7.3759766)",,2,PB-066;BR-408,40,
640026250,,residential,False,False,25.069000000000003,"LINESTRING (-35.2360632 -7.3767357, -35.2360952 -7.3768351, -35.2361332 -7.3769502)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,134.639,"LINESTRING (-35.2361332 -7.3769502, -35.2372969 -7.3765838)",,,,,
"[475400272, 475400275, 43041703]",Rua Pernambuco,tertiary,False,False,53.32599999999999,"LINESTRING (-35.2361332 -7.3769502, -35.2360099 -7.376989, -35.2358552 -7.3770413, -35.2356744 -7.3771017)",yes,,,,
640026250,,residential,False,True,25.069000000000003,"LINESTRING (-35.2361332 -7.3769502, -35.2360952 -7.3768351, -35.2360632 -7.3767357)",,,,,
295951563,Rua Alagoas,residential,False,False,28.302,"LINESTRING (-35.2365036 -7.3739664, -35.2367378 -7.3740705)",,,,,
650902074,,residential,False,False,76.026,"LINESTRING (-35.2365036 -7.3739664, -35.2365354 -7.3738002, -35.2365856 -7.373481, -35.2365942 -7.373429, -35.236595 -7.3733832, -35.2365895 -7.3733339, -35.2365781 -7.373292)",,,,,
295951717,Rua Espírito Santo,secondary,False,True,12.324,"LINESTRING (-35.2395038 -7.3726636, -35.2394841 -7.3725545)",,,PB-048,,
295951488,Avenida Liberdade,residential,False,True,60.35,"LINESTRING (-35.2395038 -7.3726636, -35.239546 -7.3726363, -35.2395876 -7.372609, -35.2399752 -7.3723882)",,,,,
295951717,Rua Espírito Santo,secondary,False,False,141.056,"LINESTRING (-35.2395038 -7.3726636, -35.2395136 -7.3727102, -35.2397465 -7.3739091)",,,PB-048,,
295951974,Rua Maranhão,residential,False,False,41.299,"LINESTRING (-35.2395038 -7.3726636, -35.2394032 -7.372754, -35.2392215 -7.3729076)",,,,,
295951367,Rua Nossa Senhora da Soledade,residential,False,True,8.729,"LINESTRING (-35.2408993 -7.3716239, -35.240945 -7.371688)",,,,,
650902075,,residential,False,True,31.208,"LINESTRING (-35.2408993 -7.3716239, -35.2406726 -7.3717919)",,,,,
816496065,Avenida Liberdade,residential,False,False,23.103,"LINESTRING (-35.2408993 -7.3716239, -35.2410851 -7.3715279)",,,,,
295951367,Rua Nossa Senhora da Soledade,residential,False,False,57.614000000000004,"LINESTRING (-35.2408993 -7.3716239, -35.2407569 -7.3714058, -35.2406477 -7.3711713)",,,,,
650902075,,residential,False,False,31.208,"LINESTRING (-35.2406726 -7.3717919, -35.2408993 -7.3716239)",,,,,
650902075,,residential,False,True,38.038,"LINESTRING (-35.2406726 -7.3717919, -35.2403943 -7.371994)",,,,,
816481220,,residential,False,False,9.266,"LINESTRING (-35.2406726 -7.3717919, -35.2407203 -7.3718605)",,,,,
650902075,,residential,False,False,38.038,"LINESTRING (-35.2403943 -7.371994, -35.2406726 -7.3717919)",,,,,
650902075,,residential,False,True,61.423,"LINESTRING (-35.2403943 -7.371994, -35.2399337 -7.3723046)",,,,,
816481221,,residential,False,False,8.965,"LINESTRING (-35.2403943 -7.371994, -35.2404417 -7.3720595)",,,,,
650902075,,residential,False,False,61.423,"LINESTRING (-35.2399337 -7.3723046, -35.2403943 -7.371994)",,,,,
650902075,,residential,False,True,56.836,"LINESTRING (-35.2399337 -7.3723046, -35.2394841 -7.3725545)",,,,,
816481222,,residential,False,False,10.361,"LINESTRING (-35.2399337 -7.3723046, -35.2399752 -7.3723882)",,,,,
295951717,Rua Espírito Santo,secondary,False,False,12.324,"LINESTRING (-35.2394841 -7.3725545, -35.2395038 -7.3726636)",,,PB-048,,
295951717,Rua Espírito Santo,secondary,False,True,196.224,"LINESTRING (-35.2394841 -7.3725545, -35.2391548 -7.3708203)",,,PB-048,,
650902075,,residential,False,False,56.836,"LINESTRING (-35.2394841 -7.3725545, -35.2399337 -7.3723046)",,,,,
763461023,Rua Maranhão,residential,False,True,46.096000000000004,"LINESTRING (-35.2394841 -7.3725545, -35.2393287 -7.3726857, -35.2391658 -7.3728232)",,,,,
763461023,Rua Maranhão,residential,False,False,20.232,"LINESTRING (-35.2390189 -7.3729322, -35.2391658 -7.3728232)",,,,,
763461023,Rua Maranhão,residential,False,True,23.634,"LINESTRING (-35.2390189 -7.3729322, -35.2388466 -7.3730586)",,,,,
816483004,,residential,False,True,11.008,"LINESTRING (-35.2390189 -7.3729322, -35.2390699 -7.3730173)",,,,,
475400255,,residential,False,True,146.47700000000003,"LINESTRING (-35.2414869 -7.3699653, -35.2413206 -7.37008, -35.2412891 -7.3701029, -35.241267 -7.3701222, -35.2412009 -7.3701781, -35.2411627 -7.370209, -35.2410128 -7.3703137, -35.2408485 -7.3704381, -35.2407986 -7.3704823, -35.2407473 -7.3705389, -35.2406923 -7.370601, -35.2406259 -7.3706679, -35.240466 -7.3708019)",,,,,
295951864,Rua Bahia,residential,False,False,70.09,"LINESTRING (-35.2350868 -7.3762288, -35.2350804 -7.3755985)",,,,,
295951864,Rua Bahia,residential,False,True,35.244,"LINESTRING (-35.2350868 -7.3762288, -35.2351019 -7.3765454)",,,,,
650914523,,residential,False,False,43.241,"LINESTRING (-35.2350868 -7.3762288, -35.2354771 -7.3761914)",,,,,
295951873,Travessa Quatro de Junho,residential,False,False,38.945,"LINESTRING (-35.2354771 -7.3761914, -35.2354355 -7.3758436)",,,,,
650914523,,residential,False,True,43.241,"LINESTRING (-35.2354771 -7.3761914, -35.2350868 -7.3762288)",,,,,
295951873,Travessa Quatro de Junho,residential,False,True,91.207,"LINESTRING (-35.2354771 -7.3761914, -35.2355173 -7.3763902, -35.2355428 -7.3764767, -35.2355676 -7.3765379, -35.2356045 -7.3765957, -35.2356434 -7.3766449, -35.2358618 -7.3768945)",,,,,
43041703,Rua Pernambuco,tertiary,False,True,30.677,"LINESTRING (-35.2382868 -7.3761621, -35.2385398 -7.3760474)",,,,,
43041703,Rua Pernambuco,tertiary,False,False,118.876,"LINESTRING (-35.2382868 -7.3761621, -35.2376148 -7.3764669, -35.2372969 -7.3765838)",,,,,
674074317,,residential,False,False,87.765,"LINESTRING (-35.2382868 -7.3761621, -35.2384215 -7.3763876, -35.2385445 -7.3765758, -35.2385549 -7.3765947, -35.2385616 -7.3766097, -35.2385657 -7.3766223, -35.2385665 -7.376633, -35.2385638 -7.3766406, -35.2385578 -7.3766489, -35.2385284 -7.3766652, -35.2383566 -7.3767478)",,,,,
674074317,,residential,False,True,87.76499999999999,"LINESTRING (-35.2383566 -7.3767478, -35.2385284 -7.3766652, -35.2385578 -7.3766489, -35.2385638 -7.3766406, -35.2385665 -7.376633, -35.2385657 -7.3766223, -35.2385616 -7.3766097, -35.2385549 -7.3765947, -35.2385445 -7.3765758, -35.2384215 -7.3763876, -35.2382868 -7.3761621)",,,,,
295951483,Avenida Brasil,primary,False,True,10.521,"LINESTRING (-35.2380131 -7.3753674, -35.2380997 -7.3753277)",,2,PB-066;BR-408,40,
816502204,,residential,True,False,59.209,"LINESTRING (-35.2380131 -7.3753674, -35.2378013 -7.3748781)",,,,,
295951483,Avenida Brasil,primary,False,False,107.935,"LINESTRING (-35.2380131 -7.3753674, -35.2373607 -7.3757159, -35.2371555 -7.375835)",,2,PB-066;BR-408,40,
295951243,Avenida Brasil,primary,True,False,33.985,"LINESTRING (-35.2388453 -7.3749917, -35.2391303 -7.3748754)",,2,PB-066;BR-408,40,
816741452,,primary_link,False,False,7.674,"LINESTRING (-35.2388453 -7.3749917, -35.2388681 -7.3750569)",,,,,
816739873,,residential,False,False,8.386,"LINESTRING (-35.2391303 -7.3748754, -35.239149 -7.3749485)",,,,,
295951243,Avenida Brasil,primary,True,False,56.412000000000006,"LINESTRING (-35.2391303 -7.3748754, -35.2394475 -7.3747477, -35.2396022 -7.3746797)",,2,PB-066;BR-408,40,
816741448,,primary_link,False,True,7.22,"LINESTRING (-35.2430309 -7.3732753, -35.2430054 -7.3732155)",,,,,
299783744,Avenida Brasil,primary,True,False,70.32300000000001,"LINESTRING (-35.2430309 -7.3732753, -35.2427412 -7.3734023, -35.2424465 -7.3735284)",,2,PB-066;BR-408,40,
816741447,,primary_link,False,True,7.97,"LINESTRING (-35.2424465 -7.3735284, -35.2424203 -7.3734616)",,,,,
299783744,Avenida Brasil,primary,True,False,49.996,"LINESTRING (-35.2424465 -7.3735284, -35.2422289 -7.3736225, -35.242031 -7.3737083)",,2,PB-066;BR-408,40,
299783744,Avenida Brasil,primary,True,False,56.465,"LINESTRING (-35.242031 -7.3737083, -35.241561 -7.3739098)",,2,PB-066;BR-408,40,
816739875,,residential,False,False,7.758,"LINESTRING (-35.242031 -7.3737083, -35.2420023 -7.3736446)",,,,,
816739871,,primary_link,False,False,7.514,"LINESTRING (-35.2411748 -7.3740754, -35.2411459 -7.3740142)",,,,,
299783744,Avenida Brasil,primary,True,False,89.531,"LINESTRING (-35.2411748 -7.3740754, -35.2409273 -7.3741904, -35.2407228 -7.3742855, -35.2404383 -7.3744142)",,2,PB-066;BR-408,40,
295951243,Avenida Brasil,primary,True,False,52.617,"LINESTRING (-35.241565 -7.3738339, -35.2420023 -7.3736446)",,2,PB-066;BR-408,40,
816739874,,residential,False,False,8.451,"LINESTRING (-35.241565 -7.3738339, -35.241561 -7.3739098)",,,,,
295951243,Avenida Brasil,primary,True,False,50.378,"LINESTRING (-35.2411459 -7.3740142, -35.241565 -7.3738339)",,2,PB-066;BR-408,40,
816739871,,primary_link,False,True,7.514,"LINESTRING (-35.2411459 -7.3740142, -35.2411748 -7.3740754)",,,,,
295951243,Avenida Brasil,primary,True,False,48.157,"LINESTRING (-35.2430054 -7.3732155, -35.2434064 -7.373044)",,2,PB-066;BR-408,40,
816741448,,primary_link,False,False,7.22,"LINESTRING (-35.2430054 -7.3732155, -35.2430309 -7.3732753)",,,,,
816741447,,primary_link,False,False,7.97,"LINESTRING (-35.2424203 -7.3734616, -35.2424465 -7.3735284)",,,,,
295951243,Avenida Brasil,primary,True,False,70.08699999999999,"LINESTRING (-35.2424203 -7.3734616, -35.2427123 -7.3733405, -35.2430054 -7.3732155)",,2,PB-066;BR-408,40,
295951488,Avenida Liberdade,residential,False,False,37.862,"LINESTRING (-35.2407203 -7.3718605, -35.2404417 -7.3720595)",,,,,
295951488,Avenida Liberdade,residential,False,True,31.336,"LINESTRING (-35.2407203 -7.3718605, -35.240945 -7.371688)",,,,,
816481220,,residential,False,True,9.266,"LINESTRING (-35.2407203 -7.3718605, -35.2406726 -7.3717919)",,,,,
295951974,Rua Maranhão,residential,False,False,20.896,"LINESTRING (-35.2388958 -7.373148, -35.2387447 -7.3732614)",,,,,
295951974,Rua Maranhão,residential,False,True,24.079,"LINESTRING (-35.2388958 -7.373148, -35.2390699 -7.3730173)",,,,,
816483003,,residential,False,False,11.325,"LINESTRING (-35.2388958 -7.373148, -35.2388466 -7.3730586)",,,,,
