osmid,oneway,highway,reversed,length,geometry,lanes,name,ref,junction,maxspeed
945058645,False,tertiary,True,9.071,"LINESTRING (-47.3557927 -2.9981575, -47.3557646 -2.9980809)",,Rua Eixo WK,,,
"[171277189, 742416310]",True,residential,False,153.02599999999998,"LINESTRING (-47.3557927 -2.9981575, -47.3557493 -2.9982871, -47.3555595 -2.9994372, -47.3555472 -2.9995101)",,Rua Rio Fênix,,,
171234120,False,tertiary,False,8.443,"LINESTRING (-47.3544248 -2.9942751, -47.3544545 -2.994345)",4,Eixo W l,,,
171234120,False,tertiary,True,53.474000000000004,"LINESTRING (-47.3544248 -2.9942751, -47.3543418 -2.9940798, -47.3542533 -2.993826)",4,Eixo W l,,,
396633520,False,residential,True,46.528,"LINESTRING (-47.3544248 -2.9942751, -47.3544717 -2.9941686, -47.3545336 -2.9938729)",,Rua Estado da Bahia,,,
171234120,False,tertiary,False,20.436,"LINESTRING (-47.3544545 -2.994345, -47.3545155 -2.9945184)",4,Eixo W l,,,
171234120,False,tertiary,True,8.443,"LINESTRING (-47.3544545 -2.994345, -47.3544248 -2.9942751)",4,Eixo W l,,,
396633518,True,residential,False,56.399,"LINESTRING (-47.3544545 -2.994345, -47.3542982 -2.9942526, -47.3540542 -2.9940363)",,Rua Costa e Silva,,,
742386501,False,residential,True,16.203,"LINESTRING (-47.3534909 -2.9954673, -47.3535157 -2.9953237)",,,,,
171272751,True,residential,False,39.928,"LINESTRING (-47.3534909 -2.9954673, -47.3534131 -2.9954874, -47.3531556 -2.9955952)",,Rua Vinte e Um de Abril,,,
171131427,True,tertiary,False,38.829,"LINESTRING (-47.3541829 -2.9954686, -47.3544049 -2.9951988)",2,Contorno da Praça,,roundabout,
171131427,True,tertiary,False,8.94,"LINESTRING (-47.3556355 -2.9957172, -47.3556235 -2.9957967)",2,Contorno da Praça,,roundabout,
171280678,True,residential,False,62.218999999999994,"LINESTRING (-47.3556355 -2.9957172, -47.3560057 -2.9958153, -47.3561829 -2.9958213)",,Rua Belo Horizonte,,,
171131427,True,tertiary,False,36.864999999999995,"LINESTRING (-47.3556235 -2.9957967, -47.3555629 -2.9959117, -47.3554392 -2.996071)",2,Contorno da Praça,,roundabout,
171131427,True,tertiary,False,9.477,"LINESTRING (-47.3552196 -2.9963084, -47.3551458 -2.9963512)",2,Contorno da Praça,,roundabout,
288474039,True,tertiary,False,80.25600000000001,"LINESTRING (-47.3552196 -2.9963084, -47.3552511 -2.9963653, -47.3553081 -2.9964751, -47.3554653 -2.9968942, -47.3554945 -2.9969746)",,Rua Eixo WK,,,
171131427,True,tertiary,False,41.382000000000005,"LINESTRING (-47.3542885 -2.9958788, -47.3542139 -2.9956285, -47.3541722 -2.9955256)",2,Contorno da Praça,,roundabout,
171131427,True,tertiary,False,6.449,"LINESTRING (-47.3541722 -2.9955256, -47.3541829 -2.9954686)",2,Contorno da Praça,,roundabout,
"[171272741, 171272751]",True,residential,False,76.388,"LINESTRING (-47.3541722 -2.9955256, -47.3536577 -2.9954493, -47.3534909 -2.9954673)",,"['Eixo W e', 'Rua Vinte e Um de Abril']",,,
171131427,True,tertiary,False,35.627,"LINESTRING (-47.354714 -2.9949309, -47.3550345 -2.9949456)",2,Contorno da Praça,,roundabout,
171131427,True,tertiary,False,43.535,"LINESTRING (-47.3553499 -2.995055, -47.3555384 -2.9953983)",2,Contorno da Praça,,roundabout,
171266864,False,residential,False,48.709,"LINESTRING (-47.3553499 -2.995055, -47.3556578 -2.994743)",,Eixo W n,,,
171131427,True,tertiary,False,37.123000000000005,"LINESTRING (-47.3555384 -2.9953983, -47.3556136 -2.9956151, -47.3556355 -2.9957172)",2,Contorno da Praça,,roundabout,
171272747,True,residential,False,124.87100000000001,"LINESTRING (-47.3555384 -2.9953983, -47.3560014 -2.9952323, -47.3565955 -2.9950153)",,Rua Fernando Guilhon,,,
171266875,False,residential,True,123.868,"LINESTRING (-47.3550345 -2.9949456, -47.3552137 -2.9938461)",,Rua Santa Terezinha,,,
171131427,True,tertiary,False,37.192,"LINESTRING (-47.3550345 -2.9949456, -47.3552196 -2.9949959, -47.3553499 -2.995055)",2,Contorno da Praça,,roundabout,
171131427,True,tertiary,False,10.795,"LINESTRING (-47.354624 -2.9949676, -47.354714 -2.9949309)",2,Contorno da Praça,,roundabout,
171234121,True,tertiary,False,51.517,"LINESTRING (-47.354624 -2.9949676, -47.3545812 -2.9948305, -47.3545269 -2.9946229, -47.3545155 -2.9945184)",,Eixo W l,,,
171131427,True,tertiary,False,35.461999999999996,"LINESTRING (-47.3544049 -2.9951988, -47.3544625 -2.9951305, -47.3545282 -2.9950548, -47.354624 -2.9949676)",2,Contorno da Praça,,roundabout,
171274351,False,residential,False,33.894,"LINESTRING (-47.3544852 -2.9962011, -47.3542546 -2.9964008)",,Eixo W s,,,
171131427,True,tertiary,False,42.06,"LINESTRING (-47.3544852 -2.9962011, -47.3543821 -2.9960559, -47.3542885 -2.9958788)",2,Contorno da Praça,,roundabout,
171277190,False,residential,True,125.645,"LINESTRING (-47.3548205 -2.9962936, -47.3546067 -2.9974032)",,Rua Estado do Espírito Santo,,,
171131427,True,tertiary,False,38.628,"LINESTRING (-47.3548205 -2.9962936, -47.3545793 -2.9962256, -47.3544852 -2.9962011)",2,Contorno da Praça,,roundabout,
171131427,True,tertiary,False,36.747,"LINESTRING (-47.3551458 -2.9963512, -47.35506 -2.9963445, -47.3548205 -2.9962936)",2,Contorno da Praça,,roundabout,
171277427,False,residential,False,125.773,"LINESTRING (-47.3554392 -2.996071, -47.3563059 -2.9967992)",,Rua Monte Líbano,,,
171131427,True,tertiary,False,35.938,"LINESTRING (-47.3554392 -2.996071, -47.3553215 -2.9961963, -47.3552196 -2.9963084)",2,Contorno da Praça,,roundabout,
742386501,False,residential,False,16.203,"LINESTRING (-47.3535157 -2.9953237, -47.3534909 -2.9954673)",,,,,
"[742111614, 171281214]",True,residential,False,76.12,"LINESTRING (-47.3535157 -2.9953237, -47.3535593 -2.9953481, -47.3536325 -2.9953692, -47.3541829 -2.9954686)",,"['Eixo W e', 'Rua Bernado Saião']",,,
209699900,False,tertiary,False,9.658,"LINESTRING (-47.3575919 -2.9922764, -47.357583 -2.9923628)",2,Avenida do Contorno,,,
171234126,True,primary,False,90.116,"LINESTRING (-47.3575919 -2.9922764, -47.3576994 -2.9922925, -47.3577144 -2.9922945, -47.3582889 -2.992372, -47.3583967 -2.9923783)",2,Avenida Presidente Vargas,PA-256,,40
