osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge,junction,maxspeed,ref
412382195,False,Rua Rio Colônia,residential,True,240.548,,"LINESTRING (-39.2716411 -14.7948889, -39.271625 -14.7949451, -39.2715928 -14.7949943, -39.2714936 -14.7950929, -39.2714023 -14.7952518, -39.2713675 -14.7954145, -39.2713597 -14.7955669, -39.2713809 -14.7957568, -39.2714008 -14.7960309, -39.2715145 -14.7969674)",,,,
293569897,False,Rua Almirante Tamandaré,residential,False,136.195,,"LINESTRING (-39.2792646 -14.7917275, -39.2794296 -14.7929419)",,,,
927738302,False,Rua Almirante Tamandaré,residential,False,19.756,,"LINESTRING (-39.2792646 -14.7917275, -39.2793903 -14.7915979)",,,,
927738302,False,Rua Almirante Tamandaré,residential,True,21.084,,"LINESTRING (-39.2792646 -14.7917275, -39.2792391 -14.7915395)",,,,
643433177,True,Avenida Duque de Caxias,residential,False,110.564,,"LINESTRING (-39.2781713 -14.7935328, -39.2775532 -14.7927381)",,,,
1120970964,False,Rua Augusto Matos,residential,False,95.271,,"LINESTRING (-39.2781713 -14.7935328, -39.2775294 -14.7941235)",,,,
292875361,True,Rua Ruy Barbosa,residential,False,19.836,,"LINESTRING (-39.2775294 -14.7941235, -39.2776241 -14.7942766)",,,,
1120970964,False,Rua Augusto Matos,residential,True,95.271,,"LINESTRING (-39.2775294 -14.7941235, -39.2781713 -14.7935328)",,,,
1120970966,False,Travessa Freire,residential,True,41.236,,"LINESTRING (-39.2773482 -14.7961768, -39.2776917 -14.7960118)",,,,
1120970968,False,Rua Benigno de Azevedo,residential,False,62.571,,"LINESTRING (-39.2736212 -14.7903835, -39.2740596 -14.7900134)",,,,
643433203,True,Avenida Firmino Alves,secondary,False,72.72200000000001,2,"LINESTRING (-39.2736212 -14.7903835, -39.2737252 -14.7905079, -39.2740449 -14.7908933)",,,,
1120970968,False,Rua Benigno de Azevedo,residential,False,33.772,,"LINESTRING (-39.2740596 -14.7900134, -39.274291 -14.789808)",,,,
1120970968,False,Rua Benigno de Azevedo,residential,True,62.571,,"LINESTRING (-39.2740596 -14.7900134, -39.2736212 -14.7903835)",,,,
292875359,True,Rua Paulino Vieira,residential,False,92.408,,"LINESTRING (-39.2740596 -14.7900134, -39.2741324 -14.7901438, -39.2742335 -14.7903755, -39.274388 -14.7907802)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,11.486,,"LINESTRING (-39.274291 -14.789808, -39.2742467 -14.789714)",,,,
1120970968,False,Rua Benigno de Azevedo,residential,True,33.772,,"LINESTRING (-39.274291 -14.789808, -39.2740596 -14.7900134)",,,,
