osmid,ref,name,highway,oneway,reversed,length,maxspeed,lanes,geometry
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,54.758,30,,"LINESTRING (-37.7974258 -6.7679165, -37.796935 -6.767987)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,68.623,30,,"LINESTRING (-37.7974258 -6.7679165, -37.7980395 -6.7678192)"
218361458,,Rua Coronel Pedro Marques,residential,False,False,53.7,30,,"LINESTRING (-37.7974258 -6.7679165, -37.7973408 -6.767441)"
218361458,,Rua Coronel Pedro Marques,residential,False,True,43.12,30,,"LINESTRING (-37.7974258 -6.7679165, -37.797483 -6.7683001)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,False,59.171,30,,"LINESTRING (-37.796402 -6.7680603, -37.7958722 -6.7681402)"
218361370,,Rua Teodósio de Oliveira Ledo,residential,False,True,59.416,30,,"LINESTRING (-37.796402 -6.7680603, -37.796935 -6.767987)"
218361389,,Rua Manoel Firmino,residential,False,False,52.404,30,,"LINESTRING (-37.796402 -6.7680603, -37.7963161 -6.7675968)"
218361389,,Rua Manoel Firmino,residential,False,True,82.353,30,,"LINESTRING (-37.796402 -6.7680603, -37.7965347 -6.7687891)"
218361365,,Rua Francisco Bezerra,residential,False,False,70.798,30,,"LINESTRING (-37.795173 -6.7677407, -37.7945383 -6.7678309)"
218361365,,Rua Francisco Bezerra,residential,False,True,27.467,30,,"LINESTRING (-37.795173 -6.7677407, -37.7954189 -6.7677034)"
292661031,,Rua Sargento Antônio José de Lima,residential,False,True,54.988,30,,"LINESTRING (-37.795173 -6.7677407, -37.7952242 -6.7682326)"
218361356,,Rua Alcides Macena,residential,False,False,53.811,30,,"LINESTRING (-37.7968602 -6.7675088, -37.796935 -6.767987)"
218361356,,Rua Alcides Macena,residential,False,True,47.941,30,,"LINESTRING (-37.7968602 -6.7675088, -37.7967837 -6.7670844)"
218361365,,Rua Francisco Bezerra,residential,False,False,60.871,30,,"LINESTRING (-37.7968602 -6.7675088, -37.7963161 -6.7675968)"
218361365,,Rua Francisco Bezerra,residential,False,True,53.601,30,,"LINESTRING (-37.7968602 -6.7675088, -37.7973408 -6.767441)"
218361365,,Rua Francisco Bezerra,residential,False,False,60.371,30,,"LINESTRING (-37.7963161 -6.7675968, -37.7957728 -6.7676576)"
218361365,,Rua Francisco Bezerra,residential,False,True,60.871,30,,"LINESTRING (-37.7963161 -6.7675968, -37.7968602 -6.7675088)"
218361389,,Rua Manoel Firmino,residential,False,False,48.283,30,,"LINESTRING (-37.7963161 -6.7675968, -37.7962518 -6.7671673)"
218361389,,Rua Manoel Firmino,residential,False,True,52.404,30,,"LINESTRING (-37.7963161 -6.7675968, -37.796402 -6.7680603)"
218361365,,Rua Francisco Bezerra,residential,False,False,53.601,30,,"LINESTRING (-37.7973408 -6.767441, -37.7968602 -6.7675088)"
218361365,,Rua Francisco Bezerra,residential,False,True,6.832,30,,"LINESTRING (-37.7973408 -6.767441, -37.7974022 -6.7674334)"
218361458,,Rua Coronel Pedro Marques,residential,False,False,20.575,30,,"LINESTRING (-37.7973408 -6.767441, -37.7973193 -6.7672572)"
218361458,,Rua Coronel Pedro Marques,residential,False,True,53.7,30,,"LINESTRING (-37.7973408 -6.767441, -37.7974258 -6.7679165)"
218361365,,Rua Francisco Bezerra,residential,False,False,62.769,30,,"LINESTRING (-37.797963 -6.7673411, -37.7974022 -6.7674334)"
218361365,,Rua Francisco Bezerra,residential,False,True,43.637,30,,"LINESTRING (-37.797963 -6.7673411, -37.7983543 -6.7672862)"
335806147,,Rua Domingos de Medeiros,residential,False,False,53.829,30,,"LINESTRING (-37.797963 -6.7673411, -37.7980395 -6.7678192)"
335806147,,Rua Domingos de Medeiros,residential,False,True,45.616,30,,"LINESTRING (-37.797963 -6.7673411, -37.797896 -6.7669363)"
218361365,,Rua Francisco Bezerra,residential,False,False,40.743,30,,"LINESTRING (-37.7987199 -6.7672367, -37.7983543 -6.7672862)"
218361365,,Rua Francisco Bezerra,residential,False,True,114.206,30,,"LINESTRING (-37.7987199 -6.7672367, -37.7997455 -6.7671039)"
218361434,,Rua Queli Samara Oliveira,residential,False,False,54.451,30,,"LINESTRING (-37.7987199 -6.7672367, -37.798816 -6.767717)"
218361434,,Rua Queli Samara Oliveira,residential,False,True,47.855,30,,"LINESTRING (-37.7987199 -6.7672367, -37.7986369 -6.7668143)"
218361365,,Rua Francisco Bezerra,residential,False,False,114.206,30,,"LINESTRING (-37.7997455 -6.7671039, -37.7987199 -6.7672367)"
218361365,,Rua Francisco Bezerra,residential,False,True,88.747,30,,"LINESTRING (-37.7997455 -6.7671039, -37.8005393 -6.7669789)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,51.986,30,,"LINESTRING (-37.7997455 -6.7671039, -37.7998079 -6.7675673)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,52.349,30,,"LINESTRING (-37.7997455 -6.7671039, -37.7996727 -6.7666387)"
218361356,,Rua Alcides Macena,residential,False,False,47.941,30,,"LINESTRING (-37.7967837 -6.7670844, -37.7968602 -6.7675088)"
218361356,,Rua Alcides Macena,residential,False,True,49.993,30,,"LINESTRING (-37.7967837 -6.7670844, -37.7967198 -6.7666393)"
218361363,,Rua João Lúcio Pereira,residential,False,False,59.452,30,,"LINESTRING (-37.7967837 -6.7670844, -37.7962518 -6.7671673)"
218361363,,Rua João Lúcio Pereira,residential,False,True,57.077999999999996,30,,"LINESTRING (-37.7967837 -6.7670844, -37.7972454 -6.766988, -37.7972864 -6.7669693)"
218361363,,Rua João Lúcio Pereira,residential,False,True,22.666,30,,"LINESTRING (-37.7972864 -6.7669693, -37.7974885 -6.7669336)"
218361363,,Rua João Lúcio Pereira,residential,False,False,57.077999999999996,30,,"LINESTRING (-37.7972864 -6.7669693, -37.7972454 -6.766988, -37.7967837 -6.7670844)"
218361458,,Rua Coronel Pedro Marques,residential,False,True,32.332,30,,"LINESTRING (-37.7972864 -6.7669693, -37.7972833 -6.7670297, -37.7973193 -6.7672572)"
335806147,,Rua Domingos de Medeiros,residential,False,False,45.616,30,,"LINESTRING (-37.797896 -6.7669363, -37.797963 -6.7673411)"
821744932,,Rua João Lúcio Pereira,residential,False,True,44.036,30,,"LINESTRING (-37.797896 -6.7669363, -37.7982889 -6.7668684)"
"[821744932, 821746494]",,Rua João Lúcio Pereira,residential,False,"[False, True]",83.54299999999999,30,,"LINESTRING (-37.797896 -6.7669363, -37.7973786 -6.7670288, -37.7973696 -6.7670323, -37.7973639 -6.7670393, -37.7973619 -6.7670492, -37.7973625 -6.7670618, -37.797377 -6.7672492)"
218361363,,Rua João Lúcio Pereira,residential,False,False,60.713,30,,"LINESTRING (-37.7962518 -6.7671673, -37.7957064 -6.7672365)"
218361363,,Rua João Lúcio Pereira,residential,False,True,59.452,30,,"LINESTRING (-37.7962518 -6.7671673, -37.7967837 -6.7670844)"
218361389,,Rua Manoel Firmino,residential,False,False,51.32,30,,"LINESTRING (-37.7962518 -6.7671673, -37.7961727 -6.7667125)"
218361389,,Rua Manoel Firmino,residential,False,True,48.283,30,,"LINESTRING (-37.7962518 -6.7671673, -37.7963161 -6.7675968)"
218361365,,Rua Francisco Bezerra,residential,False,False,39.408,30,,"LINESTRING (-37.7957728 -6.7676576, -37.7954189 -6.7677034)"
218361365,,Rua Francisco Bezerra,residential,False,True,60.371,30,,"LINESTRING (-37.7957728 -6.7676576, -37.7963161 -6.7675968)"
821746495,,,residential,False,True,54.774,,,"LINESTRING (-37.7957728 -6.7676576, -37.7958722 -6.7681402)"
292661032,,Rua José Maria Martins de Sousa,residential,False,False,47.394000000000005,30,,"LINESTRING (-37.7957728 -6.7676576, -37.7957433 -6.7674725, -37.7957064 -6.7672365)"
218361363,,Rua João Lúcio Pereira,residential,False,False,49.049,30,,"LINESTRING (-37.7957064 -6.7672365, -37.7952714 -6.7673258)"
218361363,,Rua João Lúcio Pereira,residential,False,True,60.713,30,,"LINESTRING (-37.7957064 -6.7672365, -37.7962518 -6.7671673)"
292661032,,Rua José Maria Martins de Sousa,residential,False,False,49.962,30,,"LINESTRING (-37.7957064 -6.7672365, -37.7956417 -6.7667918)"
292661032,,Rua José Maria Martins de Sousa,residential,False,True,47.394000000000005,30,,"LINESTRING (-37.7957064 -6.7672365, -37.7957433 -6.7674725, -37.7957728 -6.7676576)"
218361390,,Rua Antônio José de Sousa,residential,False,False,58.735,30,,"LINESTRING (-37.7956417 -6.7667918, -37.7951159 -6.7668717)"
218361390,,Rua Antônio José de Sousa,residential,False,True,59.293,30,,"LINESTRING (-37.7956417 -6.7667918, -37.7961727 -6.7667125)"
292661032,,Rua José Maria Martins de Sousa,residential,False,True,49.962,30,,"LINESTRING (-37.7956417 -6.7667918, -37.7957064 -6.7672365)"
218361442,,Rua Antônio Pereira,residential,False,False,89.564,30,,"LINESTRING (-37.8008094 -6.7685802, -37.8000122 -6.7687288)"
218361442,,Rua Antônio Pereira,residential,False,True,36.512,30,,"LINESTRING (-37.8008094 -6.7685802, -37.801134 -6.7685176)"
218361444,,Rua Jerônimo Rosado,residential,False,False,61.999,30,,"LINESTRING (-37.8008094 -6.7685802, -37.8007659 -6.7683213, -37.8007203 -6.7680297)"
218361444,,Rua Jerônimo Rosado,residential,False,True,98.25,30,,"LINESTRING (-37.8008094 -6.7685802, -37.8009148 -6.769187, -37.8009652 -6.7694501)"
218361454,,Rua Epitácio Pessoa,residential,False,False,89.589,30,,"LINESTRING (-37.8009652 -6.7694501, -37.8001685 -6.7696025)"
218361454,,Rua Epitácio Pessoa,residential,False,True,36.309,30,,"LINESTRING (-37.8009652 -6.7694501, -37.8012882 -6.7693889)"
218361444,,Rua Jerônimo Rosado,residential,False,False,98.25,30,,"LINESTRING (-37.8009652 -6.7694501, -37.8009148 -6.769187, -37.8008094 -6.7685802)"
218361444,,Rua Jerônimo Rosado,residential,False,True,66.693,30,,"LINESTRING (-37.8009652 -6.7694501, -37.8010194 -6.769721, -37.8010704 -6.7700406)"
218361412,,Rua João Pereira Fontes,residential,False,False,91.641,30,,"LINESTRING (-37.8010704 -6.7700406, -37.8002503 -6.7701671)"
218361412,,Rua João Pereira Fontes,residential,False,True,37.144,30,,"LINESTRING (-37.8010704 -6.7700406, -37.8014035 -6.769994)"
218361444,,Rua Jerônimo Rosado,residential,False,False,66.693,30,,"LINESTRING (-37.8010704 -6.7700406, -37.8010194 -6.769721, -37.8009652 -6.7694501)"
218361444,,Rua Jerônimo Rosado,residential,False,True,69.099,30,,"LINESTRING (-37.8010704 -6.7700406, -37.8011562 -6.770566, -37.8011471 -6.7706547)"
218361412,,Rua João Pereira Fontes,residential,False,False,102.813,30,,"LINESTRING (-37.8002503 -6.7701671, -37.7993292 -6.7703023)"
218361412,,Rua João Pereira Fontes,residential,False,True,91.641,30,,"LINESTRING (-37.8002503 -6.7701671, -37.8010704 -6.7700406)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,34.644,30,,"LINESTRING (-37.8002503 -6.7701671, -37.8002094 -6.7698582)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,70.416,30,,"LINESTRING (-37.8002503 -6.7701671, -37.800322 -6.7706412, -37.8003328 -6.7706785, -37.8003509 -6.7707138, -37.8003928 -6.7707767)"
218361412,,Rua João Pereira Fontes,residential,False,False,37.144,30,,"LINESTRING (-37.8014035 -6.769994, -37.8010704 -6.7700406)"
218361412,,Rua João Pereira Fontes,residential,False,True,53.33,30,,"LINESTRING (-37.8014035 -6.769994, -37.8018833 -6.7699391)"
292661041,,Rua Rubens Bezerra de Medeiros,residential,False,False,68.478,30,,"LINESTRING (-37.8014035 -6.769994, -37.8012882 -6.7693889)"
218361454,,Rua Epitácio Pessoa,residential,False,False,36.309,30,,"LINESTRING (-37.8012882 -6.7693889, -37.8009652 -6.7694501)"
218361454,,Rua Epitácio Pessoa,residential,False,True,53.289,30,,"LINESTRING (-37.8012882 -6.7693889, -37.801764 -6.7693087)"
292661041,,Rua Rubens Bezerra de Medeiros,residential,False,False,98.369,30,,"LINESTRING (-37.8012882 -6.7693889, -37.801134 -6.7685176)"
292661041,,Rua Rubens Bezerra de Medeiros,residential,False,True,68.478,30,,"LINESTRING (-37.8012882 -6.7693889, -37.8014035 -6.769994)"
218361442,,Rua Antônio Pereira,residential,False,False,36.512,30,,"LINESTRING (-37.801134 -6.7685176, -37.8008094 -6.7685802)"
218361442,,Rua Antônio Pereira,residential,False,True,51.353,30,,"LINESTRING (-37.801134 -6.7685176, -37.8015915 -6.7684346)"
292661041,,Rua Rubens Bezerra de Medeiros,residential,False,False,61.566,30,,"LINESTRING (-37.801134 -6.7685176, -37.8010368 -6.7679724)"
292661041,,Rua Rubens Bezerra de Medeiros,residential,False,True,98.369,30,,"LINESTRING (-37.801134 -6.7685176, -37.8012882 -6.7693889)"
218361368,,Rua Vicente de Paula Leite,residential,False,False,35.524,30,,"LINESTRING (-37.8010368 -6.7679724, -37.8007203 -6.7680297)"
218361368,,Rua Vicente de Paula Leite,residential,False,True,52.338,30,,"LINESTRING (-37.8010368 -6.7679724, -37.8015022 -6.7678832)"
292661041,,Rua Rubens Bezerra de Medeiros,residential,False,True,61.566,30,,"LINESTRING (-37.8010368 -6.7679724, -37.801134 -6.7685176)"
292661042,,Rua Filemon Estevão de Sousa,residential,False,False,104.443,,,"LINESTRING (-37.8012045 -6.7751412, -37.8021251 -6.7749255)"
218367967,,Rua Sāo Miguel,residential,False,False,35.455,,,"LINESTRING (-37.8012045 -6.7751412, -37.8011864 -6.7750506, -37.8011663 -6.7749601, -37.8011267 -6.7748322)"
218367967,,Rua Sāo Miguel,residential,False,True,40.94500000000001,,,"LINESTRING (-37.8012045 -6.7751412, -37.8012139 -6.7753603, -37.8012206 -6.7754202, -37.8012367 -6.7755074)"
292661042,,Rua Filemon Estevão de Sousa,residential,False,True,104.443,,,"LINESTRING (-37.8021251 -6.7749255, -37.8012045 -6.7751412)"
218366316,,Rua Felinto Martins de Sousa,residential,False,False,114.24000000000001,,,"LINESTRING (-37.8021251 -6.7749255, -37.8020467 -6.7748802, -37.8019743 -6.7748495, -37.8017986 -6.7747949, -37.8016846 -6.7747696, -37.8015853 -6.7747617, -37.8014177 -6.7747763, -37.8011267 -6.7748322)"
218366316,,Rua Felinto Martins de Sousa,residential,False,True,47.714,,,"LINESTRING (-37.8021251 -6.7749255, -37.8021949 -6.7749767, -37.8022297 -6.77501, -37.8022566 -6.7750407, -37.802278 -6.7750793, -37.8023632 -6.7752717)"
292661043,,,residential,False,False,36.71,,,"LINESTRING (-37.8012367 -6.7755074, -37.8015465 -6.7753876)"
218367967,,Rua Sāo Miguel,residential,False,False,40.94500000000001,,,"LINESTRING (-37.8012367 -6.7755074, -37.8012206 -6.7754202, -37.8012139 -6.7753603, -37.8012045 -6.7751412)"
218366316,,Rua Felinto Martins de Sousa,residential,False,False,47.714,,,"LINESTRING (-37.8023632 -6.7752717, -37.802278 -6.7750793, -37.8022566 -6.7750407, -37.8022297 -6.77501, -37.8021949 -6.7749767, -37.8021251 -6.7749255)"
218366316,,Rua Felinto Martins de Sousa,residential,False,True,34.945,,,"LINESTRING (-37.8023632 -6.7752717, -37.8024157 -6.775442, -37.8024437 -6.7755753)"
218366316,,Rua Felinto Martins de Sousa,residential,False,False,34.945,,,"LINESTRING (-37.8024437 -6.7755753, -37.8024157 -6.775442, -37.8023632 -6.7752717)"
292662025,,Rua João Trigueiro da Rocha,residential,False,False,8.9,30,,"LINESTRING (-37.7973843 -6.7708543, -37.7974327 -6.7707903)"
"[428360909, 194638630]",BR-230,,trunk,False,False,82.202,50,"['2', '3']","LINESTRING (-37.7973843 -6.7708543, -37.7972844 -6.7707824, -37.7971738 -6.7707085, -37.7969737 -6.7705759, -37.7967768 -6.7704275)"
194638630,BR-230,,trunk,False,True,45.312,50,3,"LINESTRING (-37.7973843 -6.7708543, -37.7974715 -6.7709316, -37.7975439 -6.7710021, -37.7975902 -6.7710581, -37.7976599 -6.771154)"
335806147,,Rua Domingos de Medeiros,residential,False,False,31.353,30,,"LINESTRING (-37.798423 -6.7701392, -37.7984686 -6.7704175)"
335806147,,Rua Domingos de Medeiros,residential,False,True,27.638,30,,"LINESTRING (-37.798423 -6.7701392, -37.7983814 -6.7698941)"
338833485,,Rua Capitão Lindolfo,residential,False,False,43.39,30,,"LINESTRING (-37.798423 -6.7701392, -37.7988121 -6.7700847)"
"[292662025, 338833485]",,"['Rua João Trigueiro da Rocha', 'Rua Capitão Lindolfo']",residential,False,True,141.67,30,,"LINESTRING (-37.798423 -6.7701392, -37.7978372 -6.7702363, -37.7976322 -6.7705171, -37.7974327 -6.7707903)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,False,32.314,30,,"LINESTRING (-37.7988121 -6.7700847, -37.7988611 -6.7703712)"
292661030,,Rua Professor Luiz Ferreira Campos,residential,False,True,28.885,30,,"LINESTRING (-37.7988121 -6.7700847, -37.7987683 -6.7698286)"
338833485,,Rua Capitão Lindolfo,residential,False,False,51.379,30,,"LINESTRING (-37.7988121 -6.7700847, -37.7992718 -6.7700132)"
338833485,,Rua Capitão Lindolfo,residential,False,True,43.39,30,,"LINESTRING (-37.7988121 -6.7700847, -37.798423 -6.7701392)"
218361434,,Rua Queli Samara Oliveira,residential,False,False,32.765,30,,"LINESTRING (-37.7992718 -6.7700132, -37.7993292 -6.7703023)"
218361434,,Rua Queli Samara Oliveira,residential,False,True,30.058,30,,"LINESTRING (-37.7992718 -6.7700132, -37.7992191 -6.769748)"
338833485,,Rua Capitão Lindolfo,residential,False,False,47.742,30,,"LINESTRING (-37.7992718 -6.7700132, -37.7996983 -6.7699427)"
338833485,,Rua Capitão Lindolfo,residential,False,True,51.379,30,,"LINESTRING (-37.7992718 -6.7700132, -37.7988121 -6.7700847)"
218361437,,Rua Monsenhor Valeriano,residential,False,False,34.644,30,,"LINESTRING (-37.8002094 -6.7698582, -37.8002503 -6.7701671)"
218361437,,Rua Monsenhor Valeriano,residential,False,True,28.789,30,,"LINESTRING (-37.8002094 -6.7698582, -37.8001685 -6.7696025)"
338833485,,Rua Capitão Lindolfo,residential,False,True,57.212,30,,"LINESTRING (-37.8002094 -6.7698582, -37.7996983 -6.7699427)"
218366308,,Rua Major Saturnino Rodrigues dos Santos,residential,False,False,59.809,,,"LINESTRING (-37.7957566 -6.7714146, -37.7962931 -6.7713406)"
218366308,,Rua Major Saturnino Rodrigues dos Santos,residential,False,True,60.118,,,"LINESTRING (-37.7957566 -6.7714146, -37.7952203 -6.7715078)"
292662026,,Rua Joāo Martins da Silva,residential,False,False,37.376,,,"LINESTRING (-37.7957566 -6.7714146, -37.7956887 -6.7710853)"
292662026,,Rua Joāo Martins da Silva,residential,False,False,57.689,,,"LINESTRING (-37.7956266 -6.7707837, -37.7955618 -6.7702689)"
292662026,,Rua Joāo Martins da Silva,residential,False,True,34.23,,,"LINESTRING (-37.7956266 -6.7707837, -37.7956887 -6.7710853)"
763483313,,Rua Afro Bandeira,residential,False,True,56.697,,,"LINESTRING (-37.7956266 -6.7707837, -37.7951394 -6.7709447)"
"[763483313, 821830535]",,Rua Afro Bandeira,residential,False,"[False, True]",91.83699999999999,,,"LINESTRING (-37.7956266 -6.7707837, -37.7960711 -6.7706642, -37.7960855 -6.7706662, -37.7960975 -6.7706712, -37.7961049 -6.7706829, -37.7961351 -6.7708024, -37.7961519 -6.7708809, -37.7961659 -6.7710041)"
292662026,,Rua Joāo Martins da Silva,residential,False,True,57.689,,,"LINESTRING (-37.7955618 -6.7702689, -37.7956266 -6.7707837)"
428344119,,Travessa Antônio Fernandes de Almeida,residential,False,True,91.048,,,"LINESTRING (-37.7955618 -6.7702689, -37.7963787 -6.7701575)"
"[218368800, 428344119]",,"['Travessa Antônio Fernandes de Almeida', 'Rua João F dos Santos']",residential,False,False,69.309,,,"LINESTRING (-37.7955618 -6.7702689, -37.795262 -6.7703083, -37.7952218 -6.770303, -37.7951843 -6.7702923, -37.7949858 -6.7701485)"
218366289,,Rua Padre Amâncio Leite,residential,False,False,109.676,,,"LINESTRING (-37.7943594 -6.7725019, -37.7953418 -6.7723564)"
292662027,,,residential,False,False,53.595,,,"LINESTRING (-37.7943594 -6.7725019, -37.7944357 -6.7729779)"
218366305,,Rua Coronel José Avelino,residential,False,False,109.781,,,"LINESTRING (-37.7944357 -6.7729779, -37.795427 -6.7729023)"
292662027,,,residential,False,False,60.097,,,"LINESTRING (-37.7944357 -6.7729779, -37.7945228 -6.7735114)"
292662027,,,residential,False,True,53.595,,,"LINESTRING (-37.7944357 -6.7729779, -37.7943594 -6.7725019)"
218366293,,Rua José Rufino,residential,False,False,107.127,,,"LINESTRING (-37.7945228 -6.7735114, -37.7954882 -6.7734158)"
292662027,,,residential,False,False,69.256,,,"LINESTRING (-37.7945228 -6.7735114, -37.7946113 -6.774128)"
292662027,,,residential,False,True,60.097,,,"LINESTRING (-37.7945228 -6.7735114, -37.7944357 -6.7729779)"
218366920,,Rua Miguel Alves da Silva,residential,False,False,107.306,,,"LINESTRING (-37.7946113 -6.774128, -37.7955769 -6.7740191)"
292662027,,,residential,False,True,69.256,,,"LINESTRING (-37.7946113 -6.774128, -37.7945228 -6.7735114)"
"[292662027, 218366917]",,Rua José G Santana,residential,False,False,162.268,,,"LINESTRING (-37.7946113 -6.774128, -37.7946706 -6.7745752, -37.7946867 -6.7745965, -37.7947028 -6.7746118, -37.7947229 -6.7746198, -37.794765 -6.7746164, -37.7956593 -6.7744971)"
218366305,,Rua Coronel José Avelino,residential,False,False,112.379,,,"LINESTRING (-37.795427 -6.7729023, -37.7964416 -6.7728229)"
218366305,,Rua Coronel José Avelino,residential,False,True,109.781,,,"LINESTRING (-37.795427 -6.7729023, -37.7944357 -6.7729779)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,57.497,,,"LINESTRING (-37.795427 -6.7729023, -37.7954882 -6.7734158)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,61.426,,,"LINESTRING (-37.795427 -6.7729023, -37.7953418 -6.7723564)"
218366312,,Rua Coronel João Carneiro,residential,False,False,118.555,,,"LINESTRING (-37.7952691 -6.771843, -37.7963301 -6.7716796)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,57.649,,,"LINESTRING (-37.7952691 -6.771843, -37.7953418 -6.7723564)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,37.66,,,"LINESTRING (-37.7952691 -6.771843, -37.7952203 -6.7715078)"
218366289,,Rua Padre Amâncio Leite,residential,False,False,116.638,,,"LINESTRING (-37.7953418 -6.7723564, -37.7963884 -6.7722144)"
218366289,,Rua Padre Amâncio Leite,residential,False,True,109.676,,,"LINESTRING (-37.7953418 -6.7723564, -37.7943594 -6.7725019)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,61.426,,,"LINESTRING (-37.7953418 -6.7723564, -37.795427 -6.7729023)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,57.649,,,"LINESTRING (-37.7953418 -6.7723564, -37.7952691 -6.771843)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,53.924,,,"LINESTRING (-37.7955769 -6.7740191, -37.7956593 -6.7744971)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,67.795,,,"LINESTRING (-37.7955769 -6.7740191, -37.7954882 -6.7734158)"
218366920,,Rua Miguel Alves da Silva,residential,False,False,110.713,,,"LINESTRING (-37.7955769 -6.7740191, -37.7965715 -6.7738931)"
218366920,,Rua Miguel Alves da Silva,residential,False,True,107.306,,,"LINESTRING (-37.7955769 -6.7740191, -37.7946113 -6.774128)"
218366293,,Rua José Rufino,residential,False,True,107.127,,,"LINESTRING (-37.7954882 -6.7734158, -37.7945228 -6.7735114)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,67.795,,,"LINESTRING (-37.7954882 -6.7734158, -37.7955769 -6.7740191)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,57.497,,,"LINESTRING (-37.7954882 -6.7734158, -37.795427 -6.7729023)"
218366293,,Rua José Rufino,residential,False,False,113.184,,,"LINESTRING (-37.7954882 -6.7734158, -37.7959916 -6.7733553, -37.7965037 -6.7732781)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,49.136,,,"LINESTRING (-37.7956593 -6.7744971, -37.795737 -6.7749322)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,53.924,,,"LINESTRING (-37.7956593 -6.7744971, -37.7955769 -6.7740191)"
218366917,,Rua José G Santana,residential,False,False,118.665,,,"LINESTRING (-37.7956593 -6.7744971, -37.7967253 -6.7743617)"
"[292662027, 218366917]",,Rua José G Santana,residential,False,True,162.268,,,"LINESTRING (-37.7956593 -6.7744971, -37.794765 -6.7746164, -37.7947229 -6.7746198, -37.7947028 -6.7746118, -37.7946867 -6.7745965, -37.7946706 -6.7745752, -37.7946113 -6.774128)"
218366308,,Rua Major Saturnino Rodrigues dos Santos,residential,False,False,60.118,,,"LINESTRING (-37.7952203 -6.7715078, -37.7957566 -6.7714146)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,False,37.66,,,"LINESTRING (-37.7952203 -6.7715078, -37.7952691 -6.771843)"
218366914,,Rua Professora Claudete Bezerra de Sousa,residential,False,True,37.503,,,"LINESTRING (-37.7952203 -6.7715078, -37.7951738 -6.7711737)"
218361356,,Rua Alcides Macena,residential,False,False,49.993,30,,"LINESTRING (-37.7967198 -6.7666393, -37.7967837 -6.7670844)"
218361390,,Rua Antônio José de Sousa,residential,False,False,60.957,30,,"LINESTRING (-37.7967198 -6.7666393, -37.7961727 -6.7667125)"
218361389,,Rua Manoel Firmino,residential,False,True,51.32,30,,"LINESTRING (-37.7961727 -6.7667125, -37.7962518 -6.7671673)"
218361390,,Rua Antônio José de Sousa,residential,False,False,59.293,30,,"LINESTRING (-37.7961727 -6.7667125, -37.7956417 -6.7667918)"
218361390,,Rua Antônio José de Sousa,residential,False,True,60.957,30,,"LINESTRING (-37.7961727 -6.7667125, -37.7967198 -6.7666393)"
31514333,BR-230,Rua Odilon Lopes,trunk,False,True,53.333,,,"LINESTRING (-37.7951159 -6.7668717, -37.7952714 -6.7673258)"
218361390,,Rua Antônio José de Sousa,residential,False,True,58.735,30,,"LINESTRING (-37.7951159 -6.7668717, -37.7956417 -6.7667918)"
428344108,,Rua Benjamin Constant,residential,False,True,29.195,,,"LINESTRING (-37.8004541 -6.7710321, -37.8003928 -6.7707767)"
428344110,,Rua Coronel João Carneiro,secondary,True,False,68.581,50,2,"LINESTRING (-37.8004541 -6.7710321, -37.7998419 -6.7711361)"
428344108,,Rua Benjamin Constant,residential,False,False,62.654,,,"LINESTRING (-37.8004541 -6.7710321, -37.8004635 -6.7710807, -37.8005191 -6.7715917)"
218366312,,Rua Coronel João Carneiro,residential,False,False,166.75,,,"LINESTRING (-37.7963301 -6.7716796, -37.7978229 -6.7714529)"
218366312,,Rua Coronel João Carneiro,residential,False,True,118.555,,,"LINESTRING (-37.7963301 -6.7716796, -37.7952691 -6.771843)"
218366918,,Rua Engenheiro Francisco Ismael de Lacerda,residential,False,False,37.916,,,"LINESTRING (-37.7963301 -6.7716796, -37.7962931 -6.7713406)"
218366918,,Rua Engenheiro Francisco Ismael de Lacerda,residential,False,True,59.815,,,"LINESTRING (-37.7963301 -6.7716796, -37.7963884 -6.7722144)"
218366307,,Rua João Pessoa,residential,False,False,57.963,,,"LINESTRING (-37.8027233 -6.7718264, -37.8023377 -6.7721801)"
218366307,,Rua João Pessoa,residential,False,True,65.509,,,"LINESTRING (-37.8027233 -6.7718264, -37.8031641 -6.7714321)"
