osmid,ref,name,highway,oneway,reversed,length,geometry,access,lanes,bridge
"[809563092, 812553086]",,Rua João Paulo II,residential,False,True,350.09799999999996,"LINESTRING (-39.7767141 -16.5819714, -39.7779116 -16.5825327, -39.7785438 -16.5828552, -39.7796589 -16.583366)",,,
652082112,,,secondary,True,False,39.927,"LINESTRING (-39.7850321 -16.5858759, -39.7854064 -16.5858917)",,,
1269188024,BA-283;BA-686,Praça do Mercado,secondary,True,False,17.698,"LINESTRING (-39.7850321 -16.5858759, -39.7850628 -16.585965, -39.7850846 -16.5860269)",,,
238215779,,Rua Presidente Médici,residential,False,False,72.21,"LINESTRING (-39.7806129 -16.5862413, -39.7802794 -16.5868066)",,,
238215779,,Rua Presidente Médici,residential,False,True,13.955,"LINESTRING (-39.7806129 -16.5862413, -39.7806742 -16.5861304)",,,
809551660,,Praça Pio XII,residential,False,False,9.134,"LINESTRING (-39.7828012 -16.5866322, -39.7827923 -16.5865505)",,,
809551660,,Praça Pio XII,residential,False,True,30.745,"LINESTRING (-39.7828012 -16.5866322, -39.7828547 -16.5869039)",,,
1025351806,,Praça Pio XII,residential,False,False,24.631,"LINESTRING (-39.7828012 -16.5866322, -39.7826854 -16.5868239)",,,
238215776,,Rua Padre Emiliano,residential,False,True,36.585,"LINESTRING (-39.7789993 -16.5869206, -39.778656 -16.5869214)",,,
809537996,,Rua Pedro Deiro,residential,False,True,22.64,"LINESTRING (-39.7789993 -16.5869206, -39.7788816 -16.5870901)",,,
238215776,,Rua Padre Emiliano,residential,False,False,128.074,"LINESTRING (-39.7789993 -16.5869206, -39.779578 -16.5869135, -39.7801982 -16.5868564)",,,
809537996,,Rua Pedro Deiro,residential,False,False,143.558,"LINESTRING (-39.7789993 -16.5869206, -39.7789089 -16.5866015, -39.778737 -16.5859769, -39.7786439 -16.5856754)",,,
1164259678,,Alameda Hermerick de Oliveira,residential,False,False,40.592,"LINESTRING (-39.7786439 -16.5856754, -39.778997 -16.5855385)",,,
809537996,,Rua Pedro Deiro,residential,False,False,98.889,"LINESTRING (-39.7786439 -16.5856754, -39.778596 -16.5855201, -39.7785759 -16.5853595, -39.7785691 -16.5852028, -39.7785974 -16.585105, -39.7786321 -16.5850261, -39.7787853 -16.58486)",,,
809537996,,Rua Pedro Deiro,residential,False,True,143.558,"LINESTRING (-39.7786439 -16.5856754, -39.778737 -16.5859769, -39.7789089 -16.5866015, -39.7789993 -16.5869206)",,,
1164259678,,Alameda Hermerick de Oliveira,residential,False,True,40.592,"LINESTRING (-39.778997 -16.5855385, -39.7786439 -16.5856754)",,,
1025351804,,Praça Trinta e Um de Agosto,residential,False,False,71.496,"LINESTRING (-39.7808129 -16.5860068, -39.7813908 -16.5863334)",,,
256114087,,Rua Presidente Costa Silva,residential,False,True,32.373,"LINESTRING (-39.7800961 -16.5880928, -39.7802509 -16.5878423)",,,
