osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,access,bridge
551043188,Hallertauer Straße,residential,30,False,True,59.607000000000006,"LINESTRING (11.6066759 48.6878465, 11.606646 48.6877352, 11.6065968 48.6875708, 11.6065366 48.6874527, 11.6064549 48.6873335)",,,,,
551043191,Taurusweg,residential,30,False,True,75.409,"LINESTRING (11.6066759 48.6878465, 11.6064772 48.6878574, 11.6060756 48.6878847, 11.6059391 48.6878852, 11.6058506 48.6877045)",,,,,
448624311,Taurusweg,residential,30,False,True,74.928,"LINESTRING (11.6058506 48.6877045, 11.6057604 48.6875509, 11.6058952 48.6875037, 11.6060405 48.6874465, 11.606178 48.6873985, 11.6064549 48.6873335)",,,,,
551043191,Taurusweg,residential,30,False,False,75.40899999999999,"LINESTRING (11.6058506 48.6877045, 11.6059391 48.6878852, 11.6060756 48.6878847, 11.6064772 48.6878574, 11.6066759 48.6878465)",,,,,
477322250,Hersbrucker Weg,residential,30,False,True,32.521,"LINESTRING (11.6065311 48.6865303, 11.6065126 48.686457, 11.6065187 48.686359, 11.6065419 48.6862399)",,,,,
817956526,Hallertauer Straße,residential,30,False,False,59.373999999999995,"LINESTRING (11.6065311 48.6865303, 11.6064555 48.686621, 11.6063563 48.6867432, 11.6062758 48.6868353, 11.6061846 48.6868955, 11.606075 48.686965)",,,,,
28850303,Am Gellert,residential,,False,False,348.55999999999995,"LINESTRING (11.6177604 48.6836878, 11.6173552 48.683323, 11.6169494 48.6830095, 11.6168369 48.6829168, 11.6167022 48.6828226, 11.6165126 48.6827331, 11.6160911 48.6826586, 11.6157694 48.6826627, 11.6154717 48.6827108, 11.6151702 48.6827939, 11.6149415 48.6826895, 11.6146112 48.682502, 11.6142145 48.6821022)",,,,,
29259662,Schlagtörlgasse,residential,,False,False,46.368,"LINESTRING (11.6177604 48.6836878, 11.6177266 48.6836998, 11.6172038 48.6838849)",,,,,
"[1190616360, 28850041, 29259662, 29259663]","['August-Prechter-Straße', 'Schlagtörlgasse']",residential,30,False,True,45.958,"LINESTRING (11.6177604 48.6836878, 11.6178181 48.6836674, 11.6179746 48.6835637, 11.6181422 48.683446, 11.6182022 48.6833981)",2,,7,,yes
8323701,Hopfenstraße,residential,,False,False,120.94,"LINESTRING (11.6065419 48.6862399, 11.6066542 48.6862561, 11.6066703 48.6862584, 11.6070465 48.6863127, 11.6074085 48.6863148, 11.6077015 48.6863052, 11.6080422 48.6863122, 11.6081766 48.6863185)",,,,,
477322250,Hersbrucker Weg,residential,30,False,False,32.521,"LINESTRING (11.6065419 48.6862399, 11.6065187 48.686359, 11.6065126 48.686457, 11.6065311 48.6865303)",,,,,
482474128,Münchener Straße,secondary,50,False,False,12.543,"LINESTRING (11.6116449 48.6838094, 11.6116153 48.6836983)",2,St 2232; St 2335,,,
482474128,Münchener Straße,secondary,50,False,True,7.063,"LINESTRING (11.6116449 48.6838094, 11.6116658 48.6838714)",2,St 2232; St 2335,,,
226854902,,residential,,False,False,44.984,"LINESTRING (11.6116449 48.6838094, 11.6117564 48.6838174, 11.6122467 48.6838841)",,,,,
60846098,Am Fall,residential,30,False,True,112.96000000000001,"LINESTRING (11.6139818 48.6803429, 11.6147488 48.6804985, 11.6148758 48.6800197)",,,,,
