osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge
5661752,1,,Schubertstraße,residential,30,6,False,False,175.24200000000002,"LINESTRING (9.1970985 50.0076288, 9.196982 50.0076265, 9.19672 50.0076224, 9.1964687 50.0075936, 9.1962104 50.0075623, 9.1959735 50.0075139, 9.1957943 50.0074682, 9.1956309 50.0074115, 9.1952916 50.0072657, 9.1948896 50.0070535)",
5661752,1,,Schubertstraße,residential,30,6,False,True,70.225,"LINESTRING (9.1970985 50.0076288, 9.1975803 50.0076134, 9.1980759 50.0075696)",
137769415,1,,Schubertstraße,residential,30,,False,True,37.628,"LINESTRING (9.1970985 50.0079672, 9.1970985 50.0076288)",
10468979,1,,Einsteinstraße,residential,30,5,False,False,7.677,"LINESTRING (9.197111 50.0056068, 9.1971472 50.0056718)",
10468979,1,,Einsteinstraße,residential,30,5,False,True,47.723,"LINESTRING (9.197111 50.0056068, 9.1970921 50.0055598, 9.1970384 50.0053761, 9.1970431 50.0051824)",
310666458,,,Mozartstraße,residential,30,5,False,True,36.029999999999994,"LINESTRING (9.197111 50.0056068, 9.197025 50.0056242, 9.1967931 50.0056904, 9.1967541 50.0057114, 9.1967386 50.0057382, 9.1967433 50.0057798)",
30220148,1,,Mozartstraße,residential,30,5,False,True,31.264,"LINESTRING (9.1967433 50.0057798, 9.1971472 50.0056718)",
30220148,1,,Mozartstraße,residential,30,5,False,False,34.964,"LINESTRING (9.1967433 50.0057798, 9.1966338 50.0058154, 9.1962755 50.005865)",
310666458,,,Mozartstraße,residential,30,5,False,False,36.03,"LINESTRING (9.1967433 50.0057798, 9.1967386 50.0057382, 9.1967541 50.0057114, 9.1967931 50.0056904, 9.197025 50.0056242, 9.197111 50.0056068)",
126404940,1,,Brühlweg,residential,30,4,False,False,197.62400000000002,"LINESTRING (9.2040509 50.0016887, 9.2041711 50.0017587, 9.2042892 50.0018179, 9.2046428 50.0019727, 9.2049641 50.0021251, 9.2050812 50.0022708, 9.2051555 50.0024204, 9.2052506 50.0027391, 9.2052686 50.0028124, 9.2053035 50.0028985, 9.2053325 50.0029572, 9.2053488 50.0029847, 9.2053917 50.0030885, 9.2054027 50.0031258)",
416542945,1,,Flemingstraße,residential,30,5,False,True,43.268,"LINESTRING (9.1973489 50.0044407, 9.1967775 50.0043121)",
10468979,1,,Einsteinstraße,residential,30,5,False,False,85.334,"LINESTRING (9.1973489 50.0044407, 9.1973069 50.0045441, 9.1971977 50.004813, 9.1971629 50.0048817, 9.1970431 50.0051824)",
"[416542945, 416542943]",1,,Flemingstraße,residential,30,"['4.5', '5']",False,False,184.7,"LINESTRING (9.1973489 50.0044407, 9.1973901 50.0044542, 9.1983314 50.0047619, 9.1984662 50.0047939, 9.1985505 50.0048053, 9.1986432 50.0047998, 9.1987339 50.0047839, 9.1990227 50.0047209, 9.1995625 50.0046034, 9.1997422 50.0045633)",
416542945,1,,Flemingstraße,residential,30,5,False,False,43.268,"LINESTRING (9.1967775 50.0043121, 9.1973489 50.0044407)",
8115718,1,,Flemingstraße,residential,30,5,False,True,86.872,"LINESTRING (9.1967775 50.0043121, 9.1966477 50.0042911, 9.1955987 50.0041215)",
10468975,1,,Liebigstraße,residential,30,4,False,False,117.755,"LINESTRING (9.1967775 50.0043121, 9.1968005 50.0042847, 9.1969089 50.0041559, 9.1970083 50.0040354, 9.1971373 50.0039207, 9.1972359 50.003836, 9.1973406 50.0037461, 9.1974196 50.0036666, 9.197476 50.0035914, 9.1975701 50.0033928)",
"[24216072, 126801282]",1,,Brahmsstraße,residential,30,,False,True,45.557,"LINESTRING (9.1989176 50.0086786, 9.1989392 50.0085678, 9.1990648 50.0082809)",
"[35694009, 1205172651, 5466926]",,,,living_street,,,False,True,36.171,"LINESTRING (9.2014378 50.0037333, 9.2013846 50.0038334, 9.2013807 50.0038851, 9.2014132 50.0039945, 9.2014245 50.0040504)",
60122495,1,,Rentingweg,residential,30,5,False,True,39.57,"LINESTRING (9.2027073 50.0079711, 9.2031713 50.0077769)",
8116075,1,,Am Hauenboden,residential,30,5,False,True,201.19299999999998,"LINESTRING (9.2027073 50.0079711, 9.2026469 50.007925, 9.2022508 50.0076047, 9.2017681 50.0071739, 9.20139 50.0066953, 9.2013851 50.006659, 9.2014162 50.0066216, 9.2014768 50.0065796, 9.2016682 50.0065211)",
"[24502520, 83109817, 24502521]",1,,Rentingweg,residential,30,5,False,False,52.730000000000004,"LINESTRING (9.2027073 50.0079711, 9.2026661 50.0079878, 9.2025645 50.008029, 9.2021559 50.0081886, 9.2020759 50.0082163)",yes
5407094,1,,Vorgangstraße,residential,30,4,False,True,141.987,"LINESTRING (9.1967617 50.0024876, 9.1958865 50.0022135, 9.1954164 50.0020576, 9.1950533 50.0019675, 9.1949652 50.0019449)",
"[132816000, 263044685]",,,Röntgenstraße,residential,30,5,False,True,96.025,"LINESTRING (9.1967617 50.0024876, 9.1969962 50.0021759, 9.1973386 50.0017077)",
"[415771840, 40370179, 415771839]","['2', '1']",,Vorgangstraße,residential,30,"['5.5', '5']",False,False,213.418,"LINESTRING (9.1967617 50.0024876, 9.1968765 50.0025249, 9.1983935 50.0029359, 9.198509 50.0029673, 9.1985677 50.002985, 9.1986184 50.0030108, 9.1986498 50.0030375, 9.1986721 50.0030818, 9.1986441 50.0031441, 9.1983599 50.0035769)",
