osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,width
26186021,True,,,Hegelerstraße,residential,,False,142.34,"LINESTRING (8.6223224 53.0513156, 8.622758 53.0504554, 8.6229003 53.0500842)",,,
"[1159389725, 312832877]",False,2,,Ludwig-Kaufmann-Straße,tertiary,50,False,139.319,"LINESTRING (8.6223224 53.0513156, 8.6230471 53.0514366, 8.6232701 53.0514757, 8.6235111 53.051518, 8.6239654 53.051591, 8.624255 53.0516376, 8.6243312 53.0516498)",,,
1219038667,False,,,Hegelerstraße,residential,,True,39.517,"LINESTRING (8.6230331 53.0497379, 8.6229003 53.0500842)",,,
26186022,True,,,Oldenburger Straße,residential,50,False,57.650999999999996,"LINESTRING (8.6230331 53.0497379, 8.623111 53.0497457, 8.6238839 53.049823)",,,
1071334025,False,3,L 867,Mühlenstraße,secondary,50,False,42.033,"LINESTRING (8.6241632 53.0524016, 8.6243576 53.0520421)",,,
27584641,False,,,Mühlendamm,residential,50,False,47.153,"LINESTRING (8.6286828 53.0477405, 8.6283063 53.0473819)",,,
33170509,False,,,Mittelgang,residential,,True,55.945,"LINESTRING (8.6237252 53.050317, 8.6238839 53.049823)",,,
33170509,False,,,Mittelgang,residential,,False,55.945,"LINESTRING (8.6238839 53.049823, 8.6237252 53.050317)",,,
"[26186022, 470738631]",True,2,,Oldenburger Straße,residential,50,False,84.53800000000001,"LINESTRING (8.6238839 53.049823, 8.6243308 53.0498633, 8.6247923 53.049905, 8.6248959 53.0499123, 8.6250031 53.0499212, 8.6251361 53.0499291)",,,
81452708,False,,,Cramerstraße,living_street,,False,34.013,"LINESTRING (8.6341441 53.0485348, 8.6343756 53.0482624)",,,
26172855,False,,,Cramerstraße,living_street,,True,45.702,"LINESTRING (8.6341441 53.0485348, 8.6340338 53.0486697, 8.6339613 53.0487557, 8.633831 53.0489001)",,,
33558121,False,,,Am Vorwerk,residential,,False,72.968,"LINESTRING (8.6341441 53.0485348, 8.6340789 53.048515, 8.6333424 53.0482887, 8.6331876 53.048221)",,,
"[1241638067, 25856181]",True,,,"['Bebelstraße', 'Schulstraße']",residential,30,False,51.471000000000004,"LINESTRING (8.6320383 53.049344, 8.6323602 53.0494438, 8.6322702 53.049523, 8.6321494 53.0496534)",,,
48413885,False,,,Am Knick,residential,,True,38.196999999999996,"LINESTRING (8.6288728 53.0505854, 8.6293309 53.0504736, 8.6294023 53.0504562)",,,5.8
1071334025,False,3,L 867,Mühlenstraße,secondary,50,True,42.033,"LINESTRING (8.6243576 53.0520421, 8.6241632 53.0524016)",,,
557389679,False,3,L 867,Mühlenstraße,secondary,50,False,31.12,"LINESTRING (8.6243576 53.0520421, 8.6244182 53.0519177, 8.624448 53.0518565, 8.6244884 53.0517735)",,,
266030558,True,1,L 887,Bismarckstraße,secondary,50,False,20.332,"LINESTRING (8.6288561 53.0471933, 8.6286079 53.047299)",,,
"[572916014, 572916015]",False,"['2', '3']",L 887,Bismarckstraße,secondary,50,True,87.146,"LINESTRING (8.6288561 53.0471933, 8.6290651 53.0471132, 8.6293182 53.0470136, 8.6297306 53.0468412, 8.6299379 53.0467561)",,,
25802738,False,,,Delmegarten,residential,,True,148.343,"LINESTRING (8.6286079 53.047299, 8.6288528 53.0475322, 8.629353 53.0479988, 8.6294881 53.0481441, 8.629765 53.0484009, 8.6297996 53.0484235)",,,
"[266030556, 266030558, 572916012]",True,1,L 887,Bismarckstraße,secondary,50,False,22.193,"LINESTRING (8.6286079 53.047299, 8.6285409 53.0473208, 8.6284058 53.0473588, 8.6283063 53.0473819)",yes,,
27584641,False,,,Mühlendamm,residential,50,False,6.875,"LINESTRING (8.6283063 53.0473819, 8.6282438 53.0473328)",,,
27584641,False,,,Mühlendamm,residential,50,True,47.153,"LINESTRING (8.6283063 53.0473819, 8.6286828 53.0477405)",,,
"[969625491, 266030563]",True,"['2', '1']",L 887,Bismarckplatz,secondary,50,False,106.38600000000001,"LINESTRING (8.6283063 53.0473819, 8.6278855 53.0474762, 8.6275161 53.0475416, 8.6272122 53.047619, 8.6270824 53.0476672, 8.6270293 53.0476898, 8.6268599 53.0477641)",,,
23136981,False,2,,Am Stadtwall,residential,30,True,8.388,"LINESTRING (8.6268599 53.0477641, 8.6267894 53.0477017)",,,
266030565,True,2,L 887,Hans-Böckler-Platz,secondary,50,False,127.045,"LINESTRING (8.6268599 53.0477641, 8.6266844 53.0478383, 8.6265832 53.047881, 8.6260639 53.0480967, 8.6259183 53.0481741, 8.6257896 53.0482534, 8.6257178 53.04832, 8.6256502 53.0483923, 8.6256073 53.0484223, 8.625466 53.0485211)",,,
"[572916016, 266030554]",False,3,,Am Stadtwall,residential,30,False,79.98,"LINESTRING (8.6268599 53.0477641, 8.6269524 53.0478209, 8.6270097 53.0478709, 8.6271818 53.0480211, 8.6272169 53.0480559, 8.6272739 53.0481106, 8.6273763 53.0482252, 8.6275246 53.0483597)",,,
312832878,True,2,,Ludwig-Kaufmann-Straße,tertiary,50,False,14.416,"LINESTRING (8.6243312 53.0516498, 8.6245468 53.0516535)",,,
"[1159389725, 312832877]",False,2,,Ludwig-Kaufmann-Straße,tertiary,50,True,139.319,"LINESTRING (8.6243312 53.0516498, 8.624255 53.0516376, 8.6239654 53.051591, 8.6235111 53.051518, 8.6232701 53.0514757, 8.6230471 53.0514366, 8.6223224 53.0513156)",,,
312832879,False,,,Kirchplatz,residential,30,False,12.239,"LINESTRING (8.6303051 53.0501995, 8.6301438 53.0502516)",,,
"[27375338, 25802962, 27375339]",True,,,Kirchstraße,residential,30,False,128.138,"LINESTRING (8.6303051 53.0501995, 8.6303701 53.0501152, 8.6304073 53.0500609, 8.6304425 53.0500178, 8.6305995 53.0498253, 8.6306118 53.0498035, 8.6306699 53.0497007, 8.630681 53.0496699, 8.6307016 53.049613, 8.630707 53.0495418, 8.6307082 53.0494892, 8.6307235 53.0490962)",yes,,
25802978,False,,,Kirchplatz,residential,30,False,76.893,"LINESTRING (8.6303051 53.0501995, 8.6312925 53.0503082, 8.6314369 53.0503233)",,,
"[25804085, 25804079]",False,,,"['Humboldtstraße', 'Karlstraße']","['living_street', 'residential']",,"[False, True]",239.50400000000002,"LINESTRING (8.6320851 53.0454392, 8.632123 53.0454571, 8.6323802 53.0456671, 8.6324635 53.0457496, 8.6324502 53.0458091, 8.6325255 53.0458798, 8.6327881 53.0460872, 8.6329718 53.0461645, 8.6331173 53.0461735, 8.633194 53.046207, 8.6333217 53.0462579, 8.6333018 53.0462853, 8.6332197 53.0463981, 8.6329316 53.046878, 8.632712 53.0471782)",,,
1219038667,False,,,Hegelerstraße,residential,,False,39.517,"LINESTRING (8.6229003 53.0500842, 8.6230331 53.0497379)",,,
