osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,width
36827771,Werner-Bochmann-Straße,residential,False,False,60.099999999999994,"LINESTRING (11.8612403 47.7359969, 11.8612035 47.7359622, 11.86094 47.735634, 11.8608907 47.7355136)",,,,
445059052,Miesbacher Straße,primary,False,True,184.192,"LINESTRING (11.8612403 47.7359969, 11.8611221 47.736062, 11.8608632 47.7362048, 11.8601809 47.7365824, 11.8596771 47.7368533, 11.8594912 47.7369508, 11.8593115 47.7370252)",B 307,50,,
228485625,Leitnerstraße,residential,False,True,92.59900000000002,"LINESTRING (11.8629568 47.737911, 11.8630285 47.7378565, 11.8631003 47.7377621, 11.8631221 47.7376678, 11.8630753 47.7375482, 11.863147 47.7374287, 11.8632811 47.7373218, 11.8634646 47.7372106)",,,,
65265241,Hans-Miederer-Straße,residential,False,True,46.132,"LINESTRING (11.8652972 47.7339963, 11.8648556 47.7341447, 11.8647436 47.7341792)",,,,
228741605,,residential,False,False,54.012,"LINESTRING (11.8652972 47.7339963, 11.8651892 47.7338404, 11.8651376 47.7336395, 11.8650341 47.7335545)",,,,
328034753,Hans-Miederer-Straße,residential,False,False,104.73,"LINESTRING (11.8652972 47.7339963, 11.8653519 47.7339918, 11.8653952 47.7340006, 11.8655762 47.7342009, 11.8657091 47.7343728, 11.8658447 47.7344939, 11.8660306 47.7346998, 11.8660915 47.7347346)",,,,
107212689,Lautererstraße,residential,False,False,23.656,"LINESTRING (11.8626773 47.7346675, 11.8625767 47.7348692)",,20,2,
989152898,Lautererstraße,residential,False,True,6.311,"LINESTRING (11.8626773 47.7346675, 11.8627071 47.7346144)",,20,2,
106101697,,residential,False,False,24.099,"LINESTRING (11.8626773 47.7346675, 11.862585 47.7346377, 11.862385 47.7346991)",,,,
91007013,Koglerweg,residential,False,True,91.61500000000001,"LINESTRING (11.8644619 47.7357301, 11.8646711 47.7356868, 11.8647537 47.7357175, 11.8656307 47.7355497)",,,,
36827775,Ortererstraße,residential,False,False,7.557,"LINESTRING (11.8569168 47.7385829, 11.8569124 47.7386508)",,,,
36827775,Ortererstraße,residential,False,True,43.029,"LINESTRING (11.8569168 47.7385829, 11.8569418 47.7381963)",,,,
697023206,Ortererstraße,residential,False,False,52.563,"LINESTRING (11.8569168 47.7385829, 11.8576114 47.7386553)",,,,
697023206,Ortererstraße,residential,False,True,52.563,"LINESTRING (11.8576114 47.7386553, 11.8569168 47.7385829)",,,,
1058655645,,living_street,False,False,57.528000000000006,"LINESTRING (11.867134 47.7337037, 11.8670443 47.7336311, 11.8669837 47.7335598, 11.8669214 47.7334862, 11.8668693 47.7334477, 11.8667774 47.7333868, 11.8666444 47.7333109)",,,,
65265255,Radspielergasse,residential,False,False,6.098,"LINESTRING (11.8666444 47.7333109, 11.8666474 47.7333657)",,,,
65265255,Radspielergasse,residential,False,True,17.536,"LINESTRING (11.8666444 47.7333109, 11.8666357 47.7331533)",,,,
1058655645,,living_street,False,True,57.528,"LINESTRING (11.8666444 47.7333109, 11.8667774 47.7333868, 11.8668693 47.7334477, 11.8669214 47.7334862, 11.8669837 47.7335598, 11.8670443 47.7336311, 11.867134 47.7337037)",,,,
