osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,maxspeed,tunnel,ref,width,bridge
22936962,,residential,,False,False,94.949,"LINESTRING (8.7224565 48.5482023, 8.7222391 48.5481674, 8.7218838 48.5480623, 8.7215993 48.5480281, 8.7212291 48.5481047)",Obere Eisenbahnstraße,30,,,,
22936962,,residential,,False,True,17.47,"LINESTRING (8.7224565 48.5482023, 8.7224883 48.5481954, 8.7226819 48.5481531)",Obere Eisenbahnstraße,30,,,,
258357119,,residential,,False,True,74.10300000000001,"LINESTRING (8.7224565 48.5482023, 8.7222779 48.5482783, 8.7222423 48.5482934, 8.7219814 48.5484043, 8.7218943 48.5484414, 8.7218748 48.5484497, 8.7220392 48.5486278)",Obere Eisenbahnstraße,30,,,,
258357119,,residential,,False,False,74.10300000000001,"LINESTRING (8.7220392 48.5486278, 8.7218748 48.5484497, 8.7218943 48.5484414, 8.7219814 48.5484043, 8.7222423 48.5482934, 8.7222779 48.5482783, 8.7224565 48.5482023)",Obere Eisenbahnstraße,30,,,,
310058556,,tertiary,,False,False,38.662,"LINESTRING (8.7215535 48.5488054, 8.7213072 48.5484983)",Freudenstädter Straße,30,,,,
310058554,,tertiary,,True,False,23.625,"LINESTRING (8.7215535 48.5488054, 8.7217149 48.5488957, 8.7217866 48.5489506)",Freudenstädter Straße,30,,,,
386161831,,living_street,,False,True,183.357,"LINESTRING (8.7215535 48.5488054, 8.7208711 48.5490169, 8.720823 48.5490618, 8.7208747 48.5491195, 8.7217685 48.5499602)",Eugen-Breitling-Straße,,,,,
4931551,,tertiary,,True,False,27.466,"LINESTRING (8.7223322 48.5488395, 8.7221711 48.5489572, 8.7220895 48.5490269)",Grafenwiesenstraße,30,,,,
"[23501186, 23501187, 310058557, 258357078]","['2', '3']",tertiary,,False,False,174.275,"LINESTRING (8.7223322 48.5488395, 8.7224064 48.5487986, 8.7228502 48.5485812, 8.7230665 48.5484575, 8.7233065 48.5483769, 8.7235677 48.5482971, 8.723842 48.5482526, 8.7241522 48.5482236, 8.7244327 48.5482283)","['Grafenwiesenstraße', 'Lembergtunnel']",30,yes,,,
49679338,1,tertiary,roundabout,True,False,27.474,"LINESTRING (8.7218099 48.5492095, 8.7217614 48.549192, 8.7217212 48.549167, 8.7216919 48.5491361, 8.7216874 48.5491254, 8.7216735 48.5490919, 8.7216772 48.5490461, 8.7217026 48.5490035)",,,,,,
"[310058555, 310058556, 23591406]",,tertiary,,False,True,310.889,"LINESTRING (8.7174403 48.5474427, 8.7176525 48.5474689, 8.7182833 48.5475741, 8.7184929 48.5476119, 8.7192172 48.5477532, 8.7194998 48.5478196, 8.7196241 48.5478562, 8.7197751 48.5479061, 8.7205223 48.5481533, 8.7205949 48.54818, 8.7208512 48.5482745, 8.7211181 48.5483944, 8.7213072 48.5484983)",Freudenstädter Straße,30,,,,
312201698,,tertiary,,True,False,27.177,"LINESTRING (8.7174403 48.5474427, 8.7171767 48.5474275, 8.7170733 48.547417)",Freudenstädter Straße,,,,,
23591401,,living_street,,False,False,24.668,"LINESTRING (8.7217685 48.5499602, 8.7214885 48.5500821)",Uferstraße,,,,,
23591401,,living_street,,False,True,46.341,"LINESTRING (8.7217685 48.5499602, 8.7222738 48.5497116)",Uferstraße,,,,,
386161831,,living_street,,False,False,183.35699999999997,"LINESTRING (8.7217685 48.5499602, 8.7208747 48.5491195, 8.720823 48.5490618, 8.7208711 48.5490169, 8.7215535 48.5488054)",Eugen-Breitling-Straße,,,,,
524639010,,residential,,False,False,23.113,"LINESTRING (8.7283035 48.5474782, 8.7283957 48.5472795)",Heinestraße,,,,,
618593644,1,primary,,True,False,17.819,"LINESTRING (8.7289529 48.5515977, 8.7289736 48.5515392, 8.7289791 48.5514391)",,,,B 463,,
974697460,1,primary,,False,True,73.084,"LINESTRING (8.7289529 48.5515977, 8.728877 48.5516678, 8.7287571 48.5517638, 8.7286271 48.5518928, 8.7284824 48.552168)",,,,B 463,,
883819127,,primary,,False,True,14.239999999999998,"LINESTRING (8.7278774 48.5486381, 8.7277784 48.5486731, 8.7277068 48.5486985)",Haiterbacher Straße,30,,B 463,,
883819128,,tertiary,,False,False,9.527,"LINESTRING (8.7272908 48.5485975, 8.7273976 48.5486459)",Grafenwiesenstraße,,,,,
4931552,2,tertiary,,False,True,79.60300000000001,"LINESTRING (8.7272908 48.5485975, 8.7272537 48.5485807, 8.7271936 48.5485584, 8.7271207 48.5485313, 8.7269935 48.5484978, 8.7268217 48.5484651, 8.726265 48.5483894)",Grafenwiesenstraße,30,,,,
883819129,,tertiary,,True,False,44.684999999999995,"LINESTRING (8.7272908 48.5485975, 8.7274159 48.5485838, 8.7275447 48.5485776, 8.7276292 48.5485838, 8.7276909 48.5486087, 8.7277552 48.5486282, 8.7278774 48.5486381)",Haiterbacher Straße,50,,,,
974497128,2,secondary,,False,False,12.501,"LINESTRING (8.7299091 48.5477235, 8.7299331 48.5476122)",,70,,L 362,,
