osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,lanes,junction
"[247852644, 1052461331, 40000220, 247852639]",Jahnstraße,residential,50,False,False,147.872,"LINESTRING (12.007683 47.866265, 12.0075897 47.8662593, 12.0076001 47.866132, 12.0075895 47.8659725, 12.00755 47.8658478, 12.0074934 47.8656597, 12.0073839 47.8653885, 12.0073707 47.8653664, 12.0073424 47.8653192, 12.0071729 47.8650364)",,,,,
4067662,Bahnhofstraße,living_street,,False,True,14.481,"LINESTRING (12.0049349 47.8621484, 12.0047434 47.8621697)",,,10,,
"[770115760, 333520186]",Bahnhofstraße,living_street,,False,True,62.27300000000001,"LINESTRING (12.0049349 47.8621484, 12.0049153 47.8621181, 12.0047564 47.861968, 12.0047205 47.8619368, 12.00469 47.861941, 12.004662 47.8619501, 12.0046382 47.8619636, 12.00462 47.8619806, 12.0046079 47.8620022, 12.0046049 47.8620251, 12.0046113 47.8620478, 12.0046623 47.8620949, 12.0047434 47.8621697)",,,,,
770115754,Bahnhofstraße,living_street,,False,False,10.489,"LINESTRING (12.0049349 47.8621484, 12.0050701 47.8621743)",,,10,,
10053269,Krankenhausstraße,residential,30,False,True,3.768,"LINESTRING (12.0161959 47.8653222, 12.0161883 47.8652887)",,,,,
10053269,Krankenhausstraße,residential,30,False,False,103.167,"LINESTRING (12.0161959 47.8653222, 12.0161788 47.8653542, 12.0161366 47.86539, 12.0160542 47.865445, 12.0159367 47.8655148, 12.015723 47.86565, 12.0156815 47.8656763, 12.0156443 47.8657053, 12.0156117 47.8657367, 12.0155803 47.8657754, 12.0155558 47.8658163, 12.0155386 47.8658588, 12.0155064 47.8659829, 12.01548 47.8660761)",,,,,
159681828,Ellmosener Straße,tertiary,50,False,False,22.073,"LINESTRING (12.0129917 47.867342, 12.0128116 47.8671845)",RO 19,,,,
776133194,Adalbert-Stifter-Straße,residential,30,True,False,29.3,"LINESTRING (12.0129917 47.867342, 12.0126001 47.8673625)",,,,,
159681828,Ellmosener Straße,tertiary,50,False,True,118.153,"LINESTRING (12.0129917 47.867342, 12.0130943 47.8674318, 12.0132781 47.8675671, 12.0133886 47.8676764, 12.0134638 47.8677674, 12.0135891 47.8679903, 12.0137238 47.868268)",RO 19,,,,
8104085,Maxlrainer Straße,residential,30,False,True,7.131,"LINESTRING (12.0034333 47.8683454, 12.0034171 47.8682822)",,,,,
1111725455,Marienplatz,tertiary,,False,False,31.388,"LINESTRING (12.0101968 47.8636947, 12.0098173 47.8638166)",,,,2,
"[35920306, 5935365]",Kirchzeile,residential,20,False,False,57.587999999999994,"LINESTRING (12.0101968 47.8636947, 12.0103824 47.8638452, 12.0105152 47.8639549, 12.0107416 47.8640538)",,,,,
194311336,Rosenheimer Straße,tertiary,20,True,False,73.72,"LINESTRING (12.0101968 47.8636947, 12.0102369 47.8636032, 12.0103498 47.8635165, 12.0104838 47.8634462, 12.0108789 47.8632359)",RO 13,,,1,
774089054,An der Waage,living_street,,True,False,25.492,"LINESTRING (12.0110721 47.863425, 12.0108789 47.8632359)",,,,,
"[24769681, 247852618]",An der Waage,living_street,,False,True,87.727,"LINESTRING (12.0110721 47.863425, 12.011094 47.8635222, 12.0111024 47.8635466, 12.0110805 47.8636399, 12.0111447 47.8637659, 12.0111719 47.8638167, 12.0111568 47.8638605, 12.0107416 47.8640538)",,,,,
