osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,width,tunnel,junction,access
711952911,Brandstwiete,tertiary,50,True,False,13.933,"LINESTRING (9.9968268 53.5475695, 9.9968436 53.5474446)",1,,,,,,
"[45519022, 458320759]",Willy-Brandt-Straße,primary,50,True,False,113.453,"LINESTRING (9.9968268 53.5475695, 9.9965897 53.5475548, 9.9965537 53.5475522, 9.9956067 53.5474802, 9.9951228 53.5474434)","['4', '3']",,B 4,,,,
711952913,Willy-Brandt-Straße,primary,50,True,False,8.198,"LINESTRING (9.9968436 53.5474446, 9.996967 53.5474523)",3,,B 4,,,,
"[688085048, 688085049, 690060437, 699239998]",Brandstwiete,tertiary,50,True,False,118.958,"LINESTRING (9.9968436 53.5474446, 9.9968529 53.5473746, 9.9968592 53.5473274, 9.996877 53.5472171, 9.9968822 53.5471848, 9.9969122 53.5470364, 9.9969735 53.5467332, 9.9970001 53.5465788, 9.9970045 53.5465534, 9.9970343 53.5463809)",1,,,,,,
688085052,Große Reichenstraße,unclassified,50,False,False,8.243,"LINESTRING (9.9967986 53.5483857, 9.9969232 53.5483819)",,,,,,,
22911254,Große Reichenstraße,unclassified,50,False,False,128.561,"LINESTRING (9.9967986 53.5483857, 9.996707 53.5483903, 9.9966005 53.5483956, 9.9963009 53.5484106, 9.9958494 53.5484379, 9.9955858 53.5484538, 9.9951795 53.5484784, 9.9951217 53.5484824, 9.9948623 53.5485002)",2,,,,,,
"[688085058, 1217274028, 688085051, 688085053, 688085054]",Brandstwiete,tertiary,50,True,False,90.87700000000001,"LINESTRING (9.9967986 53.5483857, 9.9968136 53.5482935, 9.9968163 53.5482772, 9.9968266 53.5478898, 9.9968116 53.5477167, 9.9968177 53.5476378, 9.9968183 53.5476332, 9.9968268 53.5475695)","['2', '3', '1']",,,,,,
372643599,Domstraße,secondary,50,True,False,7.284,"LINESTRING (9.9964565 53.5493615, 9.9965527 53.5493935)",2,,,18,,,
688085057,Alter Fischmarkt,tertiary,50,True,False,21.35,"LINESTRING (9.9964565 53.5493615, 9.9964966 53.5492893, 9.9965146 53.5492451, 9.9965412 53.5491764)",1,,,,,,
711946384,Schmiedestraße,tertiary,50,True,False,9.119,"LINESTRING (9.9964104 53.5494388, 9.9964565 53.5493615)",1,,,,,,
275147181,Domstraße,secondary,50,True,False,27.957,"LINESTRING (9.9964104 53.5494388, 9.9962578 53.5493661, 9.9961163 53.5492602)",2,,,18,,,
"[696783707, 688085061]",Alter Fischmarkt,tertiary,50,True,False,22.697,"LINESTRING (9.9966269 53.5491943, 9.9965956 53.5492812, 9.9965808 53.549311, 9.9965527 53.5493935)",1,,,,,,
688085069,,tertiary_link,50,True,False,35.297,"LINESTRING (9.9966269 53.5491943, 9.9966922 53.5492814, 9.9967311 53.5493293, 9.9968355 53.5494864)",1,,,,,,
688085052,Große Reichenstraße,unclassified,50,False,True,8.243,"LINESTRING (9.9969232 53.5483819, 9.9967986 53.5483857)",,,,,,,
"[26623996, 824928876, 18761926]","['Hopfensack', 'Kleine Reichenstraße']",unclassified,50,False,False,169.823,"LINESTRING (9.9969232 53.5483819, 9.9970189 53.5483787, 9.9970808 53.5483767, 9.9971718 53.5483737, 9.9987756 53.5483367, 9.9990047 53.5483239, 9.9994893 53.548299)",2,,,,,,
688085078,Alter Fischmarkt,tertiary,50,True,False,49.707,"LINESTRING (9.9969232 53.5483819, 9.9969091 53.5485051, 9.9968748 53.5486115, 9.9967912 53.5488209)",1,,,,,,
711952912,Brandstwiete,tertiary,50,True,False,13.901,"LINESTRING (9.996967 53.5474523, 9.9969445 53.5475766)",3,,,,,,
"[24438744, 711952926, 690060439]",Willy-Brandt-Straße,primary,50,True,False,245.95000000000002,"LINESTRING (9.996967 53.5474523, 9.9971188 53.54746, 9.9972018 53.5474646, 9.9972467 53.5474679, 9.9978598 53.5475124, 9.9985242 53.5475739, 9.9990884 53.5476063, 9.9993145 53.5476139, 9.999677 53.5476177, 9.9999226 53.5476091, 10.0001436 53.5475884, 10.0002913 53.5475715, 10.0003998 53.5475475, 10.0006409 53.5474898)","['4', '2', '3']",,B 4,,,,
711952916,Willy-Brandt-Straße,primary,50,True,False,7.816,"LINESTRING (9.9969445 53.5475766, 9.9968268 53.5475695)",4,,B 4,,,,
"[688085073, 1217274075, 688085077]",Brandstwiete,tertiary,50,True,False,89.604,"LINESTRING (9.9969445 53.5475766, 9.9969323 53.5476463, 9.9969269 53.5477167, 9.9969294 53.5478666, 9.9969271 53.5480846, 9.9969303 53.5481382, 9.9969266 53.5482647, 9.9969259 53.5482909, 9.9969232 53.5483819)",1,,,,,,
19643867,Schopenstehl,unclassified,50,False,True,8.152,"LINESTRING (9.9967912 53.5488209, 9.9966685 53.5488131)",2,,,,,,
"[19643867, 699240007]",Schopenstehl,unclassified,50,False,False,76.905,"LINESTRING (9.9967912 53.5488209, 9.996939 53.5488277, 9.9972254 53.5488192, 9.9972943 53.5488167, 9.9979513 53.5487791)",2,,,,,,
688085078,Alter Fischmarkt,tertiary,50,True,False,42.948,"LINESTRING (9.9967912 53.5488209, 9.9967069 53.5489828, 9.9966269 53.5491943)",1,,,,,,
22701043,Neue Gröningerstraße,unclassified,30,False,True,166.65900000000005,"LINESTRING (9.9954203 53.5458889, 9.9953327 53.5459765, 9.995026 53.5462557, 9.9949559 53.5463632, 9.9949735 53.5466741, 9.9949784 53.546758, 9.9949842 53.5468586, 9.9949952 53.5470476, 9.9949725 53.5471875, 9.9949544 53.5473099)",,,,,,,
"[759537576, 24717349]","['Bergstraße', 'Schmiedestraße']",tertiary,"['50', '25']",True,False,44.92600000000001,"LINESTRING (9.9960362 53.5503377, 9.9960385 53.5501285, 9.9960429 53.5501054, 9.9960711 53.5500083, 9.9961013 53.5499375)","['3', '1']",,,,,,
"[40015966, 711946382]",Bergstraße,"['residential', 'tertiary']","['20', '25']",False,"[False, True]",113.039,"LINESTRING (9.9960362 53.5503377, 9.9960266 53.5504004, 9.9960131 53.550435, 9.9959974 53.5504622, 9.9959779 53.5504941, 9.9958084 53.5506225, 9.9957508 53.5506622, 9.9951072 53.5511752)",2,,,,,,
23165593,Meßberg,secondary,50,True,False,45.79100000000001,"LINESTRING (10.0013307 53.5478919, 10.0012845 53.5478915, 10.0012182 53.547884, 10.0011612 53.5478734, 10.001116 53.5478632, 10.0010663 53.547847, 10.000985 53.5478131, 10.0009436 53.5477894, 10.0008833 53.5477416, 10.000799 53.5476627)",2,,,,,,
"[19644867, 1217117503]",Klingberg,unclassified,50,True,False,58.473,"LINESTRING (10.0013307 53.5478919, 10.0009954 53.5479722, 10.0009229 53.5479886, 10.0006495 53.5480472, 10.0004942 53.5480489)",,,,,,,
711952917,Meßberg,secondary,50,True,False,9.023,"LINESTRING (10.0014593 53.5478679, 10.0014371 53.5478764, 10.0014034 53.547884, 10.0013755 53.5478887, 10.0013307 53.5478919)",,,,,,,
146275774,Pelzerstraße,unclassified,50,False,True,58.933,"LINESTRING (9.9945616 53.5489729, 9.9946381 53.5490163, 9.994669 53.5490495, 9.9948715 53.5494615)",,,,7,,,
188376942,Steintorwall,secondary,50,True,False,16.078000000000003,"LINESTRING (10.0060993 53.5503624, 10.0060949 53.5503211, 10.0060965 53.5502179)",3,,Ring 1,,,,
1012873474,Steintorwall,secondary_link,50,True,False,16.688000000000002,"LINESTRING (10.0060993 53.5503624, 10.0061355 53.5503249, 10.0061851 53.5502222)",2,,Ring 1,,,,
1041989576,Altmannbrücke,secondary,50,True,False,11.369,"LINESTRING (10.0064013 53.5501071, 10.0065319 53.5501232, 10.0065696 53.5501284)",2,,,,,,
"[997873160, 997873156]",Steinstraße,secondary,,True,False,74.143,"LINESTRING (10.0002008 53.5499737, 10.000284 53.5499788, 10.0005736 53.5499947, 10.0008379 53.5499932, 10.0013214 53.5499907)","['2', '3']",,,,,,
"[997873163, 23947413]",Jakobikirchhof,unclassified,50,False,"[False, True]",129.928,"LINESTRING (10.0002008 53.5499737, 10.000193 53.5500403, 10.0001869 53.5500951, 10.000136 53.5504263, 10.0001748 53.5505518, 10.0003482 53.5505785, 10.0011428 53.5506664)",,,,,,,
997873161,Steinstraße,secondary,,True,False,49.673,"LINESTRING (9.9994529 53.5499277, 9.9995854 53.5499361, 10.0002008 53.5499737)",2,,,,,,
"[682417820, 997873173]",Steinstraße,secondary,50,True,False,112.211,"LINESTRING (10.0033641 53.5500811, 10.0045348 53.5500908, 10.0045918 53.5500909, 10.0048453 53.5500963, 10.0049449 53.5500967, 10.0050621 53.5500922)","['3', '1']",,,,,,
"[1251723522, 19644021]",Springeltwiete,unclassified,50,False,True,76.77199999999999,"LINESTRING (10.0033641 53.5500811, 10.003373 53.5500136, 10.0034495 53.5494357, 10.0034552 53.5493928)",,,,10,,,
"[997873158, 19408336, 23947411, 645702101, 645702104]","['Jakobikirchhof', 'Bugenhagenstraße']",unclassified,50,True,False,280.51,"LINESTRING (10.0015025 53.5499955, 10.0016451 53.5500888, 10.0016429 53.5501447, 10.0016192 53.550571, 10.0016215 53.5505989, 10.0016322 53.5506124, 10.0016577 53.5506312, 10.0016845 53.5506431, 10.0017364 53.5506536, 10.0017579 53.550654, 10.0026689 53.5506737, 10.003036 53.5506817, 10.0036517 53.5506957, 10.004141 53.5507055, 10.0047553 53.5507188)",1,,,5,,,
997873173,Steinstraße,secondary,,True,False,123.535,"LINESTRING (10.0015025 53.5499955, 10.0016594 53.5500014, 10.0017994 53.5500151, 10.0018773 53.5500227, 10.0021188 53.5500458, 10.002272 53.5500567, 10.002307 53.550058, 10.0024166 53.5500621, 10.0025273 53.5500662, 10.0027345 53.5500721, 10.0033641 53.5500811)",1,,,,,,
142944413,Mohlenhofstraße,unclassified,50,True,False,85.646,"LINESTRING (10.0013214 53.5499907, 10.0013335 53.5499397, 10.0014435 53.5493649, 10.0014657 53.5492253)",,,,,,,
997873157,Steinstraße,secondary,,True,False,11.975999999999999,"LINESTRING (10.0013214 53.5499907, 10.001424 53.5499934, 10.0015025 53.5499955)",3,,,,,,
1020536056,,secondary_link,50,True,False,11.826,"LINESTRING (10.0062466 53.5501369, 10.0061536 53.5500998, 10.0061008 53.5500753)",1,,,,,,
1020536057,Steintorwall,secondary_link,50,True,False,10.862,"LINESTRING (10.0062466 53.5501369, 10.0062912 53.5501213, 10.0064013 53.5501071)",2,,Ring 1,,,,
1041989573,Klosterwall,secondary,50,True,False,3.023,"LINESTRING (10.0065439 53.5502378, 10.0065385 53.5502648)",2,,Ring 1,,,,
1041989574,,secondary_link,50,True,False,22.623,"LINESTRING (10.0065439 53.5502378, 10.0064948 53.5502226, 10.0062466 53.5501369)",1,,,,,,
1046693821,Jungfernstieg,residential,30,True,False,14.013,"LINESTRING (9.9945309 53.5521009, 9.9944841 53.5521112, 9.9944357 53.5521256, 9.9943905 53.5521432, 9.9943489 53.5521637)",1,,,,,,
"[214920906, 27473674, 863892944, 36795286, 605733851]",Reesendamm,residential,20,True,False,181.38,"LINESTRING (9.9939736 53.5523086, 9.9940049 53.552269, 9.9940593 53.5521543, 9.9940761 53.5521163, 9.9940823 53.5520924, 9.9940832 53.5520708, 9.9940799 53.5520493, 9.9940733 53.5520298, 9.9940649 53.5520124, 9.9940477 53.5519864, 9.9940238 53.5519601, 9.9939888 53.5519317, 9.9939506 53.5519084, 9.9930817 53.5514947, 9.9930716 53.55146, 9.9932761 53.5513208, 9.9936264 53.5510823)",,yes,,5,,,
"[43860438, 1046693822, 1046693823]",Jungfernstieg,residential,30,True,False,53.398,"LINESTRING (9.9939736 53.5523086, 9.9940816 53.5522481, 9.9942765 53.5521387, 9.9943134 53.5521183, 9.9943526 53.5520995, 9.9943939 53.5520824, 9.9944372 53.552067, 9.9944795 53.5520541, 9.9945232 53.552043, 9.994568 53.5520336, 9.9946138 53.552026)",1,yes,,,,,
"[1009915497, 1113721092]",Deichtorplatz,secondary,50,True,False,32.006,"LINESTRING (10.0054532 53.5481695, 10.0053122 53.5480377, 10.0051864 53.5479293)",4,,,,,,
1113721093,Deichtorplatz,secondary,50,True,False,10.981,"LINESTRING (10.0056052 53.5482093, 10.0055324 53.5481921, 10.0054532 53.5481695)",2,,,,,,
1113721090,Deichtorplatz,secondary,50,True,False,3.585,"LINESTRING (10.0057091 53.5482559, 10.005718 53.5482241)",2,,,,,,
1113721089,Deichtorplatz,secondary,50,True,False,8.636,"LINESTRING (10.0057091 53.5482559, 10.0056576 53.5482284, 10.0056052 53.5482093)",2,,,,,,
32959523,Altmannbrücke,secondary,50,True,False,95.585,"LINESTRING (10.0080933 53.5505399, 10.0075412 53.5504366, 10.006833 53.5503097, 10.0067528 53.550297, 10.0067096 53.5502888)",3,yes,,,,,
"[759537576, 688085050, 688085059]",Schmiedestraße,tertiary,50,True,False,59.1,"LINESTRING (9.9961013 53.5499375, 9.9962107 53.5497537, 9.9963302 53.5495604, 9.9963583 53.5495209, 9.9964104 53.5494388)","['3', '1']",,,6.6,,,
28103532,Burchardstraße,unclassified,50,True,False,150.707,"LINESTRING (10.0014681 53.5492046, 10.0014181 53.5491736, 10.0013948 53.5491604, 10.0013549 53.5491432, 10.0012658 53.5491265, 10.0011856 53.5491329, 10.0002999 53.5494106, 9.9994941 53.5497114)",,,,,,,
142944236,Burchardplatz,unclassified,50,True,False,27.465,"LINESTRING (10.0014681 53.5492046, 10.0014767 53.5491508, 10.0015014 53.5489584)",,,,,,roundabout,
"[180843307, 142944236]",Burchardplatz,unclassified,50,True,False,25.019000000000002,"LINESTRING (10.0016746 53.5486406, 10.0017233 53.5486415, 10.0020529 53.5486508)",,,,,,roundabout,
"[23179673, 1215933268]",Niedernstraße,unclassified,50,False,True,53.47,"LINESTRING (10.0016746 53.5486406, 10.0014601 53.548634, 10.0008671 53.5486084)",,,,,,,
