osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,access,width,junction
"[38109872, 18774357, 18774358]",Am Steinernen Weg,residential,30,False,True,55.936,,"LINESTRING (9.572292 49.9914854, 9.5724221 49.9914794, 9.5728975 49.9914553, 9.573009 49.9914487, 9.5730654 49.991467)",,yes,,,
4054690,Lohrtorstraße,living_street,,False,False,16.551000000000002,,"LINESTRING (9.5758605 49.9944264, 9.5758961 49.9944653, 9.5759839 49.9945523)",,,,,
15791460,Turmstraße,living_street,,False,True,54.792,,"LINESTRING (9.5758605 49.9944264, 9.575842 49.9944061, 9.5758351 49.9943892, 9.5758087 49.9942982, 9.5758328 49.9942148, 9.5759797 49.9939572)",,,,,
28955774,Große Kirchgasse,living_street,,False,True,42.432,,"LINESTRING (9.5758605 49.9944264, 9.5760878 49.9943442, 9.5763327 49.9942711, 9.5763889 49.9942531)",,,,,
28958348,Mittlere Schloßgasse,living_street,,False,True,51.253,,"LINESTRING (9.5727175 49.9948729, 9.5727613 49.9950328, 9.572819 49.9951501, 9.5728894 49.9953197)",,,,,
28958349,Obere Schloßgasse,living_street,,True,False,77.787,,"LINESTRING (9.5724358 49.994903, 9.572477 49.9951682, 9.5725159 49.9952759, 9.5725481 49.9953406, 9.5725709 49.9953907, 9.5727603 49.9955523)",,,,,
28958346,Untere Schloßgasse,living_street,,False,False,77.321,,"LINESTRING (9.5731777 49.9948135, 9.573258 49.9951525, 9.5732581 49.9952607, 9.5732388 49.9952638, 9.5732104 49.9952683, 9.5731583 49.9952767, 9.573058 49.9952927, 9.5729138 49.9953158, 9.5728894 49.9953197)",,,,,
"[15788512, 756507148]",Hauptstraße,living_street,,False,"[False, True]",11.863,,"LINESTRING (9.5724245 49.9948671, 9.572376 49.9948739, 9.5722614 49.9948867)",,,,,
27043375,Partensteiner Straße,primary,50,False,False,131.608,,"LINESTRING (9.5666893 49.9972, 9.5668032 49.9971279, 9.5670548 49.9970172, 9.5674538 49.9968415, 9.5676063 49.9967744, 9.5680107 49.99658, 9.5681538 49.9964874)",B 276,,,,
"[54518408, 442948555]",Osttangente,secondary,50,False,False,96.91999999999999,2,"LINESTRING (9.579644 49.9913293, 9.5796069 49.9916866, 9.5795673 49.9919673, 9.5795582 49.9920669, 9.579556 49.9921988)",St 2315,yes,,,
15791455,Meistergasse,living_street,,False,False,25.425,,"LINESTRING (9.5719068 49.9941518, 9.5720136 49.9943699)",,,,,
4054668,Fischergasse,living_street,,False,True,54.638,,"LINESTRING (9.5788458 49.9936331, 9.5786515 49.9936113, 9.5785791 49.993619, 9.5781004 49.9936967)",,,,,
542225607,Fischergasse,living_street,,False,False,3.24,,"LINESTRING (9.5789017 49.9936628, 9.5789377 49.9936805)",,,,,
28439184,Johann-Conrad-Ulmer-Straße,residential,,False,True,100.151,,"LINESTRING (9.5665802 49.9966673, 9.567278 49.996391, 9.5674921 49.9963047, 9.5677364 49.9961632)",,,,,
