osmid,oneway,ref,highway,maxspeed,reversed,length,lanes,geometry,name
1153145550,False,SH,primary,60,True,238.621,2,"LINESTRING (82.208087 19.6671232, 82.2079858 19.6670664, 82.2075257 19.6668131, 82.2070444 19.6665432, 82.2065711 19.6662963, 82.2064248 19.6662044, 82.2062743 19.6660896, 82.2061565 19.6659914)",Umerkote - Malgam Rd
464232577,False,,residential,,True,25.936,,"LINESTRING (82.2091098 19.6665638, 82.2090453 19.6663386)",
464232577,False,,residential,,False,132.83800000000002,,"LINESTRING (82.2091098 19.6665638, 82.2091306 19.6666365, 82.2092406 19.6671096, 82.2093298 19.6675043, 82.2093692 19.6677328)",
475979137,False,,residential,,True,129.60200000000003,,"LINESTRING (82.2091098 19.6665638, 82.2089317 19.6666188, 82.2088184 19.6666478, 82.2086829 19.6666504, 82.2085934 19.6666688, 82.2085445 19.6666912, 82.2084858 19.6667426, 82.2084173 19.6668307, 82.2083572 19.6669031, 82.208244 19.6669847, 82.208087 19.6671232)",
464232577,False,,residential,,False,25.936,,"LINESTRING (82.2090453 19.6663386, 82.2091098 19.6665638)",
464232577,False,,residential,,True,128.354,,"LINESTRING (82.2090453 19.6663386, 82.2090384 19.6663145, 82.2089611 19.6661297, 82.2087827 19.6658078, 82.2086965 19.6657126, 82.2086371 19.6657238, 82.208536 19.6657742, 82.2084171 19.6658274, 82.208313 19.665833, 82.2082564 19.6658171)",
475979138,False,,residential,,False,134.405,,"LINESTRING (82.2090453 19.6663386, 82.2092434 19.6662876, 82.2093804 19.666252, 82.2094782 19.6662297, 82.2095635 19.6662349, 82.2101254 19.6662955, 82.210309 19.6663121)",
234205202,False,SH39,primary,,False,193.793,2,"LINESTRING (82.2093195 19.6642326, 82.2077094 19.665092)",
234205202,False,SH39,primary,,True,63.997,2,"LINESTRING (82.2093195 19.6642326, 82.2097989 19.6638756)",
475979140,False,,residential,,False,93.00200000000001,,"LINESTRING (82.2093195 19.6642326, 82.209405 19.6644608, 82.2094889 19.6646172, 82.209608 19.6648321, 82.2097056 19.6649831)",
475979140,False,,residential,,False,45.72,,"LINESTRING (82.2101668 19.665924, 82.210239 19.6660868, 82.210309 19.6663121)",
475979140,False,,residential,,True,61.643,,"LINESTRING (82.2101668 19.665924, 82.2100342 19.6655985, 82.2099509 19.6654083)",
475979138,False,,residential,,True,134.405,,"LINESTRING (82.210309 19.6663121, 82.2101254 19.6662955, 82.2095635 19.6662349, 82.2094782 19.6662297, 82.2093804 19.666252, 82.2092434 19.6662876, 82.2090453 19.6663386)",
475979140,False,,residential,,True,45.72,,"LINESTRING (82.210309 19.6663121, 82.210239 19.6660868, 82.2101668 19.665924)",
475979142,False,,residential,,False,73.987,,"LINESTRING (82.2099509 19.6654083, 82.2105833 19.6651115)",
475979140,False,,residential,,False,61.643,,"LINESTRING (82.2099509 19.6654083, 82.2100342 19.6655985, 82.2101668 19.665924)",
475979140,False,,residential,,True,54.223,,"LINESTRING (82.2099509 19.6654083, 82.2098916 19.665273, 82.2098513 19.665175, 82.2097439 19.6650423, 82.2097056 19.6649831)",
475979142,False,,residential,,True,73.987,,"LINESTRING (82.2105833 19.6651115, 82.2099509 19.6654083)",
475979140,False,,residential,,False,54.223,,"LINESTRING (82.2097056 19.6649831, 82.2097439 19.6650423, 82.2098513 19.665175, 82.2098916 19.665273, 82.2099509 19.6654083)",
475979140,False,,residential,,True,93.002,,"LINESTRING (82.2097056 19.6649831, 82.209608 19.6648321, 82.2094889 19.6646172, 82.209405 19.6644608, 82.2093195 19.6642326)",
475979143,False,,residential,,False,85.363,,"LINESTRING (82.2097056 19.6649831, 82.2101458 19.6647182, 82.2104033 19.6645869)",
475979143,False,,residential,,True,85.363,,"LINESTRING (82.2104033 19.6645869, 82.2101458 19.6647182, 82.2097056 19.6649831)",
