osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,width
659634322,國榮路,residential,False,True,47.572,"LINESTRING (121.7501133 24.7535307, 121.7499433 24.7531317)",,,,
367647002,民權路二段,unclassified,False,False,147.798,"LINESTRING (121.7501133 24.7535307, 121.7511908 24.7531598, 121.7514893 24.7530794)",,,,
340938956,民族路145巷,residential,False,True,58.279,"LINESTRING (121.7501284 24.7526401, 121.7503168 24.7521447)",,,,
444946453,民族路,unclassified,False,False,145.846,"LINESTRING (121.7501284 24.7526401, 121.7514893 24.7530794)",,,,
444946453,民族路,unclassified,False,True,61.792,"LINESTRING (121.7501284 24.7526401, 121.7495518 24.752454)",,,,
1095647208,民族路142巷,residential,False,False,57.771,"LINESTRING (121.7501284 24.7526401, 121.7499433 24.7531317)",,,,
85137012,健康路三段,residential,False,False,58.416,"LINESTRING (121.7493596 24.7529495, 121.7495518 24.752454)",,,,
340938958,國榮路,residential,False,False,103.519,"LINESTRING (121.7493596 24.7529495, 121.748394 24.7526368)",,,,
340938958,國榮路,residential,False,True,62.326,"LINESTRING (121.7493596 24.7529495, 121.7499433 24.7531317)",,,,
85137012,健康路三段,residential,False,True,126.128,"LINESTRING (121.7493596 24.7529495, 121.749337 24.7530079, 121.7489463 24.7540199)",,,,
236949943,民權路二段38巷,residential,False,True,177.747,"LINESTRING (121.7496822 24.7537172, 121.7505312 24.7551175)",,,,
367647002,民權路二段,unclassified,False,False,48.219,"LINESTRING (121.7496822 24.7537172, 121.7501133 24.7535307)",,,,
367647002,民權路二段,unclassified,False,True,81.577,"LINESTRING (121.7496822 24.7537172, 121.7489463 24.7540199)",,,,
444938264,宜興路一段29巷,residential,False,True,12.387,"LINESTRING (121.7551809 24.7489486, 121.7552982 24.748916)",,,,
324856285,宜興路一段,tertiary,True,False,129.861,"LINESTRING (121.7551809 24.7489486, 121.7547966 24.7481466, 121.7546226 24.7478996)",,2,,
444938264,宜興路一段29巷,residential,False,False,106.437,"LINESTRING (121.7551809 24.7489486, 121.7544558 24.7491566, 121.7544043 24.7491551, 121.7541758 24.7490825)",,,,
324856277,中山路二段,tertiary,False,True,66.808,"LINESTRING (121.7541758 24.7490825, 121.7539611 24.7496508)",,,,
324856277,中山路二段,tertiary,False,False,139.05599999999998,"LINESTRING (121.7541758 24.7490825, 121.7542793 24.7488084, 121.7546226 24.7478996)",,,,
444938264,宜興路一段29巷,residential,False,True,106.437,"LINESTRING (121.7541758 24.7490825, 121.7544043 24.7491551, 121.7544558 24.7491566, 121.7551809 24.7489486)",,,,
183323527,民權新路,residential,False,False,102.081,"LINESTRING (121.7514072 24.7505387, 121.7514819 24.7505389, 121.7523644 24.7508227)",,,,
183323527,民權新路,residential,False,True,66.339,"LINESTRING (121.7514072 24.7505387, 121.7513894 24.7505384, 121.7507728 24.7506912)",,,,
198144326,民權新路47巷,unclassified,False,False,178.008,"LINESTRING (121.7514072 24.7505387, 121.7516242 24.7499225, 121.7517104 24.7496921, 121.751835 24.749358, 121.7519615 24.7490191)",,,,
198144342,南興街,residential,False,False,44.509,"LINESTRING (121.7524964 24.7550811, 121.752068 24.7551753)",,,,
198144342,南興街,residential,False,True,12.341,"LINESTRING (121.7524964 24.7550811, 121.7526155 24.7550562)",,,,
1094463475,民生街,residential,False,True,81.997,"LINESTRING (121.7524964 24.7550811, 121.7526647 24.7558025)",,,,
26697013,光復路,residential,False,False,72.374,"LINESTRING (121.7526647 24.7558025, 121.7533621 24.7556523)",,,,
26697013,光復路,residential,False,True,45.225,"LINESTRING (121.7526647 24.7558025, 121.7522289 24.7558963)",,,,
1094463475,民生街,residential,False,False,81.997,"LINESTRING (121.7526647 24.7558025, 121.7524964 24.7550811)",,,,
514514051,,residential,True,False,53.724,"LINESTRING (121.7578817 24.750237, 121.7580413 24.7497761)",,2,,
903116211,校舍路,tertiary,False,False,10.185,"LINESTRING (121.7578817 24.750237, 121.7579777 24.7502651)",,2,50,20
"[140453144, 1213089421]",校舍路,tertiary,False,True,144.24699999999999,"LINESTRING (121.7578817 24.750237, 121.7575357 24.7501357, 121.7574003 24.7501173, 121.7572836 24.7501199, 121.7567811 24.7501608, 121.7567411 24.7501661, 121.7565573 24.7501795, 121.7564754 24.7501822)",,2,50,20
903116207,,residential,False,False,16.692,"LINESTRING (121.7580977 24.7496133, 121.7579409 24.7495658)",,,,
903116207,,residential,False,True,16.692,"LINESTRING (121.7579409 24.7495658, 121.7580977 24.7496133)",,,,
"[903116208, 514514055]",,residential,False,False,182.426,"LINESTRING (121.7579409 24.7495658, 121.757484 24.7494324, 121.7574477 24.7493724, 121.7575429 24.7490904, 121.7575531 24.7490622, 121.7578317 24.748291)",,,,
903116210,校舍路,tertiary,False,False,10.092,"LINESTRING (121.7580728 24.750293, 121.7579777 24.7502651)",,,,
514514055,,residential,False,False,20.879,"LINESTRING (121.7578317 24.748291, 121.7578962 24.7481126)",,,,
"[903116208, 514514055]",,residential,False,True,182.42600000000002,"LINESTRING (121.7578317 24.748291, 121.7575531 24.7490622, 121.7575429 24.7490904, 121.7574477 24.7493724, 121.757484 24.7494324, 121.7579409 24.7495658)",,,,
514514055,,residential,False,True,20.879,"LINESTRING (121.7578962 24.7481126, 121.7578317 24.748291)",,,,
514514055,,residential,False,False,33.263,"LINESTRING (121.7578962 24.7481126, 121.757916 24.7480576, 121.7581757 24.7480067)",,,,
514514055,,residential,False,True,33.263,"LINESTRING (121.7581757 24.7480067, 121.757916 24.7480576, 121.7578962 24.7481126)",,,,
659634323,健康路三段,residential,False,False,44.273,"LINESTRING (121.7498744 24.7516346, 121.7500208 24.7512593)",,,,
659634323,健康路三段,residential,False,True,38.417,"LINESTRING (121.7498744 24.7516346, 121.7497426 24.7519587)",,,,
577888378,健康路三段40巷,residential,False,False,70.352,"LINESTRING (121.7498744 24.7516346, 121.750061 24.7516985, 121.7505383 24.7515718)",,,,
577888378,健康路三段40巷,residential,False,True,70.352,"LINESTRING (121.7505383 24.7515718, 121.750061 24.7516985, 121.7498744 24.7516346)",,,,
324856261,宜興路一段,tertiary,True,False,160.22,"LINESTRING (121.7552982 24.748916, 121.7559411 24.7502333)",,2,,
444938264,宜興路一段29巷,residential,False,False,12.387,"LINESTRING (121.7552982 24.748916, 121.7551809 24.7489486)",,,,
810158400,,residential,False,False,33.895,"LINESTRING (121.748996 24.7483519, 121.7490625 24.7485802, 121.7490822 24.7486465)",,,,
217333824,復興路二段,unclassified,False,True,93.855,"LINESTRING (121.7490822 24.7486465, 121.7493122 24.7485829, 121.7494644 24.7485408, 121.7499713 24.7484006)",,2,,
810158400,,residential,False,True,33.895,"LINESTRING (121.7490822 24.7486465, 121.7490625 24.7485802, 121.748996 24.7483519)",,,,
659634323,健康路三段,residential,False,False,48.003,"LINESTRING (121.7500208 24.7512593, 121.7501796 24.7508524)",,,,
659634323,健康路三段,residential,False,True,44.273,"LINESTRING (121.7500208 24.7512593, 121.7498744 24.7516346)",,,,
1095647209,健康路三段35巷,residential,False,False,82.734,"LINESTRING (121.7500208 24.7512593, 121.7497427 24.7512836, 121.7492385 24.751459)",,,,
1095647209,健康路三段35巷,residential,False,True,82.734,"LINESTRING (121.7492385 24.751459, 121.7497427 24.7512836, 121.7500208 24.7512593)",,,,
514514053,,residential,True,False,54.026,"LINESTRING (121.758235 24.74983, 121.7580728 24.750293)",,2,,
1206759030,,residential,False,True,20.458,"LINESTRING (121.758235 24.74983, 121.7580413 24.7497761)",,,,
1206759030,,residential,False,False,20.458,"LINESTRING (121.7580413 24.7497761, 121.758235 24.74983)",,,,
514514051,,residential,True,False,18.977,"LINESTRING (121.7580413 24.7497761, 121.7580658 24.7497053, 121.7580977 24.7496133)",,2,,
